# logM_cut, logM_1, sigma, alpha, kappa, s, B_cen, B_sat
12.73538,14.29091,-2.39050,0.70762,1.36289,0.24318,0.52453,-0.40520
12.68451,13.51299,-2.40368,1.46292,0.59607,-0.64958,0.52740,0.89008
13.22266,14.16692,-1.58456,1.08086,0.97225,0.82328,0.60377,0.59481
12.42228,13.76741,-0.43401,0.98520,0.80280,0.83307,0.99616,0.32976
12.63226,13.23641,-1.98756,1.10815,1.43739,0.77228,0.30909,-0.29649
12.73494,13.87468,-0.10169,0.72207,1.04539,-0.87174,0.29042,-0.99828
12.58047,14.19583,-1.33127,0.81271,0.98450,-0.57872,-0.34578,-0.03192
13.06566,13.49365,-0.05810,1.25533,1.27312,-0.97117,0.83927,0.82861
13.11879,14.10514,-0.90949,0.98001,0.65468,-0.93087,-0.03246,-0.13720
12.71342,13.67646,-0.46988,0.96961,0.88122,-0.70032,0.59977,0.62472
13.26785,14.12952,-0.23811,1.19872,1.26750,-0.07237,-0.75521,-0.59222
12.42714,13.86687,-2.25002,1.30608,1.02898,0.11585,-0.64878,-0.91641
12.44824,13.53333,-1.87839,0.83105,0.65929,0.34794,-0.73802,0.81014
12.78670,13.95673,-2.12822,1.13141,0.36395,0.86780,0.27461,-0.74121
13.28078,14.15969,-1.29015,1.17033,0.77376,0.92220,0.87406,0.79461
12.58270,13.34715,-0.77352,0.98801,0.08559,0.03780,0.97145,-0.08054
12.98311,13.31804,-1.98547,1.05481,0.50126,0.67906,0.04356,0.89992
13.23642,13.88673,-0.84235,1.49017,0.56465,-0.64272,-0.52660,-0.88345
13.11790,13.51488,-2.14104,0.86450,0.64246,-0.99898,-0.15504,-0.99822
12.41382,13.48196,-0.09341,1.38732,1.08219,-0.32664,-0.46527,-0.20054
12.40526,13.62065,-0.89030,0.83436,0.74552,-0.14078,0.62280,-0.95288
13.01387,13.64399,-1.27284,1.21945,1.48649,0.86575,-0.86628,0.07435
12.89355,14.04178,-2.52836,1.39069,1.32458,-0.71328,0.15032,-0.91854
12.95532,14.09647,-1.76433,1.32397,0.89324,-0.94788,0.93531,-0.63440
13.23290,13.20872,-1.09001,1.36193,1.34168,0.88673,0.59921,0.92733
13.17388,13.72935,-0.29994,1.38522,0.79546,-0.22026,0.05912,0.98794
12.50841,13.74880,-2.44778,1.30806,0.29440,0.85122,-0.80222,-0.24380
12.88477,13.39204,-1.68122,1.23643,0.94575,-0.91955,-0.88462,-0.22030
12.74429,13.50540,-2.97874,1.27322,0.74788,-0.43604,-0.04877,0.03474
12.91920,14.02363,-2.86975,1.18242,0.76751,0.51734,-0.12883,-0.58428
12.46913,14.18366,-1.24046,0.82822,1.28446,0.86303,0.84119,-0.10305
12.70567,13.86599,-0.17179,0.97543,1.37512,0.96232,0.06784,-0.20891
12.55134,14.27103,-1.62350,1.03974,0.51228,-0.20211,0.31179,-0.58898
12.94129,13.61966,-1.88416,1.09453,0.54938,0.69661,0.26138,0.09870
12.68355,14.34706,-0.94966,1.42658,0.22202,0.36430,-0.93650,0.02255
12.78087,13.89812,-0.96295,1.46397,0.95709,-0.90591,-0.17196,0.32744
13.24335,13.90481,-0.44175,1.30451,1.39092,0.32301,0.21794,0.86365
12.58156,14.15788,-1.44255,1.30290,0.10188,-0.39472,0.79207,0.34031
12.90152,13.95557,-2.52102,1.00950,0.97021,-0.34916,0.22449,0.34986
12.68553,14.23392,-2.47076,0.90646,0.01546,0.45378,-0.00003,0.58514
13.06099,13.85963,-2.24814,1.01550,1.10791,0.31625,-0.04816,0.30216
12.77856,14.36158,-1.76220,1.44202,1.26813,0.99212,0.52269,-0.03661
12.50878,14.05067,-0.26545,1.33406,0.61446,0.68626,-0.82426,-0.87025
12.92448,13.89332,-1.73929,0.84708,1.38168,-0.54130,-0.68414,0.63888
12.87282,14.01140,-1.59469,1.31148,0.78597,0.91731,-0.13196,0.01086
12.78921,14.09929,-0.39397,1.44983,1.11092,-0.63291,0.78463,0.78128
12.95574,14.04634,-2.48940,1.14059,0.14246,0.82520,0.40092,-0.42552
13.07195,13.38033,-1.37303,1.26770,0.90550,0.41450,0.26031,-0.89423
12.47032,14.18140,-0.25363,1.17308,0.76279,0.49977,-0.48905,-0.73663
13.00886,13.25999,-2.27308,1.22329,1.24716,-0.53382,-0.17061,-0.67074
12.79661,13.63186,-0.80586,0.72522,1.41813,0.85544,-0.18902,-0.26368
12.58356,14.01621,-2.59060,1.19451,1.13415,-0.91877,-0.01743,-0.80516
13.14989,13.91614,-1.70941,1.09599,1.20569,-0.72672,-0.25044,-0.07625
12.68095,13.32706,-2.28339,1.14608,0.42817,0.73438,0.29320,-0.91563
13.11044,14.06423,-1.76813,1.21512,0.39383,0.24749,-0.57555,-0.20720
13.19774,14.28326,-1.36763,0.96292,1.35722,0.88613,0.05909,-0.20405
12.79012,13.46601,-0.42306,0.92923,0.24382,-0.85863,0.93142,0.43393
12.48602,13.61233,-2.17210,1.26604,0.59593,0.51950,-0.57059,-0.99277
12.79076,14.25932,-2.39830,1.24922,0.33163,0.94228,0.12580,0.19900
12.84114,13.73998,-1.49335,1.28275,1.16177,-0.60311,-0.07521,0.89553
13.11381,13.90460,-2.04523,1.22287,1.33809,0.12031,-0.72632,-0.49474
12.88693,14.30156,-0.51897,1.38363,1.06352,-0.85968,-0.49977,0.84060
13.08058,13.20541,-2.39892,1.34112,0.99171,0.22289,0.29728,-0.91930
13.13700,14.14871,-0.62085,1.04988,0.63340,-0.99564,0.49569,-0.76194
12.47346,13.62904,-2.06558,1.01497,0.06946,0.44402,-0.43154,0.78289
12.79279,13.91559,-0.89741,0.93217,0.84022,-0.73774,-0.39827,-0.25988
12.77533,13.27902,-1.94426,1.42148,0.79724,0.97259,-0.26620,0.55344
12.65738,13.68126,-1.39912,1.33069,0.20214,0.10150,-0.85972,0.62089
12.41718,13.78850,-0.23407,0.79941,1.38724,0.83549,-0.55305,-0.57946
13.18821,13.29285,-1.23992,0.78258,1.27938,-0.31865,-0.82971,-0.55949
13.27258,13.40324,-1.48273,0.81258,0.28998,0.02571,0.08955,0.94252
13.06973,13.41102,-0.63996,0.92728,1.30006,-0.99632,0.89170,0.21846
13.28653,14.01134,-0.68517,1.23533,1.16204,-0.22387,0.69480,-0.99155
12.47890,13.40099,-2.90163,1.39343,0.20581,-0.74507,0.15422,-0.24701
12.87599,13.76950,-2.87852,0.70919,0.27050,-0.30340,0.44651,-0.07786
12.54636,13.98982,-1.26855,1.47327,0.14456,-0.93737,-0.54865,0.47324
13.06689,13.72756,-0.66207,0.75089,0.94871,-0.69179,0.14022,0.74868
13.10381,13.57283,-0.76387,1.23584,0.23529,0.58132,0.16296,0.30967
12.61016,13.63283,-0.85537,0.83636,0.23136,-0.66900,0.03792,0.96531
12.64943,13.29437,-1.23763,1.35599,0.02888,-0.65342,0.44824,0.15867
13.00524,14.04072,-1.29799,1.37453,0.40563,0.48228,0.70876,-0.58210
12.47265,14.24710,-0.56076,0.82159,0.67620,-0.02731,0.16913,-0.97897
12.82073,13.86839,-1.74924,0.77501,0.13111,-0.87386,0.89133,0.22122
12.48088,13.51130,-0.71301,0.89532,0.69194,0.00132,-0.41717,-0.43798
12.47468,13.84691,-0.58345,1.26257,0.21897,-0.18864,-0.96349,0.21118
12.54796,13.43443,-1.59289,1.43503,1.35890,0.88706,0.62991,-0.36403
12.66746,13.33651,-1.86283,1.27700,0.95375,0.20110,0.38322,-0.03402
12.60823,13.26599,-1.67518,1.36671,0.11444,-0.36641,-0.29084,0.28081
13.18024,13.59396,-0.47960,0.97327,0.11512,-0.57814,-0.01476,0.51011
13.25041,13.87276,-2.62519,1.30977,1.30956,0.14493,-0.87376,0.90399
13.02683,13.82027,-1.68792,0.86284,0.10201,-0.03013,0.47402,0.28405
13.09368,13.86633,-0.02954,1.22113,0.97425,-0.38072,-0.64662,-0.90509
12.61647,14.02403,-2.95780,0.71553,0.24254,-0.63885,-0.54660,-0.05613
12.64943,14.23466,-0.45558,1.28675,1.04059,0.25532,-0.15041,0.31724
13.19546,13.91200,-1.60182,1.48834,0.93857,-0.37982,-0.96438,0.32461
13.20871,13.84449,-1.38507,1.02347,1.45042,0.15778,-0.49613,0.83386
12.74295,13.60185,-2.09404,1.45660,1.18247,-0.43912,-0.38412,-0.60429
12.62237,13.63338,-2.54626,1.06626,1.30733,-0.09652,0.22309,-0.72460
13.21696,14.11404,-0.04409,1.08685,1.22574,0.42876,-0.71908,-0.37978
12.70017,13.54397,-2.32916,1.30351,0.98038,0.03788,0.38270,0.49157
12.56982,13.24108,-0.55150,1.08349,0.66001,0.02486,0.81280,-0.20550
12.75011,14.15278,-0.24403,0.92243,0.85586,-0.06540,0.14655,-0.74484
12.52819,13.89232,-1.04341,0.97704,0.69073,0.11572,0.48115,-0.92855
12.67585,14.38684,-1.04956,0.98314,1.15989,0.78875,-0.58235,-0.93379
12.42578,13.85168,-1.89696,0.71261,1.14921,0.47036,0.41953,-0.07839
12.99607,13.46981,-1.41987,0.91434,1.22071,0.77490,-0.61284,-0.04767
12.48956,13.98925,-0.53596,1.04128,1.10659,-0.32978,0.88726,0.05385
13.14001,14.35239,-2.08012,0.85994,1.16386,-0.39479,-0.37418,0.45942
13.09235,13.82352,-0.99086,1.43370,0.88505,0.96109,-0.42472,0.95900
13.21806,13.56407,-1.75226,0.84903,1.31507,0.17780,0.03150,0.77820
12.86297,13.64291,-0.65430,0.81624,0.10721,-0.63940,-0.26173,-0.15723
13.22852,13.24554,-2.37299,0.87503,0.34170,-0.03916,0.30502,0.82919
12.73712,13.64605,-2.00940,1.05845,0.10084,0.66082,-0.21009,0.30079
12.86252,13.74796,-1.90891,1.12883,0.70948,-0.24997,0.81874,0.71520
12.69576,14.18573,-1.79958,1.20009,0.29473,-0.31060,0.90473,0.18853
13.03174,13.32857,-2.09434,0.94475,0.07465,-0.45517,0.35219,-0.36103
12.93905,13.96767,-0.81733,1.49116,1.28145,0.93418,0.24328,-0.37806
12.55978,13.46873,-1.33021,1.26399,1.32588,-0.61879,-0.05893,0.50285
12.40065,13.43615,-1.84719,1.21469,1.35997,-0.38555,0.81600,-0.22964
12.40940,13.58914,-0.76139,1.12565,0.60386,-0.90740,0.31474,0.62960
13.13292,13.84187,-0.94114,0.92387,0.40490,-0.83927,0.60592,0.34516
12.97193,13.65892,-2.38734,1.18802,1.38158,0.13742,0.32924,-0.24236
13.19909,13.86443,-0.29141,0.85609,1.48760,0.83453,-0.13025,0.49866
12.67560,13.27692,-1.06898,0.98653,1.32182,0.91965,-0.58309,0.61717
12.71420,13.59255,-2.03069,0.91203,0.17249,-0.00381,-0.03437,0.62330
12.91148,14.33647,-2.46110,1.41756,0.15388,0.20226,-0.66140,0.26193
12.60319,14.24319,-2.04224,1.45146,1.49054,-0.13374,-0.42494,0.18951
13.04174,13.54152,-2.58346,1.29273,0.44784,-0.39523,0.34707,-0.18327
13.01684,13.39900,-1.34718,0.73160,0.15833,-0.00699,0.20850,0.81092
