# logM_cut, logM_1, sigma, alpha, kappa, s, B_cen, B_sat
12.48767,13.53947,-2.78812,1.43860,0.74136,0.43958,0.71755,0.30092
13.25115,14.37031,-0.25079,0.89268,1.46016,-0.97595,0.32657,0.60651
12.40173,13.74867,-2.27833,1.47827,0.96652,-0.73451,-0.77005,0.02093
13.15195,14.22714,-1.42697,1.04115,1.29322,0.06506,0.71196,0.19877
12.97867,13.90826,-1.79460,1.24360,1.49106,-0.24488,-0.97771,0.06946
12.62171,14.17564,-0.67604,0.79259,1.27377,-0.17936,0.48994,0.19434
13.13018,13.61297,-2.42675,0.98295,0.93506,0.69257,0.26268,0.74554
12.57881,14.31778,-2.44933,0.71632,0.70440,-0.13800,-0.13271,-0.52238
13.27697,13.63012,-1.72146,1.00174,0.57302,-0.44352,-0.66636,-0.21996
12.80218,13.25360,-2.86440,1.14660,0.43870,0.46432,-0.06753,0.20512
12.68317,13.78362,-0.29014,1.42822,0.22119,0.92450,-0.58201,-0.44258
12.91944,13.57425,-0.76437,1.25586,0.62913,-0.92798,0.90842,-0.23845
12.89243,13.56823,-2.66880,1.46491,0.87189,0.46479,-0.24898,0.02697
12.47967,13.32292,-2.67397,0.87967,1.48865,0.57185,0.06474,0.67840
13.20609,14.03701,-2.56258,0.92238,1.41065,0.57227,0.35501,-0.92367
13.15585,14.14299,-2.37745,1.45744,0.59345,-0.83139,0.10528,-0.98687
12.96770,13.80567,-1.73916,1.20742,0.49553,-0.84915,-0.29895,-0.83845
12.54395,14.04461,-0.26837,1.12635,0.60547,-0.53312,0.04446,0.85616
13.07449,13.67774,-1.20798,1.25448,0.90188,-0.88547,0.58821,0.31824
13.20210,13.49834,-1.75011,1.17925,0.37281,0.96617,-0.10574,0.46182
13.15356,13.84673,-1.59307,1.30551,1.06941,0.08049,-0.70675,0.33709
13.14497,13.44725,-2.49859,1.26399,1.13640,-0.95662,0.01124,0.37795
12.97307,14.20104,-1.66066,0.75192,0.16079,-0.89095,0.62324,-0.47857
12.51594,14.20688,-2.37249,1.47401,0.26698,-0.66720,0.33810,-0.95772
13.03525,13.45995,-2.36886,0.85018,0.18192,-0.48646,0.62781,-0.67564
13.20478,13.97868,-1.26418,1.19064,0.67743,-0.92167,-0.70004,0.30384
12.43752,13.25544,-1.48222,1.14771,0.12264,0.13905,-0.63492,0.43793
12.94226,13.20526,-2.54204,1.39261,0.64523,0.73494,-0.97440,0.45722
13.07878,13.59288,-2.09860,1.34679,0.63595,-0.95933,0.62197,0.49788
13.00126,13.53629,-2.71944,1.08934,1.25333,-0.06817,-0.73132,0.52315
13.02724,14.17396,-1.76483,0.87055,0.02209,0.95283,0.23905,-0.27085
13.01158,13.48905,-1.68424,0.89918,0.33632,0.36215,-0.23392,0.37311
12.44203,14.19644,-2.43506,1.19556,0.73318,-0.33803,-0.31453,-0.95667
12.46428,14.15469,-2.99716,1.13333,0.41873,-0.30317,-0.84019,-0.80555
12.43931,13.75732,-2.32076,1.35995,0.54910,0.69076,0.29435,0.36236
12.42763,14.13645,-2.95404,1.32325,0.00849,-0.21092,-0.64604,0.13638
12.55236,14.28138,-2.81086,1.05917,1.34464,0.20775,-0.42700,-0.15789
13.15270,13.29280,-0.32945,1.08458,0.54289,0.10626,-0.79178,0.80893
12.89402,13.65897,-1.75727,0.78683,0.92622,-0.53841,0.72169,0.28141
12.67303,13.56908,-0.78420,1.29169,0.79645,-0.29977,0.82883,-0.55120
13.02092,14.11639,-2.45967,1.05246,1.32309,0.25454,-0.56373,-0.04783
12.40242,14.30400,-2.16240,0.88168,1.43257,0.56243,0.83224,-0.33493
13.00163,13.90613,-2.18576,1.32464,0.89206,-0.97294,-0.79113,0.29660
12.55652,13.21796,-1.91484,1.01457,0.10182,0.31397,0.53447,-0.84587
13.16355,13.57765,-1.38383,0.73095,0.06719,0.86076,-0.52673,-0.00199
12.76613,14.01869,-0.73001,1.29565,1.09899,-0.42503,0.90686,-0.92013
12.95254,13.71533,-1.41127,1.27194,1.34301,-0.91070,-0.61459,0.80517
12.57021,13.66599,-2.01844,1.19168,0.18837,0.20303,0.73984,-0.03120
12.96912,14.09443,-0.47771,1.41339,0.49594,-0.33805,0.54911,-0.17373
12.99604,14.27005,-1.92756,1.22162,0.71095,0.99932,0.17101,-0.13884
12.57024,14.14378,-0.09232,0.78283,0.16843,0.59812,-0.24801,-0.43844
13.26201,14.36778,-0.66719,1.10408,0.26423,0.55702,0.88912,-0.27740
12.66977,14.09843,-1.25669,1.31284,0.24928,-0.47173,-0.56814,0.28681
12.87365,13.42906,-1.84882,0.87880,1.41967,-0.13544,-0.16207,-0.28777
13.20863,13.91730,-0.61249,1.46101,0.65060,0.34946,-0.95964,-0.67734
12.97954,13.41448,-0.59094,0.88404,1.48354,-0.83707,0.57340,0.10374
12.40081,14.00150,-0.05473,0.90059,0.47255,0.94177,-0.48978,-0.71578
13.21060,13.59153,-1.77502,1.20329,0.12905,-0.45390,0.62678,-0.62276
12.98276,13.84719,-2.45745,0.95167,0.10357,0.46993,-0.24988,0.84254
12.73057,14.24305,-2.42575,1.11884,0.08793,0.57388,0.94293,-0.57774
12.63682,13.77461,-1.16733,0.96800,0.82785,-0.72991,-0.66736,0.72219
12.56760,13.21837,-1.73965,1.04633,0.83942,-0.41912,0.14634,0.91152
12.89067,13.48483,-2.46639,0.89908,0.45318,0.40199,0.43496,-0.20320
13.06292,13.22144,-1.81631,1.41928,1.33561,-0.58733,-0.83567,-0.07473
12.78426,13.85296,-1.22092,1.03630,0.06782,0.35020,0.34349,0.34846
12.97877,14.17139,-0.41020,1.46756,0.50143,-0.33617,-0.25980,0.54318
12.82592,13.53387,-1.17914,0.79664,0.64562,-0.32415,0.56308,-0.67749
13.21479,13.24088,-2.64146,0.72808,0.28835,-0.32105,-0.16752,-0.91626
12.49548,13.95271,-2.55696,0.76287,1.12539,0.82768,-0.24867,-0.98427
13.11442,14.04338,-1.33248,0.78578,0.28968,0.65348,0.40055,0.66153
12.55418,14.23777,-1.00599,1.20286,0.46316,0.59536,-0.27737,0.99293
12.43887,13.51444,-1.67794,0.88634,0.36048,0.62674,0.73437,0.98828
13.11336,13.69499,-0.47173,0.97506,1.29603,0.48288,0.62480,0.74872
13.29024,14.19839,-2.62196,0.92122,0.41722,-0.68871,-0.27827,0.32398
12.59839,13.77897,-2.52493,1.15284,0.62961,0.02219,0.20541,-0.55648
12.56591,14.36057,-2.86500,1.29908,1.31354,0.90759,0.96701,-0.31806
12.95093,13.58446,-2.67377,1.49525,0.25397,-0.14172,0.00431,-0.15449
12.44491,13.78724,-0.01396,0.95668,0.44169,0.37201,-0.77701,-0.59316
12.76292,14.25705,-1.14528,1.26967,0.19906,-0.11838,-0.98811,0.22955
12.71394,13.35487,-2.59476,1.24395,0.00079,0.27806,0.73695,0.01194
13.16282,14.07615,-0.89734,1.08132,0.17657,-0.42915,0.59589,0.23914
12.96810,13.74220,-2.60139,0.72307,0.70152,-0.25146,-0.06699,0.09881
13.03062,13.50973,-1.98359,1.12331,0.61417,0.70430,0.19515,0.45575
12.95060,13.99354,-1.18751,0.98614,1.34608,0.73569,0.24078,-0.59409
13.11655,13.55762,-2.40349,1.48203,0.12689,0.60809,0.27488,0.91176
12.66000,14.08505,-0.13872,1.30913,0.91889,-0.13590,-0.88163,0.25043
12.65419,14.38029,-2.35960,0.76569,0.04735,0.42769,-0.56152,0.95625
12.64495,13.48123,-0.90031,1.26528,0.77876,-0.99420,0.65288,-0.32384
13.02676,13.74267,-0.70247,1.30875,0.48166,0.44919,-0.69481,0.24619
13.10968,13.56647,-0.33839,1.49902,1.26905,-0.04364,0.10663,-0.62795
12.40564,13.66419,-1.45541,1.27705,1.03345,-0.09370,0.32955,-0.01875
12.47124,13.47881,-0.29877,1.49247,0.74520,0.81418,-0.07281,-0.65593
13.25887,13.62780,-1.31964,1.20830,0.60266,0.46878,0.64425,-0.41695
13.21561,13.60117,-0.48377,1.42133,0.43882,-0.61058,-0.85783,-0.47064
