# logM_cut, logM_1, sigma, alpha, kappa, s, B_cen, B_sat
13.01892,13.73205,-0.23735,1.43562,1.18773,-0.05577,-0.07979,-0.72033
12.97904,14.03337,-0.99775,0.77602,0.61563,0.75854,-0.69825,0.67817
12.61066,13.70911,-0.04252,1.10974,0.30923,-0.67573,0.92744,-0.92341
12.50769,14.35310,-1.05687,0.83094,1.01800,0.30740,0.22775,-0.71846
12.54672,14.23054,-0.40991,0.83645,0.02381,0.30872,0.39295,-0.95018
13.03257,13.92389,-2.95932,1.34745,1.06957,0.56939,-0.69174,-0.21571
12.49445,13.48639,-2.25901,1.29565,1.49216,-0.78297,-0.67038,-0.29860
13.24786,13.56823,-0.59568,1.01814,0.19257,0.69178,0.17356,0.21822
13.15082,13.88361,-1.96759,1.45828,0.72880,0.62043,0.53407,-0.28897
12.50816,13.24514,-0.10098,1.28851,0.41134,-0.74086,-0.01886,0.39651
13.03198,14.23993,-1.43045,1.31778,0.50208,0.55374,-0.06672,0.44099
12.43458,13.95746,-1.36059,0.81893,0.59938,-0.70213,-0.36451,-0.62229
12.77981,14.10608,-2.97085,0.72863,0.56229,-0.13287,0.05463,0.43003
12.46276,13.57015,-0.62352,1.19060,1.42308,-0.94671,-0.66039,-0.09461
13.22595,13.40505,-0.50881,1.01263,1.22433,-0.69666,0.80428,-0.34890
13.02436,13.43531,-0.08577,1.04876,1.08343,0.14951,-0.60107,0.65744
12.59274,13.64256,-1.01615,0.72962,1.12507,0.08852,-0.84404,-0.22552
12.68714,13.44161,-2.66034,1.23911,0.99293,0.58591,-0.21277,0.73278
12.46504,14.08653,-0.34788,0.77220,0.33610,0.85829,0.23137,0.41804
12.56259,14.03713,-0.56821,1.42707,0.64248,0.04076,-0.46687,0.45403
12.54995,13.53251,-1.67272,1.33258,0.39122,-0.17439,0.93076,0.05510
12.94953,13.48182,-0.19888,0.70103,0.94199,0.78974,0.95375,-0.45456
13.20086,13.73392,-1.66804,1.07541,0.27168,-0.66300,-0.05777,0.59468
13.16175,14.28019,-2.17389,1.10955,0.03511,0.59965,-0.15800,-0.41329
12.86180,13.53516,-2.71409,1.13559,0.28347,0.31976,0.35237,-0.58714
13.14554,14.20925,-1.62031,1.10382,0.48689,-0.29366,-0.54887,0.05598
12.42468,14.01066,-0.42836,0.88094,0.97287,0.22976,0.71737,0.10109
13.10543,13.73225,-2.21029,0.85019,1.03513,0.36052,-0.01072,0.98859
12.45120,13.57428,-1.79991,1.22912,0.23647,0.28654,-0.48917,0.08502
12.56910,14.30296,-2.52019,1.03518,0.77246,-0.05331,-0.45995,-0.20749
12.89069,13.91456,-2.64264,1.14789,0.94072,-0.13163,0.40098,0.45079
12.84422,14.09978,-1.83678,1.36896,0.40776,-0.35442,-0.92731,0.45481
