# logM_cut, logM_1, sigma, alpha, kappa, s, B_cen, B_sat
12.44753,13.82175,-1.86693,1.46889,0.55772,-0.76303,0.74492,-0.25015
13.19582,13.99411,-2.45380,0.89238,0.92196,0.26117,0.62752,-0.67824
13.24905,13.34143,-1.77317,1.44641,0.14897,0.49636,0.66777,-0.26399
12.83235,14.27353,-1.33076,1.35580,1.44163,0.33465,0.83191,-0.98136
12.51295,13.29345,-0.08337,1.22972,0.26094,0.91065,-0.99618,-0.12977
12.50847,14.16671,-1.73831,1.01891,0.15828,0.98921,0.89220,-0.94963
13.18340,14.31009,-2.17294,1.44518,0.03764,0.67316,0.49623,0.84951
12.52761,13.81498,-1.94590,0.94193,1.08509,0.72338,0.13288,0.28966
13.22043,13.83806,-1.84924,0.73509,0.32742,-0.50534,-0.07407,0.70651
13.13605,13.49164,-2.31684,0.85215,0.96183,-0.31366,-0.65906,0.57454
12.83309,13.64465,-2.29640,1.24643,0.01176,-0.58681,0.31435,-0.98934
12.94553,14.07576,-1.34570,1.09253,1.37903,0.21925,-0.34529,0.15070
12.63335,13.91314,-2.33987,0.97920,0.59498,0.50985,-0.08495,0.63604
12.88222,13.89094,-2.12753,1.18995,1.31471,0.98965,0.66967,-0.06973
12.49605,13.30790,-0.38781,0.89883,0.85028,0.59976,-0.83670,0.53285
12.76258,13.91262,-1.28068,0.90757,1.26512,-0.17075,0.55045,0.66955
13.27812,13.65046,-1.42281,1.25675,0.82056,-0.28676,-0.18874,0.65591
12.44665,14.27537,-2.36542,1.46753,0.66287,-0.73283,-0.51662,0.05546
12.67132,13.78317,-2.32581,1.07617,1.27021,-0.81906,-0.20328,-0.90240
13.02887,14.16352,-1.03840,0.77079,1.09150,-0.77748,0.86920,0.90927
12.52806,13.61682,-0.36546,0.81200,1.47485,-0.31003,-0.91343,0.25643
12.62565,13.33008,-2.43437,1.12762,0.23957,0.64470,-0.39414,-0.20098
12.47584,14.28051,-1.49680,0.88399,0.48995,-0.37225,-0.71175,0.00962
13.16824,13.93762,-0.73597,0.76311,0.92116,0.16190,0.90228,-0.76111
13.12724,14.23254,-1.06339,0.85570,0.56124,-0.29285,0.72731,0.07277
13.27630,14.11126,-0.07035,0.87076,0.62224,-0.79719,0.93718,0.53743
13.16677,14.35391,-0.52623,1.24086,0.51157,-0.34972,-0.98710,0.55674
12.99104,13.62971,-1.99290,0.96382,0.29313,-0.40375,-0.20152,0.50080
12.46492,14.01793,-2.40551,0.99627,1.05852,0.32132,0.39661,-0.93350
12.99055,13.36263,-1.13273,1.18342,0.51530,-0.80829,0.61228,0.62146
12.50037,13.52476,-1.96316,1.41384,0.88032,-0.35401,-0.23909,-0.33539
13.24773,13.82959,-0.33682,0.82102,0.43656,-0.43885,-0.81222,0.34136
12.55940,13.42715,-1.18842,1.02824,1.30895,-0.21868,-0.05459,0.76198
12.87033,14.10131,-0.20639,0.84722,1.39334,0.00930,0.24068,0.51296
12.96813,13.41709,-0.69195,0.96726,0.02336,-0.89769,0.56669,0.77176
13.07133,14.10619,-0.33675,0.73284,1.46196,-0.28915,0.08135,-0.77804
12.57595,13.50145,-2.21398,1.04205,0.57785,-0.78773,0.35286,0.07157
13.13849,13.91701,-2.54334,0.89194,0.38064,-0.99748,0.06667,0.56663
12.53135,14.23870,-0.15835,0.80072,1.36519,-0.17993,-0.63070,0.33504
12.76242,13.48667,-1.75529,1.46248,1.05560,-0.72524,-0.66879,0.92726
12.81139,13.42041,-1.06970,0.79191,0.54600,0.76058,0.34017,0.36109
12.60877,14.10779,-2.10523,0.79614,0.66872,-0.52585,-0.97830,-0.54655
12.91874,14.31434,-1.83651,0.94688,0.90124,-0.83279,0.08216,0.89073
12.97546,13.91562,-0.41098,1.35535,0.63503,0.95646,0.38793,0.65505
13.21862,13.56788,-1.54047,1.12278,0.29079,0.49696,0.82269,0.55017
12.47752,13.40796,-1.80187,1.48036,0.56675,0.39235,0.06430,-0.66034
13.25572,13.48296,-0.20539,1.48046,0.73790,0.46410,-0.45406,-0.98324
12.55293,14.19303,-1.08155,0.93485,1.03082,0.08762,0.83012,0.80847
12.57534,13.97613,-1.68308,1.14066,1.23179,-0.47895,0.21313,-0.28228
12.44970,14.19630,-0.70998,0.86961,0.40713,0.66787,-0.82102,-0.76670
13.06426,13.46970,-0.04037,1.39982,1.32820,-0.09154,0.28644,0.33340
13.16054,13.47242,-0.83242,1.47098,0.77879,-0.71129,0.17780,-0.34663
12.41097,13.24343,-2.86544,0.95174,0.88761,0.52316,-0.66070,-0.31898
13.16236,13.75848,-2.87761,1.23281,0.34766,-0.79852,0.53824,-0.28803
12.58014,13.50181,-2.19989,0.87416,0.18844,-0.07696,0.50592,-0.32380
12.70359,13.44820,-0.12894,1.41185,0.72409,0.88344,0.23538,0.27395
12.85593,14.04636,-0.09599,1.40777,0.39760,-0.03102,-0.82478,0.34617
12.63420,14.06551,-0.39956,1.48900,0.26241,-0.67852,0.96451,0.10739
12.81672,13.36620,-2.20390,1.04344,0.65503,-0.55528,-0.17674,0.35817
12.77410,14.18719,-0.16728,0.79650,0.31698,0.95869,-0.14131,0.93656
13.24486,14.06547,-0.63863,1.01456,0.35684,0.16805,-0.76919,-0.68896
12.75071,14.32527,-2.30116,1.32829,0.69993,-0.78258,0.91444,0.82002
12.44892,14.33647,-1.78189,1.46373,1.18052,0.32531,-0.29614,-0.93270
12.81709,13.70582,-2.06157,0.85043,0.59170,-0.08090,0.37025,-0.78746
