# logM_cut, logM_1, sigma, alpha, kappa, s, B_cen, B_sat
12.82161,13.64370,-0.70667,0.96841,1.34453,-0.06007,-0.68397,0.36805
13.17043,13.58182,-0.19131,0.99095,0.42879,-0.93031,-0.59283,0.96879
12.89656,14.34972,-2.42395,1.05394,0.36570,0.07732,-0.06691,0.04616
12.84775,14.18323,-0.86679,1.36223,1.37200,0.16060,-0.26792,0.81406
12.56820,14.09809,-0.90191,0.73024,0.02106,-0.70816,-0.35086,-0.47948
12.83791,13.55854,-1.48878,0.88051,0.38519,0.60400,-0.46322,0.86408
12.46554,13.23612,-1.45752,1.46393,0.13155,0.42137,0.11871,0.41852
13.17158,13.53759,-1.15461,0.71553,1.45294,0.17285,-0.80544,-0.44634
13.11229,13.60972,-0.34647,0.83766,0.99083,0.91875,-0.43876,-0.20568
13.01978,14.18071,-1.14925,1.40668,0.67447,0.61072,-0.99957,-0.69893
12.70929,14.21569,-0.40985,1.35631,0.46695,0.38499,-0.09355,0.42475
13.03744,14.05017,-0.66456,1.48330,0.50648,-0.18622,-0.13925,0.61165
13.23083,14.02500,-0.06443,1.00239,1.27035,-0.15396,-0.29735,0.51324
13.29311,13.85225,-2.00810,1.17848,0.65752,0.88135,-0.66887,-0.54976
12.51873,13.51974,-0.66833,1.23308,0.51636,0.87685,0.12970,0.18844
12.41610,13.55462,-0.33481,1.11874,1.24550,-0.16136,-0.01087,-0.90171
12.44130,13.72590,-0.71826,1.35686,0.06748,0.67269,0.27260,-0.76190
12.69793,13.27406,-2.54398,0.77437,0.08214,0.09253,-0.10962,-0.99239
13.13231,13.23621,-1.91925,1.22410,0.66060,0.11179,0.57871,-0.80666
12.88344,14.09612,-2.59445,1.41415,0.97924,-0.39044,0.75639,0.44876
13.07979,13.42058,-1.65450,1.32866,0.50905,-0.88373,-0.77846,-0.37864
12.53751,13.36997,-0.46419,1.34077,1.24127,0.52460,-0.82520,-0.95430
12.59429,14.36445,-1.08721,1.03476,0.14374,-0.24739,-0.47350,0.26474
13.18927,13.45143,-0.27337,1.30212,0.74284,-0.43365,-0.98491,0.37553
13.20769,13.69534,-1.04069,1.36480,1.19989,0.26293,0.27136,0.03121
12.63264,14.18757,-2.74245,0.70511,0.41865,-0.67102,0.05739,-0.85792
12.90511,13.79577,-0.14292,1.28585,1.02678,-0.20348,0.26546,-0.99558
12.85875,14.06945,-0.09901,1.06271,0.07273,-0.71955,-0.31053,0.79249
12.74300,14.01157,-2.21231,0.74028,0.76629,-0.61699,-0.87531,-0.72549
12.78729,13.96718,-0.11041,0.78407,0.39504,-0.24469,0.64460,0.12773
12.94772,13.71052,-2.86328,1.49211,1.06883,-0.74473,0.45163,0.57755
12.73991,13.34520,-2.17567,1.01233,1.42955,-0.82755,-0.39956,0.58865
13.16572,14.14674,-1.45869,0.79029,1.23024,0.83658,-0.87716,-0.95985
12.97103,13.38998,-0.45878,0.73678,0.08418,-0.95383,0.64025,-0.61788
12.80968,13.75278,-0.47549,1.27138,0.69909,0.01284,-0.93850,-0.49590
12.70849,14.25882,-1.43118,0.74868,0.30660,0.70446,0.88832,0.75243
12.45532,13.98373,-1.77723,1.37555,1.11576,0.14489,-0.03711,0.50599
12.78419,14.02806,-2.49296,0.79370,0.82684,-0.47968,-0.83709,-0.03580
12.92850,13.47632,-1.28824,0.75708,0.57400,0.11372,0.89743,0.43009
12.78692,13.31144,-0.64565,1.49330,0.93976,-0.12735,0.88847,0.97436
12.81611,13.30812,-1.32068,0.86571,1.33364,-0.51313,0.22127,0.98438
12.56841,13.23388,-2.37504,1.08727,0.33492,0.44625,-0.00835,0.55189
12.57014,13.47197,-0.70387,0.72158,0.28304,-0.18732,-0.36193,-0.66558
13.15097,13.23910,-1.10905,1.30721,1.18667,0.00751,-0.08908,0.83448
12.58420,13.71438,-2.59766,0.76759,1.22000,0.14577,0.87266,0.19923
12.55489,13.86187,-2.97733,0.93132,0.35571,-0.51993,0.37193,0.77132
12.77731,14.15980,-2.87341,1.45424,0.05292,-0.46966,0.47490,0.93572
12.71642,13.21594,-1.86172,0.78776,1.32621,-0.56889,0.54473,0.04128
12.86753,14.00051,-2.52206,0.98007,1.31128,0.72374,-0.61699,0.82896
13.12822,13.38738,-2.40831,0.91885,0.12552,-0.57717,-0.87333,0.07504
12.44426,13.84831,-2.13032,1.36703,1.14660,0.00952,0.63377,-0.29509
12.50281,14.27668,-1.18450,0.89863,0.68866,-0.41346,-0.57955,-0.97297
12.65768,13.52559,-2.96982,1.24769,0.48420,0.40410,-0.88066,-0.25687
13.26286,13.50226,-1.08416,0.95016,1.27557,0.59653,0.27753,-0.81471
12.80201,14.25084,-1.80182,0.72648,1.31761,-0.38570,-0.64492,-0.13322
12.76846,13.23151,-1.04198,0.79677,1.44120,-0.30860,-0.82127,0.23684
13.29592,14.02178,-1.49093,1.23232,0.17688,-0.06109,0.56752,-0.78720
12.83333,14.22608,-1.08227,1.29515,1.04392,-0.92499,-0.75027,-0.05883
12.51002,14.39253,-0.48513,1.47857,0.89926,0.29501,0.84810,0.40068
12.72056,14.02006,-1.70804,1.23150,1.29448,-0.02765,0.04768,-0.51518
12.50238,13.53730,-0.54394,1.03722,0.94165,0.63713,-0.60601,-0.97649
13.06310,14.16212,-1.52579,0.74948,0.21901,0.79412,0.26788,0.13097
12.54171,13.77552,-0.96101,1.21862,1.22485,0.28258,0.35837,-0.62079
12.68434,14.02790,-1.48829,0.98075,0.34384,0.86099,0.13435,0.83313
12.64823,13.27708,-0.10060,1.49685,0.31900,-0.48490,-0.35483,-0.55277
13.09257,13.64873,-2.41373,1.17802,0.38479,-0.34518,-0.90536,0.88833
12.99021,13.80187,-2.77055,0.96596,1.00627,-0.03887,-0.11658,-0.22930
12.49565,13.66578,-2.78400,1.18738,0.45731,-0.65480,0.61485,0.89158
