# logM_cut, logM_1, sigma, alpha, kappa, s, B_cen, B_sat
12.93958,13.31675,-1.02494,0.94968,1.26717,-0.64664,-0.96544,0.32953
13.21436,13.37943,-1.44351,0.82229,0.21009,0.79920,-0.97541,-0.04064
12.47659,13.60711,-0.82727,0.71545,0.69537,0.33850,-0.67631,0.70290
12.61940,13.89827,-0.93563,1.12269,0.39132,0.86677,0.09136,0.39750
12.45516,13.23014,-0.99835,0.80013,0.37451,0.45780,0.47533,0.60893
13.21545,13.44896,-1.91554,0.89069,0.08883,0.98619,-0.41837,-0.90345
13.11327,13.91834,-2.64462,1.31403,0.75703,-0.53623,-0.85609,-0.73203
12.95373,13.41903,-1.30680,0.95653,0.35534,-0.10265,-0.54097,-0.21059
12.76409,13.23149,-0.87660,1.02924,0.83599,-0.24845,0.92047,-0.70702
12.90256,13.25495,-2.53451,1.32112,1.13260,0.42794,-0.66890,0.63541
12.85974,14.34936,-1.22388,1.28874,0.43237,-0.54237,0.19604,0.22269
12.93769,13.37171,-2.93022,1.40484,0.42842,-0.22205,-0.09927,-0.73108
12.71038,13.61995,-1.92749,0.89029,0.36028,-0.87940,-0.50409,-0.72824
12.90921,14.36695,-0.34586,0.76195,0.79492,0.96969,0.40683,-0.00421
12.98219,13.36299,-2.09008,1.38936,0.45339,0.00288,0.93697,0.45093
12.74535,14.01779,-0.64709,1.38074,0.59817,-0.70364,0.69255,-0.71247
12.81456,13.61347,-1.85310,0.91376,0.51984,0.06487,0.47811,-0.29746
12.90966,14.33418,-1.72166,1.42945,0.62115,-0.71835,-0.65519,0.58799
13.28713,14.01216,-0.91102,1.23460,0.18877,0.44082,0.45935,0.85893
12.49517,14.36870,-1.06523,1.02689,0.12197,0.26692,-0.63863,-0.56916
12.57670,13.93026,-1.93168,0.76647,1.02260,-0.32600,0.95175,-0.09973
12.43730,13.32245,-2.06791,1.41370,1.36543,0.96572,-0.83588,-0.90594
12.59655,13.89237,-2.59659,0.81518,1.34067,-0.57006,-0.38778,0.49154
12.59421,13.60972,-2.85353,1.19734,0.67522,0.57842,-0.63682,0.64799
12.98427,13.80276,-1.76568,1.15778,1.39235,-0.95224,-0.04710,-0.38607
12.63646,14.24655,-1.10592,0.71631,0.12770,-0.00751,-0.15146,0.53346
12.50901,14.32268,-2.59539,0.73499,1.28549,-0.11703,0.69591,-0.71273
13.08684,13.31893,-2.44220,1.46835,0.06691,0.65420,0.43762,0.56136
12.74161,13.56497,-1.78672,0.76387,0.33502,0.72586,0.36282,-0.54202
12.94195,13.66294,-2.04078,1.23292,1.47661,-0.57564,0.81554,-0.48908
13.09415,13.58462,-0.88524,1.14044,0.41472,-0.53481,-0.36452,0.11988
12.96264,14.38593,-2.47382,1.26823,1.48434,0.86420,0.27919,-0.15882
13.13937,13.67126,-2.75602,1.07497,1.41692,-0.79985,0.32596,-0.43520
13.07284,13.37949,-0.32049,0.95153,1.11701,0.09650,0.63627,-0.33182
12.79328,14.21620,-2.54766,1.28025,1.03282,-0.46373,-0.64068,0.54963
13.03594,13.61662,-2.07850,1.48322,1.48710,-0.80856,0.02819,-0.62461
12.40298,14.12671,-2.47501,1.18550,0.54960,-0.87648,-0.05053,-0.18355
13.26124,13.66766,-1.61156,1.13220,0.79072,0.75866,0.21488,0.23492
12.58181,13.30952,-1.99266,0.88076,0.47723,0.78560,0.71768,0.29433
13.17442,14.33678,-2.17363,1.23880,0.72523,0.33048,-0.14882,0.20078
12.76021,13.77819,-2.36547,1.45911,1.26277,-0.97438,-0.65080,-0.96209
12.98412,13.80136,-0.43799,0.93767,0.43271,0.28445,0.47531,-0.58097
12.82336,14.37003,-2.09066,0.91740,0.53009,-0.34723,0.21092,0.97203
13.06200,13.78406,-1.92845,0.84778,0.98965,0.57769,0.93933,0.44573
13.08453,13.20084,-1.53940,0.87742,0.93449,0.67867,-0.20554,-0.75139
12.93270,13.31342,-0.52607,1.24592,0.89012,0.03209,-0.93150,-0.39712
12.42539,14.30515,-2.13707,0.91110,1.06534,0.30203,0.42492,0.96339
13.13476,14.34076,-0.82554,1.28409,0.59342,-0.89449,-0.17600,-0.61103
12.45815,13.48810,-0.74226,1.32574,0.47530,-0.46004,-0.48054,-0.02232
12.80577,14.01554,-1.01324,1.22672,1.26611,-0.39276,0.94943,0.33879
12.76791,13.73704,-2.63400,0.87276,0.89887,0.63639,-0.50135,0.25980
13.09218,13.89976,-0.89215,1.16881,0.35609,-0.56703,0.10716,0.89787
12.97328,13.61374,-1.37568,0.80516,0.01501,0.29632,0.54677,-0.83251
12.50602,13.73333,-1.01882,1.08089,0.28015,-0.60345,0.58113,0.91044
12.50546,13.37663,-0.79859,0.89184,0.27488,-0.60679,-0.95426,-0.50754
12.98900,13.65878,-1.83071,0.79312,0.36888,0.99841,-0.91363,0.52586
12.47038,13.73863,-2.53373,1.34309,0.91944,0.19430,0.06323,-0.31083
12.64506,13.65518,-0.08948,0.70649,0.81592,-0.60813,0.54093,-0.98293
12.96588,14.35631,-1.56361,1.10567,1.29040,-0.66870,-0.39768,-0.84580
