# logM_cut, logM_1, sigma, alpha, kappa, s, B_cen, B_sat
13.13158,14.31609,-0.55708,0.71207,1.12286,-0.55581,0.89131,0.09772
12.46474,13.70634,-1.43860,1.06547,0.33544,-0.88762,0.11916,-0.74429
12.99324,13.95594,-2.11742,0.97700,0.95854,0.87201,0.06686,-0.38947
12.69384,13.52514,-1.35681,1.19556,0.48081,-0.43986,0.68286,-0.77805
13.26495,13.93898,-0.46026,1.30478,1.36311,0.38632,0.39435,-0.52771
12.62550,13.67598,-0.51244,1.01484,0.97743,0.72520,-0.09231,0.40865
12.44025,14.30838,-1.21195,1.49594,0.04500,0.51417,0.58186,-0.32019
12.78955,14.01413,-2.33941,1.01433,1.42463,-0.15645,-0.10066,0.23268
12.82973,13.33873,-1.40398,1.29334,0.21442,0.67193,0.60090,-0.28743
12.92539,13.76131,-2.36273,1.09390,1.13595,0.68365,0.49191,-0.53610
13.20609,13.72039,-1.43174,1.01370,1.40138,0.84984,0.37577,-0.40774
13.01429,13.86129,-2.98349,0.76302,0.53934,0.43433,-0.33520,0.61675
12.79539,13.24086,-0.13905,1.26790,1.02120,0.23597,-0.83471,-0.33670
12.90600,14.15644,-2.96083,0.73902,0.43001,0.58880,-0.27486,0.64903
12.61049,14.19369,-2.65070,1.23804,0.84373,-0.58495,-0.04275,0.84424
12.41095,13.51135,-0.40169,0.94578,1.27178,-0.27054,-0.68473,0.25006
13.12082,13.22982,-0.30080,1.15462,0.64673,-0.32264,-0.27348,-0.87587
13.00138,13.91380,-1.10328,1.02092,0.59156,-0.35208,-0.07479,0.19679
12.94706,13.35735,-2.82316,1.42799,1.22671,0.59904,0.69719,0.13920
12.56726,13.68517,-0.12083,1.16440,1.48805,-0.74319,-0.92648,0.10236
13.04758,14.28724,-1.89588,0.76870,1.00417,0.73157,-0.72179,-0.62031
13.23898,14.33720,-0.74146,1.21807,0.01408,0.35756,-0.49974,0.90985
12.70132,13.46052,-2.88320,1.34476,1.00298,-0.98490,0.37072,-0.79233
12.93075,14.37724,-0.29006,1.17891,0.36274,-0.80694,0.74242,-0.21136
12.61597,13.67636,-2.92859,1.18413,0.31940,-0.47168,0.36570,0.30381
13.03351,14.35094,-2.91986,0.72490,0.82017,-0.89049,0.53792,-0.68787
12.80718,13.55284,-1.28246,0.77812,0.05431,0.74352,-0.63119,0.26174
13.00154,13.69813,-0.81681,1.33034,0.06049,0.95698,-0.52056,0.57449
12.98940,14.08225,-2.41518,0.84377,0.33293,-0.68684,-0.93697,0.17837
12.53555,14.09061,-0.94670,0.77730,0.40132,-0.18980,0.18289,0.67714
12.41147,13.56582,-1.67529,1.45485,0.05929,-0.73554,-0.47646,-0.56925
13.29656,13.35134,-1.40530,0.74577,1.24899,0.69025,0.44867,0.76266
12.80188,14.30289,-2.95783,0.95300,1.21023,0.11109,0.90606,-0.38045
12.49433,13.68353,-0.13039,0.87458,0.16178,-0.66640,-0.71778,0.91739
13.19765,13.48216,-2.88671,1.11841,0.87872,0.82273,-0.36733,0.15641
13.18336,13.70896,-2.13415,1.40582,0.12118,-0.47840,0.80386,-0.86107
13.22890,14.10176,-2.40270,1.21627,0.16838,0.36942,0.51313,0.09769
13.28308,13.59344,-0.93357,1.24440,0.87368,0.81679,0.29440,-0.14475
12.72453,13.27533,-0.02932,1.46937,1.46466,-0.60226,0.33322,0.91736
13.14356,13.23025,-0.15985,0.80325,0.75541,-0.67569,0.74713,0.00134
12.83343,13.47721,-1.88566,1.14986,1.36371,0.97787,0.39862,-0.34404
13.07985,14.15344,-1.79265,0.72902,0.55563,0.06276,-0.94777,-0.07425
12.47287,13.66786,-0.96528,0.87881,1.14979,-0.83302,0.93486,0.60817
13.18834,13.34950,-1.61657,0.94861,0.66203,-0.00581,0.93039,0.07229
12.67096,14.10462,-0.98654,1.26845,0.70367,0.73672,-0.65777,-0.32302
13.13886,13.94455,-2.93172,1.22085,1.20718,-0.68737,-0.63718,-0.38124
12.82748,14.37225,-2.39805,1.28561,1.20451,-0.56194,0.65004,0.20641
12.69735,13.24812,-1.38120,1.46709,0.15474,0.46461,-0.73224,0.51676
13.19362,14.36887,-2.44261,0.86064,1.44547,0.54132,0.46998,-0.95526
13.04615,14.19158,-1.11079,1.45933,1.22273,-0.39092,0.85163,0.80459
12.54018,14.10063,-0.29365,1.33431,0.91233,0.70200,0.72527,-0.25355
12.83604,14.25428,-1.28402,0.94308,1.27601,-0.20759,0.23021,0.60866
12.62056,13.35948,-2.73278,1.10095,1.29592,-0.70522,0.88185,-0.81673
13.17433,13.54282,-0.09827,1.10201,1.24705,0.85037,0.22248,-0.17326
12.97020,14.29715,-1.41690,1.21788,0.31694,0.96854,-0.77947,-0.50783
13.01849,13.99779,-0.41167,0.90236,0.03199,0.88801,0.19966,-0.02327
12.78328,13.67844,-2.28670,1.36942,1.27150,0.68524,-0.46459,-0.01182
12.72772,13.51699,-0.19953,1.06016,0.34847,-0.54447,-0.41753,0.79284
