# logM_cut, logM_1, sigma, alpha, kappa, s, B_cen, B_sat
12.95622,14.02439,-2.81105,0.90223,1.23026,0.26003,0.96099,-0.84778
13.21964,13.78320,-0.04786,1.44027,0.87283,0.22894,-0.22122,-0.06907
12.67034,13.54279,-2.49218,1.28107,0.07084,0.01483,0.61979,0.10050
13.02400,14.07496,-2.23206,1.11987,0.41212,0.58175,-0.87709,-0.58223
13.19688,13.72844,-0.69181,1.01544,0.65911,-0.42851,-0.55415,-0.04992
12.52026,14.12417,-0.81235,0.77904,0.64726,0.45723,0.03090,-0.50924
12.85418,13.79973,-0.29568,1.27900,0.06948,-0.01558,-0.89475,-0.50681
12.56833,13.73016,-1.15648,1.33744,0.76362,-0.91630,0.66433,-0.87109
13.27593,13.54677,-2.75357,1.21979,0.63458,0.53392,-0.62654,-0.24873
13.10467,13.61299,-2.01004,1.16478,0.37936,-0.47782,0.09607,0.56316
12.63570,13.71105,-0.36285,1.10417,0.05692,0.68323,-0.47281,0.85507
12.54315,13.78395,-2.59886,1.23760,1.42721,-0.79528,-0.66620,0.31454
12.63520,13.65755,-1.38184,1.27933,0.82946,-0.09730,-0.95138,0.91417
13.04426,14.36547,-0.87125,1.43582,0.02984,-0.23873,-0.15244,-0.83804
12.81171,13.84041,-2.94873,0.78634,1.11266,-0.10942,-0.92660,0.68509
12.41180,13.21197,-0.06251,1.37316,0.08461,0.68308,-0.00195,0.85811
13.28080,14.16406,-1.03598,1.10989,0.63546,-0.19726,0.11881,-0.37343
12.42778,13.72547,-2.60530,1.34380,0.57379,-0.02965,0.41566,-0.98969
12.85910,13.85050,-0.96030,1.16128,0.84687,-0.72231,-0.84106,-0.12639
13.12417,13.66438,-0.76811,1.01798,1.27866,0.14194,-0.46773,0.41247
12.82177,14.27613,-0.97537,0.80060,0.51843,-0.61259,-0.90716,-0.82263
13.14624,14.08607,-1.10410,1.28146,0.09132,0.14560,0.25261,0.93083
12.89417,13.70052,-1.83669,1.35347,0.89872,0.65476,-0.73954,-0.05919
12.51175,13.73635,-1.46421,1.24685,0.06249,0.15209,0.76102,-0.86634
12.54941,13.29041,-2.53428,1.08147,0.63849,0.66531,-0.35124,-0.79988
12.60301,13.46871,-2.99366,1.26493,0.62715,-0.73591,0.78431,0.39091
13.06444,14.15145,-0.65445,1.47551,1.17156,-0.58684,0.38362,0.83110
12.44329,13.35397,-1.16986,1.29147,1.42534,0.16546,0.08987,-0.18551
12.84343,13.52904,-1.54025,1.38202,1.02173,-0.77349,0.03431,-0.89233
12.69156,14.10556,-0.41333,1.42890,0.61541,-0.22610,0.90829,0.80402
12.91391,13.92299,-1.35246,1.04749,1.23364,0.13686,-0.08463,0.85629
12.69462,14.38260,-0.71273,0.84149,0.05023,-0.27319,0.18617,0.78023
12.69845,14.09244,-1.06957,1.05017,1.30344,0.23582,0.79663,0.46877
12.82291,14.37187,-1.44801,0.76095,1.10485,0.20371,-0.10657,0.07311
13.28575,13.40944,-2.98650,1.48037,0.63172,0.81871,-0.10329,-0.30664
13.23812,13.61038,-2.13911,1.08354,0.25165,-0.42039,0.61792,-0.12868
12.74147,13.59763,-2.21919,1.14995,0.39265,-0.55211,0.61494,-0.85261
13.09778,13.34426,-2.01246,0.94547,0.28617,-0.18688,-0.74192,-0.48841
13.17835,13.27731,-2.05979,1.11580,0.84269,-0.28496,0.23196,0.37596
13.17638,13.21348,-1.53024,0.83779,0.41428,0.83914,-0.04690,-0.74946
12.68899,13.78109,-0.39071,0.73507,0.42210,0.81409,-0.61967,0.35498
13.04877,14.02595,-2.31347,0.93397,0.86579,0.11920,0.52423,0.73897
13.10405,13.94549,-0.01717,1.31777,1.37662,-0.97834,-0.61493,-0.71290
13.19329,14.06305,-2.77617,1.49806,0.39313,-0.62584,-0.45698,-0.73566
12.47318,14.38997,-0.87111,1.40010,0.85005,-0.83852,-0.61569,0.53696
13.14135,13.85196,-0.06527,1.08711,1.44024,-0.34387,-0.76002,-0.02419
12.43626,13.82478,-0.16805,0.80271,0.76156,0.28426,-0.71818,-0.54161
12.71236,13.93729,-2.43908,0.92252,0.09071,-0.67586,0.59041,-0.81365
12.66073,13.71780,-2.14382,1.22702,0.50344,0.91774,-0.39958,-0.96495
13.15315,13.98285,-2.24170,1.01884,0.31156,0.87705,0.64857,0.43026
12.84738,13.57902,-2.11984,0.74050,0.51115,0.22332,-0.27385,0.78295
12.79948,14.26212,-1.88173,1.06756,0.64004,0.80437,-0.85855,-0.03733
12.48022,14.34387,-2.19766,1.30229,0.12732,-0.51038,-0.35024,-0.51112
12.51992,13.45378,-0.57509,1.06103,0.26722,-0.92320,-0.80440,0.12036
12.95002,13.71512,-2.80165,0.88770,0.08871,0.01841,-0.28866,0.92639
12.54454,13.80340,-2.17924,0.75850,0.21217,-0.45898,-0.85158,-0.78623
13.06418,13.92505,-0.34891,1.34334,0.30688,0.25780,-0.77465,-0.76523
12.96818,13.80564,-1.75624,1.41893,0.03084,0.71103,-0.00663,-0.51628
12.79377,14.33008,-1.14719,0.99848,1.21386,-0.24568,0.93472,-0.23276
12.70489,14.15109,-2.93231,1.06461,0.11176,-0.96142,0.59184,0.55469
12.63047,14.16141,-1.91386,0.97785,0.60067,-0.99013,-0.93518,-0.88094
12.54989,13.98131,-0.63141,1.44548,1.17961,0.06210,-0.50184,-0.08190
12.55495,13.57218,-0.30135,1.30634,1.36135,-0.43057,0.67680,-0.04690
12.83825,13.93387,-1.96425,1.22616,0.82276,-0.77288,0.89600,0.45462
13.18615,14.30719,-1.74258,1.18091,0.93866,-0.82212,0.76977,0.94084
12.95162,13.79448,-0.17930,0.79063,1.40118,0.08440,0.68225,0.94373
13.17307,13.22838,-1.44678,1.40477,0.88124,-0.77813,-0.03235,-0.21547
13.23038,13.50191,-1.05954,1.18757,0.64204,-0.27821,-0.24251,-0.88819
12.80473,13.85148,-0.19361,1.40635,0.40428,0.85883,-0.76751,0.55875
12.52124,13.68400,-1.50144,1.46281,1.23815,-0.44453,-0.91262,0.24761
13.05874,13.92103,-0.71947,1.47802,1.16065,-0.21759,-0.34583,-0.86966
13.05791,13.93923,-2.75294,1.06346,0.92610,0.36684,-0.98369,0.98406
12.43950,13.40683,-2.18357,0.77090,0.86543,0.95277,0.68423,-0.56378
12.69050,14.13809,-0.54645,1.46977,0.51180,-0.65951,0.89985,0.69783
13.21960,13.87570,-2.47052,1.42374,0.13124,0.21478,0.40192,-0.13554
12.96671,14.23718,-2.89594,1.27517,1.04474,-0.17700,0.11357,-0.58421
12.42399,13.31619,-0.77924,1.17200,0.91255,0.51822,-0.67386,-0.90615
13.11077,13.98289,-1.60058,0.81421,1.41137,-0.90383,-0.73903,0.64196
12.68762,14.18022,-2.67792,0.76460,0.69876,0.35320,-0.54524,-0.05189
12.52393,13.45335,-0.30836,0.93488,1.09423,-0.43756,0.10397,-0.96947
12.72646,13.82891,-2.84065,0.81347,0.18337,-0.98135,-0.50752,-0.19613
12.98987,14.31525,-2.91566,0.88788,0.09116,-0.77357,-0.33313,0.05466
12.50574,13.70401,-0.12217,0.94629,0.95153,0.83738,0.07897,-0.71582
13.08391,13.49711,-2.56835,0.95506,0.68311,-0.47991,0.19874,0.67185
12.96596,13.58755,-0.70831,1.12617,0.26584,-0.40139,-0.87327,-0.20866
13.02677,13.93835,-2.93026,1.30441,0.44053,-0.97626,0.75947,0.75615
12.74771,13.48450,-2.66873,0.77737,0.86262,0.29803,0.17469,0.93613
13.11680,13.64743,-0.25487,0.94739,1.45772,0.05431,0.44320,0.43287
12.44412,13.89437,-1.85708,1.06713,0.24692,0.76692,0.42691,-0.76512
12.75416,13.61650,-0.41690,0.78459,0.85220,0.23233,0.28155,-0.19360
12.59062,13.87478,-0.43825,1.23294,0.37842,0.80434,-0.25429,-0.97901
13.17872,13.89423,-1.60496,1.31761,1.36956,-0.01686,-0.39559,-0.50211
12.62144,13.30571,-1.45761,1.01348,1.47272,0.46632,0.67403,0.06072
12.43520,13.76347,-2.25698,0.89596,0.41989,-0.15793,-0.94533,-0.96042
13.12266,14.10287,-0.70141,0.89731,1.34996,0.68576,-0.37366,0.62579
13.03172,13.44398,-1.42894,0.72422,1.19864,-0.52869,0.55383,0.66944
13.25709,13.81329,-1.36201,0.86220,0.92962,-0.02494,0.41162,0.16857
12.92370,13.28802,-2.21171,1.47068,0.55156,-0.51899,0.60945,-0.31224
12.50193,14.07330,-2.94694,1.24262,1.43554,-0.94329,-0.05033,0.82317
12.83654,13.46912,-2.60711,1.01106,0.96883,-0.15185,0.15442,-0.40567
13.20269,14.10184,-1.53896,0.94563,0.95163,0.94393,0.48064,0.07800
13.05926,13.68853,-1.89417,1.21254,0.94241,0.63868,0.25951,0.36276
12.90089,13.93897,-0.38598,0.92090,0.24937,-0.31162,-0.73100,-0.86260
12.86327,13.35302,-0.69265,1.07345,0.23137,-0.89911,-0.49671,0.55448
12.98504,14.18304,-2.29009,1.31836,0.13773,-0.11880,0.98458,0.11053
12.95186,14.26439,-1.53087,1.11557,0.28103,-0.33103,-0.28079,0.47528
