# logM_cut, logM_1, sigma, alpha, kappa, s, B_cen, B_sat
12.44988,13.90353,-2.49820,1.31101,1.41396,0.04007,0.35676,-0.87116
13.20733,13.72047,-0.43967,0.95311,1.03764,-0.42442,-0.13317,0.08450
13.15445,14.27814,-0.04606,1.10066,0.77502,0.17599,-0.69735,0.84722
12.73483,14.16678,-1.78416,1.30490,0.95252,-0.46898,0.57152,-0.30425
12.47042,14.04936,-2.67212,1.18279,0.44205,0.46095,0.48090,0.02252
12.48802,13.35318,-0.08368,1.14460,0.80933,-0.39124,-0.32093,-0.21848
13.17714,13.25804,-2.51257,0.79139,0.18640,0.08979,0.84546,0.17569
12.99763,13.58291,-1.61201,1.20040,0.94042,-0.79855,0.74228,0.81972
13.11705,13.35427,-2.95246,0.70491,0.43842,-0.21783,0.24574,-0.63094
12.43273,13.54844,-0.00488,1.34178,0.89368,-0.82583,-0.58021,-0.70197
12.79875,14.19937,-0.16254,1.24915,0.96615,-0.23704,0.47841,0.03171
13.27067,13.49806,-0.26647,1.25730,0.03945,0.41514,-0.06164,-0.52078
12.61083,13.22385,-2.54918,0.88311,0.86584,-0.93129,0.27863,-0.22549
12.95274,13.54995,-0.70092,1.47240,0.33049,-0.06863,-0.03914,-0.58993
12.80889,13.69621,-1.94739,0.79040,1.19450,0.34615,0.74932,-0.83579
12.88738,13.86150,-2.91485,1.32831,0.28315,-0.90612,0.89089,-0.38854
12.66199,13.49216,-2.27033,0.87310,0.36467,0.03307,0.84365,0.15506
12.79230,13.34158,-2.92815,1.02131,0.69334,-0.75372,-0.58675,-0.98830
13.15197,13.31434,-1.12336,1.42200,0.34043,-0.22456,0.46594,0.42089
12.74502,14.31399,-2.68292,1.32161,0.70272,-0.84954,0.32861,-0.12686
12.61994,13.55804,-2.38949,1.37186,0.48500,0.67720,-0.20221,0.92361
12.76266,13.37638,-0.42687,1.23944,1.47084,0.18820,0.68735,0.60105
12.99676,14.20183,-2.69285,1.28229,0.72060,-0.86419,-0.32342,-0.51032
12.78458,13.88092,-1.10353,1.13228,1.35041,0.30556,0.52559,-0.79608
12.43655,14.39935,-1.57218,0.80893,0.83617,-0.24412,-0.39675,-0.07145
12.88846,13.40359,-0.05518,0.97156,0.13728,-0.99488,-0.62346,0.10618
12.66420,14.15492,-2.74331,0.80825,1.25984,-0.31482,0.09142,-0.27032
13.12187,13.93799,-0.03611,0.78981,0.92634,0.61539,0.78856,0.78890
13.24870,13.20815,-0.12539,1.31988,0.12893,-0.81234,0.49446,-0.36960
12.97867,13.90666,-2.27707,1.25182,1.34028,-0.88107,0.21490,0.01550
12.78586,13.27952,-0.43421,0.95383,1.08281,0.31677,0.77736,-0.47574
12.72611,14.00890,-2.16901,0.95930,0.13175,0.60602,-0.86370,0.53956
12.43814,14.04863,-1.09161,1.42488,0.78404,-0.08509,0.80066,-0.81467
12.62576,13.21170,-0.13601,1.47271,1.04796,-0.00539,0.36174,-0.38777
12.94885,14.27781,-1.92434,1.29431,0.12474,-0.07038,-0.80328,-0.17400
13.11400,13.85385,-0.00602,1.16471,0.26161,-0.25646,-0.15449,0.92633
12.50587,13.52696,-2.93715,1.26677,0.06247,-0.67526,0.46241,-0.75225
12.76141,14.32937,-1.20220,1.18284,0.47474,0.60015,-0.12338,0.54452
12.88733,13.74919,-0.03880,1.48115,0.38087,-0.14992,0.59718,0.09793
12.73062,13.45575,-0.57790,1.26284,1.32790,-0.66259,-0.76734,-0.90393
12.69307,13.29895,-2.98809,1.42386,0.86841,-0.45688,-0.97436,-0.55885
12.83895,14.27152,-2.39251,1.40195,0.08500,-0.26032,0.82363,0.50336
13.28561,13.59798,-1.55735,0.84621,0.40317,-0.89632,0.43032,0.09955
13.00451,13.77278,-0.37694,1.27625,0.19183,0.59027,0.66579,-0.74266
13.16943,14.29083,-0.27767,1.01148,0.54851,-0.11032,0.11588,0.43998
12.72844,13.58047,-0.84937,0.91884,1.15760,0.24159,0.10030,0.03707
13.26450,13.91551,-0.36606,0.97307,0.54701,0.08911,0.14657,-0.75314
12.98884,13.67769,-0.27637,1.05961,0.16583,-0.54523,-0.06573,0.68732
12.62460,14.22990,-1.03739,1.31378,0.49840,-0.89171,-0.73140,0.31881
12.76897,13.46585,-2.15319,1.27793,0.88593,0.94144,-0.92159,0.45201
13.13315,13.61223,-0.19667,1.19393,1.49218,0.43731,-0.91352,-0.96471
12.73079,13.50128,-2.17519,0.98054,0.75670,0.80752,0.60030,-0.90679
12.45907,13.76974,-2.46299,0.72883,0.50908,-0.88179,0.35351,-0.32888
13.17383,14.33927,-2.85813,1.07186,0.37462,-0.34765,0.46134,0.99678
12.88190,13.83079,-1.19473,1.32288,0.43652,-0.86849,-0.08623,0.24262
12.99894,13.22792,-2.47805,1.36523,0.12224,-0.78769,-0.73999,-0.45976
13.19514,13.55293,-0.26777,0.73660,1.00921,0.85482,0.57954,0.25955
13.01248,13.51573,-0.20751,1.17638,0.82566,0.71487,-0.74480,-0.79293
12.71076,14.21502,-2.74933,1.39515,1.44038,0.27059,0.94104,-0.30626
12.92148,14.04481,-2.96378,0.82605,0.25114,0.14505,0.25311,0.50767
12.40117,14.07670,-0.26846,0.79871,0.24221,-0.94206,-0.61806,0.51350
13.00476,14.06063,-1.93983,1.43246,0.06060,0.30500,0.94993,0.71028
12.87105,14.33725,-0.74716,1.24908,0.94587,0.04360,0.61974,-0.19605
13.02956,14.38707,-0.41632,0.88941,1.45686,-0.36124,0.65181,0.31294
12.40327,13.90070,-0.62003,1.19936,0.41784,-0.54202,-0.59242,-0.63420
12.87477,14.36657,-0.37694,1.03093,0.53962,0.13637,0.87268,0.73156
12.42005,13.76953,-0.16059,1.20572,0.58335,0.36830,-0.65437,0.68016
12.72680,13.78981,-2.43287,0.86593,0.44520,0.96115,0.93093,0.84739
12.43523,13.30929,-1.78854,1.33095,1.01389,-0.38602,0.66338,0.23195
13.04567,13.98046,-2.99918,1.36695,1.09580,0.28841,0.62459,0.64289
12.90965,13.27332,-0.82797,0.86998,1.46032,-0.21981,-0.19427,-0.70098
13.11530,13.68410,-0.93090,1.08661,0.04110,-0.80780,-0.40312,0.87773
13.26411,14.37178,-2.94419,0.80501,0.48808,0.06577,0.59541,0.99899
12.87893,13.34970,-0.08483,0.95199,0.52959,-0.30759,-0.64574,-0.91044
13.04594,13.29638,-1.83124,1.41848,0.75761,-0.75655,0.30078,0.82978
12.85330,13.71754,-1.30578,0.72295,0.23440,0.70375,0.80957,-0.91992
12.97832,14.05545,-1.00093,1.17689,0.77719,0.27960,0.63112,-0.31534
13.22170,14.16218,-1.61573,1.24133,0.09068,-0.92922,-0.68745,-0.83668
12.80511,13.63299,-0.03718,0.96591,1.00021,-0.27776,-0.91334,0.74921
12.52052,13.78882,-0.01280,1.19775,0.69636,0.53823,-0.12681,-0.51934
12.86048,14.02657,-1.04959,1.34094,0.88266,-0.34392,-0.99665,-0.27952
13.24198,13.71474,-2.14889,1.05768,0.53786,0.77455,-0.95102,0.09964
13.22038,14.25702,-1.65257,1.23096,1.19177,0.02098,-0.18617,-0.74246
12.97001,13.74916,-2.28060,1.28866,0.05038,0.32739,0.15378,-0.88460
12.53123,13.42504,-2.00828,1.20346,0.43636,-0.09620,-0.96766,0.80377
12.55414,13.83332,-0.14216,1.44941,1.24823,-0.31497,-0.06231,0.10170
13.22004,13.77605,-2.60923,1.32791,0.45091,0.18141,-0.10766,-0.94756
13.24842,13.63237,-2.55992,1.39502,0.56093,0.59144,0.20618,-0.52372
12.42959,13.30453,-1.08994,1.22957,1.28318,0.52217,0.91034,-0.43430
12.74373,14.29794,-2.14543,0.92201,0.96900,0.68757,-0.09219,0.16998
12.89029,13.81278,-0.75038,1.47337,1.48616,-0.34265,0.55574,-0.91648
