# logM_cut, logM_1, sigma, alpha, kappa, s, B_cen, B_sat
13.08399,13.49984,-0.54266,1.33107,0.55197,-0.85280,-0.15040,-0.93336
12.93416,13.29962,-1.38740,0.70615,0.61101,-0.22464,-0.59019,0.97036
13.00687,13.51977,-2.87732,0.87111,0.33653,0.73457,-0.42953,0.53946
12.80896,13.68275,-2.08144,0.97575,0.85155,-0.08175,0.99339,0.55436
13.29651,13.72119,-1.29295,0.93998,0.32883,-0.49963,-0.23620,0.20431
12.94924,13.39989,-0.87370,1.34049,0.14324,-0.11192,0.17539,-0.26720
12.48122,13.67504,-2.11200,1.49024,0.86927,-0.05614,-0.08511,-0.52734
12.85800,14.35910,-0.55110,0.86132,0.11560,0.58204,0.78523,-0.87681
12.53978,13.60844,-2.19285,1.27960,1.23780,0.39394,-0.14617,0.62342
13.10534,14.14567,-1.76395,1.24247,1.12322,-0.34621,-0.96218,0.74054
13.24352,13.80438,-1.97129,1.26053,0.17023,0.16761,-0.00967,0.54406
12.97614,13.21218,-0.18879,1.19504,0.28678,0.57948,-0.15417,-0.93575
13.14531,13.66988,-2.68010,1.17708,0.03349,0.84729,-0.56486,-0.59244
12.45248,14.12062,-1.19415,1.12666,0.38295,-0.24906,-0.78410,-0.47395
13.06202,14.20691,-0.94141,1.47838,1.46768,-0.43939,-0.16898,-0.24449
13.01097,13.89683,-2.77129,0.75456,1.20263,0.02577,-0.87759,-0.67018
12.65260,13.94319,-1.15303,1.31460,0.67957,-0.15363,0.87293,-0.18943
13.19537,13.80445,-1.53620,0.92960,1.30058,0.90954,0.11835,-0.60578
12.44155,13.30787,-1.64258,1.16324,0.28453,-0.85221,0.92354,-0.82561
13.09863,14.20822,-0.66920,1.26014,0.82955,0.31240,-0.75369,0.83077
13.13448,13.31366,-2.67637,1.42985,0.71214,-0.96215,-0.51589,0.61940
12.81956,13.92594,-2.75963,1.09488,0.16635,-0.29742,0.23609,-0.56952
13.01026,13.78045,-1.16327,0.70307,1.27711,0.69778,0.10723,-0.93246
13.29983,13.48866,-0.38469,0.82214,0.33266,-0.23909,-0.21287,-0.06477
13.06700,13.59347,-1.25138,1.44441,1.02539,0.68587,-0.36634,0.29293
12.97065,14.01702,-0.70832,1.25809,0.63265,-0.07989,-0.16504,0.26494
12.86362,14.14727,-2.68426,1.27621,0.31155,0.34875,-0.51070,-0.16055
13.23449,13.96388,-2.65315,1.29907,0.19255,-0.92341,0.29204,0.31245
12.70832,13.82524,-0.16086,1.13822,1.49495,-0.40245,0.66327,-0.54683
12.72398,13.35860,-2.60042,1.44996,0.94193,0.34817,0.78334,-0.59233
12.56203,13.71481,-2.41618,1.43492,0.57405,-0.65322,0.71550,-0.80106
