# logM_cut, logM_1, sigma, alpha, kappa, s, B_cen, B_sat
13.10301,13.46991,-0.04345,0.72447,0.74671,-0.14323,-0.18087,0.83899
12.92481,13.33330,-1.65854,0.81248,0.07964,0.84223,-0.95482,-0.77134
12.87772,13.24657,-0.77771,0.93216,0.88756,0.05246,0.85724,-0.26742
13.20380,13.35237,-1.15889,1.26671,0.49093,-0.47707,-0.13001,0.32712
12.97829,14.21946,-0.01110,0.88182,0.07128,0.66579,-0.48844,-0.73443
12.55757,13.42833,-1.96689,1.29630,0.48796,0.53565,0.19652,0.07026
12.54432,13.36802,-1.74015,1.17964,0.52796,-0.46061,-0.69885,-0.87135
12.93137,14.22416,-1.75360,1.29110,1.24408,-0.79369,0.01858,-0.09791
13.02915,14.17621,-0.67057,1.09152,0.68919,-0.95049,-0.47585,0.91013
12.86895,13.58564,-0.67119,1.42824,1.37900,-0.32758,-0.17185,-0.80914
12.77486,13.46811,-0.72055,0.73216,1.41734,-0.58409,-0.57149,-0.23649
12.79027,14.28583,-0.61190,0.99339,0.73765,0.01738,0.66117,-0.58779
12.55349,14.30550,-1.77564,1.20087,0.81098,0.71013,-0.66382,-0.61055
13.10609,13.22523,-0.50013,1.35425,0.31485,-0.20845,-0.24267,-0.91024
13.25649,14.13121,-1.22277,0.72540,0.99374,0.49262,-0.53351,-0.76103
12.85348,14.27705,-2.27987,0.94922,0.85795,-0.43255,0.27345,0.73828
12.65797,14.08568,-0.36822,1.19314,1.37617,-0.94167,-0.22433,-0.93330
12.42633,13.60408,-2.08564,1.41452,1.48462,0.66492,0.21476,0.76611
12.58557,13.96699,-2.91128,1.07842,0.56070,0.39881,0.35962,-0.29002
12.75603,14.37828,-2.97100,1.19562,0.12466,0.40141,0.76213,0.84972
12.58758,13.70051,-0.66314,1.48725,0.63200,-0.17652,0.04777,0.55156
12.40816,13.70885,-0.72450,1.07728,1.40976,-0.11276,0.66289,-0.78031
13.11666,14.00818,-0.81085,0.83599,1.35148,-0.46531,0.56919,-0.62061
12.95682,13.35097,-0.65114,0.83710,0.59677,0.23386,0.84057,-0.20492
12.56331,14.09338,-2.09641,1.39298,0.49843,-0.25211,0.99315,-0.70356
13.00654,13.46852,-1.01151,0.91503,1.01012,0.69955,0.59606,-0.08743
12.47581,13.54483,-0.78009,1.04172,0.97679,0.69042,-0.63674,0.00943
12.61725,13.67046,-2.02168,0.82369,0.87720,-0.43517,-0.06477,0.52511
12.68144,14.29994,-2.27302,1.26287,0.08084,-0.23717,0.10179,-0.49893
12.72529,14.18228,-1.56075,1.03647,1.43062,0.97007,0.48184,0.73162
12.58565,13.33928,-0.56313,0.89291,1.47049,-0.43536,0.85053,-0.55743
12.71050,14.16146,-1.27460,1.10240,1.43457,-0.81956,0.07928,0.81672
12.50406,13.80068,-0.69572,0.87809,0.95888,0.69450,-0.24611,-0.77095
12.85001,14.35191,-1.26750,0.83728,0.12832,0.18199,-0.34155,0.67894
12.68695,13.25323,-1.12904,1.24416,1.34252,-0.75188,-0.49772,-0.85641
12.49204,13.30496,-0.75455,1.39680,1.24221,0.68237,0.46691,-0.71863
12.55014,13.35845,-0.60888,0.98113,0.06700,-0.28909,-0.61674,0.65260
12.41279,13.34944,-1.44071,0.78324,1.43949,0.73209,0.40204,-0.97574
12.80138,14.19176,-1.50887,0.94138,1.01691,-0.89072,-0.30576,0.64014
12.67201,14.32988,-1.77705,0.91495,0.70003,0.52117,0.03375,0.65489
13.21075,13.33556,-1.46466,1.14785,1.14093,0.15535,0.79301,0.26744
13.25451,13.72186,-0.39569,1.14526,0.58100,0.15771,-0.50573,-0.63564
12.80449,14.16239,-2.60742,1.23574,0.98840,0.78670,-0.17939,0.29115
12.59761,13.41701,-0.91897,0.87033,0.69324,-0.08860,0.18438,0.22418
12.56740,13.51683,-2.41885,1.18399,0.65550,-0.73244,-0.70244,0.42369
13.24529,13.23301,-1.17211,1.27238,1.10941,-0.54287,-0.20485,0.54262
12.59426,13.44482,-0.01747,1.13833,1.12626,-0.11650,-0.99341,-0.97339
12.99354,13.70348,-2.61488,0.82948,1.28110,0.19037,-0.99072,0.36425
12.71813,14.03384,-1.35026,1.25400,1.36613,0.27329,0.72228,0.13856
12.73654,13.83343,-0.30422,1.40159,0.09130,0.28233,0.39852,-0.15399
13.18536,14.21537,-1.77713,1.24398,0.62516,-0.56840,0.88359,-0.38386
13.02170,14.06788,-2.12868,1.27394,0.88758,-0.98027,-0.96475,-0.01032
12.71295,13.86905,-1.16053,0.83120,0.81810,0.44464,-0.77500,0.89222
12.92711,13.79392,-1.22012,0.78628,1.05411,-0.42155,-0.95131,0.33338
12.63582,13.64067,-2.82865,1.27564,1.37390,0.33207,-0.97642,-0.87617
13.08000,13.90317,-0.68821,0.93417,1.06227,-0.05342,0.32737,-0.12675
12.77459,13.21344,-0.45699,0.93327,0.96476,-0.33678,0.75111,0.93930
12.80464,13.87045,-0.89703,1.12394,1.18107,-0.74264,0.68034,0.30351
12.73444,13.70580,-2.63097,0.93168,0.42285,-0.80486,-0.25040,0.26662
13.27597,14.12974,-1.97049,0.78337,0.32424,-0.54839,0.70135,-0.63135
12.78818,13.72452,-0.98168,1.15333,0.41331,0.97590,-0.38548,-0.59086
13.26082,14.31622,-1.92934,0.71831,1.40895,0.98987,-0.69795,-0.63722
13.13177,14.24019,-1.34299,1.17899,1.21947,0.11705,-0.93044,-0.12706
12.88172,13.96797,-2.94987,0.93993,0.40883,0.71735,-0.51879,-0.31223
12.69682,13.96580,-0.57253,1.25453,0.37491,0.20850,-0.10032,-0.82360
13.22618,13.89313,-2.10405,1.15929,0.37215,0.07117,-0.21714,-0.01349
12.68932,13.70434,-1.39866,0.77041,0.11948,-0.32720,0.54570,-0.73593
12.76607,14.02261,-1.61045,1.18189,1.48568,-0.72578,0.25262,0.83206
12.59545,13.61285,-1.76323,1.19922,0.08483,-0.11684,0.65979,0.22948
12.79498,13.75663,-0.78808,1.17048,1.39729,0.43548,-0.17922,0.85296
12.91464,14.10913,-0.83826,1.00169,0.54043,-0.01438,0.17627,-0.77569
13.03395,13.83845,-0.51563,0.90655,1.28795,0.43844,0.81249,-0.22560
13.24686,13.63019,-0.79279,0.76040,0.01605,0.26727,-0.42997,0.36457
12.94980,13.96323,-0.71786,0.83379,0.46869,-0.98053,-0.56114,-0.78974
12.79777,14.36132,-2.21438,1.40489,0.47478,0.82909,-0.00236,-0.78036
13.21057,14.33938,-0.98137,0.79533,1.27258,0.03378,0.88368,-0.06975
12.76198,13.92769,-0.45219,1.00129,1.37373,-0.72031,-0.77216,0.14109
12.84410,14.20953,-0.94780,0.73922,0.93894,-0.23433,-0.29629,0.87488
