# logM_cut, logM_1, sigma, alpha, kappa, s, B_cen, B_sat
13.02746,13.28270,-2.71208,0.99046,1.44646,-0.13922,0.90907,0.01456
12.88453,14.36946,-2.87611,0.85948,0.17400,-0.92946,0.08477,0.87913
12.66024,14.18151,-1.04399,1.43181,0.74495,0.53755,0.28057,0.86746
13.14016,13.67753,-1.46597,1.15572,0.26662,0.60226,0.09905,0.08038
12.43663,13.70103,-0.35618,1.19316,0.00286,0.79529,-0.46187,0.75345
12.42108,14.11489,-1.33426,1.21888,0.35544,0.71825,-0.39216,0.00907
12.58815,13.62786,-1.00189,0.95486,1.09914,-0.18056,0.63393,0.09751
13.05112,14.04527,-0.52832,1.46776,1.08235,-0.01016,-0.55648,0.09777
12.95924,13.99995,-0.05667,1.39286,1.18651,-0.79218,0.89490,-0.67665
12.82259,13.70887,-1.02012,1.39517,0.66180,-0.25865,-0.51180,0.42772
12.40167,13.30400,-2.48219,1.12338,0.77634,-0.49415,0.06595,0.07410
12.87620,14.01401,-1.22329,1.04602,1.26802,0.92911,0.34186,0.25351
12.94263,14.26619,-2.80817,1.17931,0.45760,0.77090,-0.02560,0.41799
13.07357,13.88218,-2.55830,0.94565,0.88254,0.44396,0.85048,-0.58495
12.49780,13.77155,-0.77080,1.15534,1.40720,-0.60955,-0.29004,-0.91798
12.44882,13.70285,-1.29683,1.05143,0.21564,-0.02868,-0.44449,-0.81779
13.08459,13.49896,-0.94871,1.10527,0.21872,-0.28009,0.28071,-0.91189
13.14824,14.32488,-2.76854,0.78359,0.99141,0.11076,-0.80046,0.03726
12.94723,14.06469,-1.47591,0.70989,0.85549,-0.05373,-0.55366,0.87531
12.64374,13.78708,-0.23540,1.24135,0.12195,0.15464,-0.33979,0.57645
13.00081,13.36184,-2.73708,1.11991,0.87916,0.87566,0.42929,-0.73201
13.13780,13.46409,-0.85891,0.99220,1.08423,-0.16411,-0.81986,0.78379
13.00604,14.15890,-0.52311,1.49041,0.90068,-0.00852,0.32352,0.37515
13.05643,13.91863,-0.39867,1.15080,0.24551,0.92428,-0.57994,0.96903
13.20658,13.55412,-0.03062,0.88281,0.62444,-0.08428,-0.85439,-0.22634
13.26222,13.44779,-0.46847,0.75024,1.48389,0.56679,0.26521,-0.99324
12.98282,14.31409,-1.75663,1.23810,1.42527,0.48597,-0.34467,0.79361
12.45476,14.12796,-2.20814,1.27662,0.58732,-0.02688,-0.83332,-0.26593
12.88021,14.33051,-0.29987,0.93790,1.34797,-0.91763,-0.95520,-0.25397
12.89866,13.99744,-2.62164,1.24555,0.64583,0.54039,-0.39454,-0.49854
12.69247,13.47664,-1.52925,0.82620,1.06363,-0.59190,-0.43086,-0.88365
12.56692,13.38176,-2.95019,0.76962,1.45813,-0.47524,0.03695,0.88501
12.63712,13.74431,-1.83857,1.45357,0.07998,0.63792,0.69416,-0.53848
13.25692,14.05260,-1.43883,1.26742,0.83244,0.64863,0.08001,0.86897
12.72159,14.16067,-2.45048,0.85576,0.57652,0.95279,0.43280,-0.79331
12.83515,14.30781,-1.65337,1.05031,0.40915,-0.80396,0.28017,0.07424
13.14901,14.01727,-0.50936,1.34218,1.43824,-0.03307,-0.25109,0.93402
12.44409,13.58541,-1.72089,0.79836,0.00656,0.72185,0.61395,0.16193
12.96633,13.94326,-0.80857,1.27493,1.17206,0.79312,-0.30254,0.94833
12.46629,13.27883,-0.31953,0.85369,0.05554,-0.98238,0.96869,-0.09862
13.28140,13.33650,-1.88944,0.94661,1.07960,-0.35509,0.62639,0.32281
13.20377,13.35628,-0.70814,1.07952,0.40646,-0.66468,0.25014,0.06625
12.83772,14.38978,-0.35806,0.81657,0.61002,-0.34948,-0.90440,0.59515
12.76695,13.28655,-0.59921,1.05886,0.72454,0.85969,-0.78176,-0.92800
12.58639,14.38187,-0.19734,0.87142,0.80316,0.85174,-0.37352,0.87693
13.15350,14.21529,-2.67183,1.23870,0.69081,-0.92448,0.27543,-0.23569
12.66311,13.51254,-1.59696,0.90360,1.36854,-0.92224,0.14461,-0.90360
13.21182,13.71931,-0.78675,0.95816,0.71408,0.95074,-0.28194,0.25864
12.53837,14.32323,-2.50802,0.92631,0.20401,-0.53701,-0.80614,-0.75749
12.68213,13.29801,-0.13957,1.36366,0.05079,-0.02087,-0.41267,-0.11548
13.04128,13.24531,-2.76416,0.73951,0.67094,-0.59714,-0.35195,-0.30534
12.76711,14.34127,-0.30347,1.27326,0.03214,0.68943,0.12951,0.55889
13.05056,13.79773,-2.09440,1.49334,0.73057,0.80214,0.20673,0.69494
12.80017,13.84794,-2.28993,1.14181,1.10608,0.34043,0.82814,-0.08964
