# logM_cut, logM_1, sigma, alpha, kappa, s, B_cen, B_sat
12.62679,14.23020,-0.52462,1.04398,0.65522,0.10685,-0.12189,-0.65855
13.07390,14.30984,-1.21122,0.82442,0.63669,-0.04095,0.24741,0.56612
12.99248,13.30181,-0.93629,1.25283,0.50363,-0.89724,0.79139,-0.83891
13.29769,14.00445,-2.04708,1.17509,0.43295,0.59630,-0.41955,-0.61426
12.55539,14.26213,-0.18547,0.88368,1.28367,0.37090,-0.53588,-0.47482
12.93976,13.22697,-1.14918,0.90981,0.75368,0.80413,0.30160,-0.17917
12.83488,13.55178,-1.79535,0.71311,0.80490,0.94198,0.13512,-0.25853
12.69025,14.23652,-2.28251,0.71846,0.70806,0.69954,-0.70079,0.87021
12.85843,13.64286,-0.04373,1.14157,0.14421,0.70144,-0.83174,-0.82242
12.69821,14.28640,-0.82682,1.28936,0.56741,-0.69584,-0.47882,-0.09675
12.79176,14.20281,-0.35960,1.13620,0.08740,0.25757,0.50331,0.37181
12.50551,13.87918,-1.57931,0.88600,0.48018,-0.55755,0.66867,0.75882
13.23233,14.39000,-2.51859,1.01693,0.20498,-0.17366,0.50680,0.72312
12.81768,14.31827,-2.65769,1.17339,0.81612,0.93900,0.05268,-0.38921
12.45384,13.91350,-2.91618,1.17695,0.67022,-0.77259,-0.33544,0.78436
12.80023,14.03584,-0.74803,0.89240,0.92534,-0.31816,0.43070,-0.49550
12.75935,14.25786,-2.72933,1.26247,0.03242,0.34721,-0.07962,-0.05719
13.13802,13.68780,-2.67330,1.04974,0.27364,-0.47810,-0.39619,0.43886
12.68797,13.73752,-0.09834,1.44850,0.50742,-0.63489,0.15415,-0.92469
13.04535,13.44874,-1.19463,0.75324,0.01145,-0.45580,0.69607,-0.67047
12.72570,13.83579,-2.42240,1.02000,1.18814,0.05135,0.77050,-0.73641
13.11157,13.77487,-2.06608,1.39470,0.97482,0.13728,-0.09241,0.18278
12.65971,13.65247,-2.20778,1.48486,1.31599,0.11793,0.19646,0.48051
12.46245,14.08151,-1.21896,0.80883,0.59183,0.94688,0.70374,-0.39122
12.42746,13.61760,-1.69398,1.27600,0.95912,-0.40451,0.66179,-0.13697
13.08356,13.83176,-0.54131,1.45141,1.05426,0.22792,-0.25807,-0.75390
13.00382,13.98393,-2.07234,0.87984,0.21043,-0.74133,-0.95362,-0.84685
13.06120,13.67957,-1.74294,0.80821,1.16134,-0.90686,0.39048,0.01686
12.58294,14.14137,-0.15441,1.26352,1.28443,-0.76426,-0.51539,0.36173
13.17386,14.26677,-0.85192,1.33597,1.40521,-0.67158,0.71482,-0.07416
12.55326,14.06302,-1.05387,1.07540,1.10294,-0.10935,-0.43198,-0.75417
12.65778,13.28752,-1.10232,1.08007,1.40186,0.49650,0.37362,-0.83306
13.25616,13.56193,-1.47309,1.01662,1.03656,0.56134,0.16202,-0.48852
12.72054,13.68609,-0.99533,1.01686,0.39681,0.19546,0.68113,-0.78041
12.41555,14.14746,-2.78241,0.96291,0.80370,-0.73564,0.36308,-0.34837
12.79895,13.91974,-2.31236,1.36356,0.24813,-0.41916,0.26629,0.70467
13.05890,14.20788,-1.66456,1.17734,0.19404,0.65440,0.48820,0.76465
13.14186,13.84247,-2.85016,1.36049,1.13121,-0.07865,0.26828,-0.59398
12.82315,14.19933,-1.80276,1.24051,0.80202,-0.84785,0.47496,-0.27716
12.74836,13.39269,-2.11532,1.07387,0.99390,-0.98402,-0.52839,0.55230
12.67213,13.30389,-0.01048,1.34212,0.12390,-0.76223,0.75903,0.36054
12.66821,13.48674,-2.81519,1.39016,0.21952,-0.92427,0.15926,-0.22936
12.85603,13.44538,-1.54619,1.27106,1.38000,0.86822,-0.44497,0.74363
13.25345,13.39093,-2.50510,1.18715,0.41911,-0.76524,-0.92786,-0.12294
12.56791,14.34625,-1.90231,0.83578,0.41334,0.50473,-0.14443,-0.87411
13.28961,13.62187,-2.50081,1.14929,1.09863,0.36839,-0.12992,0.63175
13.12812,13.60713,-1.02756,0.88471,1.23541,0.99365,0.03699,-0.87011
13.13968,13.94392,-2.19683,1.27970,0.98282,0.89830,0.42760,-0.59583
13.00080,13.82802,-1.05299,0.79574,0.14560,-0.35452,-0.08032,-0.79355
12.81281,14.09033,-1.09884,0.95038,1.33055,-0.69536,-0.16852,-0.86750
13.09375,13.83226,-1.93066,1.36813,0.68073,-0.83562,0.29980,-0.61461
12.86908,14.05374,-1.48010,0.99019,0.81255,0.35970,0.48465,0.19753
12.83711,14.00699,-2.04877,1.08770,0.33554,0.65567,-0.90453,0.33507
12.56933,14.32235,-0.18197,0.99970,1.14560,-0.75316,-0.80215,-0.83231
12.67143,14.07449,-1.16911,1.17492,0.09758,-0.53802,-0.29702,0.49056
12.45223,13.96940,-1.02540,1.39244,0.36138,-0.60919,-0.05075,-0.88012
13.25310,14.31313,-2.95617,1.13750,0.48439,-0.84807,0.90114,0.98193
12.91182,13.75933,-0.19879,0.75013,0.86573,0.52129,-0.72509,0.99960
12.61957,13.82344,-2.98010,0.95549,1.00094,-0.61436,0.75082,0.86546
12.40173,13.88240,-0.32631,1.29751,0.03418,0.68076,0.20426,-0.53759
12.62141,13.27056,-2.12818,1.46109,0.93084,0.24299,-0.49600,-0.92322
12.90033,14.27932,-0.19921,1.28918,0.26164,0.43177,0.90688,0.71531
12.92188,13.41497,-0.73402,1.15792,0.18430,0.88412,0.81245,0.79101
12.67793,13.23482,-2.59615,0.92425,1.06120,0.63682,0.48842,-0.20863
12.60490,13.51751,-1.71441,1.04848,1.33232,0.59778,0.12891,-0.52427
12.78106,13.81167,-2.97477,1.18915,0.38673,-0.27115,0.50587,0.76089
12.98925,13.66612,-2.74218,0.70993,0.49538,-0.60562,-0.04983,0.27537
12.50775,13.52324,-2.57718,0.76898,0.50201,0.39384,0.31665,0.29507
13.14741,14.24101,-2.31190,0.72947,0.01760,-0.53308,0.43473,0.34755
12.91470,13.74583,-2.08998,1.20902,1.05596,0.99204,-0.94142,-0.68336
12.52819,13.39449,-0.71154,1.49736,0.35069,0.78414,-0.40004,0.85471
13.27457,13.59090,-2.83179,1.14308,0.86256,-0.65332,0.90138,0.88552
13.29985,14.28380,-0.62624,1.15754,0.09135,0.07807,0.04893,-0.05335
13.24004,13.40705,-1.60064,0.86020,0.57923,0.66450,-0.38265,-0.77920
12.54403,13.62021,-1.91488,0.96008,0.06214,0.31234,-0.97763,-0.99968
12.70152,14.05211,-1.00060,1.40817,0.76493,-0.63737,-0.07969,-0.89802
12.88690,13.84886,-2.15681,0.86465,0.71872,0.01945,0.76498,0.88420
12.94167,13.25218,-2.86235,1.19181,0.21309,-0.77605,-0.97107,-0.83356
12.62110,14.23304,-1.98204,1.44746,0.86045,-0.65631,-0.78891,0.00596
12.58996,14.00048,-0.40257,0.91829,0.21641,-0.25709,-0.98910,-0.88475
