# logM_cut, logM_1, sigma, alpha, kappa, s, B_cen, B_sat
12.94210,13.36143,-2.63795,0.84604,0.55101,-0.94905,-0.94361,0.01966
12.73626,13.34385,-0.06195,0.98152,1.28394,-0.11418,0.02150,-0.36075
13.26430,14.17486,-1.95605,1.21953,0.77273,0.65599,-0.46036,0.60840
12.47279,14.17105,-2.74748,1.12252,1.26196,-0.60579,0.55211,0.53132
12.61475,13.26168,-1.21955,1.20771,0.13989,0.66353,0.66472,0.19270
13.08660,13.73192,-0.51253,0.86927,0.04686,-0.97749,-0.28048,0.28017
12.58864,14.34273,-1.82833,1.09506,0.18522,-0.86841,0.38534,-0.01198
12.57815,13.20627,-2.08525,1.24196,1.27536,0.75694,-0.72805,-0.81959
12.85371,13.75226,-1.44706,0.82605,0.51082,-0.46037,-0.45515,-0.51691
12.85239,13.32927,-0.32868,1.20401,0.87069,-0.23339,0.29813,-0.51891
12.44116,14.24993,-1.47078,0.84835,0.80112,0.76616,-0.34700,-0.84607
13.18181,13.57153,-0.81825,0.90459,1.49379,0.66064,0.30608,0.22748
12.49163,13.29139,-1.81715,1.18918,1.38335,0.99517,-0.04611,-0.67505
12.91615,13.77586,-0.17264,0.71709,0.33812,-0.81867,0.69463,-0.23701
12.80924,13.83538,-1.40750,0.96641,0.62647,0.64269,-0.96855,-0.74894
12.60563,14.24999,-2.20079,1.28920,1.34340,-0.49249,0.27523,0.77576
12.79663,13.72023,-1.69562,0.98098,0.95795,-0.15250,0.74988,0.17977
12.78040,14.32696,-2.52226,1.30519,1.39229,0.12042,0.16838,0.00892
12.40772,14.37616,-0.22637,1.42495,1.36105,-0.30616,0.16575,0.43698
12.75562,13.40457,-2.06376,0.93011,0.57320,-0.48657,-0.15412,-0.06220
12.76035,14.36329,-1.08116,0.85005,1.19902,0.96458,-0.19070,-0.08734
12.62934,13.33049,-2.77726,1.19527,0.15195,-0.41138,0.64546,-0.47753
12.63181,14.16202,-2.19321,1.41361,0.23127,0.15959,-0.94884,0.95607
12.97660,13.56886,-0.54420,1.19944,1.44100,0.51104,-0.26261,0.70787
12.57407,13.44404,-1.88971,1.13254,0.63659,-0.13565,0.56084,0.74497
13.12245,13.97546,-2.14587,1.24781,1.42643,0.48803,0.88937,-0.61640
12.88735,13.33472,-2.65782,0.85941,0.45890,0.75229,0.35099,-0.26931
13.00416,14.02679,-1.92571,0.84918,0.82885,-0.82624,0.08084,0.58186
12.91729,13.63839,-1.16316,1.03645,0.31088,-0.09951,-0.92205,0.88627
12.52442,13.63470,-2.15372,1.45523,1.13407,-0.14474,0.64332,0.11775
12.51759,14.26953,-0.40173,1.49200,0.31959,-0.98545,0.00999,-0.99313
12.40873,14.12476,-0.14951,1.09658,0.77883,-0.94537,-0.66240,0.50434
12.46737,13.75457,-2.20298,1.23181,1.21139,0.94945,-0.55797,0.94244
12.65298,14.17179,-2.27538,1.12868,0.44423,0.92492,0.08958,0.00171
12.51896,14.17348,-2.40894,1.45688,0.50387,0.23324,0.76429,-0.59321
12.76857,13.58277,-0.39913,1.33413,1.44204,-0.06378,-0.62642,-0.69783
13.13404,13.33835,-2.37413,1.03795,1.05625,-0.66210,-0.06386,0.88334
12.53557,13.93194,-1.05510,1.46546,0.72327,0.14958,-0.19135,0.60703
13.29221,13.95136,-1.98696,1.26184,0.33124,-0.49357,0.45973,-0.85972
13.19540,13.97959,-1.16021,1.03096,1.41355,0.08247,-0.63441,-0.69172
13.26250,13.57939,-0.03656,0.77884,1.23633,-0.70847,0.45015,0.07468
13.08094,13.70157,-0.94684,0.73120,0.97534,-0.52507,-0.39346,-0.32767
13.17051,14.00140,-2.17124,1.46041,1.15638,-0.46066,-0.40789,0.89034
12.56157,13.42062,-2.09321,1.15389,0.68129,-0.50114,-0.44079,0.84813
13.11402,13.42917,-1.54517,1.29002,0.70433,0.46561,0.63809,0.68117
12.95231,13.70880,-1.17574,1.04220,1.26419,0.86429,-0.20042,0.10724
12.81072,13.43353,-0.67712,0.81893,0.58986,-0.69614,0.81598,0.88311
12.87183,13.95976,-2.76196,1.28038,0.06120,-0.61694,0.90650,0.73335
13.07530,13.66220,-0.67962,1.14592,1.42505,0.05331,-0.35742,0.63793
13.18382,14.09848,-2.55582,0.94440,0.19107,0.12925,0.89327,-0.07511
12.60812,13.59121,-2.08306,1.43022,0.91800,-0.05984,0.21416,0.85096
12.75744,13.94402,-0.64357,0.82321,1.29564,-0.51199,0.09565,0.14772
12.54081,14.06343,-1.93171,1.03661,0.86932,-0.02040,-0.06291,-0.86164
12.66373,14.23672,-1.45788,1.44679,0.02654,-0.27657,-0.93737,-0.63488
13.19751,13.99429,-2.94801,1.27889,1.07689,-0.57743,-0.09215,-0.49787
12.89339,13.36792,-0.94537,1.27143,1.13352,-0.46369,-0.13951,-0.10847
12.88296,14.29015,-1.75788,1.08309,0.58300,-0.59516,-0.10073,-0.19235
12.43987,14.20651,-0.45461,1.44011,0.90467,0.09123,-0.29207,0.83564
12.99445,13.86551,-1.06497,1.24015,1.31457,0.18315,-0.98186,0.37783
12.58852,13.83504,-0.94789,0.87998,0.00952,0.26818,0.21127,0.43486
12.94186,13.82984,-2.89371,1.19100,1.16971,0.38199,0.65376,0.35229
12.90811,14.38605,-0.16370,0.94291,0.28761,0.18759,-0.02063,0.72420
12.76410,14.25338,-1.04695,1.02867,0.15735,0.70354,0.98126,-0.80758
12.40265,13.44014,-0.23917,1.41362,1.20979,-0.93684,0.12975,0.04065
12.51779,13.45284,-2.46927,1.13034,0.05406,0.10749,-0.98648,0.00391
13.24690,14.07483,-2.63205,0.78053,1.23405,-0.34558,-0.27777,-0.34026
12.52477,14.07984,-1.08933,1.14928,0.99532,0.27684,0.46795,-0.43257
13.09545,13.85777,-2.29696,1.05239,1.26253,-0.74905,0.80269,0.64294
12.88796,13.23313,-2.17371,1.34616,1.29723,0.64924,0.96440,-0.60806
12.83114,13.88110,-2.94230,1.21166,1.24359,0.84856,-0.60468,-0.75132
12.67948,13.24602,-1.31264,1.03008,0.02976,-0.98438,0.68195,0.49662
12.79311,14.38506,-1.47023,1.32236,0.05097,-0.31488,0.94512,0.48009
12.78371,13.47240,-0.21362,0.85739,0.96432,0.68007,-0.89264,-0.71234
13.26486,13.76795,-0.64173,0.98047,0.32149,0.32576,0.36598,-0.55801
13.22090,13.87988,-1.12555,0.87030,0.39547,0.48629,0.36481,-0.94060
13.06184,13.82270,-1.24212,0.82654,0.47532,-0.90661,-0.93529,-0.35154
12.52273,14.18342,-2.61981,1.43716,0.51808,-0.86920,-0.21615,-0.03055
13.01878,14.13255,-2.56029,1.10207,0.45452,-0.17795,-0.25894,-0.67817
13.23919,13.45376,-0.69000,0.84514,0.78732,0.06918,0.23781,-0.73987
12.89573,13.72914,-0.01776,1.17402,0.50137,-0.32919,-0.72749,0.78935
12.67355,13.53499,-2.10189,1.19736,1.30876,-0.05042,-0.50235,-0.03845
12.75318,13.41907,-2.99487,1.04487,0.29842,0.68218,0.11996,-0.07909
12.46464,13.79412,-2.71049,0.91211,0.42480,-0.57195,0.12027,0.75540
12.63330,13.62973,-2.56583,1.10429,0.72177,0.29395,-0.53761,0.78136
12.98329,14.13580,-1.80766,0.87575,0.65762,0.30038,-0.65549,-0.09173
12.74209,14.38001,-0.80233,0.74880,1.11695,0.20094,0.14811,-0.03485
12.84181,14.23667,-0.68508,1.02272,0.19623,0.11510,0.44762,0.52069
12.68923,13.23874,-0.44148,0.81970,1.04016,-0.57152,-0.13190,-0.97731
12.60698,14.06904,-2.81270,0.88823,1.29544,-0.69684,-0.38930,0.23552
12.97596,13.48276,-0.96744,1.07904,0.56888,0.82228,0.59898,0.22489
13.07745,13.77736,-0.93737,0.97876,1.47825,0.10062,0.44852,0.59226
13.03216,13.95756,-0.56413,1.25791,1.25665,0.16516,0.95465,-0.19300
12.79227,14.29339,-0.79548,0.94863,1.42019,0.79417,-0.24330,-0.72689
12.45349,13.28923,-1.51888,1.45850,1.41307,-0.52254,0.93612,-0.14536
