# logM_cut, logM_1, sigma, alpha, kappa, s, B_cen, B_sat
12.76513,14.24587,-1.52188,1.43712,1.19374,-0.65635,0.30627,0.52703
12.82094,13.23209,-0.73433,1.44579,0.12502,0.98164,0.37469,0.16420
13.00135,13.27800,-2.20194,0.88697,0.16950,-0.01768,0.40854,0.67516
13.12509,14.00838,-0.28798,1.45273,1.43501,-0.93096,-0.92488,-0.10522
12.42994,13.65611,-0.86623,1.06970,0.53680,-0.26080,0.84219,-0.31882
12.66841,13.27686,-0.05225,1.09938,0.61849,0.98685,0.21166,0.61048
12.66058,13.41653,-0.99417,0.87686,0.28307,-0.99127,-0.39336,0.56430
12.42596,13.69373,-2.41695,0.83072,0.21397,0.27562,0.24013,0.82073
12.40995,14.33457,-0.42674,0.79587,1.41709,0.05463,-0.65429,0.56175
13.15870,13.93416,-2.99579,1.36180,0.27980,-0.75847,0.39168,0.10717
13.15962,14.26043,-0.56327,0.75739,0.64796,-0.38230,-0.90124,-0.54884
12.59968,13.50938,-2.80652,1.16895,0.37361,-0.15462,-0.76092,0.35174
12.53036,14.37324,-1.05639,1.32045,0.00182,-0.45308,-0.87103,-0.24297
12.48244,13.59703,-2.47005,1.17224,0.47172,0.52022,-0.95056,0.14143
12.43748,13.87980,-2.75025,0.81680,1.25928,0.99467,0.74081,-0.17745
12.78234,13.42880,-0.36761,0.84559,0.83351,0.29805,0.83299,0.97366
12.55941,13.87764,-1.95121,1.03570,1.33785,-0.24049,-0.76949,-0.21601
12.87486,14.23036,-0.10462,0.71427,0.07780,0.43295,-0.18131,0.60945
13.01470,14.12608,-1.15343,0.98770,1.38041,0.28382,0.07669,-0.14430
13.12757,13.34259,-2.16811,0.83634,1.32466,-0.88947,0.52502,0.24289
12.81607,14.30466,-1.12058,1.25458,0.03299,-0.33658,-0.81487,-0.80554
12.66022,14.09595,-1.24887,0.95978,1.49676,-0.04387,0.47444,0.66243
12.51788,13.52241,-0.30831,1.17211,0.37562,-0.60504,-0.41229,-0.41565
12.99126,13.53432,-2.11558,0.91336,0.49156,0.81276,-0.34873,-0.12565
12.46779,14.06626,-0.28496,1.14244,1.11948,0.47857,-0.82242,-0.25070
12.84617,13.52302,-1.73987,0.88772,1.27380,0.74905,0.61334,0.62575
13.01716,14.11702,-0.48386,0.96264,0.52529,0.37070,-0.55644,-0.57672
12.56409,13.24114,-2.32934,1.31168,1.44464,0.12438,-0.96571,-0.41718
13.28030,14.06680,-0.77101,0.89655,0.49778,0.24542,0.49412,-0.06860
12.82342,14.02597,-0.96353,0.89267,0.10155,-0.30844,0.13924,0.58533
13.17227,13.39262,-0.31074,0.84644,1.15316,-0.69045,0.78958,0.71825
12.90394,14.13334,-1.94928,1.43067,0.57031,0.96097,-0.87209,-0.65437
13.09259,13.23896,-2.21785,1.48104,0.65565,0.30585,-0.23232,-0.13078
12.41298,13.81703,-0.39171,0.70733,0.23491,-0.98417,0.01932,-0.16894
12.44752,13.62485,-1.27755,0.70799,0.03918,0.03270,0.98537,0.36124
13.18161,13.89931,-0.37954,0.91002,1.05087,0.18945,-0.42724,-0.00227
13.19029,13.96843,-0.43854,1.18488,1.19243,0.13335,-0.65323,0.79335
12.54317,14.12110,-2.69180,1.05560,0.31680,0.65395,0.67004,-0.00530
12.84860,14.02836,-0.54805,0.78577,1.47598,0.62577,0.76355,0.07762
13.02955,13.36172,-2.21115,1.40094,0.22998,-0.36025,0.08832,-0.25980
12.42121,13.68881,-1.48070,1.39410,0.64654,0.29382,-0.79332,-0.49505
13.06212,13.75181,-1.28422,1.20018,0.61927,-0.09955,0.36925,0.38572
12.44623,13.39000,-2.45071,0.90474,0.98646,0.87446,-0.94512,0.28870
12.53034,13.32876,-1.85965,1.30668,0.34430,0.83597,-0.33915,-0.82279
12.99860,13.95137,-0.49724,1.40171,0.60722,0.39862,-0.06138,0.06385
12.51209,13.78475,-0.28647,1.31261,0.39088,-0.97002,-0.37069,-0.84129
13.04117,13.39284,-2.97151,1.39504,1.41991,0.91729,-0.84945,0.49877
13.08671,14.01969,-0.25680,0.97022,1.07480,-0.80622,-0.18997,-0.00706
12.57714,14.15806,-1.82154,1.12274,0.71816,0.05639,-0.37683,0.03524
12.57108,13.27072,-0.18868,0.99152,0.40022,0.58993,-0.66412,0.90856
12.42453,14.31117,-0.55537,0.80015,1.11552,0.09810,-0.87628,0.50936
13.16241,13.95679,-2.72669,0.80607,1.30798,-0.33417,-0.39330,-0.82573
12.84703,14.07273,-1.50878,1.22206,0.43782,0.47856,-0.50742,-0.53149
12.46125,14.20089,-2.44416,1.16116,1.31084,0.00105,0.64602,0.31313
12.44687,14.22593,-0.46701,0.81094,1.01540,0.74721,-0.62153,-0.82168
12.64270,13.54855,-0.70981,1.30527,0.65705,-0.64286,0.95162,-0.56051
12.96196,13.44292,-1.76612,0.76604,0.76152,-0.17643,-0.35928,-0.17815
13.14853,14.21071,-0.05802,1.31018,0.86238,0.84591,-0.99499,-0.35119
13.03635,13.32344,-2.48981,1.38044,0.42979,0.52914,0.35944,-0.41172
12.50935,13.37531,-1.63011,1.01598,0.27438,-0.92984,0.21562,-0.00726
12.42800,14.18170,-1.77724,1.49930,1.03370,-0.27074,0.92316,0.63824
13.17393,13.55764,-0.96536,0.82942,0.34104,-0.18889,0.84701,0.41218
12.51940,13.78368,-1.29524,1.34870,0.08343,-0.46013,0.81259,-0.99965
12.48425,13.29637,-2.80369,0.90901,1.32230,-0.22574,-0.48542,0.73186
13.06078,14.31115,-2.49437,0.95062,0.28947,0.74433,-0.84428,0.35813
12.43230,14.31463,-1.42983,1.36042,1.04618,0.33762,0.67195,-0.42753
13.09105,14.01074,-2.47366,1.46894,0.99263,-0.35249,0.33918,0.39940
12.62019,13.40417,-2.27968,0.97043,1.04435,0.09996,-0.04637,0.81057
12.94341,13.96026,-0.66692,1.04817,0.97345,-0.28581,0.31043,0.37993
13.14972,13.28012,-1.29124,0.74229,0.34023,0.25659,-0.51697,-0.15049
13.25312,13.95638,-1.96664,1.23848,0.69942,0.05843,-0.12022,-0.78079
12.79521,13.72933,-2.75005,0.86309,0.50547,-0.49506,0.15645,0.41423
12.94967,14.23865,-0.71883,1.22225,1.09870,0.95351,0.94641,0.35422
12.74554,13.35028,-2.86804,1.07334,0.22253,0.31038,0.54208,-0.43340
13.15897,13.74022,-2.72906,0.71720,0.28118,0.69923,-0.75061,-0.82705
12.42303,13.49396,-2.12949,1.25073,0.96595,0.84946,0.94285,-0.07089
12.52005,13.88184,-0.13940,1.43640,0.43420,-0.65965,0.13552,0.57902
12.86423,13.56236,-1.76663,1.10196,1.48474,0.14542,0.11056,-0.74978
13.04705,13.44207,-1.05799,1.17679,0.76146,-0.71535,0.32879,-0.69945
12.85287,13.50965,-1.34450,1.34958,0.15677,0.75170,0.38655,0.64868
12.92439,14.16947,-2.06237,1.16099,1.46799,0.44422,0.10650,-0.69083
13.17334,13.68361,-2.34739,1.22520,0.03987,-0.77956,0.09066,-0.32711
12.99535,13.44961,-0.87294,1.22115,0.55014,0.65170,0.06358,0.13778
12.73104,14.34552,-1.08232,0.79605,0.45527,-0.52288,0.86047,-0.46933
12.96922,14.31718,-1.25147,1.43123,0.44726,0.94243,-0.21175,-0.69494
13.01350,13.23857,-0.16614,0.78589,1.48058,-0.51102,-0.59869,0.82058
12.96875,13.78860,-2.72310,0.70091,0.89244,0.32993,0.40636,-0.78591
13.29715,14.23360,-1.91402,1.27121,0.49300,-0.48573,0.49636,0.17004
13.16147,13.44391,-0.39691,0.91418,0.73471,-0.51621,-0.23855,0.66738
12.57493,13.46050,-2.19665,1.09772,1.39484,-0.80007,0.73855,0.49602
12.85090,14.14707,-0.54494,1.26731,0.67350,0.13660,0.81560,0.43445
12.44548,13.31785,-0.39147,1.27799,1.19842,0.96146,0.37784,0.79227
13.05162,13.47727,-0.68649,1.29932,1.03116,-0.14157,0.85089,-0.46004
12.57222,13.24262,-1.37020,1.38343,0.72601,-0.67462,0.23741,-0.71914
12.42703,14.23745,-0.73883,1.45096,0.17068,0.94651,0.27027,-0.92919
12.49290,13.57585,-0.20160,1.20001,0.52429,0.93442,-0.28311,0.26273
12.82185,13.30259,-2.35361,1.14591,0.84352,0.00734,-0.14175,-0.88426
13.11992,13.90312,-0.04151,1.47002,1.07426,-0.97391,0.39152,-0.03372
13.18727,13.87516,-2.40607,1.08389,0.55377,-0.62236,0.95475,-0.81104
12.80041,14.03346,-2.21082,1.37067,0.13734,0.85685,-0.83459,-0.01782
12.42708,13.27442,-2.79087,1.36203,1.31444,0.12077,-0.51862,-0.12425
12.46759,13.93661,-1.30231,0.88059,0.25845,0.16432,-0.32841,0.96023
12.67171,13.53564,-2.15676,0.76718,1.38794,0.71582,0.08181,-0.74832
12.70377,13.70061,-2.85092,0.80420,0.79253,0.28554,-0.44129,0.07400
12.89713,13.51639,-0.53766,0.81596,0.19939,-0.44234,0.60754,-0.51643
13.11193,14.14416,-1.35002,0.84916,1.06849,-0.77732,0.20377,0.37668
12.98831,13.78669,-0.13446,0.79756,0.42555,0.25013,0.04788,0.96967
12.72999,13.53847,-2.52600,1.37430,0.38117,-0.35342,-0.76717,-0.12528
12.95941,14.27847,-1.77796,1.26873,0.05194,0.41608,0.92087,-0.63957
12.69796,13.28140,-0.02496,1.41975,1.22192,0.44510,0.92019,-0.65662
12.41760,13.88149,-0.66606,1.09856,0.33830,0.52302,0.25604,-0.44269
13.04861,13.28180,-2.35184,1.02052,0.59771,-0.54085,0.73870,0.96463
13.11556,13.93223,-2.05290,1.23308,0.48200,0.75131,0.73853,0.52612
