# logM_cut, logM_1, sigma, alpha, kappa, s, B_cen, B_sat
12.72565,13.81023,-1.57824,0.72347,0.99690,-0.36086,-0.60351,0.13668
12.55834,13.29432,-1.35193,1.46207,0.79336,0.90992,-0.36065,0.49714
13.08985,13.67366,-2.06806,0.94798,1.38671,0.71785,-0.79150,0.01733
13.14500,14.23723,-1.96710,1.19142,0.04240,0.37664,-0.36258,-0.27659
12.60499,13.40213,-2.99859,0.94283,0.49966,-0.43719,-0.33894,-0.05078
12.79708,13.70963,-1.44865,1.08152,1.02466,0.88719,0.96275,-0.65186
12.59570,14.37478,-1.63977,1.04458,0.98180,0.66336,0.20558,0.03846
12.63899,13.93121,-2.48086,0.72875,1.33305,0.79849,-0.03126,0.56511
12.45801,14.06934,-2.49960,0.87533,1.26535,0.93323,0.27112,-0.89370
12.89508,13.63510,-2.98107,1.44035,0.28614,0.20250,0.03925,-0.93828
13.23855,14.24726,-0.05469,1.12684,0.33751,-0.37673,-0.56481,0.78808
12.97238,13.26452,-2.44923,1.06430,0.45974,0.97929,-0.36494,-0.66263
12.68765,13.64857,-1.70780,0.73419,1.05305,0.81860,0.31625,-0.01381
13.29487,13.32386,-0.13537,0.95457,1.20186,-0.54907,-0.88371,0.18760
12.90933,14.35647,-2.10487,1.34491,0.85124,-0.26394,0.37853,0.58505
12.82141,13.95630,-0.23474,1.18854,0.13257,0.64811,0.00865,0.90879
12.41769,13.27871,-0.46011,1.05047,1.23144,-0.35978,-0.22347,0.33649
13.07572,13.63002,-1.13520,0.87137,0.70625,0.37496,0.38136,0.11262
12.62031,13.43490,-1.21363,0.86489,0.98551,0.73948,-0.20949,0.62218
13.05912,13.28675,-0.98464,1.28354,0.88731,-0.34851,-0.56244,0.06873
12.85829,14.25873,-1.82471,0.73060,0.02560,-0.29449,-0.57970,-0.60736
12.82175,14.39441,-0.53629,0.78752,1.27291,0.72117,0.78131,0.91697
13.29777,14.32603,-0.86035,1.21346,0.96454,0.61795,-0.17348,0.79814
12.98200,14.03304,-0.41528,1.06163,1.35520,0.37668,-0.26550,0.22927
13.19611,14.23093,-1.69999,1.00554,0.59939,-0.96128,-0.95207,0.72042
13.12418,13.72595,-2.37247,1.40634,0.56422,-0.07244,-0.45127,0.01172
13.07107,13.52716,-2.94512,1.18226,1.24250,0.77896,0.31157,-0.07212
13.13901,14.12596,-0.84971,1.11424,0.24506,-0.49698,-0.99599,0.02290
13.22202,13.42805,-0.67595,1.02646,0.42825,-0.18464,0.94335,0.14764
13.28348,13.66389,-0.58063,1.01249,0.81780,0.77287,-0.23768,0.05423
12.60095,14.10782,-2.09453,1.32405,0.25297,0.47466,0.15089,-0.55719
12.76932,13.69589,-2.85004,1.06816,0.92398,0.43105,-0.17868,-0.55098
12.91689,13.51861,-1.05803,1.08752,1.10582,-0.83827,0.74297,0.15882
12.61129,13.61000,-1.11177,1.02827,0.80882,0.37841,0.00430,-0.64463
12.91524,14.36318,-0.44823,0.71317,0.18833,-0.02908,0.96503,0.44238
13.29950,14.22376,-0.18870,1.09112,0.15780,0.43917,0.99422,-0.49716
12.83688,13.63607,-1.51005,1.49176,0.30543,0.45375,0.51905,0.02236
12.86287,13.41042,-0.29135,1.48750,0.74635,-0.42849,-0.98775,-0.13135
12.55530,14.17528,-1.65837,1.09737,0.74240,-0.56421,-0.23396,-0.48265
12.58568,14.35635,-1.80309,0.98227,0.50203,0.67437,0.55077,-0.28598
12.84076,13.71081,-1.67487,1.36061,0.23016,0.30163,0.86315,0.55160
12.44765,13.91835,-1.23651,1.40934,0.43586,-0.18299,0.55626,-0.22059
13.11093,13.73572,-0.75789,1.02393,0.50827,-0.15230,0.50196,0.41367
12.80749,13.42944,-0.02770,0.85272,0.19687,-0.78470,-0.04794,0.99235
13.23926,14.20920,-2.71028,0.98139,1.15647,0.73636,0.02045,-0.25346
13.09482,13.93787,-2.20628,0.86980,1.19412,0.83570,-0.53566,0.75625
12.81010,13.32287,-0.13730,0.92812,1.41578,-0.92627,0.92102,-0.41441
12.66212,13.27786,-1.56851,1.06867,0.74384,-0.00718,-0.36019,-0.03391
12.47618,13.28499,-0.24705,1.44002,0.12789,-0.48194,-0.26750,-0.70665
12.95077,13.52815,-0.19695,1.10371,0.88534,0.38249,-0.87875,-0.79521
12.72750,13.60784,-1.84047,1.17268,1.24996,-0.26664,0.44385,0.59721
12.40046,14.19400,-0.83288,0.93703,0.11661,0.02933,-0.43045,-0.53395
12.80195,13.23386,-1.65464,0.99235,0.90308,0.05746,-0.33406,-0.85065
12.52929,13.25984,-2.72508,0.83094,0.06491,0.88048,-0.48335,0.02571
12.99114,14.27347,-2.72042,0.89981,0.54763,0.91942,-0.46205,-0.58008
12.65463,14.17132,-1.85480,0.93251,1.20016,-0.27643,-0.67698,0.85212
13.19924,13.32675,-0.96551,1.31013,1.33815,0.91835,0.74799,0.41401
12.85492,13.99252,-1.80344,1.27663,0.90330,-0.41304,0.58477,0.15405
13.11338,14.23634,-0.38841,1.16980,0.81220,-0.39372,0.45625,0.64048
13.07665,14.39778,-1.12417,0.95483,1.36841,0.28196,-0.49125,-0.73887
12.68630,13.66176,-2.86410,1.41528,0.27593,-0.62786,0.07584,0.66858
13.19028,14.12436,-1.08089,1.47986,0.74085,0.23875,-0.87184,0.33107
12.80574,13.47128,-1.30145,1.25867,0.83597,0.91539,-0.63060,0.14132
13.29815,13.94244,-1.63023,1.06094,0.98752,-0.33206,-0.69183,-0.04753
13.11473,13.82206,-1.66466,0.94063,1.21289,-0.96956,-0.44980,0.55941
13.03224,13.71276,-1.38405,0.78478,0.58875,0.13647,-0.08449,0.14835
12.66839,14.28447,-2.33423,0.93462,1.36495,0.30829,-0.73347,-0.67724
13.01329,13.88146,-2.68099,1.38191,0.03692,-0.26292,-0.99578,-0.24674
13.11009,13.67892,-0.12312,0.71462,1.27156,0.33671,-0.64935,0.77272
13.25742,14.15434,-0.42978,0.81299,1.39862,-0.80602,-0.35277,0.33354
13.08738,13.90388,-2.37554,1.10668,1.18236,-0.79874,0.82569,-0.50700
12.42158,14.35940,-1.40885,0.88104,0.25734,0.02527,-0.13192,0.47574
12.57360,13.52345,-1.18614,1.42295,1.33350,0.71901,-0.39754,0.74590
12.47546,13.64469,-2.85290,1.19832,0.17117,0.52904,-0.51519,-0.14588
12.84195,13.28955,-1.58997,1.08760,0.33322,0.51317,-0.22841,-0.65478
12.79763,13.45663,-0.50637,1.01413,0.28295,0.45044,0.18343,-0.04203
12.50989,13.54091,-2.88420,1.42325,1.16073,-0.03647,-0.73622,-0.90770
12.41888,13.94569,-0.98685,1.29711,1.47173,-0.38510,-0.86586,-0.75281
12.79759,13.45540,-1.41259,1.16787,0.85043,-0.15130,-0.01780,-0.50170
13.29315,13.50905,-0.92282,1.16140,1.13321,0.86193,-0.20159,0.73322
13.07624,13.52806,-2.51379,0.89477,0.89976,0.58056,-0.29453,0.88867
12.56048,13.56530,-1.75667,1.36401,1.01392,0.47620,-0.33091,0.03586
12.79543,13.66268,-2.67548,1.27247,1.16359,-0.58121,0.81725,-0.36548
12.49084,13.52666,-2.15495,0.85563,0.32207,0.56882,-0.00814,-0.55818
13.25010,13.89036,-0.75808,1.42561,0.80484,0.23820,0.99987,0.18445
12.58222,14.10783,-1.70713,1.02302,0.91706,-0.33089,-0.03065,-0.34584
13.13300,13.88672,-2.63262,0.76805,0.66149,0.35525,0.94362,0.53566
12.92407,13.61448,-2.96862,1.30703,1.16060,-0.62991,-0.15614,0.74335
13.14365,13.52535,-0.15914,0.99604,1.18231,0.50853,-0.21672,0.02536
12.80620,14.15994,-2.72151,1.35824,0.70078,0.00476,-0.65632,0.86577
