# logM_cut, logM_1, sigma, alpha, kappa, s, B_cen, B_sat
12.42920,13.49853,-2.19377,1.14810,0.33298,0.86231,-0.10783,0.87951
12.82927,13.33008,-1.89349,0.83836,0.47520,-0.88367,-0.04907,-0.63647
12.82598,13.39417,-0.72338,0.74076,1.23548,-0.43882,0.23087,0.56146
12.57133,13.75992,-1.42841,1.24489,0.81169,0.95643,0.80100,-0.72080
12.91711,13.27763,-0.19230,0.77603,0.65554,0.59096,-0.80873,0.62635
12.95202,13.44157,-0.12401,1.40333,0.79274,-0.94845,-0.82895,-0.49206
12.63183,13.46772,-1.03403,0.71742,0.39527,0.34670,0.43646,0.79266
12.68335,13.37815,-0.52546,0.88301,1.24240,-0.71848,-0.66841,-0.02273
12.50543,13.26813,-0.24737,0.88625,0.14578,0.99231,-0.68547,0.33975
13.28835,13.76260,-2.27215,1.47007,1.00122,-0.17431,0.53719,0.75411
12.78395,13.22635,-0.59320,0.95445,0.07882,-0.20732,-0.68582,-0.33745
13.11181,13.62486,-1.00704,1.01341,1.32850,-0.45437,0.16217,-0.12198
12.97389,13.21791,-2.56371,0.98783,0.44631,0.24459,-0.09131,0.04395
13.00245,13.48433,-1.14103,1.48856,1.02426,-0.52598,-0.00397,0.04754
13.04702,14.39220,-0.71035,1.30522,1.44506,0.71983,0.75262,0.39310
12.92995,13.73928,-0.70437,1.03322,0.53413,-0.55668,-0.81511,-0.55148
13.10474,13.89113,-2.03190,0.91850,1.13798,0.06728,0.21634,-0.32954
12.63701,13.29568,-1.70116,1.24201,0.10591,0.14289,-0.10504,-0.80929
12.62945,13.63567,-0.49767,0.70214,1.40488,-0.79893,-0.54729,-0.00295
12.57408,14.00025,-2.38353,1.25088,1.35310,-0.78365,-0.18432,0.19006
13.05241,14.19880,-2.50019,1.10614,1.39251,0.79905,-0.87549,-0.42745
13.16376,13.98513,-2.98619,1.31975,0.02002,0.61692,-0.37485,-0.81131
13.11709,14.30706,-2.66810,0.95916,0.49348,-0.41285,0.43968,-0.15770
12.81145,13.95965,-1.10674,1.04886,0.72540,0.06911,0.61516,0.64221
12.42526,14.10217,-0.55321,0.83685,1.43427,0.58977,0.20878,-0.19968
12.63997,14.28131,-1.07371,0.86606,0.30489,-0.75116,-0.56034,0.88542
12.66707,13.83571,-1.54268,1.14492,0.98029,-0.65328,-0.54094,-0.31524
12.76016,14.22464,-2.78182,1.09542,1.18948,-0.32617,0.76375,0.07511
12.47315,13.57592,-1.29857,1.48253,1.35613,-0.19677,0.21451,-0.79117
12.51511,13.38292,-2.01012,1.18444,1.11249,-0.89009,-0.35761,0.19521
13.07961,13.97751,-0.82393,1.24856,0.03197,-0.59016,-0.73073,0.53831
13.13218,14.25959,-2.20868,1.44231,0.39976,-0.24205,-0.88243,-0.09704
13.23185,14.13387,-0.40894,1.35243,1.05400,-0.36479,-0.22016,0.98300
12.98341,13.81003,-1.31114,1.45043,1.23688,-0.31932,-0.78415,-0.76566
12.46625,13.68665,-1.68744,1.30484,0.88553,0.85410,0.87599,0.56450
13.02744,13.65594,-2.98844,1.17673,0.43979,0.62305,-0.68308,-0.05494
13.26659,13.34640,-1.56215,1.41737,1.06148,0.09711,0.54527,-0.22881
12.48492,14.27320,-0.34274,1.40517,0.49627,-0.50324,-0.68301,0.99236
12.79317,13.97147,-2.11294,1.48091,0.06172,0.15263,0.87471,0.12052
12.91352,14.11903,-1.01320,1.05970,0.17362,0.99783,0.42765,-0.87870
12.72687,13.84231,-2.48273,0.82832,1.00503,0.11955,-0.60521,-0.58416
13.21462,13.62418,-2.92953,1.35292,0.43980,0.80816,-0.65210,0.52360
12.87329,13.85414,-2.55688,0.73973,0.30865,-0.42499,-0.17701,-0.62151
13.09320,13.39056,-1.42276,1.03864,0.36890,0.94494,0.98766,-0.58082
12.76381,14.08687,-0.15711,1.25426,0.70300,0.98665,-0.01433,0.06335
12.42964,13.31649,-2.42885,1.03666,0.58262,-0.71493,0.42935,-0.71083
13.04450,13.62816,-1.76118,0.93777,0.26723,-0.81758,0.27526,-0.21257
12.95477,14.27305,-2.26074,0.91413,1.06094,0.79213,-0.28850,-0.68015
13.13765,13.48215,-0.97340,0.96589,1.01495,-0.71371,-0.65791,-0.90048
12.69763,14.08679,-2.33698,0.87932,0.14333,0.75284,0.07310,0.03666
12.84395,13.54372,-1.90603,1.41189,0.43956,0.75328,-0.93313,-0.92629
13.22289,14.38213,-2.18826,1.36234,0.98994,-0.54065,0.58511,-0.47583
12.84687,14.38589,-2.47936,1.34934,1.43115,0.76215,0.43429,0.14964
13.27091,14.24565,-1.34999,1.42259,1.10503,0.35160,-0.56128,0.67675
13.10264,13.75192,-0.09147,0.84332,0.35475,-0.97023,-0.91369,0.79496
12.47501,13.92924,-2.05650,0.71958,0.35531,-0.32094,-0.73388,0.42608
12.93190,13.88946,-0.35450,1.30861,1.47234,-0.47643,-0.79064,0.03776
12.91263,14.26845,-0.49584,1.12989,0.98079,-0.79097,0.85128,-0.09955
12.75398,13.31446,-1.79398,0.91769,0.83794,-0.41661,-0.08939,-0.01652
12.75164,13.21995,-1.76255,1.49907,0.23038,-0.19830,0.74720,0.52496
12.54612,13.23339,-1.28989,1.45168,0.67556,-0.26547,0.70590,-0.28184
12.96646,14.30319,-1.02642,1.34011,0.02435,-0.26539,0.38071,0.05566
12.90938,13.20191,-2.09630,0.76942,0.80307,0.69665,-0.83303,0.29934
12.95619,14.17436,-1.83550,1.33284,1.32312,0.17145,0.77898,0.39762
12.63190,13.99071,-0.37963,1.44205,0.76955,0.64634,-0.62892,0.79546
12.90224,13.41141,-0.90659,1.43545,0.63314,-0.93424,-0.23795,0.51860
12.98380,14.19620,-2.57866,1.05102,0.39938,-0.14426,0.03033,0.83180
12.47603,13.82204,-1.70665,1.43059,0.18580,-0.19753,-0.30266,0.02666
12.76962,13.45115,-2.15337,0.73447,0.59283,-0.42104,0.10553,-0.34191
12.91478,13.43028,-1.09490,1.05827,0.29857,0.89213,0.67229,0.49819
12.97536,14.18186,-0.77383,1.14188,0.29143,0.27714,-0.15686,-0.81056
12.88459,13.62757,-1.13813,1.32010,0.99704,-0.34154,0.56905,0.12393
13.11326,14.39263,-1.89304,1.01127,0.25529,-0.27286,0.65666,0.47021
13.08454,13.31229,-0.90529,0.74761,1.10026,-0.75122,-0.89709,-0.48068
13.19372,13.35059,-0.96231,1.44927,1.00986,0.70781,0.22544,0.63633
12.55295,14.36901,-2.92175,0.90841,1.01168,-0.26376,0.44880,-0.13162
12.83404,13.75541,-1.06261,1.23597,0.65452,0.60626,-0.40598,0.59636
12.98425,13.96050,-2.89144,1.25890,0.70272,-0.10026,0.57628,0.41074
12.53922,13.80803,-2.58845,0.74424,1.39745,0.27450,-0.35329,0.03153
13.16877,14.27891,-1.38701,0.94040,0.11644,-0.12213,0.70151,0.93216
12.96540,14.22502,-1.51549,0.76341,0.71838,0.26934,0.24833,0.62497
12.47000,13.44086,-2.87479,1.17576,1.09316,0.87789,-0.37119,0.62590
12.41461,13.61184,-2.21670,1.02856,1.02282,-0.84192,0.20695,0.86166
13.29146,13.38308,-2.57830,1.09308,0.31055,-0.63982,-0.91328,0.62927
13.14692,13.26615,-0.46731,1.36843,0.41276,-0.19633,-0.54894,0.57578
12.87942,13.22139,-0.97864,0.96886,1.31425,-0.01023,0.81455,0.66261
12.89392,14.29942,-2.35483,1.08406,0.95014,-0.53042,0.46568,-0.85982
12.96975,14.38326,-1.83280,1.06417,0.70767,-0.58059,0.38732,-0.83078
12.55571,13.88587,-2.69736,0.79132,1.49249,-0.65381,-0.09274,-0.16135
12.46017,13.64440,-2.87024,0.84844,0.38645,-0.48691,0.18593,0.86983
12.51586,14.02748,-2.42890,1.11130,0.60414,-0.72475,-0.55558,0.22512
12.94083,13.22458,-2.83239,0.72677,1.15460,0.11539,0.74282,0.70303
13.06456,13.41668,-2.90204,0.90395,1.23842,-0.66021,0.34996,0.10707
12.59228,13.88243,-0.77661,1.20938,0.91687,0.10916,-0.17094,0.27719
12.90751,14.26891,-0.77316,1.10730,1.12977,-0.50781,0.84649,0.44546
13.07272,14.12490,-1.84662,1.49415,1.20257,0.54034,-0.72145,0.80595
13.24962,13.67073,-1.76518,1.17305,0.75976,0.10322,0.10090,-0.34600
12.42233,13.62053,-1.46721,1.14934,0.22426,-0.84416,-0.67101,-0.49315
12.94048,14.37131,-2.74811,0.84008,1.03114,0.77374,0.45070,0.73760
13.14295,13.76411,-0.15040,0.88020,0.92343,0.14507,0.59519,0.01255
13.02609,13.32532,-2.91572,0.77213,0.80080,-0.94234,0.35996,-0.40325
12.99105,13.50537,-2.16120,0.75726,0.37301,0.17944,0.17407,0.08795
13.24477,14.39117,-2.34644,1.26864,0.81352,0.27720,-0.67589,-0.81647
