# logM_cut, logM_1, sigma, alpha, kappa, s, B_cen, B_sat
13.07697,13.52228,-1.67140,1.11481,1.27803,-0.00394,-0.70778,-0.80369
13.04015,13.33319,-0.30058,1.01360,1.03974,0.50615,-0.75601,0.36627
13.17152,13.36006,-2.79761,0.81012,0.61568,0.55602,-0.23480,0.16226
12.43733,14.22892,-2.31612,0.91841,0.51268,0.67573,-0.27133,0.55914
13.21091,13.87706,-2.43286,1.04916,0.54787,-0.93694,-0.63537,-0.07716
12.56702,13.52134,-1.23696,1.40271,0.40627,-0.10797,0.83884,0.74579
12.68865,13.24823,-1.46956,1.09320,1.09081,-0.59678,0.42699,-0.36750
12.64013,14.29706,-2.88124,1.05330,1.27012,-0.31389,-0.09299,0.28580
13.06016,13.57916,-2.92474,1.04267,0.51871,0.33200,-0.83602,-0.70333
12.57775,13.69148,-2.20458,0.84351,0.73254,-0.34588,0.82513,-0.02971
12.69694,13.24404,-2.42636,1.12230,0.09668,-0.28674,-0.50437,-0.64227
13.17829,13.35070,-2.42357,1.38152,0.26776,0.44713,0.05992,0.26687
13.18407,13.71588,-1.53109,1.32312,0.24236,-0.50820,0.59227,0.53924
12.86005,13.52506,-2.23172,1.09363,0.45519,0.67229,0.43930,0.73285
13.03521,13.49607,-2.17399,1.29765,1.22187,-0.42687,-0.72483,-0.10867
13.08932,14.27397,-1.75190,0.77257,0.21963,-0.10813,-0.08333,0.68735
13.29073,13.47261,-0.11791,1.45251,0.40399,-0.15867,0.61160,0.81449
12.78522,14.39630,-1.93778,1.48407,0.83152,-0.63400,-0.57577,0.66165
13.02135,13.66435,-0.77954,0.79016,1.24423,-0.08265,-0.04344,0.20154
12.66457,13.21461,-0.70370,1.02126,0.56912,-0.61636,-0.26579,-0.85408
12.73754,13.64222,-2.57558,0.97896,0.71196,0.02879,0.82710,0.33560
12.90567,13.53281,-0.27046,1.07121,0.68653,-0.80453,-0.57264,0.04891
13.00775,13.31854,-1.43170,1.47266,0.55447,0.01704,-0.20113,0.09100
13.06191,13.77919,-2.95269,1.06304,0.96084,-0.76224,0.48656,0.95309
