# logM_cut, logM_1, sigma, alpha, kappa, s, B_cen, B_sat
13.26837,14.38464,-2.42069,1.06567,0.42938,-0.48635,-0.02018,0.09546
12.41653,14.18951,-1.29954,0.72025,0.23871,-0.82343,-0.29076,0.25959
12.50963,13.75890,-1.97207,0.84114,1.48021,-0.37726,0.09800,0.16511
13.27042,13.93993,-0.05834,0.99368,0.17061,-0.75843,0.75434,0.68361
12.84056,14.14909,-0.30245,0.76684,1.48891,-0.94822,0.72879,0.38504
13.15955,14.02451,-2.01733,1.24881,1.27002,-0.35927,-0.31317,0.10353
12.47021,13.69958,-2.77281,1.41104,0.41170,0.10093,0.99861,0.25994
12.50933,13.83705,-0.72502,0.93175,0.45433,0.95996,-0.83156,-0.88899
12.98979,14.06915,-1.65350,1.20698,1.47285,-0.77080,0.05637,-0.49587
12.41198,13.43519,-2.17315,1.04283,1.35735,-0.59037,0.78821,0.35165
13.28035,14.19306,-0.58376,0.91003,1.29335,0.67569,-0.03869,-0.14518
13.10670,13.51748,-2.72668,0.86824,0.52243,0.38626,0.58050,-0.38030
12.52292,13.34291,-2.12070,0.96535,0.82538,-0.60821,0.88255,0.25383
12.54803,13.70981,-2.62786,1.44907,1.13018,0.22012,-0.95753,-0.91594
12.73088,14.27431,-0.61756,1.32683,0.67660,0.36272,0.57956,0.43960
13.01286,13.39578,-1.00258,1.22890,0.70946,-0.09348,-0.67800,-0.52545
12.65440,14.36691,-0.30114,0.98432,0.84934,-0.69075,-0.23718,-0.10261
13.01992,14.31158,-0.27470,0.75517,0.04906,0.31580,0.86207,0.79124
12.62265,14.01394,-0.73155,0.86005,0.03225,-0.90590,0.20296,-0.15197
12.52866,13.32205,-2.43937,1.40146,0.48972,0.58168,-0.46408,0.18492
12.82044,13.99588,-0.37621,0.94035,0.85700,0.94903,0.10597,-0.32184
13.02365,13.54812,-1.10242,1.32789,0.83107,0.51947,-0.06805,-0.43982
12.57375,13.64021,-0.25022,1.39098,0.22006,0.79860,-0.08421,0.33147
13.22701,13.87961,-1.89602,1.05205,0.80779,0.20810,-0.98403,0.69998
13.24014,14.17191,-1.25934,1.38506,0.71517,-0.62160,0.72568,0.52705
12.79725,13.56250,-0.45914,1.19492,1.44885,-0.80526,0.90913,-0.41526
12.73359,14.11513,-2.14721,0.71850,0.63120,-0.16596,0.27235,0.07179
12.42185,13.22897,-1.58903,0.90755,0.68913,-0.83630,-0.69017,0.68839
13.04262,13.60918,-2.69872,1.34259,0.52494,0.47765,0.22428,-0.64548
12.41398,13.52878,-0.00051,1.34124,0.02582,0.05658,-0.36876,0.52695
12.92930,13.72560,-2.07539,1.15740,0.75382,0.32349,0.65798,0.30097
12.69283,14.20635,-0.75561,0.85821,0.02748,-0.73570,0.00338,-0.88895
12.75860,13.48298,-0.79657,1.38456,0.94570,-0.43539,0.96810,-0.23231
