# logM_cut, logM_1, sigma, alpha, kappa, s, B_cen, B_sat
12.76844,13.72100,-1.37351,0.96980,0.60168,-0.11956,0.71284,0.27663
13.21595,14.10777,-0.48448,1.09605,0.22668,-0.70440,-0.64236,0.58818
13.05400,14.23436,-1.31346,1.02190,0.21630,0.38515,-0.17325,0.49501
12.70508,14.11966,-2.49675,1.23015,0.01198,0.71746,-0.74830,0.55036
12.70074,13.31538,-0.14976,1.28081,1.00084,-0.96967,0.97281,-0.58527
12.45379,14.06115,-2.67230,1.30647,0.70031,-0.08811,-0.20691,-0.48187
12.91694,13.59884,-2.37192,0.85539,0.27221,0.05256,0.18428,-0.25695
12.96851,13.50689,-0.76414,1.10962,0.78657,0.76394,0.62736,-0.34386
13.01081,13.70389,-1.52995,1.46135,1.26337,0.88252,0.68871,-0.77317
13.22325,13.38559,-0.62642,1.06975,0.25370,-0.48514,0.71791,0.65519
12.66297,13.83498,-2.03152,1.35487,0.14195,0.21563,-0.94345,0.04136
12.51600,13.42809,-2.70547,0.91462,0.24612,0.56510,0.87012,0.51690
13.13750,13.66763,-0.91948,1.13228,0.68063,-0.52488,-0.85924,0.48357
12.89022,14.21434,-0.83986,1.31903,0.25900,0.42537,-0.56647,0.66184
12.41975,13.85262,-2.18224,1.30555,0.91702,-0.57064,-0.78981,0.44609
13.03675,13.64945,-0.04556,1.34732,1.00231,-0.11568,-0.59503,0.20148
13.21843,13.54864,-2.42989,1.39575,1.14586,-0.79431,0.51594,-0.47779
13.02144,13.34366,-0.89656,0.87256,1.38545,-0.82630,0.63468,-0.78335
13.14679,14.04981,-1.04393,1.07700,1.05406,-0.07626,-0.55521,0.51897
12.96981,14.37914,-2.82494,1.12589,0.83417,0.72355,0.45695,-0.17607
12.72967,13.26309,-1.33107,0.99920,1.15824,0.98994,-0.36701,0.56333
12.54442,13.52081,-1.14075,0.97239,1.15548,0.53883,0.85599,0.29321
12.91922,13.92280,-0.40867,1.13924,1.15750,0.67670,0.78755,-0.08614
12.81813,13.81923,-0.82061,0.97302,0.42181,0.40419,0.27321,-0.43492
13.14813,13.44536,-1.72113,1.14538,0.40062,-0.49108,-0.48463,-0.41195
13.18725,13.56999,-0.55093,1.31748,0.01186,-0.43722,-0.31154,-0.83698
12.81926,14.28533,-2.36003,1.11710,1.38425,0.32316,-0.32132,0.71592
12.99616,14.27617,-2.13587,1.28387,1.04660,0.77477,0.16985,-0.58877
12.85347,13.26021,-1.27528,1.23983,0.76159,-0.15809,-0.85935,-0.33512
12.93364,13.92637,-2.28514,0.75547,1.46314,0.85771,-0.81895,0.39945
13.11733,13.54215,-2.67678,0.98932,0.72248,-0.72829,-0.86556,-0.04481
13.23569,14.13869,-1.67225,1.37299,0.82842,-0.15517,-0.85192,0.40480
12.65983,14.10978,-1.61010,1.08029,0.13015,0.35360,-0.48686,0.76385
12.44955,13.52384,-2.10036,1.13110,0.44007,0.96414,0.81997,-0.70371
12.56098,14.07351,-0.24088,1.12589,1.06855,-0.97459,-0.78222,-0.33251
12.43576,13.55754,-1.36531,1.02965,0.51316,-0.04763,-0.06736,0.43207
12.52385,13.99343,-2.11625,1.06705,0.50997,0.20197,-0.51706,-0.60819
12.87592,13.62246,-1.19658,1.40523,0.71307,0.64495,-0.68956,-0.12082
12.96047,14.01862,-2.80485,1.09728,0.33790,0.14895,-0.29611,0.14401
12.91786,13.28375,-1.41816,0.84962,1.30749,0.54188,0.69995,0.58287
12.45646,14.24079,-0.00585,1.06128,1.26939,0.66471,0.77616,-0.40701
12.96681,13.75791,-0.59782,0.84649,0.28468,-0.12689,-0.70701,-0.62321
12.60315,14.34761,-1.06088,0.95344,0.22558,0.71254,0.79333,-0.38642
