# logM_cut, logM_1, sigma, alpha, kappa, s, B_cen, B_sat
12.43152,14.19384,-0.03498,0.95528,0.53493,0.01773,-0.62774,0.38315
12.49931,13.21685,-0.64722,1.02983,0.12646,-0.25684,0.30940,-0.45082
12.68356,14.14154,-1.91086,0.71699,0.05443,0.64061,-0.53401,-0.58583
13.25258,13.33444,-1.44126,0.83561,0.87362,0.78951,0.52748,-0.33389
13.07268,13.21231,-1.28577,0.95423,0.43370,-0.62619,-0.13467,-0.78331
12.62034,13.20993,-0.77027,1.10211,0.02239,0.62355,0.21096,0.93481
12.94788,14.26037,-1.85360,1.44383,1.44391,-0.29059,-0.49687,-0.55590
12.90635,13.28700,-0.82891,1.18728,0.99628,-0.26243,0.14871,-0.99076
12.77570,13.31925,-2.16550,1.20692,0.65763,-0.94564,-0.01846,0.06750
12.76753,13.70166,-1.06951,1.29952,1.23164,-0.12293,0.80823,-0.98561
13.05743,14.32593,-0.98478,0.89140,0.57832,-0.44218,0.73968,0.77190
12.64693,13.93201,-1.93599,1.39210,1.13375,-0.29725,-0.91253,0.65283
13.25362,13.96768,-0.02171,0.80006,0.18950,-0.24498,0.06255,-0.45563
13.10177,13.48388,-2.88224,0.71560,0.79670,0.49800,0.38684,0.86022
12.47067,13.54376,-1.72419,1.06307,0.22677,0.06516,-0.84335,0.09445
12.86894,13.79013,-1.85053,1.00021,0.18062,0.12670,-0.54690,-0.49986
13.07233,13.70782,-2.81193,1.17143,1.30033,0.56847,0.59278,0.61336
12.84141,13.56598,-2.52113,0.97066,0.01870,-0.49298,0.74668,-0.55480
12.82962,13.91939,-1.12083,1.02859,1.41929,-0.67266,0.84428,0.55065
13.16213,13.50248,-0.89439,1.03252,0.00277,0.16621,-0.84446,-0.75697
12.50184,14.19488,-1.13852,1.07745,1.06595,0.39321,-0.16738,0.82841
13.08872,13.48083,-2.60504,1.45295,0.46886,-0.35363,-0.78617,0.87022
12.54928,13.20677,-0.48612,0.72266,1.37094,0.22806,0.91955,-0.50348
12.78863,14.16132,-2.61016,0.91550,0.88269,-0.16476,-0.65230,-0.56207
12.94771,13.32073,-0.71514,0.76373,0.63328,-0.53654,-0.02950,-0.89656
13.07974,14.23442,-0.41017,1.47031,0.58713,0.88286,-0.65465,-0.41808
12.59148,13.65670,-0.01813,0.92811,0.01959,-0.06678,0.92755,-0.64377
12.86202,13.29199,-1.24959,0.94680,0.68619,-0.88860,0.32976,0.68551
13.12158,13.46769,-2.49038,1.46200,1.03759,-0.25090,0.66363,0.48443
12.68524,14.17709,-2.68564,1.29888,0.16880,-0.17628,-0.38802,-0.58967
12.94310,13.31085,-0.99408,0.94206,0.48612,-0.27806,0.42880,0.19119
12.76705,13.43690,-2.50391,1.47781,0.02068,-0.05509,0.72895,0.23705
13.25816,13.97515,-0.56756,1.18103,0.01101,0.74541,0.29640,-0.61836
13.24107,13.33415,-0.39997,1.48038,0.55336,0.61556,-0.64762,-0.16582
13.20762,13.76546,-2.37423,1.14864,1.20433,-0.82548,0.18376,-0.51229
13.24394,14.32837,-0.52514,0.73304,1.13527,0.68696,0.75535,-0.17173
13.27290,13.88232,-1.95450,1.16164,0.94761,0.21625,0.83589,0.12895
13.07302,13.96249,-0.46154,1.12828,0.84620,-0.44294,-0.05833,-0.50991
12.55068,13.24265,-1.57314,1.00744,0.66953,0.81396,-0.51092,-0.33557
12.41044,13.68166,-1.20364,1.42247,0.54654,-0.03944,0.10967,0.94747
12.84243,13.38812,-1.96190,1.03424,0.47005,0.35367,-0.34302,-0.71437
12.51584,13.62799,-2.59716,1.22589,0.25798,-0.89749,-0.28802,-0.13771
12.52159,13.66649,-1.10555,0.77405,1.27922,-0.80587,0.20088,0.03505
12.84534,14.30132,-0.70110,1.18847,1.14760,0.88120,0.10255,0.79621
12.48454,13.26894,-0.89407,1.08380,0.96849,-0.45842,0.31131,0.14987
12.93816,13.72225,-2.69723,1.20629,0.47178,-0.28989,0.85501,-0.08140
12.59556,13.81291,-1.60585,1.07539,0.53421,-0.76532,0.71241,-0.24067
13.10545,13.42288,-2.44350,0.72238,0.12595,0.76830,-0.25580,-0.55579
12.62987,13.70294,-2.23409,1.31412,1.08173,0.11516,0.44323,0.42829
12.49302,13.65690,-2.83154,1.12873,0.43149,0.39139,-0.98441,-0.39695
13.24948,14.06848,-2.00018,1.25986,1.49803,0.77209,0.63431,-0.82252
12.94009,14.17122,-1.29382,0.76023,1.17277,0.91337,-0.31539,0.13827
13.13871,14.15151,-2.56672,1.15666,1.38504,0.67820,-0.94334,0.53098
13.04034,13.35362,-2.12147,1.34788,1.30399,0.89000,-0.28745,-0.96819
12.50357,14.08712,-0.25632,0.70677,0.92280,-0.92091,-0.79307,0.71673
13.09705,13.99756,-2.78142,0.87204,1.37866,-0.49542,-0.83162,-0.19214
12.82486,14.28829,-0.30587,1.32984,0.61513,-0.87530,-0.08267,-0.74565
12.92968,13.60970,-2.18601,0.88834,0.90031,0.88694,-0.81527,0.70200
12.54235,13.38602,-0.13736,1.34021,0.74775,-0.48188,0.03700,0.22678
12.80398,13.58354,-2.47889,0.96684,0.99940,-0.33432,-0.59962,-0.53498
12.58317,14.01785,-1.30192,1.44966,0.83604,-0.18867,0.27311,0.78736
13.29418,13.94578,-0.58741,1.16322,0.30877,0.42173,0.40823,0.62135
12.73951,13.97929,-2.90701,0.94214,1.24548,0.95590,0.26886,-0.22098
12.50035,13.27883,-2.88926,1.24945,1.09876,0.47618,0.33976,0.98263
13.12702,13.54562,-1.65348,1.13626,1.26972,-0.66283,0.54499,0.75835
13.18807,14.04966,-2.58450,1.35818,1.20434,0.51809,0.51474,0.37479
12.47979,14.24644,-1.63613,1.31513,0.82908,0.29032,-0.35333,0.91653
13.01072,14.17741,-0.56961,1.05298,0.51507,0.25651,-0.49492,0.18258
12.46573,14.08631,-0.82944,1.24679,0.43560,0.72290,0.43500,0.00315
13.11605,14.26609,-2.97255,1.06142,1.18259,-0.94546,-0.18966,-0.68522
12.45423,14.25625,-0.60472,1.14080,1.43579,0.02929,0.12498,-0.27785
12.51032,13.86578,-0.60302,0.93088,0.26512,-0.79910,0.24521,0.55267
12.49757,14.35975,-2.91396,1.07079,0.26938,0.07108,-0.52894,-0.71180
12.64581,13.92066,-1.38311,1.20530,1.35381,0.06898,0.20031,-0.08839
12.71209,13.98275,-0.17789,0.85119,0.25076,0.65409,0.39684,0.09305
12.91950,14.31242,-1.20003,0.72256,0.68533,-0.64378,0.21900,-0.96799
13.10190,14.27843,-2.85861,1.17776,0.45170,0.02365,0.92220,-0.43840
12.57491,14.13942,-2.26304,0.75171,0.93402,0.79580,-0.43025,0.25877
12.86875,13.99912,-1.39018,0.77171,0.05627,-0.16051,-0.21622,0.96081
12.82132,14.39897,-0.67964,1.33546,0.06830,-0.15973,-0.42208,-0.04931
13.07481,13.96696,-0.48442,1.04155,0.60769,-0.82549,-0.08358,-0.27267
12.76801,13.72076,-2.16517,0.94945,0.75936,0.55785,-0.02691,0.90104
12.79789,13.38695,-0.84089,1.02188,0.75502,-0.14103,0.35877,-0.49464
13.10713,13.67692,-0.17042,1.23446,1.33006,-0.99783,0.95683,0.91257
13.24223,13.95008,-0.80033,1.42368,1.22125,0.32237,0.69971,0.72981
12.66684,13.59580,-0.41665,1.44342,0.15522,0.56176,-0.33163,0.31335
12.49414,13.83076,-1.37078,1.40835,0.17262,0.21709,0.28844,0.75561
13.11722,13.21557,-2.32481,1.09280,0.33737,-0.38080,-0.26081,-0.73727
12.73438,13.79409,-1.62471,1.28213,0.27002,0.93480,-0.11655,-0.29749
12.81941,13.40034,-1.75270,1.01278,1.34312,-0.40885,0.84866,-0.58511
13.16338,13.94960,-0.26231,0.97006,0.79917,0.80416,0.92346,0.19579
12.52349,13.97590,-0.88347,0.93017,0.44995,0.20778,-0.22400,0.45327
12.60150,13.83372,-0.42729,1.06763,0.55214,0.84381,0.28782,0.18016
12.90377,13.70704,-1.23551,0.88185,0.43554,0.34896,-0.03514,-0.45345
12.84209,14.09084,-0.04014,1.33173,0.39320,-0.23073,0.00102,0.40714
12.55679,13.69039,-2.30306,1.29320,1.37638,-0.91210,-0.69898,-0.80631
12.60273,13.81890,-2.53481,1.11286,1.29460,-0.27686,-0.40598,-0.99089
12.98557,13.28779,-2.22994,1.07944,0.28246,0.61737,-0.24910,-0.14439
