# logM_cut, logM_1, sigma, alpha, kappa, s, B_cen, B_sat
12.63816,13.56713,-2.90844,0.79198,0.31458,-0.93150,-0.86040,-0.73314
13.21340,13.88682,-2.91394,0.72660,0.90245,0.17384,-0.47018,-0.29731
12.45135,14.31289,-0.40106,1.16246,1.20996,-0.51072,0.23430,-0.69326
12.71409,13.72662,-0.90900,0.85080,1.48842,0.52162,-0.25010,-0.78570
12.56053,13.48797,-0.83153,0.83869,0.42997,0.10827,-0.25802,-0.16056
13.18815,13.43639,-1.48709,0.78118,0.41552,0.99406,0.74519,0.23039
13.27937,13.58324,-1.24491,0.83396,0.98771,0.61478,-0.15541,-0.64745
12.49077,13.63166,-1.28008,0.95036,0.47645,0.43411,-0.68961,-0.32661
12.92468,13.40760,-0.32738,1.22758,0.33863,-0.04534,0.88210,0.53510
12.44432,13.95170,-0.59409,1.15012,0.35177,-0.73402,0.12607,-0.85526
12.80142,13.67732,-2.93294,1.30413,0.85325,0.85436,-0.44568,0.87636
12.96917,14.09869,-0.53890,0.80349,0.48229,0.56187,-0.42488,0.07055
13.29109,13.77147,-2.16861,0.84714,1.39553,0.47129,-0.96785,0.94629
12.89604,13.25965,-0.77691,1.04644,0.23726,-0.86000,0.90597,-0.81966
12.58841,14.25468,-1.92227,1.45546,1.03908,0.34464,0.63061,-0.75147
12.41227,13.89911,-0.98075,0.83265,0.40139,-0.52365,-0.53942,-0.18954
13.13511,14.17651,-1.82175,1.21882,0.04558,-0.80595,-0.10016,-0.14956
12.84218,14.10109,-0.99024,0.72057,1.07246,0.17252,-0.02158,-0.90819
12.61824,13.87238,-0.01911,0.80031,0.74561,0.98644,0.32620,0.47325
12.75320,14.34245,-1.02941,0.97946,1.30101,0.69216,0.96291,-0.92284
13.22745,14.11523,-1.24610,1.35874,0.89621,-0.21805,-0.12205,0.05411
12.68998,14.15161,-0.68378,1.03100,0.78625,0.14329,0.05327,0.05092
12.93089,14.04180,-2.02968,1.09053,1.15643,0.01682,0.88870,-0.41916
12.60142,13.70423,-2.95868,1.47406,0.27088,0.10812,0.83244,0.30502
12.96381,14.02927,-0.92301,1.29858,0.36400,0.59637,0.58379,-0.96388
12.45748,14.10615,-1.73199,0.75039,0.11746,0.44127,-0.63804,0.04845
13.01050,13.43582,-0.17331,1.20560,0.87870,-0.08931,0.52487,-0.10947
13.29373,13.77778,-0.01445,0.99792,1.22372,-0.73869,0.92938,-0.73837
12.79128,14.35223,-0.75141,0.81421,0.58412,-0.61371,0.53115,0.70493
13.24590,13.54371,-0.72456,1.16278,0.64552,0.73273,-0.23611,-0.06255
12.98573,13.90004,-2.81561,0.96050,0.30814,0.34526,-0.34561,0.88450
13.26436,13.75219,-2.94790,1.18531,1.28706,-0.86883,-0.19502,0.87077
12.99367,14.13917,-1.48992,1.23515,0.14060,-0.88874,-0.73463,0.09795
13.17163,14.28095,-0.26638,1.32597,0.58579,0.30302,-0.01994,0.83892
13.08894,14.00004,-2.95108,1.36624,0.40909,0.99008,0.25647,-0.42838
12.63774,13.49492,-1.88872,1.11447,1.44213,0.43733,-0.60199,-0.14147
12.90903,14.37075,-0.08029,1.10481,1.12159,0.32953,0.68934,-0.12026
13.06815,14.25687,-0.62720,1.39363,0.24846,0.02321,-0.40773,0.99339
12.73014,13.63774,-1.31530,0.70900,0.15515,-0.73527,-0.72756,-0.55226
13.24094,14.00764,-2.91246,0.73854,1.14037,-0.81317,0.46484,-0.90089
13.00625,13.60678,-1.77985,0.93045,1.26198,-0.08459,0.93226,0.12781
12.46707,13.32717,-2.81771,1.25769,0.62876,-0.29359,-0.62182,-0.06091
12.56972,13.42066,-0.01659,1.39216,0.27696,-0.44688,-0.80469,0.26485
12.52360,13.24662,-2.50234,1.19285,0.32570,-0.25621,0.88079,0.36094
12.75474,14.28761,-0.51471,1.38425,0.12666,-0.57680,0.39592,-0.03714
13.07218,14.08115,-0.92537,0.93981,1.49226,-0.02023,0.14914,0.89204
13.08285,13.93373,-1.95560,1.17010,0.40606,-0.76098,0.12531,0.90547
12.52575,14.12516,-2.76163,0.75099,1.48017,-0.90163,0.02721,-0.72909
12.62431,14.00460,-0.59879,1.15628,1.29650,0.54772,0.02455,0.54177
13.03354,13.35590,-1.63260,0.82809,0.91539,-0.29867,-0.40784,0.88180
12.75344,14.01889,-0.40233,1.13712,0.84427,-0.75155,0.30763,0.71749
12.57194,14.11539,-2.35423,1.48026,0.75439,-0.99590,0.13463,-0.70120
13.05249,13.47782,-1.81774,1.14976,0.07002,-0.10344,-0.85367,-0.60611
12.58651,14.21244,-0.81601,0.70172,0.57339,-0.92878,0.31842,-0.10670
12.75557,14.25971,-0.20365,1.16656,1.01192,0.71771,-0.95945,0.90485
12.96788,13.56083,-1.15920,1.03000,0.22551,-0.39776,0.74702,-0.40337
13.11827,14.24196,-0.61626,1.08788,1.45206,0.00615,0.57108,-0.73113
12.40678,13.88008,-2.36568,1.24266,0.09321,0.89619,-0.65012,0.61937
12.44311,13.82327,-1.88353,1.39503,1.30439,-0.15662,0.50131,0.04711
13.26763,13.86283,-0.84384,0.76520,0.40207,0.47575,-0.30469,-0.82172
12.56294,13.91308,-0.32347,0.74121,0.83627,0.36845,0.81363,0.40748
12.86255,13.26763,-2.38301,0.73586,0.62288,-0.77395,-0.58533,0.51935
12.89946,14.09770,-1.43378,0.72713,0.14797,0.34702,0.91606,0.28571
13.09845,13.26883,-0.36844,1.20414,0.01333,-0.31659,-0.04941,-0.31484
13.27105,13.88298,-2.64310,1.08473,0.17348,0.31275,0.75393,0.21050
13.10471,13.22039,-2.98201,0.85837,1.45917,0.69715,-0.33351,-0.68778
12.81203,13.60872,-2.72726,0.70544,0.58771,-0.76241,-0.69441,0.60180
12.79865,13.31248,-0.06676,0.97165,1.42913,-0.11247,0.36215,0.30409
12.59034,13.40949,-1.67901,1.49913,0.31544,0.41227,0.60020,0.93412
13.08151,14.28811,-1.66385,1.12751,1.32455,-0.27446,-0.11857,0.09066
12.71986,13.70893,-0.40271,1.26222,0.86638,-0.28450,0.15083,-0.32200
13.01163,13.72274,-2.03024,1.12996,0.11075,-0.40818,0.98540,-0.39097
13.29354,13.31977,-0.64853,1.22549,1.26990,-0.66242,0.84628,0.46629
12.46215,13.75875,-2.73497,1.25031,0.34052,-0.55417,0.39013,-0.84062
12.54370,13.35918,-1.70432,0.96857,0.37667,0.20198,-0.74441,0.34091
12.82833,14.01832,-1.67756,0.77822,0.06959,0.70516,-0.90021,0.23172
12.60616,13.96212,-0.89811,0.86772,1.09409,-0.13517,-0.44400,-0.53114
12.74137,13.42645,-0.73626,1.18187,1.30585,-0.86088,0.05778,-0.01092
12.50205,14.04820,-0.35945,0.81757,1.08970,-0.47131,0.43415,0.37855
13.21944,14.17119,-1.57163,0.85214,1.34202,0.57143,0.58219,0.34333
12.42104,13.49691,-2.83610,0.84176,0.70114,0.15102,-0.83073,-0.00712
12.95883,14.09667,-0.48370,1.25897,0.67690,-0.52451,-0.08344,0.42910
12.66404,13.58744,-2.71918,1.19977,0.74229,0.52785,-0.50183,0.85918
