# logM_cut, logM_1, sigma, alpha, kappa, s, B_cen, B_sat
12.48032,14.07280,-0.89942,0.76509,0.21320,0.58530,-0.82777,-0.04107
12.50457,14.17388,-2.98740,0.84869,0.87789,-0.31588,-0.33230,0.69268
13.01833,13.78027,-0.33584,0.98881,1.31136,-0.04326,-0.38311,0.35838
12.75875,14.12239,-1.08635,0.80917,0.50390,-0.17745,-0.81472,0.76947
12.56710,13.70397,-1.22809,0.99677,0.83304,0.21129,0.81346,-0.25870
12.96515,13.72003,-2.11875,1.25977,0.87836,-0.85736,0.83936,-0.57387
13.19159,14.30316,-1.68569,0.84709,0.25828,0.57629,0.68766,-0.48634
13.00708,14.36001,-1.65571,0.95746,1.45436,0.29855,-0.38403,-0.54547
13.03496,13.25354,-1.73392,1.42673,0.49307,-0.54584,0.30799,0.00501
12.77428,13.89632,-2.82149,0.94436,0.69838,0.11785,-0.86909,0.97459
12.76950,13.49979,-1.25692,0.85423,0.13425,-0.53897,0.44940,0.20984
12.71311,13.68311,-2.46360,0.83228,0.09815,-0.57153,-0.53297,0.28143
13.12038,13.35421,-0.05318,0.77968,1.20047,-0.69383,0.46187,0.46724
13.19430,13.32642,-1.82903,1.36524,0.33240,-0.97567,-0.19041,-0.05958
12.60010,13.95176,-0.41230,1.03613,0.14402,-0.74898,-0.26675,-0.32901
12.66280,13.82525,-1.82808,1.18118,0.40779,-0.24731,-0.23902,0.44889
12.53631,14.34693,-1.82386,1.44836,0.32467,0.58806,0.40385,0.95541
13.27560,13.85720,-0.72024,1.13354,0.97621,-0.19519,0.04197,-0.95386
12.41993,14.29405,-0.49688,0.96723,0.11325,0.32040,-0.19303,-0.87490
12.81012,14.24253,-0.56861,0.96871,1.26163,0.91104,-0.76135,0.22585
12.76365,13.48539,-1.45301,0.98825,1.36374,0.17774,0.15399,-0.95995
13.05457,13.25587,-0.76851,1.14197,0.98258,-0.34827,0.57700,-0.19725
12.92705,14.30620,-1.67476,1.15479,0.50670,-0.11905,-0.12040,0.35871
12.68910,13.33695,-2.49884,0.87051,0.56687,-0.12656,0.27332,0.03787
12.99497,13.76908,-2.28983,1.02153,0.58608,-0.08866,0.88896,-0.10338
13.00388,14.08299,-2.65761,1.04134,1.16415,0.82155,0.44874,-0.94873
12.41534,13.81819,-1.03319,1.17581,1.44557,-0.71146,-0.30843,-0.60248
13.01998,13.70300,-2.86778,1.04681,1.21761,-0.67576,0.95403,0.67260
12.67671,13.60588,-2.27243,1.19723,0.29978,0.90145,0.44535,0.27358
12.59181,13.68071,-1.70625,1.11935,1.22996,-0.80360,0.06114,0.65599
12.82526,13.35720,-2.42483,0.75940,0.64196,0.80167,-0.48612,-0.86821
12.47333,13.56782,-0.74687,0.70769,0.45438,-0.54815,-0.06588,0.70434
12.77910,14.39587,-1.10117,0.70740,0.41879,-0.48482,0.61774,0.02975
13.15891,13.53591,-1.20505,1.30823,1.19763,0.89483,0.50570,-0.85837
12.45490,14.38839,-0.50786,1.22543,0.60700,0.48382,-0.87664,0.90118
13.16644,13.67088,-0.27907,1.40148,0.86832,0.56363,0.49895,0.14804
13.21724,14.17181,-2.06832,0.83852,0.74727,-0.80022,0.92452,0.57637
12.65502,13.22436,-0.46890,0.70627,0.60271,0.40993,0.78790,-0.62634
13.01776,13.68488,-0.69073,1.15416,0.50584,0.07892,-0.10397,-0.10138
13.12888,14.00902,-0.04219,1.25057,1.32389,-0.23651,-0.41960,0.19021
12.56419,13.75253,-2.97326,1.48351,1.34837,-0.11760,0.10008,0.51944
12.94266,14.05249,-1.19753,1.48523,0.74493,-0.17798,-0.62581,-0.98474
12.40433,13.62689,-1.02662,0.75363,0.07411,0.66723,0.90835,-0.06448
13.17176,13.85803,-2.45309,1.27458,1.31555,-0.45939,0.75320,0.34501
12.55820,14.11755,-2.76838,1.10588,0.70796,-0.20542,0.43206,0.07958
12.67861,13.84683,-2.96818,1.27188,0.49592,0.10183,-0.45838,0.82157
13.28256,13.29511,-2.65998,1.40902,1.09389,-0.44035,0.82609,-0.30799
12.57677,14.18363,-2.07917,1.08744,0.07252,-0.48386,-0.43746,-0.68532
12.94011,13.67737,-1.67393,1.21550,0.54204,-0.86825,-0.30613,0.71894
12.82633,14.09269,-1.59417,1.40332,0.14726,0.71929,-0.64370,0.34225
12.66795,13.24200,-1.64674,1.33437,0.31971,0.72546,-0.38334,-0.81140
12.49877,14.01036,-2.73119,1.38030,0.51220,-0.45612,-0.23055,0.68491
12.58207,13.87025,-1.22815,0.99357,1.35427,-0.78856,-0.16916,0.23947
12.51530,14.01823,-0.25413,0.93775,1.04436,-0.92389,0.74707,0.85817
12.85731,13.74443,-1.07204,1.39812,0.93379,-0.51621,0.88875,0.37973
13.00281,14.05307,-0.56109,1.35747,0.73903,-0.21245,0.53337,-0.25891
13.04124,13.63614,-0.39270,1.39190,0.42506,-0.02676,0.47385,-0.55863
13.11363,13.81069,-0.60272,1.49793,1.01270,0.22513,-0.33493,-0.97132
12.46102,13.54544,-0.82439,0.97530,0.56542,0.21292,0.78265,-0.48499
12.98099,13.40015,-1.03761,1.18331,0.81154,-0.78371,-0.64678,0.21935
12.88097,14.34196,-0.07972,1.12234,1.22091,-0.60776,-0.48524,-0.60228
12.82072,13.48817,-2.33661,1.31892,1.12264,-0.35879,0.72456,-0.11340
12.85543,13.77074,-2.89572,0.98261,0.65226,0.01438,-0.15471,0.88141
12.95744,13.79968,-1.92567,1.00066,0.73091,-0.27200,0.38245,-0.53364
12.97225,13.35049,-2.59226,1.01675,0.37481,0.53608,0.65762,-0.11497
13.23486,13.77392,-0.90102,0.80759,1.06880,0.73282,0.48312,0.03047
13.21682,14.19168,-2.35312,1.44542,0.29890,0.75471,0.05241,-0.96425
12.87357,14.19960,-2.54602,1.20709,1.23729,0.10146,0.71188,0.97455
12.53326,14.12561,-1.00724,0.91323,0.44620,-0.63044,0.44102,-0.03560
