# logM_cut, logM_1, sigma, alpha, kappa, s, B_cen, B_sat
12.78134,14.15333,-1.16540,0.93421,0.15652,-0.03477,0.81536,-0.13696
12.88743,13.82366,-0.89816,1.27026,0.78013,0.37454,0.20732,-0.49325
12.87473,13.73069,-2.85765,1.33788,0.04521,0.74638,-0.30650,0.64810
12.83337,13.99435,-0.36860,1.08269,1.28041,0.44247,-0.29763,-0.32936
12.92008,13.44549,-2.29935,0.81644,0.55708,0.07122,0.13504,0.58528
12.52419,13.28685,-0.29479,0.72674,0.74716,-0.95448,-0.64730,0.84546
12.75517,14.34457,-0.92155,0.70135,0.00244,0.02975,0.75153,-0.51490
13.21511,14.37045,-0.26278,0.74302,1.06978,0.51804,0.29431,-0.91551
12.49271,14.27409,-0.47832,1.06590,0.44782,0.80710,0.43303,0.98613
12.74058,14.08342,-0.73041,1.39310,1.12759,-0.21006,-0.61291,-0.81620
12.78298,14.09192,-2.56526,1.19189,0.53343,-0.19841,0.76621,-0.92473
12.92560,13.31057,-0.04810,1.31611,0.16934,0.70895,-0.81340,0.04339
12.75399,14.26474,-0.32184,1.14900,0.60148,0.11017,-0.34912,-0.60933
12.68436,13.54362,-2.74564,1.00349,0.59692,0.90343,0.69159,-0.27626
13.19596,13.47539,-1.06018,0.92083,0.44475,0.49635,0.95977,-0.55746
12.99501,13.34161,-2.52747,1.42574,1.00902,-0.14878,0.60235,0.22965
12.81313,13.25162,-2.59561,0.95258,0.68663,-0.73738,0.28629,0.05883
12.68503,13.69841,-1.94031,0.86817,0.33591,0.78332,0.61849,-0.22073
12.95014,13.78425,-1.50629,1.15514,1.42380,0.28297,-0.19066,-0.85226
13.06822,13.42709,-0.17189,0.87351,0.96988,-0.14539,-0.39080,-0.21376
12.69695,13.52731,-2.89520,1.35879,0.73727,0.46446,-0.82193,0.41552
12.57244,14.26767,-0.11871,1.26781,0.84199,-0.39728,-0.81148,-0.13423
12.97930,13.36883,-2.27547,0.72040,0.82490,0.69160,-0.14203,-0.90994
12.91775,13.41666,-2.57267,0.85357,0.20999,0.27017,0.57620,0.50093
13.12354,13.97214,-1.91697,1.24774,0.23159,0.38022,-0.02947,0.39059
12.63343,13.47483,-2.10230,1.28600,0.20672,0.76228,0.12346,0.88342
12.99555,13.23300,-0.20010,1.24385,0.37377,0.20769,0.06991,-0.73971
12.73483,13.41295,-1.92258,1.19950,0.32118,0.79945,0.62340,-0.39291
12.86813,13.33688,-1.55768,0.90428,1.24962,-0.45867,-0.68987,0.19937
12.76280,13.75852,-0.54400,1.44504,0.09488,-0.03402,-0.36884,0.24777
13.05126,13.53475,-2.26340,1.40407,0.81569,0.10895,0.12051,-0.36880
12.52004,14.28627,-2.29071,1.29790,0.30735,-0.45184,0.67641,0.90353
12.78861,13.66693,-0.69450,0.87472,0.12653,-0.29683,-0.71377,-0.86608
12.42305,14.32933,-1.24191,1.49078,0.00898,-0.19891,-0.43490,-0.93899
13.28450,14.22857,-2.15780,0.73560,0.58035,-0.75683,0.09574,-0.69755
12.72114,13.34734,-0.62909,0.71608,0.62334,-0.24363,0.41615,0.04834
12.71384,14.34916,-1.85999,1.11960,1.09263,-0.56126,0.99995,-0.57348
12.54446,14.37727,-0.86659,0.81915,1.34956,0.33693,-0.23596,-0.74627
13.03106,13.72882,-1.31064,1.43186,0.95065,0.14644,0.79819,-0.61562
13.25546,14.01695,-0.05336,1.39426,1.05350,-0.75595,0.75422,0.80736
12.71213,13.20218,-1.93682,1.15458,0.59370,-0.99021,0.89735,0.93262
12.52825,14.11399,-1.35596,1.41777,0.60137,-0.30022,-0.24746,-0.74918
13.10775,14.05419,-0.59614,0.92198,0.52295,0.31958,0.49363,0.42392
12.86228,13.49809,-1.87436,0.87944,1.40504,0.88444,-0.46375,-0.83562
12.64968,14.19634,-1.18899,1.09436,0.47370,-0.15338,0.91431,0.92683
13.26195,13.34699,-1.37871,1.18262,1.02129,0.00107,0.83962,0.75258
13.09886,13.42367,-2.52954,1.07518,1.13774,0.29989,-0.57528,-0.28165
13.00135,13.32481,-0.03657,0.92560,1.15501,0.94467,-0.67166,-0.83718
13.10468,13.91507,-2.30467,1.02216,1.03203,-0.89312,-0.97986,0.32504
13.01502,13.31459,-1.49296,1.42375,0.97706,0.84715,-0.99801,-0.02734
13.23550,13.62908,-0.91528,1.29551,0.49861,-0.18927,0.42378,0.18319
