# logM_cut, logM_1, sigma, alpha, kappa, s, B_cen, B_sat
12.41729,13.32006,-1.66227,1.08199,1.02705,0.71317,0.15707,-0.75131
13.29717,14.25911,-1.70799,0.97531,1.20213,0.93560,-0.78465,-0.92581
13.24941,13.94451,-2.25850,1.29486,0.32828,0.50434,0.12453,0.05930
12.78697,13.45342,-0.17969,0.94877,0.45896,-0.24177,-0.16740,0.60670
12.45329,13.73973,-2.69630,0.78626,0.70454,0.05749,0.87821,-0.47297
12.76493,13.45596,-2.60628,1.08398,1.46345,-0.47977,-0.14358,-0.52929
12.76854,13.24617,-2.45316,1.27289,0.68641,-0.01284,0.58293,-0.27672
12.61816,13.63378,-0.95654,1.31153,0.22740,-0.77487,0.99556,-0.50332
12.51588,13.23011,-2.93797,1.01771,1.22175,-0.46542,-0.77992,0.43679
12.55566,13.86192,-2.14448,1.09329,1.39780,0.36041,0.73070,0.49862
12.63316,14.17325,-0.62770,0.86330,1.34051,0.91616,-0.47919,-0.13146
12.78188,13.88058,-1.65895,0.73723,0.40276,0.87247,-0.10159,0.94639
12.87961,13.56546,-2.10429,1.04526,0.62507,-0.78907,0.36035,-0.44074
13.10270,13.70482,-2.16156,0.81155,1.24467,0.93489,0.65700,-0.09919
12.68873,13.64969,-1.40036,1.46228,0.39558,-0.40626,0.08666,-0.89040
12.48685,14.24742,-0.05870,1.17160,0.85201,0.74196,0.31993,-0.88088
12.45760,13.61149,-0.08281,0.74314,0.53906,-0.21471,-0.31124,-0.05043
12.76974,13.40226,-1.02741,1.15924,0.79835,0.02779,-0.40405,0.28469
12.86408,14.30292,-1.47994,0.70106,0.97577,0.87935,-0.44337,-0.14208
13.07841,13.60114,-1.23943,1.37488,0.38325,0.31851,-0.54485,0.76321
12.97394,13.93770,-1.26474,0.89463,0.57797,-0.28517,-0.75198,0.37061
13.27847,13.23834,-0.37248,0.75541,0.53768,0.72226,0.23691,0.87455
13.04489,14.19502,-0.49191,0.90517,1.19410,-0.62091,-0.24185,0.86648
13.14453,13.20766,-1.85465,1.17703,0.29387,-0.62912,-0.17297,-0.33429
12.77927,14.19581,-2.77552,0.86101,1.20233,0.64312,0.20816,-0.97333
12.80329,13.21843,-0.12860,1.19354,0.24827,-0.70298,0.64526,0.00849
13.09232,13.22064,-0.77240,1.19279,0.39952,-0.42454,0.37570,0.80548
13.08362,14.35178,-0.16175,1.38147,1.36117,0.85915,-0.49404,-0.27901
13.27946,14.37976,-2.15772,1.36307,1.06893,-0.76296,-0.85284,-0.62927
12.90647,13.73880,-1.58839,1.48966,0.60516,0.32635,0.27904,-0.89719
12.59311,13.69916,-2.34618,1.45737,0.09003,-0.38684,-0.23916,0.48852
13.00835,14.19295,-1.33245,1.14522,1.43345,-0.84423,-0.60576,-0.95912
12.88435,13.81947,-2.29601,0.98870,0.29858,-0.95690,0.72397,0.41571
13.03827,13.83430,-2.45684,1.36701,0.48318,-0.87384,0.17033,0.59324
12.74844,13.92848,-0.00922,1.14786,0.54201,-0.55460,0.60667,-0.96284
13.05132,13.76589,-2.65538,0.99435,0.56006,-0.41747,-0.71627,-0.09762
12.50726,13.56815,-0.02245,0.91987,0.67214,-0.04100,-0.07638,0.17064
12.80650,14.05970,-0.39981,1.48359,0.56492,-0.48375,0.71857,-0.39288
13.03292,13.22735,-1.95308,1.24861,0.76578,0.38280,0.46104,0.11082
12.76678,13.52833,-2.47426,1.07434,0.02056,0.22018,-0.02638,0.20918
13.12243,14.35769,-0.64380,1.20385,1.45552,0.96337,-0.64988,0.52603
12.83720,13.26492,-2.82681,1.40477,0.07422,0.48001,-0.07605,0.46612
12.42802,13.79547,-2.86639,0.80558,0.82810,0.30967,-0.61387,0.53600
12.52967,13.43306,-1.77871,1.28826,0.60992,-0.56066,0.06724,-0.02212
12.92564,13.79569,-0.43662,0.79713,0.99801,-0.04969,0.33740,0.98354
13.20510,14.16395,-1.36490,0.97780,0.24331,-0.63887,0.50742,0.70352
13.07370,13.25778,-0.15684,1.35569,0.36323,0.69381,0.89883,0.95908
12.76317,13.23562,-1.41681,0.90027,1.17187,-0.51004,0.94347,-0.63493
13.10546,13.90667,-1.54305,0.96415,0.82562,0.44033,0.49044,-0.05332
12.85241,13.34117,-2.86394,1.39552,0.84890,-0.13755,0.67156,-0.98335
12.45058,13.79603,-2.48687,0.90559,0.67240,-0.35170,0.07392,-0.08785
13.03835,13.98192,-1.88255,0.90647,0.96396,0.46638,0.12582,0.65263
12.72759,14.26857,-1.21479,0.98194,0.46750,0.25222,-0.87225,-0.39593
12.91845,13.88218,-0.69623,0.75704,0.43588,0.79621,-0.17854,0.76810
12.93688,14.12553,-0.30067,1.34749,0.78437,-0.90998,0.74833,0.29902
13.08759,14.06748,-2.18800,0.74267,0.10995,0.14481,0.61478,-0.63555
13.16144,14.17504,-1.24316,1.34250,1.43222,0.77658,0.77884,-0.88643
13.01751,13.74539,-0.11858,0.87587,1.17923,-0.83965,-0.56634,0.23952
12.95880,14.34428,-0.78210,0.74246,1.46337,-0.72887,-0.98358,-0.96534
13.28301,14.24422,-0.38440,1.03059,0.89669,0.35766,0.85670,-0.01356
12.97250,14.24719,-2.82613,1.43302,0.18953,0.84823,-0.60045,-0.35056
12.79910,14.22778,-1.58677,0.96752,0.84240,0.01879,0.22619,-0.06675
12.96843,13.59874,-2.26569,1.32124,0.10106,0.87713,-0.71001,0.59631
12.58325,13.34448,-1.49089,1.45088,0.60948,0.48864,-0.99303,0.17087
12.63137,14.28453,-1.41538,0.77201,1.04689,0.66332,0.34839,-0.37522
