# logM_cut, logM_1, sigma, alpha, kappa, s, B_cen, B_sat
12.80721,13.75303,-2.69220,1.05766,1.04010,0.08709,-0.17723,-0.92505
12.98945,13.24472,-2.96987,1.28287,1.07238,0.79228,0.12189,0.53977
12.43355,13.64483,-2.22464,0.92175,1.26787,0.74203,-0.18481,0.47016
12.76630,13.98339,-1.76594,1.06195,0.94686,-0.19392,-0.05332,-0.20220
12.72443,13.48571,-2.15882,1.43083,0.59747,0.81460,0.76225,0.18080
12.54984,13.87027,-2.06088,0.99532,1.03986,0.87910,-0.13440,-0.08779
13.04644,13.80801,-2.51895,1.00640,0.73342,0.99575,-0.27500,-0.60601
12.86169,13.63646,-0.50653,1.07800,0.59895,0.31443,-0.48799,0.90227
13.08734,13.73447,-1.78075,1.20770,0.98126,0.30774,-0.84070,-0.31905
13.03375,13.24399,-0.89517,0.80186,0.21503,0.52291,0.28894,0.14426
12.74669,13.73213,-1.74142,1.32175,0.23516,0.35835,-0.13209,-0.05731
12.49817,13.72983,-2.39235,1.39923,0.22920,-0.06803,0.80857,0.31071
13.22784,13.62787,-1.54790,1.44528,0.64333,-0.25347,-0.40751,0.61200
13.08463,13.70405,-2.73221,1.41916,1.21862,0.93079,0.94288,0.20700
13.23103,13.20117,-0.92991,1.47546,0.56516,-0.10409,-0.95801,0.07580
12.61906,13.97767,-1.52021,1.47006,0.70834,0.69191,0.82625,0.10603
12.82016,13.93910,-2.44815,0.95747,0.64035,0.29407,-0.84091,0.00345
13.14215,14.20081,-2.52995,0.84836,0.56958,-0.20424,0.98584,-0.65460
13.07359,13.72204,-0.66203,1.40709,0.80362,-0.03000,-0.05901,0.38422
12.58219,13.75613,-1.29604,1.21982,1.40318,-0.26541,-0.75458,0.77361
13.10006,13.44457,-2.65025,1.17782,0.38856,0.17726,-0.67951,-0.11416
12.50201,14.25518,-0.64706,1.25125,1.19600,-0.81665,0.60533,-0.31653
13.08499,13.28942,-2.45643,1.14948,1.45499,0.33331,-0.58376,-0.61490
12.56752,14.30703,-1.71928,1.45787,0.45626,0.96008,-0.15832,0.50048
12.50783,13.66282,-2.72428,1.06856,1.41414,-0.81462,0.13258,0.33636
12.53934,14.24541,-1.18648,0.72160,0.34613,0.29362,0.82500,0.68481
13.17728,14.05805,-0.26362,0.93375,0.96192,-0.54101,0.69107,-0.53775
13.03882,13.37339,-2.87205,0.99497,1.26858,-0.47351,0.89685,0.98140
12.87701,14.11576,-2.12086,0.93117,0.18403,0.90175,-0.70803,-0.15673
12.67261,13.25150,-2.69847,1.26263,0.12405,0.96664,-0.98279,-0.63704
13.07400,13.56794,-2.95648,0.87139,0.33695,0.76346,-0.67680,-0.02145
13.20411,13.34517,-1.08167,1.17858,1.26992,0.91732,-0.78911,0.95417
12.93093,13.21067,-0.80311,1.10093,0.73640,-0.23262,0.20323,-0.42399
13.19521,13.95837,-0.63151,1.19101,1.36492,-0.77550,-0.83089,0.02151
12.58353,14.09068,-0.22906,0.92407,0.15233,0.41622,0.71270,0.25457
12.42073,13.81994,-0.63388,0.76078,0.63476,-0.10303,-0.58947,0.24977
12.93177,13.46128,-2.69744,0.94284,0.53033,-0.69460,0.45736,-0.67167
12.44926,14.29056,-0.79285,1.31754,0.46351,0.62262,-0.00898,-0.32024
12.99699,14.39516,-0.44420,0.87714,0.78615,-0.82051,-0.87481,0.77628
12.41764,14.02133,-1.14141,1.34290,1.26065,-0.28797,0.04431,-0.26659
12.89627,14.35977,-1.89218,1.25604,1.06748,0.28696,-0.69241,-0.95077
13.25854,14.18672,-0.10781,0.85141,0.35769,0.12247,-0.92663,0.48904
13.27854,13.21528,-2.72014,1.41952,1.01282,0.49682,-0.80984,-0.36063
12.49531,13.96162,-1.85783,1.21502,0.86222,0.12579,0.60288,0.38032
12.94431,13.35493,-1.35436,0.86678,1.01674,0.16477,-0.96880,0.56080
12.58134,13.38012,-1.27287,1.07924,0.88943,-0.88685,-0.62438,0.10053
13.12649,14.31076,-1.63937,1.26019,0.57051,-0.23684,0.46886,0.27686
12.96911,13.25137,-2.98466,1.42598,0.04721,0.47827,0.38534,-0.77562
13.08886,13.57287,-2.25471,1.34641,0.55463,-0.56919,0.17314,-0.85499
13.06464,13.80453,-2.04104,0.71460,1.40309,0.33822,-0.90713,-0.88708
12.85556,14.38644,-0.44139,1.35412,1.47511,0.12908,0.35312,-0.31237
12.95668,14.25667,-2.27778,1.18652,0.20589,0.98052,0.77376,-0.53411
