# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
13.12084,13.51527,-0.80997,1.27699,0.26264,0.35668,0.86615,-0.03939,-0.72834
12.81093,14.20444,-2.10802,0.98805,1.02064,0.00815,1.12612,0.01751,-0.53043
12.59337,14.16393,-2.10616,0.96444,0.57461,0.05003,1.20329,-0.26414,-0.87226
13.02934,13.96440,-2.82494,0.82250,1.45545,0.46165,1.15669,0.25874,0.93855
12.94703,13.37675,-2.89902,1.08976,1.20532,0.01706,0.98939,0.48884,0.90812
13.02224,13.40032,-1.82622,0.82131,1.23342,0.41606,0.84004,0.11489,-0.30146
12.41382,13.56804,-0.14478,1.15392,1.30608,0.33371,0.79581,-0.17605,-0.12763
12.76112,13.46601,-2.95552,1.09124,0.63537,0.14686,0.83263,-0.38717,0.74091
13.25715,13.23964,-2.22531,0.91489,1.39568,0.43027,0.87629,0.03086,0.13582
12.41974,13.21465,-2.45837,0.73401,0.19291,0.34926,1.04250,0.45281,-0.70917
13.24339,13.90160,-2.64108,1.39618,0.81675,0.34174,1.26878,0.26021,0.55176
12.81235,14.09383,-0.49564,0.86698,0.26185,0.23194,1.14681,0.05258,-0.63940
12.87087,13.44156,-0.47043,0.98747,0.57819,0.25194,0.85819,0.40444,0.94159
12.77279,13.40477,-2.17501,1.24625,0.22386,0.09041,0.87372,0.23217,0.09195
12.85557,14.07198,-0.13316,1.23377,0.82675,0.24634,0.82852,-0.17891,-0.71498
13.29359,14.21962,-2.62996,1.18229,1.25130,0.15012,0.81752,-0.00567,-0.28900
13.09275,13.72512,-1.06931,1.29566,1.26539,0.26561,1.04465,-0.35605,0.60504
12.84304,13.96179,-0.75751,1.43337,1.16717,0.22778,1.06943,0.11975,-0.51442
13.22103,14.11464,-1.38953,0.86351,0.79028,0.40725,1.09275,0.48198,0.27475
13.17501,14.05218,-1.92120,0.97918,0.63812,0.08126,1.10395,-0.06027,-0.92572
12.99923,14.32904,-2.68999,0.92413,0.65413,0.03657,1.22757,-0.26410,0.33453
12.47801,14.05967,-0.98269,1.46397,0.84335,0.23082,0.78855,0.47607,0.42645
13.03561,13.58739,-1.72544,1.28089,1.02300,0.32023,1.10422,-0.13944,-0.24004
13.23672,14.34209,-2.56930,1.01136,1.27139,0.42054,1.17347,0.19325,0.04883
13.28869,14.38336,-1.04217,1.05840,1.41407,0.04843,0.78800,0.22872,-0.19580
12.40811,14.30652,-2.88035,0.94085,0.11087,0.04060,0.76628,-0.02003,0.27290
12.43566,14.12121,-1.01361,0.85522,1.39431,0.09766,0.77217,0.09399,0.66147
12.67811,13.60400,-0.17423,1.21650,1.31142,0.35672,0.78947,-0.09271,0.21751
12.74469,14.24726,-1.72918,1.37413,0.99554,0.11121,0.74211,-0.00121,0.48636
12.69008,13.63021,-1.13430,1.46926,0.75526,0.23846,1.10611,0.30126,0.48978
12.83579,14.14606,-2.11420,0.70149,0.17780,0.43348,0.76946,0.35203,-0.35349
12.85010,13.37479,-0.90438,1.30141,0.67087,0.29695,1.17842,0.37918,0.14626
13.00660,14.33480,-1.34689,1.42753,0.66123,0.35743,0.99562,-0.15224,0.27247
12.58877,13.39053,-2.83898,0.80057,0.83179,0.00203,1.20982,-0.02064,0.32130
13.15985,13.43991,-0.68862,1.04026,0.84735,0.45469,0.95870,-0.38800,0.66920
13.24372,13.40782,-2.56060,0.70700,0.58954,0.10211,1.05414,-0.01702,0.41783
12.71211,14.03002,-1.61509,1.26359,0.38477,0.49053,1.14180,0.22964,0.56922
12.42301,13.21779,-2.64390,1.29075,0.21284,0.45301,1.05698,0.27614,0.78641
12.67815,13.58628,-0.06832,1.12915,0.83388,0.12992,0.87517,-0.30045,0.56458
12.68015,13.80165,-2.94607,0.80951,0.91177,0.09959,1.13363,-0.20321,-0.39491
12.51076,13.38211,-0.37906,0.94102,1.27963,0.47033,1.24366,0.06380,0.56150
12.93051,13.46239,-0.97111,0.91697,0.40636,0.45977,0.84305,0.43538,-0.11620
12.91471,13.69701,-2.93595,0.88045,0.55735,0.44028,0.75564,-0.10178,0.27727
12.40327,13.47468,-1.71765,1.20928,0.11634,0.41802,1.07700,0.35003,-0.50848
13.08091,13.37749,-2.48840,0.83233,0.46471,0.38679,0.76489,-0.21237,0.15330
12.73213,13.55911,-1.97626,1.13879,1.17498,0.24902,1.20868,0.45556,0.49174
13.05355,14.03526,-2.32661,1.19778,1.44091,0.48962,1.25359,0.42956,0.08002
12.70154,13.98320,-2.52403,1.12675,1.45295,0.04790,1.28600,-0.27849,0.54749
12.75129,14.18390,-0.89826,0.72998,0.23326,0.42982,0.93477,0.37424,0.03536
12.65192,13.96100,-0.92547,1.33908,0.85658,0.47581,1.02605,0.44308,0.45564
13.20746,13.58914,-0.16319,1.28637,0.89844,0.24348,0.88941,-0.41492,-0.11759
12.92478,13.62465,-1.91111,0.98106,1.41543,0.31250,0.70787,0.23934,0.63922
13.00200,13.73216,-0.45404,1.01259,0.69675,0.03574,1.06510,-0.20484,-0.16329
13.17096,13.39412,-2.84225,1.31503,1.18247,0.27728,0.97405,0.23623,0.47538
12.83262,14.32722,-0.67816,1.43650,1.26157,0.48410,1.14884,-0.21660,-0.29400
12.93722,14.26633,-0.97996,0.96040,0.94377,0.30874,1.17195,0.47906,0.08022
13.20876,14.06181,-2.82695,1.09605,0.78655,0.05384,1.08822,0.27713,0.21805
13.12006,13.76711,-1.57229,1.36785,0.12796,0.46627,1.15282,-0.42394,0.66771
13.23074,14.07947,-0.96030,0.95977,1.05617,0.33719,1.14818,-0.20247,0.44966
12.77792,13.38610,-0.12424,1.28099,0.20194,0.23228,0.90733,-0.47580,-0.06627
12.65520,14.03243,-1.92358,1.00868,1.38970,0.09650,0.83018,-0.00733,-0.83166
12.69516,13.25835,-0.97904,0.92920,1.11436,0.02253,1.12266,0.00029,0.08333
13.01356,14.27368,-1.61349,1.04683,1.34727,0.37382,1.09866,0.25424,0.28642
13.00163,13.61785,-1.55066,0.95433,0.68314,0.26169,1.20349,-0.47296,0.81780
12.93148,13.74868,-1.60416,0.81725,1.05245,0.00681,1.11532,0.19245,-0.60616
12.74714,14.10656,-2.11970,0.99883,0.38846,0.32561,0.86214,0.10443,0.73694
12.41590,14.06275,-1.78123,0.87667,0.78585,0.40303,1.19743,-0.16832,-0.88876
13.21315,13.22653,-2.54888,1.21182,0.06603,0.36532,1.14632,-0.36334,-0.30158
13.10288,14.14391,-2.42692,0.76955,0.96812,0.42919,0.81708,-0.31296,0.12780
13.06604,14.14199,-1.91329,1.11220,0.10533,0.07239,1.27732,-0.23638,-0.87711
12.56580,14.08206,-1.37198,1.00064,1.35055,0.38185,0.92944,-0.47933,-0.51094
12.94462,13.89280,-2.79972,1.14309,0.07428,0.11775,1.29804,0.03378,-0.19113
12.41162,13.28491,-2.26227,1.37078,0.19402,0.10350,1.14500,0.21686,0.60165
12.47045,13.70572,-2.38549,1.43682,0.54981,0.30659,1.14621,0.47731,-0.86399
12.69394,13.34733,-0.04828,0.83188,0.58770,0.35650,0.84716,-0.40335,0.38542
12.64626,14.39968,-0.32598,1.23079,0.20039,0.06709,0.71987,-0.46466,0.75952
12.71269,13.23085,-2.86120,0.79190,0.22832,0.00505,0.92044,-0.46786,0.05851
13.14694,13.35781,-2.06488,1.44156,1.41852,0.44026,0.85637,-0.10715,0.84968
13.12947,14.29436,-1.71807,1.44521,1.27838,0.24612,1.26035,-0.41092,-0.95014
12.74568,14.34607,-1.56576,1.34141,0.77599,0.06299,1.10696,-0.30308,-0.18831
12.58337,13.91734,-0.32762,0.82400,0.66608,0.14110,1.01416,0.18619,-0.83278
12.41468,14.38107,-1.01006,1.09438,1.22436,0.08917,0.81609,-0.46489,0.57808
12.93320,13.44061,-0.60655,0.94488,0.91576,0.14777,1.14860,0.12527,-0.78272
12.52690,14.01803,-2.80145,0.92564,0.99785,0.40688,0.80390,-0.05368,0.14681
12.49037,14.39717,-1.63024,1.37146,1.02153,0.03927,0.91370,-0.11467,0.76417
12.66120,13.22249,-2.03771,1.07211,0.45194,0.16442,1.03890,-0.00174,0.31831
13.18383,13.73259,-0.04318,0.96723,0.01275,0.12798,0.85721,0.28926,-0.44329
12.71521,13.37918,-0.26334,1.08171,0.00561,0.11615,1.18481,-0.15574,-0.14992
13.27771,14.25212,-0.20049,1.13980,1.03008,0.02957,0.86456,-0.32724,-0.72444
13.16833,13.36729,-1.64294,0.88046,0.17426,0.25468,0.80089,-0.23820,0.59671
12.99793,13.65318,-0.29227,0.95035,1.14482,0.07425,0.92356,-0.00304,0.78860
13.22801,13.33067,-1.52479,0.86562,0.09963,0.05133,0.77491,-0.34466,0.31573
13.07615,14.17501,-2.27627,0.88822,0.82124,0.12667,0.82889,0.10010,0.82421
12.81985,13.63735,-2.02325,1.43902,0.89326,0.36216,1.07209,-0.28818,0.38911
12.56703,14.32900,-1.27062,1.25368,0.25949,0.28623,0.81005,-0.13584,0.87787
13.22379,14.07660,-2.66087,1.34587,1.33304,0.15089,1.14590,0.41934,-0.47652
13.09570,13.43420,-0.40357,0.88099,1.08040,0.26656,0.73257,-0.34604,0.10090
12.55647,13.65006,-0.33611,1.47222,1.41297,0.25831,0.76935,0.48191,-0.32558
12.60756,13.40441,-0.96214,0.99548,0.97252,0.14396,1.02029,0.11249,0.01676
13.13426,13.91883,-0.08440,0.88842,1.49363,0.02771,1.16289,-0.17823,0.00836
13.24074,13.55223,-2.34395,0.70994,1.04490,0.26367,0.98809,-0.21738,-0.24476
12.44130,14.26733,-0.00765,1.16647,0.25357,0.35009,1.27873,0.12296,-0.15389
13.16937,14.30184,-0.92288,1.45063,0.48169,0.40530,0.79290,-0.03694,-0.47367
12.77953,13.70214,-2.07718,1.49336,1.06283,0.42232,0.93466,-0.48119,0.68168
12.49863,13.80805,-0.92069,0.92364,0.58017,0.09402,0.86829,-0.35607,-0.27728
13.02340,14.21698,-0.21336,1.43821,0.68196,0.13933,0.89031,0.29450,0.90353
13.24979,13.71670,-2.60455,0.96707,1.33725,0.29502,1.21861,0.11813,0.77795
12.89640,13.81106,-0.70158,1.00272,0.57225,0.35180,0.91967,-0.46972,-0.38049
12.41060,14.18344,-0.58421,0.98225,0.24488,0.15951,0.72608,-0.32146,-0.72730
12.78647,13.64712,-0.73814,1.12573,0.97121,0.33518,1.24625,0.37461,-0.50035
12.42672,14.39491,-0.06781,0.92597,1.18749,0.43585,0.78221,0.06701,0.41315
13.26978,13.27040,-1.30050,1.02110,0.00994,0.45293,0.90598,0.05009,0.67084
12.46032,14.34747,-1.12595,1.04203,1.49165,0.04354,1.10145,-0.03477,-0.97757
13.15137,13.38839,-0.56574,1.15603,1.14674,0.23126,0.98500,-0.31910,0.27826
12.89478,13.88373,-1.63385,0.82527,0.71669,0.39245,0.72764,-0.41896,-0.72604
12.53615,13.27440,-1.88620,1.48017,1.17920,0.25901,1.12164,0.25566,0.74798
12.96113,13.35205,-1.77848,1.40712,0.09832,0.24634,0.87756,-0.00802,0.39416
12.52990,14.20248,-0.39873,1.18222,0.02925,0.19349,1.27739,-0.47115,0.91636
12.99079,13.53342,-2.55741,1.34804,1.23791,0.18882,1.24398,0.34278,0.99508
12.87990,13.89219,-0.21608,1.35425,0.79829,0.37949,1.23837,-0.39937,-0.88779
13.14579,13.74199,-1.52118,0.96953,0.27563,0.05330,0.98456,0.47947,-0.51293
12.70864,14.19939,-0.14645,0.85166,0.41786,0.38077,0.96718,-0.42179,0.60722
13.27154,13.37525,-1.30082,0.72688,0.91158,0.01930,0.93111,0.05473,0.13201
13.18087,14.12657,-2.88085,1.22938,1.45332,0.28484,0.93764,-0.46688,-0.33984
13.25217,14.02671,-0.46008,1.44617,0.40430,0.13055,1.13649,0.24205,0.43944
12.63097,13.59288,-0.21651,0.76150,0.67362,0.33006,0.75608,0.49481,0.68564
12.78859,13.24025,-1.71308,1.36259,0.15402,0.04226,0.79696,0.11697,0.22647
12.45312,13.54706,-1.76079,1.06911,0.95661,0.38981,0.88934,-0.27009,0.27355
12.79800,13.73119,-1.29537,1.01263,1.30824,0.43100,1.00058,-0.34595,-0.34647
12.65029,13.91768,-1.05989,1.20617,0.86765,0.32239,0.80267,0.32033,-0.65252
13.05698,13.49116,-0.83804,1.03356,0.68219,0.43533,0.95560,0.46455,-0.62078
12.50570,14.29274,-1.31404,1.35582,0.54765,0.30882,1.13278,-0.16821,0.03990
12.75438,13.42720,-2.90672,1.44272,0.61952,0.10408,1.16445,-0.30885,0.51384
13.27485,14.24689,-0.38515,1.16032,0.17020,0.22514,1.07429,-0.27650,0.73361
12.40466,13.49696,-0.90389,1.24863,1.34053,0.07481,0.71903,0.29328,0.23084
12.92746,13.72924,-0.44620,1.04772,1.41786,0.10216,1.15359,-0.35844,-0.51812
12.40111,14.39941,-1.12586,0.91118,0.67447,0.22740,1.14010,0.00144,0.35764
