# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
12.95182,14.32445,-1.72241,1.42161,0.69373,0.16566,1.23469,0.35715,0.39471
12.57512,13.99306,-2.29565,1.28867,0.51853,0.17347,1.26158,0.12254,-0.53828
13.08477,13.75178,-2.44892,1.19716,0.03734,0.08481,1.14633,0.36714,-0.15958
12.43501,13.53449,-2.58266,0.83343,0.66459,0.09893,0.80363,0.47003,0.45839
12.69063,13.66526,-1.49003,1.39029,1.25651,0.22562,1.04230,-0.19839,0.12846
12.57094,14.30803,-1.54910,1.05467,1.45859,0.48133,0.77560,-0.44566,0.24047
12.94284,13.28743,-2.83840,1.33329,1.13996,0.48859,1.03718,-0.03296,0.86665
13.03451,13.30163,-1.72559,0.85551,0.84748,0.24014,1.14991,-0.40222,-0.68820
12.43528,13.94879,-1.67759,0.92346,0.34735,0.02496,1.28702,-0.36599,0.93411
13.07999,13.66391,-0.59952,0.70010,0.64008,0.26231,0.82489,0.40085,0.28028
12.63874,13.68567,-1.47486,1.11309,0.35323,0.24477,1.00009,0.37948,-0.93198
12.62149,14.36998,-1.98261,1.09139,0.66507,0.25121,1.12135,-0.45569,-0.89999
13.27025,13.66734,-1.09783,1.48620,0.18161,0.41374,0.85317,-0.33203,-0.28075
13.15401,13.81570,-1.50919,1.26628,1.43376,0.20231,0.88497,-0.19522,0.39755
13.21030,14.19968,-2.08309,1.12833,1.34088,0.05379,1.04455,-0.09938,0.47186
12.80152,14.14444,-1.91544,0.82786,0.48140,0.25793,0.73942,-0.11530,0.56762
13.28403,14.37969,-0.79507,0.70424,0.24359,0.42183,0.93940,0.04037,-0.59774
12.78180,14.22335,-1.78996,1.46102,0.90758,0.48982,0.71258,-0.23440,0.75541
12.80518,13.62942,-1.16648,1.44003,0.01920,0.49229,1.01541,-0.25480,-0.32346
12.98215,13.86298,-0.97535,1.15135,0.16519,0.08082,0.72664,-0.35141,0.53872
12.66374,13.57776,-2.84775,1.43370,0.37745,0.37774,1.22176,0.21835,-0.67289
12.72582,13.43908,-1.71120,1.38477,0.78637,0.04858,0.91562,-0.30049,-0.79850
12.81654,13.30199,-0.40777,0.86892,1.24656,0.37505,1.18389,-0.17922,-0.79060
12.84015,13.25311,-2.98000,1.06253,0.93102,0.25804,0.93178,0.29041,0.96986
12.72769,14.25745,-2.93443,0.92166,0.45573,0.42610,0.88254,-0.27115,-0.67230
12.87463,13.37200,-1.28277,1.05429,0.78074,0.01752,0.96140,-0.47788,0.11607
12.74996,13.57145,-0.88557,1.08521,1.19380,0.33264,0.83115,-0.28065,-0.32307
13.02318,13.72327,-0.91391,0.82282,1.44833,0.06744,1.08684,-0.14621,0.80027
13.28433,13.78619,-1.30425,0.98731,0.55282,0.14011,0.90501,0.20388,0.75266
13.04991,14.19115,-0.71254,1.16249,1.08225,0.47987,0.83348,-0.32247,-0.70400
13.05528,13.73401,-1.17343,1.04961,1.23232,0.42546,0.80311,-0.45597,0.05653
12.73901,14.15415,-0.90560,0.97367,0.43766,0.39209,1.05183,-0.11998,0.13328
12.53065,14.04921,-2.21704,1.31632,0.21915,0.40744,1.24412,0.02515,-0.02878
12.52273,14.18314,-0.45868,0.97872,0.19657,0.17760,1.22252,0.07336,-0.05090
12.46612,14.11564,-2.12419,0.90369,1.38877,0.02033,1.18394,0.33641,0.74629
12.43128,13.32670,-2.64028,0.76257,1.33222,0.33342,0.75805,0.47894,-0.97200
12.51192,14.11666,-1.40952,1.09770,1.17785,0.20192,1.20507,0.27818,-0.68193
13.03352,13.60065,-2.08499,1.36866,0.15551,0.15245,1.18554,0.16276,0.95140
12.72832,14.08979,-0.20057,0.82465,0.65302,0.06790,1.18156,0.06486,-0.97263
12.73412,13.67427,-0.00423,1.31481,0.69724,0.21011,0.72518,-0.08551,-0.09783
12.75877,13.27504,-1.53922,1.13164,0.95353,0.30909,0.90144,0.22421,0.63998
12.44353,13.80783,-1.17528,0.79713,0.76979,0.24180,0.95087,0.42475,-0.37799
12.93621,13.69122,-0.08686,0.94632,0.21799,0.37846,1.11001,0.12810,0.13339
12.70528,13.89662,-2.06960,0.73595,1.47217,0.38604,0.75730,0.29296,-0.73218
12.95345,14.04380,-1.49450,1.34693,0.07511,0.24872,1.10251,0.08162,-0.42985
12.63657,13.90432,-2.87991,1.02733,0.34990,0.25941,0.94200,-0.45602,0.10695
12.70029,13.24304,-2.22186,1.25787,1.16113,0.38722,1.16916,-0.05089,-0.96561
13.26108,14.11520,-1.08794,1.37275,1.08655,0.27509,1.09871,-0.12133,-0.42419
12.43315,13.81975,-1.37953,1.39978,0.71911,0.03876,1.27901,-0.10025,0.22068
12.46090,14.09256,-2.09087,1.31401,0.93968,0.47161,1.06219,0.40955,-0.19197
13.17551,13.77210,-1.48042,0.92921,1.02176,0.23838,0.80139,0.49709,0.93867
12.58467,13.87332,-1.67112,0.79131,0.12475,0.11046,1.11452,0.30914,-0.50640
12.51278,14.25347,-1.23014,1.20403,0.19196,0.21371,1.08900,0.48526,0.00617
12.71180,13.83553,-2.16211,1.37002,0.62212,0.49762,1.29465,0.33257,0.22300
12.55972,13.73861,-0.95600,1.07634,0.41079,0.39742,0.73404,-0.26651,-0.86901
13.26199,13.34625,-1.13517,0.71748,0.54423,0.15735,1.18676,0.18387,-0.56960
13.23729,13.90718,-0.79064,1.43481,1.44430,0.33792,1.15426,0.10365,-0.96727
12.90048,13.23901,-1.76486,1.27831,0.17571,0.28085,1.19777,-0.44661,-0.25280
12.85646,13.26856,-2.30658,1.19383,0.94218,0.09092,0.82790,-0.28553,0.95656
12.73359,14.10087,-2.65865,0.73921,0.88424,0.32314,1.05247,0.19709,-0.02035
13.29808,14.19193,-2.83904,1.41527,1.45242,0.14585,0.91350,-0.14263,-0.70483
12.78934,13.23175,-2.34632,1.02762,1.15092,0.15645,0.73667,0.18394,-0.37975
12.71460,14.36960,-1.20900,1.07417,0.26700,0.47096,1.17143,-0.24288,0.41518
12.82658,14.12553,-0.00194,0.77335,1.25906,0.02277,1.15209,-0.19728,0.59534
12.85001,13.51921,-1.14455,1.21833,0.84152,0.37378,1.15352,0.07397,-0.66351
12.68126,14.20182,-1.93436,1.12497,1.20573,0.27693,0.82715,0.34466,-0.13940
12.63708,13.37019,-1.79941,1.32973,0.03265,0.40371,0.95453,-0.12821,0.53878
13.16105,13.73367,-2.98200,0.86656,0.01635,0.29290,1.28651,-0.34341,-0.06016
12.98327,13.92607,-2.95750,0.97291,1.41875,0.10546,0.76934,-0.32626,0.05986
12.42223,13.24074,-2.97604,1.30157,0.26611,0.45608,1.08402,-0.29811,0.85391
13.07739,13.35082,-2.78969,1.31527,1.35297,0.42517,0.79822,-0.09184,0.30805
13.25394,14.39801,-2.42642,1.43706,0.27721,0.07935,1.04910,0.08739,-0.15640
13.03741,13.93429,-2.70282,0.90838,0.99146,0.45127,1.11194,0.15262,0.01149
12.83550,14.23238,-2.71475,0.94298,1.00273,0.22513,0.71127,0.13464,0.43106
13.04731,14.10879,-0.70649,1.06450,0.70165,0.26772,0.79146,-0.37072,-0.85041
12.62983,13.25910,-1.32030,1.44444,0.36493,0.48689,1.28131,-0.00362,-0.14622
12.82784,13.32972,-0.72677,0.85629,1.24800,0.32815,0.72744,-0.44149,-0.18118
12.56267,13.37869,-1.11902,1.41604,0.47350,0.42928,0.97090,-0.33746,-0.43830
12.79000,14.07267,-0.13411,0.84296,1.20853,0.21289,0.97401,-0.11149,-0.64661
13.06544,14.34143,-2.79048,1.19040,0.58732,0.34681,0.98757,0.34570,-0.85913
12.83879,13.68526,-2.80612,0.74764,0.50193,0.08284,1.13064,-0.35930,-0.94174
12.64656,13.61186,-2.88160,0.96777,0.27477,0.25985,1.20720,0.43387,0.63743
13.23805,13.30039,-0.54261,1.15035,0.35162,0.39510,0.71294,-0.16729,-0.35431
12.48952,13.82470,-1.81456,1.22326,0.09241,0.46901,0.95504,0.26887,0.98604
12.48461,13.97410,-2.44917,0.87893,1.21111,0.05832,1.02279,0.12440,-0.20713
12.93019,13.40601,-1.86627,1.44810,0.58400,0.44242,0.77215,0.07624,-0.71161
12.63167,14.22169,-1.15203,1.30485,0.65184,0.10509,0.84955,0.37934,-0.30855
12.51447,13.67754,-0.48218,0.90900,1.09859,0.17940,1.00457,-0.21276,-0.89792
12.68373,14.22483,-1.25447,1.14106,1.22958,0.35749,1.26325,0.45033,-0.00199
