# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
12.77321,14.13265,-1.38612,0.99994,1.35204,0.15246,1.05639,-0.02338,0.45487
12.57972,13.68912,-2.43358,1.18548,0.88194,0.46782,1.26382,-0.19045,0.36623
12.65602,14.23019,-2.09573,1.04099,0.80123,0.37564,1.01086,-0.27997,0.40267
13.11154,13.57024,-0.36406,1.02609,0.59089,0.05737,0.80708,0.29601,0.35727
12.73017,14.24300,-0.00456,1.48010,0.95605,0.32679,1.13687,0.12787,-0.63644
12.71183,13.57128,-0.98884,1.09922,1.01388,0.11731,0.78375,-0.44042,-0.10983
12.78271,13.42343,-1.39858,1.45995,0.05015,0.47628,1.21240,-0.03978,0.32995
13.29580,13.99159,-2.97837,1.00743,0.44148,0.44278,1.17735,-0.19504,-0.65558
12.62569,13.62051,-2.64996,0.84458,0.26799,0.39666,0.95001,-0.47215,-0.30365
12.47305,14.39396,-1.85474,1.03375,1.26371,0.35771,1.05714,-0.11025,0.97603
12.48173,14.15156,-2.83256,1.07797,0.26574,0.02825,0.74834,-0.26256,0.83622
12.51689,13.55495,-1.37705,1.05836,0.87757,0.04862,1.03920,0.19510,-0.03139
12.74637,14.26549,-2.02704,1.38959,0.31705,0.19846,0.95175,-0.33952,-0.58084
13.07249,13.44760,-1.77290,1.25587,0.39007,0.09954,0.97221,0.13026,-0.91026
12.77848,14.05068,-2.44657,0.96373,0.27560,0.20816,1.07319,0.43571,-0.02305
12.79765,13.49146,-1.93494,0.78891,0.10720,0.21286,0.91831,0.28698,-0.99999
13.00193,14.05519,-0.86170,0.72836,1.25105,0.00150,1.21381,0.33522,-0.20917
13.22400,13.94073,-0.15264,0.74209,0.88074,0.41844,1.14041,0.08077,0.28285
12.91717,14.35912,-0.54378,1.09408,1.49304,0.17781,1.20712,0.33579,0.77983
12.74896,13.47274,-1.37857,0.91167,1.44888,0.44532,1.04209,0.09578,-0.42990
12.44059,14.11253,-1.70477,0.90967,0.58707,0.28904,1.16127,0.14949,-0.96607
12.69092,13.44012,-2.74438,0.96363,0.73051,0.06824,1.24615,-0.37426,0.21528
12.54319,14.08191,-1.68981,1.16177,0.22309,0.04582,0.76165,0.13649,-0.29766
13.20938,13.30303,-0.45495,1.49013,1.49280,0.44769,1.29361,0.39622,0.74877
12.92097,13.30383,-1.50398,1.45719,1.13604,0.08828,1.26285,-0.25714,0.90513
12.84193,13.35443,-2.38037,0.71948,1.17435,0.08346,1.10911,0.21545,0.31436
12.69544,13.45906,-0.92215,1.48574,1.26470,0.20091,0.93006,0.48304,-0.38715
12.40496,13.64299,-2.98238,0.96867,0.22273,0.36614,0.73596,0.44507,-0.38983
12.42873,13.32188,-1.98014,1.16117,0.93537,0.02864,1.13538,-0.23480,-0.43428
12.86634,13.81412,-2.05531,0.81292,0.81610,0.39718,0.78577,0.43051,0.27882
13.25267,13.25621,-0.31042,1.36929,0.61887,0.34290,0.93440,0.31365,0.41635
12.50678,14.25256,-2.36002,1.17601,1.48892,0.34013,0.91613,0.09138,0.84128
12.88486,14.29138,-2.78432,0.71940,0.01334,0.15107,0.80482,0.30350,-0.54400
13.24645,13.88147,-0.33247,1.12415,1.20546,0.10287,1.28756,0.07715,0.08313
12.60471,14.24740,-0.69381,0.99601,1.06784,0.04434,0.86595,0.15086,0.47604
12.55646,13.85573,-1.42275,0.83588,0.76099,0.34785,1.28570,-0.06542,-0.69680
13.29585,13.25680,-2.46337,1.30920,0.71484,0.09641,1.08907,-0.47268,-0.74062
12.46051,14.05225,-1.85208,1.11759,0.93888,0.25358,0.78327,-0.01244,0.10474
13.17405,13.92872,-0.10861,0.83422,0.75638,0.41224,1.08343,-0.11988,-0.64312
13.09033,14.03455,-0.02527,1.40495,0.68453,0.18557,0.96416,-0.00728,-0.24059
12.46714,13.93091,-2.17170,1.29841,0.57892,0.19348,0.72950,0.00425,0.40257
13.06652,13.84350,-1.63613,0.72935,0.85480,0.42269,0.90017,-0.09514,0.40548
13.09138,13.72282,-1.27299,1.02761,1.09337,0.32323,0.82440,0.49043,-0.76376
12.53610,14.17285,-1.56871,0.93615,0.59340,0.38307,1.22302,-0.28032,-0.30686
13.06216,14.25680,-2.39325,0.72550,0.35230,0.10560,1.01186,0.04777,0.87275
12.72666,13.46059,-1.25278,1.45739,0.29707,0.25163,0.96760,0.16401,-0.13089
12.63024,14.24630,-2.12936,0.87895,1.29133,0.01894,0.72777,-0.10293,0.43454
12.73401,14.03135,-1.94819,1.30634,0.97320,0.28539,1.15748,-0.15336,0.31347
12.48328,13.63056,-2.79873,1.25496,0.76071,0.05190,0.77232,0.26927,-0.66600
12.66516,14.05981,-1.22048,1.34253,1.39563,0.20179,0.78420,-0.25554,0.16575
12.91209,14.28219,-2.29609,1.09294,0.74262,0.18863,0.83558,0.21889,-0.87545
12.96816,13.42857,-2.02964,0.80305,1.06803,0.15966,0.93103,0.21556,-0.26959
13.15259,13.36761,-2.26023,0.79644,0.30067,0.40677,1.17358,-0.12384,-0.09912
12.77755,13.73975,-1.68040,1.45261,0.19617,0.46518,1.24627,0.34163,-0.97195
12.69250,14.13496,-2.77509,1.23693,0.00227,0.15672,1.19416,0.37185,-0.82126
12.72708,13.70121,-1.45395,1.38307,1.21777,0.29857,0.80018,0.07466,-0.93411
12.74768,13.38395,-1.14713,0.73953,0.79867,0.13314,1.01621,0.02084,0.12500
12.90680,13.68009,-0.13949,0.87819,1.38332,0.13194,1.02331,-0.02400,0.43899
13.16601,13.29543,-0.96687,1.20325,1.48303,0.18190,0.94659,0.31362,0.70106
12.66480,14.11759,-0.36941,0.84030,0.20601,0.25898,0.94630,0.16294,-0.70337
