# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
12.88733,13.60539,-2.63208,0.90591,1.03379,0.18245,1.06780,-0.21130,0.76797
12.63861,14.11504,-0.84175,0.74331,0.59579,0.12672,1.06679,0.16974,0.71777
12.99610,13.84408,-1.42893,1.38164,1.00416,0.15016,0.97057,0.36118,0.90364
12.78883,13.90130,-0.73247,1.06887,0.96647,0.42025,0.97221,0.08872,-0.70246
12.81878,13.79351,-0.13770,1.00016,1.09472,0.34043,1.17332,-0.31359,0.06699
12.92213,14.20133,-2.75922,1.28242,0.56535,0.09224,0.70932,0.49832,0.16137
12.52048,13.76695,-1.64006,0.96220,0.84137,0.23515,0.90492,0.19660,-0.98995
13.14586,14.37512,-2.39180,1.03501,0.45432,0.41738,1.29081,-0.42304,-0.62818
12.77784,13.62096,-2.63725,1.21432,0.04710,0.08096,1.12126,0.09102,0.11454
12.70064,13.73241,-1.36400,0.92216,0.04585,0.11933,1.14268,0.00068,0.97227
13.03156,13.46345,-2.41272,0.83363,0.56480,0.37423,0.88221,0.24855,-0.01810
13.02752,13.52560,-0.35592,1.10373,0.79143,0.44996,0.92796,0.30635,0.57420
12.60977,13.28570,-1.87014,1.27833,0.21348,0.37553,1.00677,0.06577,0.70954
12.94794,13.36005,-1.12517,1.48364,0.11607,0.01181,0.91459,-0.41537,0.62877
13.26493,13.91146,-2.46268,1.07435,0.55537,0.06811,1.17601,0.27031,-0.97926
12.88009,14.31003,-2.49908,1.23433,1.47178,0.48941,1.07152,-0.01485,-0.71891
13.23218,13.22450,-1.44948,0.96319,0.63011,0.20218,1.11314,0.22817,0.27959
12.44397,13.56060,-1.97330,0.99953,1.26759,0.07330,0.97103,-0.33167,-0.46887
12.51620,14.10215,-0.66953,1.21135,0.67806,0.17755,1.00032,-0.28964,-0.28579
12.82130,14.18691,-2.65282,1.14598,0.80349,0.20679,0.92250,0.31686,-0.65756
12.41250,13.22166,-2.64636,0.79329,1.42285,0.32632,0.93179,0.01652,-0.51207
12.77616,13.48379,-1.71775,1.09806,1.16337,0.41506,0.76428,-0.08149,-0.12701
13.25559,13.58608,-0.59788,1.18029,0.58086,0.30699,0.95918,0.41646,0.02184
12.50818,13.44844,-2.64779,0.94717,1.08650,0.42678,0.90258,-0.41171,-0.51097
12.51789,14.35984,-0.65970,1.41961,0.86971,0.18788,1.29194,-0.11835,-0.41368
12.73436,14.30136,-1.19449,1.33092,1.27420,0.40512,1.12122,-0.06779,-0.81157
13.22440,13.21317,-2.31852,1.15380,0.26797,0.39753,1.07812,-0.43361,0.20423
13.03982,14.25472,-0.81408,1.16474,0.48935,0.40909,1.04493,-0.08114,0.62921
12.79227,13.35309,-0.32590,0.83047,0.29562,0.18810,1.08055,0.10193,0.16986
13.02789,13.74989,-2.14779,1.32185,1.47965,0.09329,1.06245,-0.18357,-0.76292
13.08309,14.31757,-1.51006,0.84812,0.78271,0.03622,0.86499,0.25994,-0.70192
12.40126,13.47744,-2.91172,1.04129,0.34816,0.42700,1.23616,-0.30512,0.22078
12.67095,13.54353,-1.43753,0.84041,0.63741,0.31383,1.29401,0.02994,-0.01559
12.46425,13.94621,-0.13485,1.05650,0.16160,0.35104,1.11472,-0.47347,-0.78635
13.06005,13.69282,-0.40204,0.99523,0.24144,0.47032,0.91194,-0.36649,0.77687
13.24294,13.88685,-1.45099,1.34139,0.07713,0.46582,1.03831,-0.28258,0.88803
13.05172,13.50175,-2.48377,1.42960,0.05438,0.11040,0.95283,-0.01772,-0.64902
12.56773,14.39558,-1.96681,1.32393,0.41372,0.24211,0.74742,0.20974,0.07511
13.13526,13.34101,-2.10122,1.18721,0.42360,0.02755,1.27984,0.12918,-0.78126
13.14817,13.47187,-1.42877,1.44013,0.66119,0.27532,1.06408,-0.06447,0.98376
12.79206,14.39118,-2.25776,0.95301,0.44847,0.30350,1.17006,0.04247,-0.65543
12.75500,13.62206,-2.14055,0.99101,1.34578,0.37260,1.08631,-0.14938,-0.57536
13.18102,14.03969,-0.00026,0.93999,0.82905,0.43079,0.76702,-0.14168,0.35578
12.93691,13.29680,-2.68377,1.09335,1.38844,0.38993,1.17180,0.16366,-0.98578
12.70256,14.18773,-0.44419,0.73915,0.29743,0.05587,1.06707,-0.14752,-0.30552
12.79400,13.64523,-1.55559,1.39233,1.02932,0.12207,1.29545,-0.26003,0.10741
12.44171,14.12416,-2.50467,0.73277,0.20568,0.47576,1.03982,0.02053,-0.86205
12.55951,14.32845,-1.24088,0.99716,0.98719,0.05331,0.80990,0.20682,-0.21654
12.47758,13.60873,-0.11499,1.25459,0.38588,0.47144,0.87488,0.45357,-0.15364
