# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
12.93968,13.29660,-0.26965,0.95148,0.90604,0.46004,0.94888,-0.17773,0.06525
13.10918,14.16906,-0.96975,1.02200,0.59819,0.04831,1.22958,0.43177,-0.27481
13.07376,14.03479,-0.45639,1.24463,0.22956,0.14258,0.83712,-0.32561,0.55331
12.64637,13.57580,-1.89011,1.33693,0.97145,0.36041,1.11184,-0.34284,0.87726
13.29018,13.70680,-1.53304,1.11315,1.36712,0.45121,0.70928,-0.30034,0.05930
13.00145,13.60698,-0.24362,1.30640,0.15491,0.10139,0.92424,-0.45388,-0.41935
13.09839,13.41634,-1.28776,1.46986,0.29334,0.30389,1.03086,0.46881,0.06249
13.10200,13.81881,-1.31727,1.28855,0.49267,0.10244,1.01644,0.27133,0.24109
12.87650,13.73233,-0.33643,0.89816,0.62779,0.44213,1.29538,0.38009,-0.28572
13.03899,13.40280,-1.06133,0.76946,0.40619,0.23484,0.73679,0.33467,0.85880
12.78376,13.24621,-0.66262,1.15500,0.46341,0.18669,1.23289,-0.16364,0.90371
12.78878,14.36780,-1.60472,0.72199,0.97571,0.28956,1.25512,0.47597,0.28605
13.02352,13.74784,-0.18228,1.01454,1.33115,0.04759,0.90538,-0.33253,-0.48613
13.18768,13.30041,-0.16513,1.26632,0.82858,0.20282,0.89464,-0.40306,0.65330
12.84288,13.24333,-2.78036,0.97891,0.83324,0.04780,0.76546,0.25296,0.55380
12.80209,13.52826,-0.92312,1.25591,0.11202,0.14573,0.98442,0.39007,0.90536
13.21388,14.03567,-1.07185,0.87408,1.07334,0.09047,1.06567,0.04282,0.89073
12.72762,14.00525,-2.11826,1.00432,0.08530,0.07251,0.98945,0.04650,-0.30543
12.51616,13.93299,-2.92811,1.49494,1.47885,0.05795,1.08751,-0.23526,-0.87585
13.10633,13.27274,-1.39488,0.93001,0.69049,0.05175,1.22082,0.12080,-0.13478
13.16602,13.52005,-0.84226,1.06924,0.64407,0.20727,1.14411,-0.12973,0.96383
12.57698,13.26543,-0.19225,1.48942,0.04375,0.15134,0.92692,0.31092,0.59890
12.85419,13.29204,-0.78926,1.30965,0.23065,0.28554,1.01807,-0.33184,-0.98536
12.49856,13.83181,-0.51715,0.79408,1.43429,0.47354,0.96896,0.03038,-0.33912
13.04409,14.20531,-1.09258,1.29036,1.43164,0.04316,1.11158,0.28947,-0.45328
12.57051,13.34909,-1.87699,0.80157,0.30912,0.36876,1.20123,0.39211,-0.15644
12.73922,13.73802,-1.52436,0.98058,0.93051,0.35817,1.15124,-0.23789,0.06230
12.55241,13.98207,-2.62757,1.04160,0.04679,0.38056,1.25741,0.05967,0.67138
12.49418,13.33020,-0.78986,1.31378,1.41067,0.40817,1.15982,-0.03466,-0.21857
12.42290,13.33291,-2.22891,0.92161,0.46140,0.23688,0.94017,0.40889,-0.80293
13.13183,14.38613,-2.62411,1.44778,1.10299,0.39667,1.07398,-0.09454,-0.07762
12.70878,14.30457,-1.24008,1.20220,0.69215,0.14184,1.08166,0.20083,0.69739
13.16399,13.94036,-1.45132,1.15968,0.59185,0.07624,0.85993,0.44152,-0.89687
