# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
13.25067,14.09310,-2.66644,1.23046,0.94074,0.26577,1.11870,0.42203,-0.13599
12.87958,13.26239,-0.01200,0.73013,0.66154,0.29536,1.13468,-0.49397,0.59342
13.16787,13.28891,-0.23741,0.85617,1.21177,0.49853,0.91589,-0.08448,0.02749
12.94627,13.82158,-1.00165,1.42791,0.21515,0.17501,0.84942,-0.28376,0.60691
13.26450,13.51070,-0.48358,1.28518,1.19323,0.09858,1.21887,0.42895,-0.05819
13.21937,14.25019,-0.41771,1.02584,1.11439,0.03764,1.18041,0.30122,-0.78560
12.86320,13.62077,-2.03210,0.70769,1.25304,0.31689,0.93660,0.49508,-0.89796
12.96517,13.36311,-1.46578,0.97051,1.12818,0.24324,0.77707,-0.04857,-0.22936
12.43253,14.35783,-0.20029,0.98217,1.17153,0.46050,1.28127,0.04177,-0.41633
12.72222,14.15228,-0.13112,1.14599,0.06214,0.05696,1.10920,-0.18917,0.34471
12.80398,13.79132,-2.88436,1.11713,1.04245,0.34792,1.03462,-0.45628,-0.19692
13.17120,13.78842,-2.96227,1.13891,0.31366,0.12472,0.93886,0.44898,-0.49974
12.90781,13.51549,-1.55530,1.47902,1.29282,0.09239,1.25026,-0.00563,0.19155
12.84149,13.31045,-1.64834,0.71648,0.15760,0.29767,0.94351,-0.02425,0.80036
13.04599,13.36669,-0.23860,1.49082,1.24448,0.20987,0.90275,0.26597,-0.86118
12.75914,14.28120,-2.77094,1.39618,0.27385,0.43856,1.13604,0.04692,0.05077
13.07832,14.07296,-1.54842,1.11271,0.40201,0.18547,0.99403,-0.30067,-0.65554
12.45795,13.41860,-1.16818,0.87598,1.10411,0.33403,1.02628,0.04451,-0.33093
12.73932,14.15572,-2.07794,1.23269,1.45314,0.28508,1.16807,0.23980,-0.95689
12.83440,14.26088,-1.68332,1.07926,0.44408,0.40560,1.10401,-0.01306,-0.63824
12.77126,13.35974,-2.66704,1.09694,0.53995,0.37622,0.87781,0.01043,-0.85964
12.93091,13.63044,-0.34576,0.71156,1.09954,0.37388,0.93912,-0.21194,0.56405
13.02176,13.35908,-1.80460,0.71024,0.84397,0.00473,1.14362,-0.02218,0.26586
12.98168,13.76627,-2.13155,0.93969,0.87485,0.08821,0.71127,0.34115,-0.32286
12.67381,14.32161,-2.48288,1.46000,0.74400,0.05306,1.08073,-0.33961,0.98566
12.52880,13.22508,-0.78685,1.46984,1.00874,0.14417,1.14382,0.33966,-0.02723
13.28903,13.74231,-0.84559,1.21714,1.04123,0.07661,0.74922,0.26939,-0.12818
13.08682,14.20278,-2.41816,1.08921,1.32544,0.45344,1.23901,-0.46444,-0.64569
12.76021,13.65762,-0.52958,1.02243,0.07150,0.28703,1.25858,0.39325,0.55171
12.58892,13.85376,-0.42935,1.31317,0.53238,0.49285,0.70303,-0.40379,-0.65328
13.01393,14.21050,-2.67526,1.15096,0.53405,0.42278,1.26525,-0.00159,-0.48921
12.70652,13.32474,-0.60435,0.90653,1.00590,0.43266,0.76117,0.48242,-0.41231
12.60732,14.21072,-1.73083,1.05678,1.43916,0.29884,1.11490,-0.30697,0.05085
12.71376,13.53324,-0.93993,1.40558,1.33001,0.22472,0.90767,0.32519,0.06527
12.99090,13.71620,-2.59248,1.24308,0.46677,0.37683,1.19092,0.22280,-0.51952
13.02301,13.94412,-2.33605,0.71263,0.02656,0.48240,1.29278,-0.32048,-0.75737
12.94731,13.42596,-2.16892,1.30956,1.42082,0.39716,0.70333,0.21999,0.97488
12.49676,14.03368,-1.69879,1.42465,1.04033,0.26049,0.79362,-0.28456,0.46375
12.64182,13.90977,-1.77286,0.76380,1.31729,0.13503,0.72801,-0.12700,-0.98185
13.12909,14.32813,-0.27432,0.74631,1.37720,0.37827,1.27690,-0.46538,0.61124
13.13478,13.21301,-2.60580,1.39244,0.60120,0.13376,0.86506,0.38908,0.86140
12.72558,13.72752,-1.95278,1.16400,1.27232,0.06243,1.28653,-0.20015,0.31562
12.64583,14.32914,-1.15299,0.72622,0.11209,0.32930,1.05607,-0.47493,-0.75938
12.93938,13.46996,-2.80564,0.83059,0.95887,0.24564,0.90322,0.47342,-0.72355
12.82551,13.71362,-0.70783,1.33321,0.39544,0.10362,0.78678,-0.45021,0.82156
12.80219,13.68739,-0.98179,1.30362,1.41073,0.42837,0.89359,-0.19872,0.53729
13.07396,14.26290,-0.29546,1.19404,0.55380,0.26922,0.97048,-0.08521,-0.07385
12.81811,14.09589,-1.81202,1.07685,1.26726,0.07947,0.86081,0.15906,-0.82124
12.78755,13.88533,-2.56100,0.76767,0.42492,0.47800,0.97141,-0.04585,0.40299
12.99578,13.54536,-0.26844,0.75740,0.41818,0.20523,1.21363,0.45687,-0.00829
13.14034,14.07103,-0.37211,0.85863,0.02655,0.13235,1.05427,-0.14624,-0.81279
12.54581,13.73093,-1.90496,0.99288,0.25663,0.43077,1.07251,-0.21885,-0.71744
13.10753,13.81534,-0.16087,0.93395,0.92583,0.08649,0.80143,0.29900,0.06851
12.59168,13.20060,-1.30286,0.74144,0.69013,0.16088,1.05521,0.25849,0.89113
12.47495,13.36293,-2.03277,1.05940,0.06036,0.47754,1.14284,0.27362,0.83109
12.84296,13.61784,-2.61850,1.38278,0.84918,0.22614,0.95226,-0.18682,-0.69442
12.78394,14.21902,-2.06771,0.70796,1.45337,0.40337,0.94237,-0.39232,0.01583
12.97695,13.71774,-1.89726,0.74256,0.73026,0.00435,0.78856,0.25105,0.40252
13.23134,14.19494,-0.63588,0.78924,0.80226,0.35059,0.85523,-0.17284,-0.59125
12.99045,13.40797,-0.54568,0.73233,0.07964,0.38997,0.98936,-0.26844,0.45740
13.29763,13.36929,-1.99650,1.06355,0.40998,0.11800,0.94926,-0.27477,0.74543
