# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
12.91673,14.35572,-1.93742,0.87341,0.12409,0.14118,0.99328,0.00528,-0.59427
13.26151,13.56302,-0.91589,0.73667,0.33907,0.01756,1.18055,0.01888,-0.78078
13.22610,13.78380,-1.72484,0.81755,0.63278,0.04925,0.82229,0.17311,0.97401
13.16586,14.08516,-0.21701,0.71178,0.52743,0.44285,0.90910,0.02889,-0.20835
13.00678,13.48223,-0.26284,1.45900,0.59148,0.21360,1.01402,0.40003,0.71990
12.76175,13.91010,-1.28179,1.47009,0.82226,0.43963,1.21899,0.25893,0.28405
13.19258,13.31515,-0.45097,1.43957,0.07202,0.06914,0.79929,-0.44142,-0.71329
12.50725,13.83456,-1.41023,1.24394,0.18261,0.44670,0.81427,0.34472,0.01957
13.06258,13.92801,-2.20939,1.31496,0.28170,0.45584,0.84002,-0.14759,0.63145
12.89132,13.36522,-1.23459,1.04664,1.49594,0.43449,0.82702,0.03800,0.18353
13.19661,13.33847,-2.71797,0.90558,1.07266,0.42127,0.81478,0.31214,0.16206
12.80558,13.54397,-1.03818,0.74501,1.47484,0.14024,1.10712,0.00616,0.21344
12.68877,13.75094,-0.77698,1.45772,0.33781,0.29604,1.29710,0.02774,0.78418
13.11861,13.86121,-0.46636,0.77927,0.43057,0.32278,1.24545,0.12275,-0.41014
12.65509,14.23172,-1.95350,1.49551,0.60976,0.26587,0.89541,-0.39615,-0.47853
13.02298,13.45173,-2.69222,1.20966,0.95955,0.42588,1.24116,0.32277,0.56140
12.47606,13.52516,-1.53316,1.11427,0.99883,0.22399,0.91973,0.25429,-0.04128
12.87468,13.33699,-2.24449,0.73789,0.84981,0.27657,1.22969,0.07993,0.41050
13.17182,14.05482,-2.27184,0.70359,1.07802,0.10476,1.17292,-0.38805,0.61304
13.00278,14.10178,-2.62663,0.91539,0.72327,0.42561,0.96052,0.42742,-0.23184
12.65288,13.91032,-2.75548,1.09240,0.58137,0.21999,1.19872,-0.47121,0.60060
13.17284,13.65258,-0.82045,0.91528,0.09525,0.33670,1.05754,-0.17722,0.03065
12.46369,13.33828,-0.96942,0.88801,0.34656,0.42512,1.21039,-0.22144,-0.58403
12.62408,13.77035,-2.60754,1.11571,1.24843,0.32235,1.17183,-0.43210,0.82511
12.57040,13.64376,-0.84250,1.42166,1.32193,0.15191,1.14409,-0.02684,-0.75763
12.56244,14.28564,-0.02772,1.21142,0.16311,0.09509,1.25570,0.25225,0.32835
12.80519,13.35485,-2.84113,0.73142,1.07114,0.30030,0.71236,-0.32002,0.29819
13.02169,13.80608,-1.63714,0.72272,1.00077,0.36829,0.94248,0.48473,-0.04986
13.27975,13.26912,-0.02462,1.06707,0.64887,0.40567,0.76043,0.15283,0.62108
12.47639,14.06554,-2.52601,0.73687,0.70398,0.15526,0.78265,0.28498,0.29988
12.66933,13.52381,-0.76882,1.26971,0.24277,0.44895,1.11864,0.31075,-0.86746
12.51787,14.26110,-1.73532,0.81870,0.25998,0.07993,1.25444,-0.19312,0.67153
12.67781,13.23181,-1.38027,0.99368,0.69310,0.09861,1.28568,-0.37944,-0.60303
12.96941,13.89765,-2.31639,1.30751,0.78659,0.44260,0.85285,0.49421,0.15122
12.76796,13.89718,-0.32783,1.00844,1.44114,0.40816,0.99838,0.21736,0.01595
12.91235,13.58301,-1.25439,1.15678,0.79293,0.02597,0.75275,-0.41603,0.65357
12.62734,13.80119,-0.25648,1.33398,0.88246,0.07124,0.84426,-0.45305,0.17466
12.96976,13.69884,-0.67049,1.06175,1.32206,0.37779,0.97708,0.32999,-0.02006
13.23555,13.80149,-0.53242,1.04223,0.13974,0.09256,1.02047,-0.34591,-0.25475
12.42815,14.23602,-0.70775,1.12166,0.12360,0.44025,0.86469,0.22621,0.48398
12.67978,13.76887,-1.18758,1.29313,1.34122,0.00223,1.21497,0.41688,0.20600
