# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
12.79512,13.55538,-0.39315,0.90083,1.45236,0.26417,1.07593,-0.35501,-0.11826
12.44127,14.28272,-0.86330,1.28756,1.04331,0.37715,0.93109,0.27111,0.08187
13.08257,13.73584,-1.16315,0.79405,1.04197,0.30864,1.07320,-0.41608,-0.65450
12.68871,13.63012,-0.58298,1.48988,0.78561,0.15858,0.78475,-0.02468,-0.18105
13.21618,14.38695,-0.00755,0.70614,1.41983,0.19057,1.26203,-0.29413,0.26705
13.19233,13.20415,-2.14764,0.78989,0.33380,0.10344,1.13187,0.45328,-0.81561
12.86043,13.69393,-2.09774,1.06783,0.43840,0.31651,1.03566,-0.47178,-0.39401
12.55045,13.46185,-0.57916,1.10648,0.32014,0.25587,1.15966,0.35171,-0.43200
13.11591,14.08166,-0.28777,0.90267,0.68396,0.25788,0.96709,0.03100,0.32792
12.54241,13.25222,-2.83531,1.16123,1.43859,0.42216,1.26880,-0.34442,-0.75314
12.89300,13.22388,-0.37706,1.33983,0.79771,0.29584,1.10120,0.03820,-0.38387
13.03576,13.99366,-0.71097,1.18500,1.09347,0.47907,1.16074,-0.15713,-0.18450
12.98632,13.63664,-1.73285,0.84532,1.42744,0.13945,1.28838,-0.13716,0.24376
12.80980,14.37497,-2.01345,0.86443,0.35370,0.02409,0.83973,-0.01099,-0.23768
12.74049,13.58533,-0.23447,1.32995,0.03036,0.25776,1.04914,-0.31425,-0.83315
12.59448,14.12838,-1.04908,1.23403,1.00952,0.23687,0.83309,0.41628,0.44281
13.02156,14.28542,-1.20085,1.04324,0.27600,0.18639,1.08466,-0.18754,-0.41728
12.76607,13.94125,-1.98792,1.15799,1.41793,0.03488,0.91996,0.46480,0.80760
12.40185,14.09843,-2.21982,1.47651,0.32601,0.41478,0.70231,0.07788,-0.84852
12.70702,13.49410,-0.61526,1.24163,0.72024,0.24220,1.08844,-0.07804,0.58856
12.68615,13.44283,-0.81134,1.22204,0.70235,0.22496,1.01584,-0.17081,-0.65649
12.54932,13.96925,-1.61799,1.09981,0.56441,0.13937,0.77749,-0.34454,0.45177
12.59412,13.33369,-0.16981,0.73828,0.25836,0.12471,1.00613,0.19813,-0.30113
12.75282,14.05940,-1.51371,1.22410,1.02842,0.25639,0.74484,-0.05082,-0.95683
12.56879,13.62090,-2.34958,0.83856,0.58862,0.31988,1.12981,-0.44306,0.57088
12.74199,13.41661,-0.75983,0.84716,0.74951,0.01542,1.17600,-0.21504,0.74276
13.02097,13.73710,-2.02712,1.36315,0.60662,0.36482,0.79254,0.01706,0.46736
12.44540,13.35800,-0.58618,0.95931,0.17569,0.09339,0.92009,-0.33694,-0.98559
12.57788,14.24679,-0.15936,0.91172,1.35575,0.09953,0.90631,0.21852,0.69007
13.10897,13.70366,-1.96226,0.89523,1.09519,0.28959,0.83128,0.40436,-0.55126
12.50620,13.94177,-0.16144,1.16022,0.42420,0.15129,1.05558,-0.08240,-0.46476
12.90870,13.61682,-1.75767,0.90192,0.28796,0.31329,0.79770,-0.04787,-0.29417
12.44610,13.98034,-0.24630,1.44959,0.02311,0.12392,1.14424,-0.44575,-0.38748
12.50804,13.61972,-0.11470,0.89432,1.07841,0.17503,0.87505,-0.38179,0.57203
13.16348,14.06609,-1.75445,0.84670,0.68256,0.10260,0.96733,-0.10694,-0.82913
12.62110,14.24402,-0.87337,0.90674,0.47321,0.40382,1.15868,0.10320,0.47815
12.87369,14.23209,-2.59500,1.46406,1.27999,0.49614,0.99587,0.42012,0.29676
13.27254,14.10276,-2.71349,1.03529,0.43411,0.45905,0.78313,0.29795,0.18051
12.60960,14.07069,-0.44188,1.44012,0.80844,0.29353,0.75129,-0.18360,0.05150
13.17436,13.57991,-0.85780,1.20179,0.20402,0.37463,1.16510,-0.34990,0.41999
12.59885,13.63934,-0.59860,1.46227,0.24174,0.16298,1.15383,0.25547,0.61301
13.11475,13.32002,-0.85642,1.33735,0.46950,0.45185,1.17998,0.09739,0.42524
13.25911,14.19415,-0.83678,0.94808,0.14187,0.39968,1.16347,-0.46662,0.57573
13.24092,13.97796,-2.46732,0.92985,0.27120,0.38517,1.23757,0.14634,0.30396
12.44162,13.76712,-1.19953,1.24993,1.44031,0.39986,0.80420,0.31369,-0.30826
13.09228,13.70942,-1.97879,0.84177,0.29830,0.08107,1.25172,-0.18465,0.28673
13.08970,14.25174,-0.13962,0.84137,1.43739,0.36751,1.21912,0.38927,-0.95389
13.12954,13.74698,-1.72130,0.93018,0.84642,0.42205,1.29379,-0.26838,0.62210
12.95717,14.24611,-0.80115,0.92451,0.18995,0.35379,0.77321,0.01113,0.69915
12.57961,14.34635,-1.17423,1.21493,0.82550,0.38127,1.20515,0.38380,0.76761
12.73675,13.54803,-0.37929,0.70338,0.95726,0.47123,0.74937,0.15649,0.92020
12.73971,14.00452,-1.72863,1.21029,0.59590,0.22276,0.74829,-0.04715,0.76899
12.67942,13.97647,-2.68583,1.18334,1.17615,0.21817,1.09831,-0.05156,0.12246
12.88980,14.24212,-1.86396,0.83222,0.58840,0.00382,1.24137,0.27462,-0.76437
12.46695,13.86192,-2.77984,1.41409,1.20977,0.05182,1.22698,-0.48709,0.79811
12.59660,13.79967,-2.32575,1.43869,0.25207,0.14230,0.80911,-0.16889,0.03232
13.19017,14.31018,-2.37944,0.93743,0.36010,0.14910,1.29585,-0.46286,0.46778
13.06895,13.24212,-0.87841,0.91670,0.54596,0.09193,1.07578,0.39139,0.65262
12.99896,14.23106,-1.02856,0.73488,0.58981,0.02258,1.02869,-0.22769,-0.31875
12.40987,14.21669,-2.78106,1.05915,1.34670,0.24354,1.03191,0.25477,0.60537
13.23344,13.89680,-2.11589,0.87818,0.64056,0.32293,1.15614,-0.36784,0.61736
13.28834,13.78803,-2.92077,1.14063,0.93258,0.21758,0.83459,0.18239,-0.16047
12.54145,13.20049,-0.30055,1.27908,0.79526,0.34417,1.17462,-0.03938,-0.69713
12.95622,14.30416,-1.43938,0.87476,0.88094,0.11855,0.94354,0.48193,0.90178
12.90509,13.60875,-1.30218,1.11948,0.00239,0.11292,0.72839,-0.33790,-0.33084
12.72465,13.56124,-2.56522,1.41400,1.05456,0.29265,1.18008,-0.39707,-0.56959
12.67886,13.66193,-1.67367,1.34046,0.23272,0.41432,0.70393,0.38068,-0.71568
12.43916,14.11533,-2.74575,1.17755,1.13226,0.17648,1.17187,-0.47411,0.96322
12.46732,13.71394,-2.73889,0.99585,1.47870,0.01366,0.75688,-0.17249,0.07812
12.52193,13.99663,-2.88079,1.37102,0.26964,0.15392,1.29727,-0.04050,0.61948
12.44801,14.12294,-2.82781,0.94305,0.49321,0.31946,0.78782,0.46794,0.43141
12.71272,13.59891,-1.45466,1.28718,0.51061,0.48756,0.90082,0.37839,0.82496
12.62888,13.21986,-0.78786,0.90398,0.06688,0.22915,0.81669,-0.22425,0.59366
13.04022,13.72013,-1.71364,0.99641,1.12154,0.18642,1.26173,0.36260,-0.85091
12.92048,14.34291,-0.53909,1.03699,0.59091,0.11152,1.22878,-0.27802,0.37502
13.04789,13.97786,-2.74781,1.49568,0.56622,0.12138,1.01603,0.26575,-0.33508
12.68763,13.97320,-0.69079,0.98063,0.45451,0.15236,1.09659,-0.23435,0.46469
12.48667,13.72592,-0.44477,0.97709,0.02369,0.44794,0.80895,0.41484,-0.03012
13.02840,13.56527,-1.25900,1.07089,1.11354,0.36393,0.70845,0.14397,-0.88647
12.90641,13.62153,-0.97102,1.31933,1.03541,0.42678,0.89059,0.18485,0.71627
12.84307,13.30109,-2.46212,1.26698,1.34951,0.06107,1.23416,0.01634,-0.92503
13.08796,14.30304,-2.47245,1.36980,0.73298,0.42511,0.95438,-0.15422,0.66887
12.42439,14.32793,-0.90501,1.19245,1.05760,0.46168,1.13402,0.14359,-0.81922
12.46081,13.37321,-0.11056,1.06030,0.42860,0.47074,1.10785,-0.41176,-0.35188
12.62007,13.93060,-2.58453,1.37717,0.99468,0.47328,1.05062,-0.22792,0.86239
13.14910,14.20519,-1.66792,0.86293,1.42825,0.35432,1.19936,0.16990,-0.15274
12.42205,14.26638,-2.69767,1.04570,0.70871,0.06209,0.81346,-0.36252,-0.79739
12.93135,13.68800,-1.42072,1.37593,1.21459,0.04369,0.70637,-0.19723,-0.08029
12.51209,13.70363,-1.47170,1.44701,0.62625,0.38507,0.98871,0.36494,0.16570
12.79092,13.32622,-0.58776,1.34026,0.18464,0.01307,1.02494,-0.23409,0.90853
13.06018,13.38485,-0.97693,1.40240,1.00759,0.08163,0.99837,0.01700,-0.68182
12.58651,13.66588,-2.37413,0.97485,0.93428,0.36557,0.85304,0.16045,0.07531
12.51153,13.53536,-0.29126,0.97815,0.93852,0.47462,0.78897,-0.11471,0.86975
13.24487,13.47603,-2.84002,1.30570,0.44195,0.11674,0.87750,0.11694,-0.20624
13.09411,13.92823,-2.07027,1.49319,1.44009,0.30273,1.08056,-0.01041,0.63430
12.85689,14.09057,-1.03478,1.01163,0.25895,0.41371,0.84523,0.49671,-0.92990
12.89378,13.92265,-2.29471,0.89627,0.42395,0.06461,1.03115,-0.01967,0.24497
13.05823,14.14101,-2.91051,1.16351,0.88794,0.38371,0.79513,0.39311,-0.08477
13.22661,14.11343,-0.48987,1.41263,0.56720,0.25064,1.18258,-0.08377,0.34673
12.73012,13.22334,-0.19414,1.12999,0.42984,0.41133,1.23179,-0.09680,0.16669
13.08713,13.74299,-2.93437,1.40905,0.70040,0.09374,1.11549,-0.36177,-0.54849
12.68085,14.21248,-2.20499,0.73418,1.43114,0.14464,0.93784,-0.47828,0.35335
13.25831,13.96603,-2.13914,1.00851,0.93835,0.48757,1.00813,0.18003,0.54899
13.05850,13.97342,-0.29695,1.13155,1.19153,0.01939,0.92667,-0.32822,-0.94745
13.24380,13.68382,-2.67795,1.24603,0.20466,0.46624,1.21890,0.44128,0.42576
12.64494,14.32428,-2.19940,1.23405,0.17099,0.18874,0.76944,0.24682,0.40084
13.17987,13.63719,-1.04695,0.81346,1.46124,0.47899,0.93539,0.43481,0.95778
13.25771,13.54765,-1.26087,0.91780,0.26397,0.43423,0.93676,0.14152,0.10909
12.50902,13.85549,-0.10584,0.89805,1.46063,0.47431,0.94600,-0.37724,-0.36945
13.20730,13.65250,-0.95791,1.18113,1.08356,0.44526,1.04062,-0.18271,0.02194
13.16932,14.24263,-2.50854,1.45740,0.98726,0.34263,0.82108,-0.41719,0.41054
