# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
13.07791,14.10734,-0.33890,0.87165,0.81929,0.16096,1.29852,0.22182,-0.10366
13.29921,13.72439,-2.63123,1.20092,1.45923,0.46009,0.77985,0.46185,0.22443
12.64442,13.30874,-1.44513,1.09514,1.47786,0.48386,1.15394,0.37888,0.35220
12.91340,13.73191,-0.74130,0.99847,0.34813,0.30203,0.72174,0.22294,-0.93934
12.85046,13.68393,-1.75213,1.47570,1.05741,0.14425,0.95056,0.49598,-0.83756
12.64600,14.35766,-0.67057,1.05774,1.09675,0.11997,1.00687,0.36526,-0.67186
12.42941,14.28551,-2.50257,1.30336,1.34979,0.44778,0.89562,0.02786,0.90049
12.41404,14.27594,-2.08872,1.40662,0.18101,0.42920,0.89911,-0.17563,-0.95392
12.75552,13.27727,-1.92941,1.22664,0.84837,0.21418,0.82417,0.33105,-0.73952
13.00733,13.31291,-0.11583,0.92933,1.35463,0.19796,0.79733,0.07320,0.57629
12.99490,14.18823,-0.34074,1.20661,0.36014,0.02773,1.04333,0.44317,-0.33727
12.60675,13.51277,-0.44640,0.77614,0.04047,0.08389,0.97993,0.19964,0.09749
12.92557,13.26678,-0.55802,1.44197,1.11408,0.18381,1.04652,0.08779,0.65487
13.29152,14.20755,-0.37780,1.45300,1.22573,0.22977,1.05308,0.29541,0.24618
12.75775,13.93119,-1.96846,1.25033,1.38174,0.08927,1.00854,0.08472,0.14463
12.84295,13.94259,-1.60778,1.37084,0.99941,0.05486,1.06128,0.32325,0.31507
12.73058,14.01680,-1.83399,0.80346,1.47665,0.24793,0.74078,0.21535,0.24642
12.67075,13.36064,-0.46662,0.71739,1.16318,0.14608,0.81864,0.46886,0.17529
12.45075,13.66260,-2.60303,1.10331,0.99966,0.49441,0.95445,0.13057,0.67176
12.50672,13.71533,-1.91976,1.12598,0.05513,0.06682,0.93865,0.37035,0.59692
12.76910,13.24632,-1.36459,0.79428,0.02431,0.47717,1.11085,-0.30692,0.01413
13.10835,13.93956,-0.63312,0.82809,0.25217,0.04752,0.93916,-0.40869,0.07216
13.08830,14.23630,-1.00670,0.79739,0.43819,0.00750,0.87783,0.10691,0.57037
12.50502,14.38364,-2.54196,1.25264,0.61336,0.43775,0.81489,-0.18334,-0.15019
13.06205,13.69390,-1.28062,1.49671,0.41598,0.15293,0.81203,0.21282,-0.24485
12.89185,14.05953,-1.66555,1.46510,0.11598,0.33806,1.27756,-0.47908,0.67646
12.45839,14.15733,-0.87617,0.96498,1.08072,0.33144,1.17707,0.41902,-0.92795
12.75495,13.33232,-2.09374,1.02666,1.35835,0.21801,0.98139,-0.34996,0.15107
13.20377,13.43322,-1.35325,1.09938,0.71236,0.12800,1.22906,0.49677,0.10564
13.17798,14.05413,-0.66960,1.17775,0.10862,0.35502,0.92056,0.22237,-0.31591
13.17016,13.46812,-1.96196,1.45148,1.29183,0.33633,0.82932,0.44650,0.75386
12.67596,13.84216,-2.88857,1.33558,0.48651,0.16018,1.04348,-0.37874,-0.42781
12.54230,13.69457,-0.85736,1.28780,0.51222,0.01400,1.23320,0.32184,-0.75433
12.86416,13.64765,-1.32520,1.11099,0.01224,0.18867,0.72224,-0.17665,0.15393
13.14551,13.68718,-0.88204,1.02101,0.68318,0.42565,1.15308,-0.24934,-0.79804
13.05785,13.29529,-0.23758,0.89766,0.04751,0.04507,1.00444,0.41321,0.67332
12.44565,13.35210,-0.74027,0.90816,0.11191,0.26569,1.25769,0.34664,-0.72633
12.69919,14.39325,-2.17536,1.31141,0.30474,0.09879,1.10576,-0.07491,0.88652
13.27057,14.17279,-2.57638,0.79409,1.27452,0.25749,0.81438,0.19326,-0.05384
13.00861,14.16339,-0.41609,1.23891,0.86794,0.38406,1.20561,0.18340,-0.82810
12.84527,13.73852,-1.16375,1.46573,0.65982,0.43418,0.91117,-0.05375,-0.33193
12.70452,13.77562,-0.26550,1.42609,1.02949,0.01460,0.91160,-0.15452,0.08372
12.43224,13.20377,-1.01599,1.21164,1.16415,0.43950,0.77550,0.04256,-0.33264
13.28646,13.31082,-0.39965,1.10852,0.89083,0.11602,1.11241,-0.23693,-0.02987
12.48792,13.66656,-2.44428,1.13839,0.29487,0.25966,1.21274,0.26103,-0.03738
12.90781,13.41910,-1.42957,1.22541,1.47033,0.06784,1.05007,0.29988,-0.02576
12.90588,13.25639,-0.08065,0.70860,1.00840,0.02900,1.25894,-0.09420,0.46707
12.71649,13.28284,-0.85417,1.25196,0.88593,0.27294,0.80413,0.09214,-0.82303
12.84796,13.28803,-1.94906,0.81168,0.03411,0.40882,1.28831,-0.12068,-0.75890
12.55965,13.65591,-0.83084,1.21895,1.41569,0.46328,0.70714,0.40738,0.45357
12.63867,13.60465,-1.02210,0.99609,1.34391,0.40340,0.70994,0.21609,-0.17793
13.09321,13.53312,-1.32843,1.08708,1.11969,0.28297,0.88904,-0.30828,0.73214
12.78398,13.55191,-2.22161,0.76348,0.72969,0.33843,0.80058,0.47582,0.88197
13.20396,13.45190,-1.66928,0.85172,1.27386,0.20582,1.05738,-0.05629,0.59538
12.99030,14.39312,-0.53811,1.47726,0.77528,0.03522,0.97485,0.48860,0.38566
13.21000,13.62784,-0.80335,1.32127,0.15841,0.43762,0.73206,-0.47935,0.02996
13.11223,13.77542,-2.88824,1.13494,0.23338,0.20896,0.74342,-0.04194,-0.00425
12.96009,14.11690,-1.42695,1.23944,0.96149,0.33571,1.09757,-0.02489,0.69930
12.92240,13.65183,-1.21334,1.01665,1.32621,0.45066,1.28764,0.35486,0.43831
12.50973,13.55042,-1.11845,1.03081,0.77427,0.49077,0.93350,0.27641,-0.92749
12.94765,13.43659,-2.10583,1.37774,1.19015,0.00434,1.16895,-0.44133,0.73771
12.44648,13.54968,-0.28995,1.16330,0.49025,0.41839,0.78051,-0.17536,-0.39504
12.52962,13.56624,-0.64764,0.87859,0.97791,0.43531,0.94247,-0.15607,0.37045
12.79533,13.91469,-1.87239,0.73630,0.56158,0.31337,0.76171,0.23645,-0.97916
12.90876,14.13891,-2.27890,1.34943,0.70004,0.29583,0.81278,-0.28782,-0.24227
12.80326,14.13705,-1.11165,1.42917,0.10072,0.12402,0.91034,0.30782,0.71516
12.88082,13.27074,-2.24642,1.48396,0.57762,0.32342,1.19456,0.08152,-0.88058
13.09004,13.90278,-0.15950,1.20750,0.08431,0.49590,0.74481,0.15732,0.91731
12.70355,14.33858,-2.75929,1.19207,0.09789,0.23678,1.07299,0.30903,-0.24933
13.26180,13.93952,-1.37364,0.84169,1.31639,0.33384,0.99292,0.25027,0.07045
12.74695,13.40428,-1.83871,1.22970,0.28578,0.04341,1.14051,-0.16673,-0.48249
12.71978,13.42146,-1.14579,1.10758,1.28297,0.41030,1.26782,-0.30022,-0.78648
12.92973,13.72379,-2.41725,0.89345,0.48605,0.45881,0.78257,0.22605,0.81471
13.22589,13.24055,-0.90878,1.28062,1.38890,0.42340,0.71463,0.14897,0.65962
12.86039,14.18273,-1.03963,1.14004,0.85305,0.22084,0.71556,0.09301,0.03673
13.05948,13.83806,-0.78322,1.40967,1.03192,0.06672,0.82965,-0.30451,0.09319
12.44817,13.30308,-1.21910,1.27661,1.16770,0.20620,0.94719,0.11467,-0.03900
12.54641,13.67954,-2.78896,1.28467,0.58940,0.08589,1.11640,0.34937,-0.65011
13.00978,14.34184,-0.56855,0.86498,1.47573,0.01408,1.15327,-0.09740,-0.85293
12.70600,13.72128,-0.24947,1.22958,0.08124,0.00892,1.15219,-0.08141,-0.01576
12.73180,14.02407,-0.36513,1.24685,1.16303,0.46602,1.15705,-0.38852,0.14970
13.01757,13.30744,-1.51426,1.17405,0.21788,0.20907,1.16333,-0.32927,0.32227
13.03934,13.57365,-2.47526,0.96299,0.28890,0.25793,0.86264,0.40244,0.17764
12.86026,13.96284,-2.46432,0.74022,1.00214,0.35459,1.19609,-0.42453,0.43645
13.11785,13.30909,-2.61038,0.71577,0.55655,0.09955,1.09425,0.08962,-0.75320
13.01048,14.17489,-1.98043,0.75923,0.98154,0.36383,1.13263,-0.00655,0.39796
12.91818,13.37037,-0.42219,1.19481,0.23493,0.06282,1.26017,-0.06828,0.76805
12.61134,13.42532,-1.87531,0.80345,0.72726,0.46754,1.07877,0.36354,-0.24088
12.64315,13.98447,-2.24711,0.96496,1.47385,0.17463,1.08074,-0.45685,-0.78693
12.82598,13.77805,-2.28684,0.96758,0.98831,0.20115,0.85192,0.16541,-0.90477
13.07948,13.27350,-0.86244,1.08555,0.11652,0.19236,0.70877,-0.24354,0.22116
12.74236,13.82276,-1.83209,1.35377,0.68714,0.13220,0.88311,-0.22945,-0.83698
12.53306,14.30277,-0.64943,1.39158,0.29011,0.13362,0.80318,0.08324,0.16063
12.66707,13.78310,-0.94919,1.18274,0.42574,0.10306,0.92595,-0.33627,0.25782
12.65234,14.02658,-0.22964,0.89850,0.06735,0.47733,0.71047,0.08588,-0.66538
13.24062,13.82729,-2.03040,0.79185,0.01534,0.27094,1.09321,0.25018,-0.14507
12.86613,13.76690,-1.80893,1.20138,0.57057,0.14346,1.09034,0.01742,-0.59873
13.04384,14.09278,-1.36982,0.98769,0.97284,0.43347,1.17463,-0.42901,0.60798
13.18113,13.32615,-1.56022,1.35298,0.40706,0.31033,0.94141,-0.25626,0.94537
12.57346,13.96447,-2.17303,0.89056,0.71359,0.36042,1.27260,0.10108,-0.14131
12.53942,14.14987,-2.11357,0.76167,0.42221,0.30014,1.16997,-0.30312,-0.67423
12.56280,13.47477,-2.01916,1.15815,1.37184,0.08829,0.97769,-0.11127,0.38915
12.44664,13.96644,-2.79594,0.97089,1.41539,0.43379,0.75409,-0.29230,0.57311
12.71769,13.78074,-0.01702,1.30405,1.29882,0.08658,0.88012,0.19114,-0.94289
13.09506,14.37188,-2.39503,0.92330,1.39087,0.28922,1.01941,0.28870,-0.16644
12.87746,14.15456,-2.95127,0.80004,0.32381,0.41690,1.06784,0.21761,0.70060
12.63525,14.07694,-0.74008,1.23115,0.12201,0.42846,1.25396,0.47545,-0.77015
13.17574,14.00021,-1.61264,0.88496,1.36652,0.12305,1.04078,0.19995,-0.84085
12.51437,13.37239,-2.44827,0.80757,0.16685,0.23294,1.20511,0.18976,0.83495
12.52050,13.69535,-0.43543,1.35804,1.21066,0.11384,0.89066,0.00679,-0.54115
12.92349,13.48797,-1.13649,0.92038,0.22662,0.47564,1.24642,-0.17130,0.23216
12.84086,14.14159,-1.30566,0.94625,1.49506,0.14004,1.11915,0.43241,-0.79873
13.21875,13.63843,-2.16188,1.42870,0.60508,0.01006,0.89142,0.36531,0.71131
13.03881,13.64826,-0.53079,0.74515,1.39686,0.29135,1.22344,-0.33807,0.39230
12.84050,14.33905,-2.34605,1.28367,0.48745,0.34519,1.01429,0.33230,-0.26406
12.61365,14.21193,-0.28567,1.46498,1.39296,0.47926,1.02842,0.30735,-0.04241
13.05073,13.30365,-1.74325,1.47269,0.92921,0.40287,1.24826,-0.18422,-0.55805
12.57296,13.26285,-0.53206,1.16319,1.08751,0.33914,0.71813,0.27436,-0.76517
12.42660,13.96560,-2.03049,1.06187,0.61221,0.49189,0.74676,0.25271,-0.55055
12.71492,13.42681,-2.08124,1.37686,0.47438,0.09253,0.96422,0.12955,-0.05180
12.86466,14.30255,-0.69203,1.20598,1.31892,0.35646,0.88529,-0.15012,-0.62809
12.60333,13.37832,-2.33671,1.27554,1.06237,0.48140,0.83134,-0.39625,0.01400
13.15783,14.00837,-2.39773,1.15432,1.02493,0.40645,0.89600,0.01639,-0.63328
12.76969,14.34857,-0.92126,1.49353,0.49596,0.40828,0.92805,-0.31247,0.46807
12.74489,14.12205,-2.07356,1.20692,1.13482,0.17907,0.98579,0.01411,-0.17533
12.67076,14.06362,-2.08960,1.45196,0.33424,0.24459,1.17796,0.48594,0.98047
13.08363,13.53678,-1.25805,1.29588,1.34431,0.26083,1.05695,-0.41837,0.73043
12.54674,14.16350,-1.86336,1.45342,1.36093,0.40243,0.73935,-0.29662,-0.45752
13.21145,13.43888,-0.19511,1.14764,0.56883,0.24617,1.02985,-0.43375,-0.81969
12.70333,13.62430,-2.77464,0.99441,1.14160,0.20769,1.24196,0.32247,0.04939
12.57218,13.83790,-2.35514,1.28375,0.03995,0.01034,1.03316,0.31423,-0.30002
12.67271,13.21382,-1.28639,1.09378,1.48986,0.00389,0.82800,-0.10637,0.55048
13.08906,13.33194,-2.68521,1.19109,1.25816,0.28960,0.91652,0.35508,-0.74065
12.83466,13.44063,-0.22432,1.13779,1.41920,0.47471,1.07817,0.09109,0.11239
12.41359,13.68262,-2.73479,1.32432,0.24787,0.49992,1.26899,0.32562,-0.11812
13.12959,14.20240,-0.65997,1.03659,1.10294,0.34652,0.85471,0.14413,-0.84738
12.63515,13.53430,-0.13170,1.13841,0.81342,0.38571,0.88074,-0.38522,-0.81995
13.12100,14.02525,-0.99999,1.23341,1.12380,0.08753,0.77985,-0.37935,0.74920
13.13486,14.37668,-1.38903,1.12821,1.34584,0.32473,0.91257,0.20490,0.50945
12.99631,13.61008,-2.44777,0.83912,0.88330,0.38234,0.73000,0.35274,0.54810
13.14647,13.23798,-2.30367,1.37044,0.11001,0.12697,0.90832,-0.20553,0.37064
13.29198,13.45001,-1.08222,1.45073,0.15629,0.38112,0.83716,0.18819,-0.05323
12.83540,14.10515,-1.76023,1.31140,1.27992,0.33928,0.74382,0.49584,0.38054
12.50633,13.78372,-1.95015,1.18863,1.42145,0.06968,1.03928,0.23398,0.49904
13.26763,14.03304,-0.71529,0.78688,0.46267,0.40241,1.02756,-0.36959,0.10767
12.78592,13.77971,-1.35560,1.33165,0.77087,0.02994,1.12152,0.43865,-0.45011
12.40606,13.60422,-1.59248,0.84683,0.46660,0.02995,0.86631,-0.41871,-0.75210
12.66331,14.17247,-1.13770,0.98170,0.41476,0.40792,0.95162,0.33794,0.57820
12.53593,14.02828,-0.70583,1.09662,0.85279,0.38115,1.08470,0.02588,0.84020
12.80403,13.76203,-0.33051,0.74078,1.25642,0.36294,0.89836,0.48396,0.31802
13.19167,14.31896,-2.20257,1.48288,1.18963,0.45454,1.09788,0.40328,0.62492
13.21924,13.85815,-1.68770,1.06525,1.02731,0.32182,1.29220,-0.36876,-0.29152
12.92390,13.76105,-0.40215,0.72599,1.28941,0.29090,1.02720,0.49247,0.83341
12.43681,14.01665,-2.06966,0.72995,1.11409,0.42537,0.80636,-0.33206,0.18584
12.53439,13.73363,-0.45208,1.30548,0.44375,0.05284,0.88881,0.13054,-0.25641
13.04663,13.59783,-0.57862,1.16359,0.24620,0.31654,1.19931,0.05697,0.35028
13.16560,14.19284,-2.46955,1.27231,0.76228,0.30664,0.99947,-0.26854,-0.71608
12.40130,13.76650,-2.47313,1.21330,1.31536,0.49362,1.14610,0.36805,0.91433
12.57991,14.21138,-0.26095,1.15591,1.49214,0.30277,1.12455,-0.19542,0.80521
13.05018,14.16167,-0.97399,1.18715,1.20644,0.09398,1.06873,-0.38074,-0.20887
12.73354,14.17241,-2.29475,1.16347,0.98519,0.07759,1.19219,0.49554,-0.34242
13.06129,13.87498,-1.93446,1.44305,0.66376,0.01677,1.11730,0.18882,-0.42101
13.00282,13.73383,-0.50221,1.20415,1.39752,0.00516,1.25896,0.20811,0.61397
12.98364,14.26366,-0.05694,1.40466,0.65130,0.28487,0.79178,-0.15614,-0.08683
12.45726,13.31636,-1.55848,0.70037,0.95266,0.22546,0.92841,0.24916,0.49823
12.44494,13.31056,-2.49666,1.14040,1.10231,0.24148,0.82719,-0.15243,-0.58028
13.14692,14.09219,-0.58154,1.31486,1.36897,0.12554,0.88569,-0.32893,-0.86038
13.20968,13.31281,-2.57470,0.75385,1.46005,0.01628,1.21301,0.25111,-0.39477
12.64325,13.76732,-2.78371,0.79106,0.17971,0.13408,1.03285,0.15155,0.23116
12.67397,13.86616,-0.02651,0.97014,1.19621,0.29219,0.80689,-0.27227,-0.67892
12.43950,13.50266,-2.88834,1.18423,0.71616,0.05600,0.87693,0.37082,0.24246
12.72685,14.38664,-2.44236,1.49497,0.65224,0.26773,1.16699,0.32793,-0.60186
12.52308,14.08142,-2.26569,0.79328,0.53185,0.21300,0.71413,-0.03500,-0.09213
12.80513,14.09668,-0.72706,0.87232,0.11511,0.49093,0.74012,0.41743,0.85170
13.14495,13.58698,-0.69069,0.92409,1.13885,0.11243,1.19846,0.09501,-0.53114
13.13591,13.25865,-0.42529,1.31018,1.49702,0.18965,1.16576,0.36423,0.99998
12.75875,14.09105,-1.01820,1.33071,1.37809,0.07785,0.99439,-0.43939,-0.61567
12.93873,13.22888,-2.53779,1.12407,1.31976,0.19620,1.21747,0.03384,-0.70845
13.05731,13.33766,-1.69728,1.34294,0.75922,0.26276,1.28143,-0.30228,-0.61129
12.82919,13.68972,-2.29244,1.41821,0.53982,0.49233,0.87439,0.46273,0.52555
