# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
13.02804,14.06682,-2.35591,0.87696,0.31136,0.27031,0.86361,0.29141,-0.36919
13.16557,13.64979,-2.94357,1.12918,0.35332,0.00049,0.78062,0.28279,-0.57084
12.48141,13.80424,-0.67961,1.09450,0.33042,0.41615,0.87404,-0.38812,0.61199
12.66455,13.96347,-0.12336,1.11216,1.21009,0.01015,0.85837,-0.28134,-0.14776
12.48183,13.30570,-0.50120,1.07066,1.11620,0.20216,0.85829,0.24591,-0.01333
12.41620,14.29147,-1.76527,0.88591,1.10476,0.32470,1.01046,-0.05288,0.83054
12.71048,13.88622,-2.76074,1.48907,1.01584,0.42218,1.01389,-0.42958,-0.13910
12.72323,14.39012,-1.84867,1.17028,0.62539,0.02084,1.29917,-0.48149,-0.01744
12.92843,13.26658,-1.33617,1.20932,0.83631,0.07363,0.86850,-0.26226,0.26392
12.42066,13.29958,-1.08997,0.91915,0.77672,0.39814,1.10872,0.16576,-0.04429
13.10704,13.29941,-0.64402,1.21112,0.97051,0.20166,0.86129,0.35016,0.67653
12.66667,13.52572,-2.06196,1.14487,0.73704,0.24836,0.99500,0.32078,0.31196
13.15529,13.72067,-0.21555,0.73518,0.91562,0.44089,1.21537,-0.31372,-0.52679
12.99516,13.34264,-0.91992,1.00461,1.20761,0.33524,1.27416,-0.40095,0.13358
12.78739,14.02987,-1.49089,1.41414,1.47320,0.40606,1.23732,0.09625,0.83313
13.14799,14.13401,-2.24049,1.41182,0.98703,0.39646,1.22191,-0.40798,0.87050
12.59266,13.83018,-1.24276,0.85032,0.64131,0.00467,0.75153,-0.07083,-0.13812
13.29246,13.84394,-0.72846,1.26275,1.09711,0.19243,0.84378,0.38582,0.12367
13.26135,13.40633,-0.83684,1.26114,0.90296,0.28271,0.94747,0.24497,0.42600
12.76512,14.22150,-0.15375,0.90129,0.74209,0.25023,0.79840,-0.29863,-0.60114
12.77248,13.21823,-1.38886,1.03173,1.21808,0.19180,0.86629,-0.08508,0.27989
13.25117,13.97042,-2.74613,1.10112,0.55121,0.01710,0.91199,0.17276,0.72076
13.22236,13.92712,-0.60708,1.15027,0.63316,0.17165,1.06990,0.01433,0.67830
13.08757,13.40828,-0.62609,0.70825,1.02420,0.49022,0.71731,-0.09030,0.66638
13.08532,14.31193,-2.42587,1.35592,0.36622,0.49770,1.28923,0.13782,0.29802
12.94033,14.29902,-2.61910,1.21536,0.11591,0.39145,0.83174,-0.45380,0.70347
12.89885,14.29732,-1.79768,1.48455,0.28564,0.28478,1.27441,0.00615,-0.56071
12.64482,13.21340,-0.61421,1.18303,0.60100,0.32430,1.23968,0.38132,0.87111
12.92689,14.37110,-1.64351,1.23243,0.74080,0.24834,0.86390,-0.31852,-0.01064
12.41889,13.83498,-2.97656,1.12409,0.33451,0.14294,0.83697,0.47594,0.08668
13.04025,13.93966,-2.30259,1.08901,1.41811,0.46084,1.09264,-0.04783,0.38524
13.08571,13.25931,-1.20252,0.75637,1.29557,0.13988,0.70267,0.30645,0.84547
12.79776,13.22043,-2.93335,1.28379,0.31291,0.30464,0.73619,0.12906,-0.57933
13.25253,13.47356,-2.20185,0.80336,0.17477,0.43937,1.28736,-0.48478,0.54183
13.27150,14.38800,-2.77360,1.05103,1.10232,0.05535,1.23269,0.28644,0.25468
12.74211,13.89214,-0.83536,0.81710,0.61374,0.46396,0.95526,-0.35556,-0.23947
12.61744,13.84604,-0.42380,0.89267,0.56982,0.41304,0.99860,0.28031,0.87227
13.24295,13.88930,-1.03028,1.13995,0.17177,0.21793,0.86750,0.14516,-0.23388
12.79736,14.16556,-2.66634,1.41343,0.96755,0.00931,0.88144,0.27743,-0.84015
12.75771,13.83837,-2.08532,0.98996,0.00972,0.45837,0.84013,0.35967,-0.06459
13.09758,13.63103,-1.07286,0.99795,0.77623,0.42734,0.77938,-0.16739,0.29189
12.49615,13.21523,-0.92189,1.23546,0.93690,0.39554,1.22565,0.20577,-0.46534
12.63800,14.15790,-1.35016,0.91119,0.19211,0.36741,1.12614,-0.46043,-0.58304
12.48988,13.83032,-0.85577,1.46753,0.87169,0.24265,1.25654,-0.10954,0.25158
12.40990,13.80330,-1.42911,1.08845,0.45920,0.08033,0.79459,0.48381,0.07328
13.08937,13.52313,-1.18551,1.49537,0.66933,0.11258,0.91242,-0.25787,0.51174
13.18324,13.92098,-1.42734,0.83361,0.10718,0.14832,0.74914,-0.16381,-0.46638
12.86085,14.32546,-2.69479,0.80985,1.01538,0.46364,1.06899,0.05144,-0.54222
12.95236,13.28433,-1.23652,1.13233,1.42374,0.38770,0.82010,0.48801,-0.59986
12.55607,13.83943,-2.27092,0.94543,0.13525,0.11145,1.21814,-0.19942,0.39785
12.82631,13.81559,-1.77346,0.95253,0.38548,0.43279,0.83494,0.46164,0.58681
12.96959,13.39216,-2.40034,1.37644,1.19695,0.27153,0.86992,0.36774,-0.70982
13.07293,13.83721,-0.39006,0.86562,0.20051,0.45694,1.22152,-0.35947,-0.73171
13.24344,14.24505,-1.99442,1.35125,1.19607,0.41482,1.25513,0.12314,-0.77052
12.78888,13.60160,-1.56185,1.43283,1.42979,0.40332,1.07182,-0.01555,0.15531
13.06371,14.13793,-0.60472,1.25168,0.10928,0.33811,0.85183,0.40207,-0.06152
12.98034,13.75398,-1.83502,1.21649,1.43193,0.07539,0.72572,-0.14604,-0.19648
12.54421,14.07629,-0.71860,0.89389,1.35271,0.43041,0.93409,0.34412,-0.44265
12.43637,13.39172,-1.15421,0.95893,0.44945,0.04187,1.07862,0.40667,0.74066
13.18314,14.03227,-0.58252,1.19261,0.76073,0.12934,1.00337,0.21645,-0.70842
12.52254,13.66872,-1.98347,1.11167,0.61108,0.10048,0.85115,0.24327,0.34818
12.43607,13.65390,-0.05373,0.90333,1.45190,0.21320,0.93317,-0.04767,0.47268
12.54670,13.48604,-0.23355,1.01671,0.03872,0.20140,1.00553,-0.20987,0.41788
13.12903,13.21736,-1.60744,1.15664,0.66306,0.42584,0.79365,0.22976,-0.03987
12.78882,13.45642,-0.26712,1.37176,0.61370,0.26957,0.73689,0.32299,-0.65826
12.46729,13.25757,-0.20373,1.47515,1.43929,0.44940,1.00738,0.15672,0.04948
12.80540,14.30351,-2.86012,1.05511,0.19812,0.04934,1.20241,-0.44589,0.94138
12.40962,13.29770,-2.84780,1.46471,0.48190,0.31421,1.17894,-0.12511,-0.44913
12.74549,13.76833,-2.38999,1.03083,0.40105,0.31845,1.04341,-0.13632,0.19162
12.50155,13.29041,-2.22118,1.27875,0.21792,0.33429,0.95614,0.17508,-0.52658
13.24098,13.39964,-2.55890,0.71792,0.87719,0.36247,1.23368,0.27526,0.89892
13.03610,13.28915,-0.59903,0.82693,1.05864,0.15179,0.70740,0.39755,-0.24900
13.02287,13.66411,-1.07621,1.47083,1.04645,0.30624,0.90553,0.03764,0.62618
13.26887,13.32855,-2.51958,0.93620,0.26247,0.33071,0.90057,-0.42174,0.58716
13.10002,13.33242,-2.20948,1.11013,0.92960,0.25649,1.29097,0.05787,0.51774
12.85711,14.22699,-1.48163,0.85552,0.71094,0.28614,1.17569,-0.37230,0.32924
13.16472,14.09238,-2.63197,1.24770,0.47714,0.09849,0.85622,0.06639,0.90580
13.21448,13.37323,-0.27273,0.78299,0.97616,0.02477,1.09734,-0.04954,-0.38639
12.55992,13.32378,-1.74538,1.00875,0.11144,0.23192,1.23581,0.49497,-0.96385
12.99232,13.31421,-1.46166,1.42261,1.12041,0.05128,0.82716,-0.13375,0.61993
12.89839,14.26743,-2.66664,1.41226,0.41833,0.00472,0.86027,0.02295,-0.63990
