# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
13.20761,14.00189,-2.08624,1.41366,0.68416,0.33736,1.23676,-0.40595,0.01826
12.43872,13.58186,-1.82629,1.17145,0.56757,0.03475,0.77002,0.29517,-0.44498
13.13857,13.49138,-0.45615,1.02711,0.20056,0.30776,0.96864,-0.46246,-0.16260
13.04103,13.28774,-2.27704,0.98906,1.28825,0.19354,1.04729,0.04254,-0.21698
12.88993,13.99035,-2.38357,1.02439,1.44336,0.44474,1.05426,-0.45575,0.51167
13.15432,13.91288,-0.61499,1.09231,0.67703,0.42096,1.00861,-0.45372,-0.59929
12.44786,14.31202,-2.31713,0.86595,0.73077,0.07828,1.04496,-0.05829,0.96147
13.05387,13.76298,-2.48454,1.26711,1.41008,0.46567,0.99566,-0.00220,-0.24253
12.65010,13.52370,-2.30622,1.00301,0.09052,0.04427,0.85643,-0.45477,0.59905
12.99305,13.58170,-2.34847,1.19209,1.07053,0.23539,0.82407,0.16695,-0.53782
13.28486,14.13728,-0.71094,1.15918,0.95915,0.20650,0.93763,0.16584,-0.61436
12.93202,14.24211,-0.20140,0.99071,0.48343,0.01630,0.84377,-0.07040,-0.22612
12.82778,14.25007,-1.08789,1.46032,1.08617,0.42443,1.18039,-0.17590,-0.16758
12.54095,13.28859,-2.71753,0.79894,0.50411,0.18329,1.05507,0.12735,-0.34026
12.78080,14.28263,-2.70470,1.47999,1.46504,0.03467,1.12075,0.12264,0.71780
12.64832,13.40214,-1.67477,1.20006,0.11128,0.08834,0.94469,-0.47126,0.80178
13.02960,14.03870,-0.62203,1.02154,1.21578,0.36322,1.08785,0.23573,-0.03125
12.73698,13.37844,-0.72360,1.44571,0.50813,0.37557,0.70396,0.26746,-0.57647
13.25957,13.96141,-0.48494,0.85270,0.59961,0.34056,0.93520,0.43681,0.86493
12.99655,13.30131,-0.04989,1.11443,0.33928,0.27540,1.29903,-0.40594,0.06985
12.76573,13.57728,-1.48508,1.18009,0.65538,0.21822,0.80596,0.36836,0.14750
12.56240,13.44900,-0.12605,1.23828,0.14441,0.47036,1.21412,-0.11048,0.61689
12.74931,13.38319,-1.03433,0.73565,0.97399,0.04213,0.79537,-0.22232,0.18082
12.64715,13.90129,-0.34929,0.70265,0.10567,0.28339,1.07932,-0.05328,0.85690
12.97220,13.95097,-2.66797,1.36605,0.05029,0.18061,0.72782,0.34678,-0.71339
13.04613,14.02992,-0.32639,1.32339,0.66753,0.08438,0.71778,0.26044,0.49201
12.76045,13.82264,-1.91377,1.02710,0.93898,0.49832,0.97291,0.16473,0.41883
13.21302,13.62346,-1.94759,1.47812,1.37442,0.27748,1.21616,-0.07044,-0.18772
13.27786,14.13545,-1.49916,0.99386,0.58015,0.23188,0.81908,0.36345,0.02653
13.17613,13.74639,-1.23342,0.98383,0.91463,0.30864,1.04315,-0.42171,0.11904
12.88548,13.65294,-1.32789,0.85314,0.16000,0.41109,1.02033,0.10091,-0.27134
13.01636,13.58430,-1.74823,0.71996,1.43871,0.25135,0.83132,-0.01783,0.52771
12.52458,13.20143,-0.19814,1.18728,0.20916,0.30996,0.91933,0.30569,0.03111
13.23634,14.19641,-1.27616,1.47906,0.36026,0.47620,1.18060,0.01809,-0.06797
12.94775,13.87519,-2.87329,1.36732,1.46598,0.49765,0.84240,0.26553,-0.75981
12.91227,13.69763,-0.74940,1.45632,1.40030,0.15731,1.20934,0.39249,-0.66657
12.87591,14.05026,-2.52557,0.98858,0.07844,0.05478,1.19244,-0.05992,0.85808
12.68958,14.02861,-2.84638,1.22579,0.48660,0.13934,1.07982,-0.07243,-0.51475
12.95673,13.57551,-2.81908,1.12468,0.34980,0.27809,1.16889,0.46842,-0.74195
13.10204,13.83962,-0.87701,0.80656,1.05898,0.01059,0.79584,0.10174,-0.97445
12.67568,13.29489,-1.86435,1.45015,1.27943,0.13905,0.88282,0.24576,0.63776
13.23381,13.64080,-2.03747,1.06889,0.71463,0.47200,1.16524,-0.34668,0.77166
12.53655,14.37076,-2.08882,1.29498,0.99475,0.39037,0.87943,-0.22214,-0.61743
12.43757,13.98517,-2.83372,1.26279,1.30950,0.16160,0.91509,0.12748,0.81413
13.19745,14.19647,-0.84235,1.31020,1.29773,0.36818,0.79179,0.04992,0.15060
13.16183,14.21507,-0.07555,1.23779,0.70918,0.39088,0.76219,-0.22095,0.31007
13.04791,14.36793,-1.06471,0.99647,1.41505,0.35869,1.25234,0.37915,-0.98556
13.06382,14.19332,-2.03340,1.16755,0.10302,0.37724,0.80452,-0.18609,-0.72614
13.07490,13.60862,-1.98568,0.79349,0.91947,0.43519,0.70536,-0.03179,-0.66748
