# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
12.78441,14.28954,-0.74949,1.31265,1.40911,0.42661,0.74247,0.37554,-0.99360
12.90098,13.92623,-2.30707,1.35031,0.94543,0.05537,0.94428,-0.35175,-0.57711
12.42544,13.58406,-1.65098,0.91764,1.45029,0.15826,1.01010,0.03255,0.76094
13.21409,13.74284,-0.19757,1.30950,0.01839,0.15963,1.29947,0.28211,0.73132
13.01438,14.03017,-2.20201,0.91090,0.57807,0.39999,0.71051,0.02559,0.95824
12.88128,13.75533,-1.10731,1.05357,0.80255,0.27291,1.11394,0.10065,-0.57181
12.43883,14.25088,-1.58811,1.12019,0.39926,0.26541,0.99595,0.35043,0.72561
12.63103,13.57134,-0.05335,0.91636,1.08253,0.14178,1.22500,0.33501,-0.86376
12.53454,14.13786,-0.28314,1.26263,1.03800,0.16665,0.97158,-0.45206,-0.73667
13.14069,13.54565,-1.57595,0.97755,0.87683,0.12439,0.97411,0.37587,0.46849
12.58895,13.49910,-2.54995,1.37833,0.12178,0.41251,0.71052,-0.06501,-0.69484
12.88779,14.22644,-1.29989,1.07502,0.95253,0.25263,1.11412,0.22869,0.37288
12.90369,13.73145,-0.80710,1.43993,0.30195,0.17696,1.25448,0.11176,0.20405
13.14044,14.09938,-0.41517,1.21365,0.88604,0.25687,0.76797,0.25662,0.41573
13.12862,13.20833,-0.45835,1.46728,0.26070,0.39755,0.99427,-0.33047,-0.68547
12.93898,14.33681,-2.06650,0.82689,0.87902,0.26473,0.95244,0.13550,-0.94753
12.87470,13.80295,-2.93838,1.40223,1.01392,0.15874,1.15844,0.26689,-0.96514
12.45792,14.14649,-2.51265,1.28191,1.07373,0.16013,1.11723,-0.40129,0.85587
13.27803,13.39091,-2.68511,1.41887,0.01421,0.23381,1.06600,0.48682,-0.35526
12.79920,13.37820,-2.40527,1.39699,0.47466,0.18701,1.12513,-0.36301,0.43483
12.58169,14.00982,-0.97242,1.45365,0.47745,0.40259,0.94550,0.29729,0.91078
12.43240,13.60902,-2.56567,0.83128,0.88663,0.16542,0.74959,0.44993,0.74636
13.23323,13.78307,-0.72616,1.21484,0.06509,0.31737,1.19449,-0.08168,-0.72975
12.90560,13.90102,-0.88928,0.84548,1.31268,0.32978,1.06626,-0.12380,-0.33180
13.18121,13.57435,-0.41352,1.46879,1.44187,0.40946,0.97294,-0.30214,0.06490
12.42645,13.53347,-0.66594,0.93964,0.32663,0.30356,0.73848,-0.07994,0.73292
