# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
12.44720,14.17497,-1.95760,0.82631,0.62451,0.42525,0.87743,0.05959,0.30162
12.59773,14.06509,-1.58306,1.33994,0.97060,0.13384,0.83154,0.27514,0.25734
12.99123,13.86666,-2.28297,0.84042,0.54359,0.49414,0.82077,0.15482,-0.37206
12.47927,14.30440,-2.07017,1.37479,0.76756,0.20631,1.15552,-0.16263,0.54463
12.98985,14.01299,-2.59565,0.89944,0.29884,0.49652,1.22600,0.12843,-0.65252
12.43881,13.77203,-0.27422,1.17293,0.69094,0.22296,1.14141,0.37182,0.32235
13.21394,14.19585,-0.92756,1.40522,1.03039,0.19511,0.77572,0.03728,0.11724
13.12463,13.44172,-0.90770,1.32325,0.17336,0.16079,0.86357,0.39856,-0.85971
12.64420,13.35182,-2.64104,1.14193,1.04435,0.24621,1.04303,0.15233,-0.31167
12.54662,13.61480,-2.75461,0.99170,1.19592,0.30449,1.10213,0.10557,0.67662
12.75046,13.48720,-2.23962,1.07010,0.60928,0.03579,0.82671,-0.21955,0.37524
12.64382,14.39240,-1.86564,0.82371,0.08013,0.20419,0.72296,0.30445,-0.93525
12.97088,14.27592,-2.09118,1.01307,1.49384,0.46071,1.01447,-0.32778,-0.93960
12.71016,14.04958,-0.98777,1.47028,0.07556,0.01490,0.95177,-0.48012,-0.29988
12.83252,13.61619,-2.10797,1.11093,0.66525,0.35692,0.70566,0.23976,0.36794
13.02571,13.38581,-2.98782,0.70445,1.30995,0.02041,1.11040,-0.16360,0.93942
12.87922,13.76748,-2.12189,1.13382,0.69246,0.47023,0.84266,-0.27590,-0.20729
12.99669,13.20333,-0.60980,0.71494,0.67372,0.35302,0.71000,-0.05601,0.75999
12.53104,13.24576,-2.47456,1.42667,0.19893,0.01757,0.91178,0.22888,0.16217
13.20915,13.91123,-1.51424,0.78326,0.68218,0.25760,1.04508,0.27854,0.38785
12.44553,13.96387,-1.80153,0.79831,1.35160,0.23615,0.87803,0.32258,0.48150
13.22227,13.94194,-0.47156,0.92095,0.70358,0.38043,1.01438,0.31219,-0.84840
12.45719,13.55121,-2.62580,1.38660,1.28723,0.17806,1.28726,0.36885,-0.07238
12.73468,13.84902,-1.47624,1.09430,0.37610,0.44173,0.82645,-0.49185,-0.67760
12.67330,13.37623,-0.53888,1.05528,0.91549,0.03618,1.18648,0.13282,-0.50159
12.40511,14.28229,-1.97946,1.19277,0.77820,0.38375,1.03681,0.43825,-0.35355
13.25364,14.21531,-2.55544,1.29747,0.28053,0.27224,0.85726,-0.12575,0.72013
12.45539,13.84904,-0.66023,1.34543,1.26771,0.00284,0.81271,0.18455,-0.26019
12.84189,13.39626,-0.35552,1.01085,0.34366,0.08326,0.98956,0.20266,0.00429
12.87143,13.40547,-0.85980,1.07085,1.21332,0.39491,0.97051,0.15141,0.39330
12.69745,13.69541,-2.40888,1.49378,0.83899,0.20250,1.07512,0.49862,0.02219
12.57121,13.36304,-2.49562,1.23647,0.04110,0.06890,1.16197,0.17711,0.75844
12.49632,13.54712,-2.70312,0.89110,0.82364,0.04798,0.78589,-0.36795,-0.03057
13.07703,13.88748,-0.88656,0.85840,1.08082,0.13803,0.82829,0.17472,0.67213
12.44592,14.29571,-1.81787,0.83648,1.05875,0.07313,0.73356,-0.22608,0.32166
12.59088,14.03910,-2.10161,1.16979,0.51947,0.04863,0.79634,0.32471,0.69034
13.28651,14.37282,-2.31944,1.47310,0.57387,0.25584,1.28658,0.01726,0.67920
12.80046,13.34762,-0.27121,1.31705,0.26296,0.30856,1.13199,0.28656,-0.07307
12.43496,13.63277,-1.42126,1.11332,0.13904,0.49293,0.75081,0.42223,0.89599
12.66634,13.30782,-1.71727,0.87235,1.00126,0.21946,0.75089,0.33554,0.46793
12.66193,13.38404,-0.73140,0.96430,1.11215,0.17359,1.10332,0.34978,-0.23148
12.73945,13.37623,-1.86056,1.32110,1.19335,0.32980,1.06030,-0.35035,0.08392
13.23088,13.73204,-2.05178,1.10783,0.31488,0.13400,0.91052,-0.00601,-0.64062
12.83967,14.09717,-0.87394,1.42823,0.20463,0.10803,1.06254,0.48666,0.54558
13.05456,14.00198,-0.35201,1.44824,1.01138,0.05808,1.28338,-0.47356,-0.47159
13.26664,13.29799,-0.02886,0.73747,0.17983,0.07010,0.74835,0.07556,0.31894
12.53725,13.96674,-2.02414,1.46334,1.07386,0.25290,0.74472,-0.12788,0.15704
12.57112,14.17306,-1.98649,1.42438,0.98012,0.24738,1.12134,-0.33819,0.60200
12.81439,14.01793,-2.20629,1.08973,0.47385,0.10683,1.08084,0.36904,0.71268
12.84855,13.79660,-0.08791,1.44429,1.09339,0.45888,0.88136,0.16520,0.31843
12.91919,14.24174,-1.09860,0.87046,0.93934,0.27265,0.82997,-0.14698,0.71016
12.47901,14.31178,-1.84666,1.35663,1.04216,0.30788,0.80854,-0.48331,-0.18495
12.68623,13.41000,-2.88767,0.89262,1.11462,0.02688,0.98461,-0.07155,0.74097
12.78052,13.65660,-2.48015,1.24063,0.69391,0.27657,1.12365,0.29313,0.01641
12.79267,14.28548,-1.95933,0.88051,1.07395,0.09262,1.23705,0.06778,-0.43134
13.21821,14.21688,-2.04035,0.89493,1.19173,0.07717,1.02182,0.07764,0.13769
13.07072,13.59479,-1.45651,1.38801,0.56536,0.19379,1.19344,0.47531,0.61649
