# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
12.49759,13.90774,-0.72079,1.23068,1.32517,0.45524,1.11889,-0.37353,0.67494
13.09171,13.82574,-0.90394,0.90551,1.14133,0.42348,0.89999,0.16738,0.14308
12.98865,14.17351,-1.65828,1.37982,1.48037,0.16506,0.86112,0.11580,-0.72399
13.03666,14.07724,-1.74189,1.10729,1.02564,0.00207,0.72951,-0.48055,-0.24466
13.11849,13.99391,-2.53554,0.80440,0.27330,0.30807,1.16903,-0.12233,-0.56902
12.91347,13.86898,-2.32806,1.28684,0.22263,0.18138,1.10811,0.40153,-0.78716
12.78767,13.45382,-2.68678,1.25007,1.33323,0.14619,1.06856,0.00910,-0.30976
12.98264,14.02897,-2.79235,0.79244,0.01385,0.37537,0.76905,0.48549,0.41622
12.72458,13.69229,-2.11618,1.49244,0.55935,0.00214,1.01857,-0.29476,0.70610
13.26370,14.20383,-0.50401,1.13840,1.30702,0.28011,0.91150,0.13000,0.54085
12.94123,13.50098,-0.02671,1.15154,1.39670,0.05151,0.71716,0.24999,0.00629
12.78421,13.25993,-0.20187,0.87079,1.45459,0.00834,1.17695,-0.10277,-0.71087
13.12249,13.23969,-0.59598,1.42801,0.01809,0.49230,1.00758,0.17881,-0.60289
12.58858,13.96564,-0.14818,1.33354,1.28189,0.02865,0.98212,0.06613,0.86451
12.94215,14.10463,-0.06398,1.04779,0.23021,0.07153,1.29038,-0.41607,-0.61551
13.06886,13.55886,-0.81397,1.20035,0.51577,0.48486,1.01747,-0.20174,0.27517
13.01088,13.87311,-2.51821,1.47862,1.17088,0.42445,1.14955,0.37797,-0.13966
12.68850,13.35384,-2.04580,0.92098,1.20902,0.32889,1.25157,0.09559,-0.24388
12.57326,13.27579,-2.33124,0.75449,0.61823,0.40068,0.89491,-0.48700,-0.75049
13.17146,13.85938,-2.28140,1.47567,0.95408,0.47099,1.06605,-0.32358,-0.21247
12.45558,14.04010,-0.92459,1.28532,1.07647,0.49729,1.27548,-0.12596,-0.95804
12.42394,13.74648,-0.33101,1.01113,0.55597,0.19267,1.28189,0.33945,-0.92799
12.75152,13.35236,-2.25680,0.82349,0.01374,0.23274,0.88903,0.44551,0.05606
12.61341,14.32488,-0.78944,0.85864,1.41766,0.32859,0.98869,0.37551,0.39259
12.79611,14.30554,-1.74011,1.21746,0.29356,0.23239,1.17528,-0.19720,0.08474
13.29730,14.10745,-2.96085,1.32978,1.00205,0.21546,1.04697,0.01266,-0.05452
12.85374,14.05549,-1.12642,0.76675,0.91033,0.33323,1.11997,-0.47088,-0.41272
12.84641,13.63929,-0.24678,0.77690,0.48867,0.08799,0.71560,-0.22823,0.34807
12.56373,13.27434,-0.75589,0.92818,0.21712,0.24276,0.73908,0.43488,0.27707
13.06670,13.31614,-2.00614,1.11574,0.44609,0.44954,0.77482,-0.28628,-0.42565
13.03326,13.48480,-1.14263,0.78263,1.24473,0.47813,1.27682,-0.44641,0.39731
13.16366,14.38344,-0.98612,1.07224,1.34145,0.19473,0.82758,-0.41709,-0.31377
12.70636,13.96117,-2.75870,1.31904,0.90517,0.45264,0.85912,0.36184,0.10161
12.52421,13.59763,-0.16704,1.37320,0.62572,0.35910,0.82418,0.04467,-0.00580
13.09468,13.82621,-2.03863,1.01446,0.01314,0.12000,1.07142,0.47136,0.81689
12.69838,13.80814,-0.95235,0.98061,0.59483,0.20200,1.09191,0.41156,0.31030
12.62509,13.28052,-2.93122,1.11848,0.33501,0.46597,1.08325,0.47087,-0.98122
13.16291,13.99805,-2.64770,1.39062,1.21025,0.19517,0.73114,-0.05584,-0.36813
13.18429,14.33209,-1.53154,1.43015,0.45960,0.23062,1.10484,-0.15388,0.21404
12.60316,13.57879,-1.74654,1.44756,0.39439,0.14005,0.90544,0.48471,0.13058
12.72564,13.45761,-2.45691,1.18765,0.01119,0.46932,1.22003,-0.43476,0.09934
12.54326,13.99901,-2.46735,0.93295,0.36929,0.39914,1.11550,0.42631,0.46716
12.58804,13.79065,-0.21795,1.26504,0.47845,0.12070,1.25627,-0.17024,0.98562
12.94325,13.29794,-0.17474,1.12313,1.10978,0.22916,1.07337,-0.00566,0.19785
