# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
12.97931,13.35844,-1.48836,1.11290,1.26807,0.09730,1.20334,0.40158,-0.12031
13.18178,14.06071,-0.49620,1.37671,1.45920,0.19555,1.02431,-0.18653,-0.61542
12.80332,13.83061,-1.33246,1.24536,1.40988,0.05865,0.95511,0.05464,0.73664
12.48827,13.56594,-1.79127,1.39559,0.49990,0.19525,0.96457,0.05725,-0.85205
13.13077,14.25374,-0.54127,0.88701,0.17967,0.18105,0.99478,-0.46542,0.67777
12.84179,13.31609,-0.62347,0.80045,0.15510,0.46305,0.88339,0.19668,0.78881
13.09920,13.45258,-1.40203,1.19674,1.34494,0.30575,0.89676,0.16573,-0.81191
13.11451,14.02353,-2.46992,0.91681,0.39760,0.25658,1.12913,0.31544,-0.68673
12.93839,13.37289,-1.71575,0.83017,0.73428,0.48164,1.04100,0.26206,-0.68852
12.83151,14.21546,-0.30846,1.14967,0.76798,0.06379,0.72404,-0.09058,-0.55556
12.99407,14.24961,-2.74179,1.12278,0.38531,0.16836,0.98730,-0.19013,-0.52315
12.41509,13.61460,-1.89893,0.78114,0.95119,0.22625,0.97558,-0.01911,-0.46556
12.80267,13.28556,-1.13303,1.33049,1.19613,0.29117,0.77812,-0.21690,0.30597
13.26235,14.12338,-1.20532,0.92450,1.28866,0.49768,0.89845,0.16352,-0.25432
12.41886,14.03943,-0.12581,1.36500,1.06470,0.08944,0.86425,0.29102,0.78804
12.53170,13.58213,-0.56135,1.12062,0.36236,0.35068,0.74975,0.27943,-0.83771
13.01836,13.69441,-2.85067,1.22150,1.16840,0.19475,0.88821,0.30360,-0.94145
12.69533,14.38819,-2.11004,1.30724,0.26778,0.01924,0.92040,-0.48991,-0.89811
12.61484,14.13129,-0.24617,0.78947,1.18426,0.03214,0.78363,-0.22656,0.63457
13.05320,13.51799,-2.90622,1.01918,0.64661,0.30452,0.86901,0.10518,-0.06077
13.12645,13.63619,-2.93171,1.31219,0.35326,0.34765,0.95640,-0.40646,-0.19596
12.41871,13.88070,-1.89740,0.91401,0.14103,0.12222,0.88346,0.29317,-0.70374
12.74287,13.37644,-1.59750,1.24500,0.05566,0.18618,1.15271,-0.30436,0.93966
13.26124,13.48491,-1.40245,1.43630,1.07332,0.43882,0.71473,0.12665,-0.08199
13.10359,13.93295,-1.62775,1.02365,1.03186,0.04880,0.96503,-0.17367,-0.17157
12.41123,14.27131,-1.77062,0.70572,0.56922,0.32886,0.97758,0.44819,-0.87088
13.10609,13.68668,-1.59040,1.12217,0.56836,0.26181,1.03529,-0.43217,0.61861
12.92363,13.93260,-0.18704,0.97205,0.71564,0.06922,0.70555,0.27522,0.80397
13.24966,13.33770,-2.68697,1.29189,0.14238,0.22630,0.79971,0.13207,-0.91357
12.74489,13.56110,-2.76216,0.81668,1.17834,0.40788,1.22430,0.13372,-0.26685
12.75882,13.51508,-2.35231,1.09850,0.44685,0.20836,0.70075,-0.21924,0.79017
13.18578,13.37333,-0.77274,1.14220,0.34824,0.02526,1.23017,0.49551,0.74342
12.45345,13.78353,-2.78484,0.70325,0.07055,0.40894,1.19435,0.09155,0.14475
12.43016,13.90931,-0.33851,1.00340,1.17700,0.11516,0.70661,0.34965,-0.61511
12.91849,13.46530,-2.62748,1.31089,0.13682,0.40199,0.78648,0.21113,0.10283
12.78088,13.51319,-1.38731,1.34519,1.09281,0.11889,0.70669,0.47758,-0.06992
12.98497,14.20218,-2.95872,0.82448,0.71885,0.04541,1.08769,-0.12492,0.07880
13.05816,13.28816,-1.36602,1.48613,0.67187,0.17309,0.77035,0.04830,0.11336
12.85848,13.64061,-1.00145,1.31229,0.18653,0.25696,1.12963,-0.23458,0.88430
12.96655,13.31881,-1.55022,1.29659,0.21689,0.03074,1.12112,0.41254,0.37135
12.99652,13.93277,-2.84108,1.03165,0.56416,0.13273,1.27032,-0.38867,-0.56841
13.06995,13.97830,-0.57077,1.08398,0.34635,0.31687,1.18855,-0.46243,0.05977
12.96567,13.57280,-2.78503,1.05759,1.22326,0.06410,0.84909,0.42801,0.57308
12.98173,13.44965,-2.07297,0.79658,0.11946,0.42672,1.10742,-0.07208,-0.39004
12.84785,14.08624,-2.10050,1.19414,0.76774,0.35836,0.82966,0.40238,-0.17209
12.89619,14.03840,-0.76086,0.72860,0.49589,0.09391,1.11263,-0.06937,-0.16556
12.75440,13.47893,-2.44082,0.75575,0.76284,0.31743,1.25832,0.37244,0.76361
12.89664,13.47519,-2.81591,0.74961,1.26507,0.09782,1.20079,0.41435,-0.29360
13.19292,13.26744,-1.98633,1.47145,0.49091,0.39915,0.84015,0.35432,0.93498
12.41329,13.65072,-1.95943,1.44870,0.42942,0.17738,1.19263,0.12887,-0.45222
12.57246,14.00809,-1.13341,1.39045,1.16992,0.03851,1.05819,-0.29035,0.01378
13.07802,13.55513,-1.03842,1.03434,0.51951,0.42361,0.86147,-0.03211,0.84369
13.02272,13.38998,-0.29874,1.25163,0.64016,0.15597,0.78903,0.41081,0.27187
12.97913,13.31061,-0.65676,0.91566,0.80925,0.09182,1.25865,-0.36416,0.76064
12.56714,13.50149,-2.52645,0.82642,0.92094,0.34926,1.19429,0.14020,-0.44847
13.28134,14.24799,-0.83458,1.00958,0.73632,0.30599,0.88799,-0.44331,0.67768
13.18915,13.87510,-2.49206,0.88719,0.05180,0.39378,0.98519,0.00078,0.94890
12.83383,13.92197,-2.13260,1.31763,0.42946,0.12095,1.23610,0.31146,0.53146
12.79626,13.73273,-1.19722,1.22433,1.30119,0.17220,1.16927,0.12694,-0.88855
12.44483,13.60839,-2.68130,1.00424,0.05216,0.14073,1.19672,-0.09254,-0.61156
13.10344,13.48974,-1.13228,1.30012,0.34574,0.34463,1.05912,-0.40120,0.02084
12.62269,13.57264,-1.31147,0.96874,0.67429,0.10131,1.19380,-0.16069,-0.72774
12.95526,13.26565,-2.75215,1.49448,1.36030,0.42751,0.74593,-0.41362,0.40232
12.99348,13.56435,-2.67222,1.32538,1.44940,0.08063,1.27989,-0.44606,0.67027
12.74092,14.09403,-2.19421,1.03085,0.13621,0.15905,1.24144,-0.39124,-0.79480
12.92140,13.84858,-1.95848,1.45597,0.22350,0.16988,0.87735,-0.25552,0.27611
13.06053,13.64508,-0.89724,1.29730,0.88470,0.39020,0.77205,-0.11641,0.56559
12.67966,13.97263,-0.27127,1.48094,1.19682,0.28977,0.73452,0.22525,-0.65522
13.26986,13.61191,-1.72841,1.24295,0.74112,0.34466,1.29264,-0.38103,0.63419
12.89221,13.43841,-1.28057,0.74968,1.00612,0.06879,1.28610,-0.38628,0.67389
12.53914,14.26454,-1.96516,0.82939,1.32725,0.35086,1.29869,0.03521,-0.60068
13.07200,14.23580,-0.90746,1.00550,0.87072,0.02243,1.29813,0.41830,-0.53492
12.69629,13.94896,-1.69361,0.88065,0.86065,0.22114,0.94000,0.16790,-0.30639
13.08656,13.48485,-0.00211,0.98195,0.32408,0.37579,0.83833,-0.23822,0.26639
12.42920,13.28770,-2.27206,1.43438,0.60306,0.38246,0.88058,0.38428,0.90397
12.62351,14.15363,-1.23412,1.26012,0.23132,0.02295,1.16449,0.22220,-0.74042
12.65087,13.44683,-0.32048,1.40453,0.08980,0.11652,1.16146,-0.10155,0.57931
12.48410,13.43680,-0.94894,1.16563,0.19589,0.40310,0.99150,0.35079,0.73358
12.67304,14.07143,-0.04742,1.47544,0.91564,0.12609,1.04311,-0.23338,0.07522
12.52815,13.85908,-1.87690,0.87148,0.91292,0.42382,1.24106,-0.44698,0.74043
13.27692,13.76955,-2.62378,1.42931,0.31260,0.19416,0.85148,0.34360,-0.73777
12.64464,14.33319,-0.81106,1.01327,0.29219,0.34962,0.82087,0.12146,-0.44041
13.20551,14.37496,-2.87041,0.93049,1.04102,0.21204,0.72349,0.01711,0.55697
12.72237,14.25135,-1.83864,1.39703,1.15250,0.13423,0.72620,0.40470,0.55589
12.58747,13.79536,-0.73589,1.34309,1.38945,0.27505,0.84605,0.03594,-0.70661
12.67267,13.58462,-0.92147,1.17992,1.14476,0.22835,0.75902,0.18567,0.43073
12.64135,13.51982,-2.59026,1.13630,0.27169,0.10413,1.05999,-0.42132,0.51260
13.14538,14.13561,-1.93016,0.71968,0.44543,0.10657,1.24229,0.37924,-0.20107
12.79931,13.47458,-0.41065,0.82621,0.28006,0.04792,0.81646,-0.49110,-0.82923
13.07699,13.98956,-0.91569,1.08983,1.27152,0.05564,0.81205,-0.33040,0.28295
12.73779,14.37869,-2.31812,1.01989,0.66908,0.15553,0.95783,-0.08018,-0.21225
13.02054,13.54524,-0.80034,1.17703,1.29005,0.02040,0.87387,-0.44629,0.69341
12.54036,13.23302,-0.94557,0.97146,0.20638,0.12686,0.75667,-0.04576,-0.47198
12.65133,14.33439,-1.90939,0.80734,0.50572,0.20119,0.94831,0.00857,-0.87872
13.14766,13.37584,-1.17852,1.33000,0.80824,0.43498,0.72335,0.00455,0.84342
12.74623,13.82286,-0.63731,0.85014,0.63297,0.18034,1.29714,0.02610,0.90222
13.26276,14.38627,-1.08123,1.06611,0.36328,0.07992,0.80608,0.02097,-0.54039
13.03183,13.81552,-2.56821,1.05654,1.17877,0.29318,0.72356,0.05186,-0.34844
13.08459,13.80733,-1.23059,1.05291,0.65183,0.40535,1.02062,-0.36567,0.34153
12.78493,13.90183,-2.90210,1.32680,1.28637,0.05097,0.98546,-0.23453,0.70227
12.47676,13.45040,-1.57695,0.94155,1.14353,0.14445,1.20275,0.04150,-0.08562
12.61481,14.26891,-2.26547,0.95356,0.30125,0.36848,0.70146,0.42876,0.68250
13.10150,14.29310,-1.67539,1.21820,1.03415,0.40541,0.83128,-0.10258,-0.22831
12.53780,14.02581,-0.38261,1.22253,0.23754,0.22867,0.76770,0.29456,0.21801
12.78207,13.65524,-2.88913,1.13819,1.11417,0.01841,1.26894,0.14332,-0.38232
12.42122,13.94214,-0.09891,1.34969,0.18897,0.16030,1.09617,-0.00784,0.71269
13.18821,13.22493,-2.45300,1.21890,1.08489,0.41508,1.11798,-0.44918,0.60197
12.89751,14.22347,-2.55291,1.41905,0.99526,0.13833,1.09942,-0.08747,0.92985
13.28787,13.52153,-1.58228,1.10817,0.05253,0.03075,1.17866,-0.05104,0.57388
12.63509,14.15588,-2.02385,1.48245,0.14793,0.28236,0.77113,0.33891,0.19795
12.57811,14.21297,-2.36205,1.33713,1.01625,0.29419,1.06936,-0.46829,0.82501
13.07191,13.63823,-2.98210,0.95901,0.24987,0.16705,1.07441,0.49129,0.32382
12.96369,13.22413,-1.10246,0.71421,0.72932,0.25948,0.81463,0.08360,-0.39936
12.47270,13.67976,-0.70514,0.99423,0.27541,0.07003,0.94014,-0.14966,0.74807
13.14751,13.52309,-1.55508,0.73429,0.73822,0.40234,0.95478,-0.06012,-0.50876
12.48909,14.07479,-2.66641,0.80594,0.12954,0.48066,0.93499,-0.25386,-0.74570
13.15909,13.98802,-2.90726,0.71201,1.46990,0.27046,0.82079,0.27439,-0.23391
