# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
12.61825,13.28741,-2.39057,0.99951,1.01907,0.46371,1.00757,0.17852,0.19284
13.12742,13.64239,-2.37141,1.47000,1.44756,0.17853,0.73093,-0.09392,0.64530
12.57055,14.08914,-1.22600,1.14422,0.15823,0.10375,1.19235,0.09854,0.51086
13.26830,14.33771,-0.63088,1.01855,0.66494,0.16795,1.04962,0.39074,-0.33753
12.75525,14.12185,-1.47231,1.40186,0.57959,0.24393,0.83301,-0.05910,-0.56890
13.19145,13.48485,-2.69299,1.20037,1.15115,0.23628,0.87225,0.13130,0.51971
13.09491,13.40164,-2.26195,1.08681,0.96897,0.45412,0.83998,-0.13687,0.15135
13.23931,13.79068,-0.57124,1.38857,0.59094,0.35804,1.24223,0.34020,0.68359
12.94112,13.89606,-2.96741,1.01975,0.88297,0.24535,1.24592,0.06924,0.22439
12.58516,13.78172,-1.46207,1.15520,0.53478,0.35409,0.87363,-0.08343,-0.68729
12.80190,13.40768,-0.66429,1.19126,1.06759,0.34784,1.24878,0.46163,-0.96272
12.50932,14.03209,-0.46416,0.73106,0.73929,0.08222,0.70096,-0.20112,-0.43185
12.43383,13.29842,-1.04105,1.33940,0.95541,0.36713,0.99508,0.34844,0.58992
12.46213,13.54792,-2.11755,1.40899,1.46447,0.01438,1.09184,-0.26338,-0.50093
13.13021,13.57415,-2.02478,1.23014,0.88338,0.37538,0.71882,-0.32398,0.48720
13.02002,13.91417,-0.41430,0.88756,0.53169,0.07736,1.04990,-0.09658,-0.15893
13.11970,14.38389,-2.04912,0.74379,0.20448,0.41857,1.17977,0.27719,-0.39447
12.91761,13.34121,-2.31548,0.88892,1.19497,0.10391,0.96109,-0.48927,0.22002
12.59047,13.57682,-1.03909,1.04730,0.82352,0.49195,0.81192,0.13031,-0.19863
12.47398,14.39870,-2.00390,1.00529,0.81196,0.17166,1.24442,-0.30190,-0.40215
12.85366,13.41994,-1.76127,1.31644,0.43626,0.42059,0.79730,-0.00953,0.04170
12.76149,13.77048,-0.09040,1.46366,0.52647,0.06888,1.15122,-0.33143,-0.80761
12.77914,13.20866,-2.84423,1.32250,0.07598,0.44236,0.73201,-0.42959,-0.71776
12.65411,14.23119,-0.56686,0.71446,1.02734,0.27110,1.15843,0.24254,-0.17242
12.81532,14.30249,-2.23758,1.03581,0.79072,0.25360,1.01129,0.13264,-0.51705
12.41314,13.71174,-1.27232,1.40818,1.41792,0.18254,1.17119,0.39436,-0.23213
13.22796,14.36624,-2.69723,1.09217,0.79455,0.00908,1.12278,0.45477,0.13551
12.82056,13.55677,-0.87128,1.17725,0.89613,0.12570,0.82516,-0.38223,-0.44702
12.65075,13.22822,-0.43453,1.28337,0.41521,0.35041,1.07101,-0.43185,0.99459
12.60157,13.34038,-1.68686,0.95141,1.47025,0.14697,1.12188,-0.08290,-0.34387
13.22840,14.10039,-2.16036,0.78939,0.84061,0.25464,1.29132,-0.20796,0.74359
13.24095,13.76967,-0.57081,1.22796,0.01072,0.43270,0.96675,-0.09636,-0.70418
12.83718,13.67271,-2.19053,0.98092,0.43830,0.45512,1.17428,-0.17465,-0.43546
12.60766,13.54612,-1.19529,0.73377,0.06412,0.00341,1.29170,-0.10405,0.18578
