# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
12.65168,14.12866,-1.22484,1.03586,1.14171,0.30853,0.87247,-0.10010,0.31097
12.47000,13.51075,-2.14887,1.03248,1.25451,0.28027,1.03851,-0.38108,0.77010
12.43279,13.35408,-0.69042,1.46217,0.06041,0.35005,1.17094,0.08714,-0.82058
13.16933,13.73235,-0.78900,1.37207,0.43547,0.29110,0.75178,0.37174,0.35851
12.63082,13.83514,-2.49267,1.12319,0.70305,0.23847,0.87587,-0.20421,-0.98913
12.65317,13.29588,-2.49625,0.90421,0.60323,0.22280,1.27797,-0.16286,0.31085
12.56874,14.21840,-1.18831,1.46877,0.37315,0.11249,0.76521,0.32109,0.88449
12.87706,13.69236,-1.92494,0.90401,0.78779,0.38254,0.90253,0.38892,0.44046
12.75278,13.22169,-0.25189,0.87829,0.02853,0.00375,1.15424,-0.44773,-0.77198
12.63038,13.61809,-0.57999,1.25813,0.14557,0.32999,1.14844,-0.48690,-0.39991
13.16158,13.49954,-1.52768,0.92455,0.12397,0.01904,0.76165,0.37347,0.50382
12.97598,13.85936,-2.70914,0.98027,1.07884,0.09913,0.87806,-0.01555,-0.75745
13.26569,13.49248,-0.99684,1.21349,1.18220,0.12681,1.12307,-0.20446,-0.69519
12.92990,13.90667,-2.57688,0.93111,0.26500,0.03282,0.75978,0.30133,-0.22775
12.97579,14.28412,-0.04111,1.24044,0.35526,0.09258,0.94511,0.37419,0.20000
13.02919,13.21765,-2.77760,1.28370,0.43290,0.36193,0.70705,-0.17349,-0.47371
12.46266,13.24269,-0.18485,1.04054,0.82746,0.17305,1.25475,0.34548,-0.72969
12.60412,14.36374,-2.93013,1.28990,1.44480,0.06632,0.88014,-0.04617,0.16006
12.52334,13.56816,-0.05010,1.22778,0.50837,0.38252,1.15526,0.17667,-0.96955
12.83610,14.34114,-1.81584,1.28108,1.33754,0.13614,0.97946,-0.12440,0.80725
