# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
13.26787,13.34702,-2.11296,1.20719,1.12087,0.22684,0.71695,-0.22596,0.91870
12.85309,13.67528,-1.82605,1.43509,1.02480,0.01412,0.81685,0.30927,0.16171
12.56211,14.09855,-1.68430,1.42594,0.80389,0.40929,0.89793,-0.11138,0.76959
12.62640,13.69081,-0.67630,1.27516,0.90277,0.40964,1.12920,-0.20991,0.00702
13.18123,13.22133,-0.81882,1.47418,0.29131,0.25517,0.91956,0.31810,0.09670
12.58199,13.52835,-0.56303,1.20148,0.62759,0.40070,0.85650,-0.30165,-0.63964
12.78112,13.83601,-0.00539,0.89391,0.58095,0.09386,0.99573,0.32959,-0.20825
12.57051,14.23664,-1.83558,0.99354,0.54171,0.40401,1.11972,0.47618,0.22168
13.25131,13.58727,-0.52133,1.35448,0.28960,0.31675,1.07053,0.19296,0.24953
12.50033,14.33918,-0.69229,0.81025,0.39905,0.14863,0.87847,-0.49758,-0.59993
12.70144,13.21631,-0.70494,1.28297,1.29106,0.47925,1.04249,-0.19161,-0.54133
12.95487,14.17667,-1.83356,1.08381,0.13538,0.06430,0.94912,-0.26901,0.85818
13.11052,13.83916,-0.30230,1.43043,0.30591,0.03200,1.07989,0.02013,0.64926
13.19864,13.44380,-1.25828,0.86480,0.97515,0.12680,1.20592,0.02634,-0.29053
12.91947,13.22267,-2.72378,1.15882,0.54394,0.22154,1.11335,-0.13142,-0.12223
12.85207,13.51339,-1.97622,0.86448,0.30945,0.44237,1.19135,0.30182,0.29469
12.61872,13.26279,-0.75913,1.49905,1.06359,0.11299,1.15011,-0.45539,0.20840
12.76217,13.70712,-2.71491,1.38815,0.69336,0.16049,1.11208,-0.32565,0.16153
13.23769,14.28231,-2.29417,0.97345,0.92146,0.17662,0.76754,-0.36208,0.03853
12.75891,13.36069,-1.74207,0.82451,1.31354,0.49469,0.90475,0.27259,-0.27252
12.48447,13.47083,-0.55105,1.07124,0.77705,0.11953,0.80314,0.04172,0.06961
13.26673,14.27359,-1.76458,1.17882,0.29141,0.18312,0.95674,0.19529,-0.75401
12.49984,13.87666,-1.61050,1.25476,0.87127,0.12933,1.28537,0.27046,0.77771
13.16596,14.30920,-0.81378,1.16124,1.22956,0.34009,1.10101,-0.00090,-0.32731
13.18166,13.56612,-0.67671,0.78710,1.10359,0.49049,0.98758,-0.35004,-0.73100
12.91632,13.66418,-2.38820,1.02400,1.39450,0.21093,0.82886,0.42702,0.84908
13.21692,13.93597,-2.77290,1.31312,0.49221,0.04855,0.92378,-0.44247,0.45064
12.41165,14.01542,-1.45404,0.90638,0.19307,0.02415,1.09177,0.44409,-0.18871
12.62839,13.73448,-1.76278,0.73092,0.92980,0.00270,0.82465,-0.10298,-0.35676
12.48563,13.23140,-2.29301,1.47400,0.35401,0.15222,0.91809,-0.21832,-0.95606
12.45861,13.44123,-0.73500,0.97404,0.72997,0.44730,0.87031,0.37076,0.90846
12.40593,14.03900,-0.81357,1.33377,0.16857,0.29672,1.03181,-0.33896,-0.80401
12.97678,14.04245,-2.66458,0.70903,0.66161,0.02417,1.25155,0.10345,-0.73214
13.08768,13.98847,-1.93248,1.39546,1.38222,0.34407,1.22898,0.04636,-0.68261
13.14946,14.06675,-0.21576,1.08674,0.21517,0.25712,1.01596,-0.20556,0.22339
