# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
13.25309,13.71944,-0.78368,1.07936,0.97858,0.33771,1.25457,0.14479,-0.74797
13.15304,13.85707,-1.60987,1.49307,0.24436,0.06173,0.89533,-0.46028,0.07231
12.72274,14.06009,-1.49476,0.75291,0.03318,0.46938,0.86207,-0.10772,-0.59498
13.20656,14.12800,-0.30768,0.88432,1.02414,0.14567,1.27663,-0.24744,-0.48636
12.83706,13.28109,-1.05209,0.94944,0.19129,0.05771,1.26924,-0.34301,-0.27752
12.43621,13.51626,-2.72131,1.22693,0.01533,0.14265,0.95732,0.31374,-0.68004
12.80510,13.89646,-2.79995,1.27356,0.95023,0.05368,0.88054,0.34697,-0.28966
13.24225,13.39917,-2.72931,0.84843,1.26180,0.31752,1.11583,-0.07653,0.01339
12.90052,13.51642,-0.74544,1.37458,0.33078,0.36475,0.92236,0.30208,-0.20669
12.56190,13.83049,-0.86005,0.99107,0.89911,0.14064,0.92314,-0.34244,0.20104
13.20097,14.10180,-0.24515,1.33554,0.62766,0.49603,0.74514,0.02459,-0.94525
12.94640,14.28752,-1.00748,1.27688,0.20174,0.11863,1.12480,-0.09765,0.96691
12.62322,13.34380,-2.38200,1.07914,1.18307,0.28694,1.05252,-0.13633,-0.94438
12.75030,13.26373,-0.67891,1.47004,0.42417,0.19348,0.71808,0.28676,-0.65410
12.83097,13.40510,-0.28440,1.31650,0.10652,0.32064,1.22497,-0.11894,-0.00390
13.05690,13.71512,-0.90908,1.47957,1.30686,0.14947,0.90271,-0.14479,0.38375
13.21823,13.53817,-2.62680,1.28791,0.87275,0.17549,0.97368,-0.24604,0.29397
12.90060,13.30438,-2.03784,0.81367,0.23209,0.12927,1.09497,-0.14657,-0.30269
12.72448,13.85112,-1.82274,0.87587,0.05008,0.10512,1.17272,-0.06924,0.20507
12.82789,13.66206,-1.42476,1.34908,0.43889,0.13076,1.21730,0.07801,0.07926
12.64267,13.84260,-2.81459,1.38588,1.12177,0.10274,0.89484,0.18685,-0.82629
13.16842,13.49117,-1.53730,0.77817,1.19038,0.20132,1.02035,0.37516,0.76112
12.78505,13.48313,-2.88895,1.38543,0.74929,0.22706,1.29511,-0.18458,0.28663
12.74309,14.01578,-1.16553,0.78260,0.01503,0.32602,1.20476,-0.46730,0.87453
12.49229,14.37561,-2.81509,0.87302,0.03341,0.49913,0.72985,-0.00780,-0.66158
12.60119,13.56816,-0.33685,1.07720,0.19710,0.29409,1.20134,0.06155,-0.25992
13.29107,14.31829,-2.14579,0.99744,0.47189,0.24287,1.12387,-0.39444,0.61149
12.62496,13.50235,-2.01320,1.45715,0.73563,0.08528,1.06834,0.18013,-0.02800
12.77248,13.32145,-2.56187,0.81489,1.20257,0.30054,1.17668,0.12795,0.37561
12.84054,13.52920,-0.22261,0.87139,1.32292,0.34493,1.15532,0.28747,-0.80158
13.05251,13.72908,-0.57503,1.15271,0.29759,0.21357,1.03565,0.03904,0.79698
13.05360,13.91482,-1.40060,0.82622,0.12741,0.22619,0.92948,-0.47244,0.84742
13.25181,13.67842,-0.69630,1.25558,1.27902,0.24639,0.93080,0.16719,0.45730
12.81217,13.99372,-1.01957,0.81707,0.14667,0.22338,1.07380,-0.25559,-0.03246
12.82449,14.04352,-0.56560,1.04906,0.09761,0.01739,1.14238,-0.48167,0.84664
13.16493,14.04526,-1.57291,1.40433,0.86147,0.34801,1.29694,0.02799,0.25026
12.73546,13.31028,-1.22344,1.22706,0.96581,0.36864,1.27748,-0.34443,-0.99794
13.26437,14.19096,-1.86171,0.95779,0.71807,0.29094,0.95508,0.21099,-0.42256
12.77708,14.01997,-0.58860,0.86112,1.29579,0.42023,1.12234,0.33368,-0.69599
12.88133,13.80879,-0.25480,0.70216,0.79737,0.35095,0.91322,0.23760,-0.41899
13.24058,13.58157,-0.73510,1.19495,0.50784,0.06357,1.02090,-0.02267,-0.03345
12.94513,13.82073,-1.94037,1.44352,1.11212,0.10992,0.83084,-0.49526,-0.37117
13.09674,13.24665,-2.20656,1.11690,1.35357,0.25024,0.86445,0.24630,-0.90212
12.79369,13.86267,-0.35104,1.18388,0.18381,0.29447,1.06456,0.18366,0.08741
13.18804,14.05887,-0.59900,1.22842,0.94967,0.09723,0.71831,-0.14387,0.26244
13.28522,13.45907,-0.81448,0.85651,0.83074,0.35200,0.96151,0.06957,0.22387
13.07914,13.44963,-0.80091,0.77090,0.85327,0.07800,0.79523,0.49747,0.21500
12.76975,14.39256,-2.25400,1.34546,0.31554,0.13895,0.77702,-0.09268,-0.02086
13.21046,13.98391,-0.67766,0.97605,1.36194,0.18034,0.99653,0.22076,-0.68423
13.12334,13.28103,-0.22733,1.37401,0.72078,0.30678,0.83703,0.03423,-0.92364
12.58832,13.90728,-2.92696,1.32352,1.08936,0.46195,1.29551,0.16686,-0.32943
12.47571,13.28714,-1.01330,1.45595,1.05295,0.28749,0.82853,0.32918,-0.27106
13.16744,14.30879,-0.99671,1.24174,0.68865,0.10698,1.09329,0.20543,0.58743
12.82608,14.03202,-2.45800,0.86004,0.80916,0.26060,0.99875,0.46143,0.49817
13.26807,13.71822,-0.03555,1.36299,0.42219,0.07532,1.15131,-0.26842,0.52660
12.98368,13.20708,-2.19394,1.24575,0.62083,0.39632,0.86470,0.05056,0.03450
12.95978,13.60984,-2.56732,1.06228,0.86262,0.42478,0.74227,-0.38902,0.42158
12.71519,14.31414,-0.27950,1.21177,0.02090,0.30242,1.08162,0.39555,0.96611
12.41904,13.87387,-2.46907,0.71410,0.78843,0.36071,1.06056,-0.38175,0.04020
