# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
13.05629,13.20385,-0.89541,1.10128,0.36608,0.15094,0.76199,0.25434,0.29968
13.16403,13.89634,-2.12780,1.42502,0.46374,0.36367,0.74963,-0.39266,0.59117
12.54001,14.34955,-1.91314,1.38391,0.81910,0.42605,0.77345,0.01383,-0.21065
13.11047,13.86047,-1.42647,0.98215,0.63503,0.07685,0.96343,0.07064,-0.21138
13.25667,13.69407,-1.33541,1.41095,0.37565,0.32273,0.89171,-0.18029,0.47285
12.63393,13.24839,-2.26302,1.38096,0.88444,0.06873,1.13828,0.35057,0.87611
12.99643,13.73677,-0.95274,1.12360,0.39245,0.37457,1.18670,0.08912,0.37341
13.00700,13.66235,-2.19684,1.20728,0.37493,0.05079,1.03309,-0.33246,-0.67617
13.01270,14.11048,-0.42553,0.99707,0.92923,0.20464,0.97986,0.17455,-0.17563
12.88314,13.63513,-0.77552,1.19443,0.76713,0.15758,1.16860,0.03585,-0.71711
12.50192,13.45330,-0.13901,1.20068,0.24658,0.03385,0.88831,0.19637,0.85264
12.80931,13.27512,-0.25628,1.04180,1.15361,0.34558,0.86770,-0.01320,0.36146
12.90536,13.39258,-1.25768,1.49444,0.82127,0.49665,1.02599,0.40102,0.17418
12.58548,13.64405,-1.77013,0.80116,0.46998,0.11746,1.01481,-0.28238,0.44394
12.82489,13.54265,-1.99859,0.70395,0.96957,0.38413,1.21830,0.41732,0.17821
13.24861,14.02966,-2.06151,1.19813,1.13230,0.43984,0.91163,-0.19893,0.96980
12.77455,14.24341,-2.86943,0.80205,0.30572,0.15846,1.16171,-0.18309,0.13190
13.25138,13.67973,-0.28235,1.09225,0.07313,0.34860,0.93522,-0.14581,0.28581
12.82285,13.37602,-0.04398,1.47847,0.99141,0.37051,1.02701,-0.13849,-0.83122
13.00069,14.23046,-0.33188,1.07979,0.54294,0.02017,0.97364,0.15989,-0.26710
13.00701,13.31269,-0.02846,0.89764,0.44546,0.36218,0.81319,-0.09960,-0.52347
12.70755,14.35366,-2.58863,1.19947,0.15355,0.48857,1.15120,-0.19339,0.52466
12.48838,14.28240,-2.62118,0.76149,1.49042,0.13737,0.92491,-0.33127,0.47200
13.12145,14.31033,-1.03620,0.75037,1.16210,0.39340,1.26288,0.04303,-0.46435
12.84889,14.33109,-1.27815,0.87167,0.96877,0.43429,1.04205,-0.49844,0.84167
13.22639,13.89752,-0.10823,1.48897,1.34573,0.22885,0.83193,0.28889,0.46336
12.58788,13.74462,-0.23140,1.34280,0.35630,0.00324,1.00811,0.25469,-0.59783
12.45366,14.11374,-2.45379,0.81476,0.08157,0.10237,1.25652,0.11563,0.76316
12.83331,13.97329,-0.24939,1.09151,0.97903,0.40839,1.15864,-0.29109,-0.89671
12.47682,13.78453,-1.48229,1.24914,0.67657,0.42500,1.21636,0.14690,0.39317
13.11526,14.24089,-1.67739,1.30134,0.39235,0.19150,0.88995,0.03874,-0.37145
13.06118,13.23524,-2.89481,1.11543,1.40392,0.40244,1.20623,0.08716,0.30732
12.78204,13.63045,-1.16893,0.87923,1.12653,0.29706,0.92792,-0.28390,-0.83194
13.22933,13.22744,-1.89534,1.28969,1.07772,0.45816,1.09134,0.08501,-0.67235
13.05206,13.63340,-2.48055,1.15276,1.20700,0.08191,1.14490,-0.00200,0.45546
13.25981,14.35046,-0.18862,1.03704,1.39761,0.39155,0.72200,0.05319,0.02967
12.67419,13.35094,-2.25445,1.46419,0.10164,0.31603,1.26558,0.06973,-0.47415
13.29344,14.21629,-0.28466,1.29334,0.65589,0.21274,0.81027,0.22381,0.36657
13.11927,13.60108,-1.02115,0.81029,0.18188,0.30612,0.85094,-0.30914,0.70183
13.06173,14.25275,-2.80494,0.97698,0.61281,0.44866,1.25285,-0.46474,-0.45083
13.04158,13.38662,-0.12376,0.70799,0.83657,0.26338,0.81051,-0.19034,0.14409
12.72648,13.48558,-1.12544,1.43757,0.44402,0.12043,1.13763,0.40423,0.56580
13.05939,13.35567,-0.49331,1.09270,1.26944,0.36013,0.90455,0.13228,0.25300
12.63379,13.51588,-2.19510,1.21394,0.27959,0.48929,1.15121,-0.29613,0.53819
13.26336,13.90609,-0.33237,0.92214,1.35166,0.36699,1.07501,-0.29794,0.70139
12.84168,14.28437,-2.75621,1.04739,0.07943,0.16382,1.21756,-0.06022,-0.49373
12.40972,13.24114,-2.73148,0.95677,1.37216,0.38441,0.83516,-0.07566,0.64205
13.12414,13.91490,-2.17136,1.24667,0.45169,0.27558,0.94592,-0.10179,0.15374
12.96792,14.22733,-1.97867,1.35938,0.29119,0.39274,0.88478,0.15314,0.23678
12.70437,13.23399,-1.14564,0.87086,0.68094,0.04166,1.18484,0.48157,-0.41173
12.90495,14.12377,-1.79329,1.28294,1.19055,0.45719,0.74589,-0.02680,0.91413
12.47250,13.81140,-2.84837,0.76238,0.87970,0.14744,1.05100,-0.13745,0.41540
12.79023,14.14827,-2.52263,1.19242,1.25863,0.19104,1.11718,0.48927,-0.15085
13.03917,13.95528,-0.54432,0.80723,0.26060,0.11261,0.74271,-0.25967,0.20509
13.29554,13.74318,-2.82273,1.18618,0.04123,0.08694,0.98001,-0.32702,-0.30120
12.66398,13.86314,-2.53871,0.84337,0.31770,0.05689,1.20271,0.42696,-0.51773
12.47490,13.78586,-0.76553,1.30156,0.15388,0.04156,0.86750,0.05860,-0.20288
12.54144,14.17728,-0.63934,1.49210,0.59302,0.08390,1.04503,0.12193,-0.04967
12.40123,14.05804,-1.76218,0.75325,0.01521,0.31146,0.78007,-0.26871,0.16364
13.27669,13.75984,-1.65683,0.81010,0.18808,0.39347,0.83598,-0.19275,0.31495
13.05084,14.19411,-2.91598,0.95702,0.46022,0.34602,0.72709,0.40350,0.22456
12.68961,13.50976,-2.16157,1.39644,0.09663,0.16772,1.11759,-0.19284,-0.48526
13.04707,13.63652,-0.14995,1.20388,0.80788,0.30693,0.88932,0.13505,0.12646
12.41895,14.08660,-0.37430,1.46806,0.99822,0.41346,0.77676,0.20612,-0.63750
12.47160,13.31180,-2.82872,1.45112,0.04256,0.23406,1.08383,0.25383,-0.98552
13.08400,13.69719,-2.22334,1.30321,1.14994,0.01980,1.00674,0.48015,0.72472
12.93153,13.43215,-0.96539,0.93700,0.60050,0.36106,0.90614,0.14589,0.67451
12.50432,14.11131,-1.82715,1.04445,1.22241,0.03314,1.12885,-0.28669,0.75797
12.44903,14.00355,-1.33295,1.21459,0.64959,0.35443,1.12746,-0.01838,-0.02864
12.88022,14.13251,-2.45920,1.12829,1.26081,0.29122,1.23189,-0.46019,0.62077
13.28220,13.45725,-1.27769,1.03782,0.89003,0.49868,0.70194,-0.22195,-0.88704
12.47460,13.71418,-0.33247,0.99145,1.21253,0.33362,0.70654,-0.34721,0.12438
13.13675,14.08068,-0.24844,1.32136,1.48313,0.29709,0.90786,-0.31453,-0.34994
12.96566,14.13967,-1.88296,1.10759,0.13731,0.38524,1.00566,-0.28024,-0.59040
12.49091,13.85065,-2.27450,1.38930,1.47678,0.03412,1.08908,0.03058,0.10807
12.66687,13.87169,-1.52085,0.73899,0.63096,0.17202,0.93226,0.37581,-0.26479
12.48727,14.27075,-1.11321,0.75981,0.65881,0.16364,0.91067,-0.46254,-0.80508
13.10955,13.65917,-0.23850,1.11349,0.57392,0.41709,1.06039,-0.31740,0.21715
12.45133,13.54184,-2.89497,1.23376,0.38177,0.27155,0.82082,0.06734,0.68362
12.84893,14.20988,-1.59800,0.93948,0.16355,0.17680,1.06316,-0.04975,-0.12403
12.58606,13.68969,-2.01452,1.17683,0.64868,0.46536,1.21861,0.16754,-0.45684
13.28565,13.38337,-2.81063,0.88707,0.13480,0.23829,1.25618,-0.35761,0.92541
13.15188,14.26045,-0.49010,1.22575,1.19450,0.09902,1.15773,-0.41898,-0.18595
12.74956,13.98155,-2.41578,0.83407,1.12923,0.38074,1.03792,-0.46830,-0.98878
12.72853,13.55510,-2.89269,1.18661,1.45672,0.21138,0.75767,-0.21407,0.64002
13.11698,13.21671,-1.99233,0.82153,1.03985,0.01436,0.72302,0.05689,-0.88499
12.44955,13.31100,-2.22000,1.38837,1.00153,0.26463,1.01986,0.28575,-0.88803
12.54145,13.70975,-1.71988,0.89611,0.18585,0.25247,0.73319,0.47554,0.98232
12.91271,13.62264,-0.74712,0.90847,0.66531,0.30315,1.08927,-0.26912,-0.12814
12.72349,13.91056,-2.39995,0.91558,1.16023,0.10235,0.75129,-0.33337,0.41980
12.92050,13.27980,-0.58667,0.98478,1.20714,0.47268,1.01117,-0.30117,-0.02805
12.74239,13.25257,-0.17771,0.83131,0.94929,0.16353,1.28618,-0.31111,-0.05971
12.51946,13.22482,-1.66789,0.98581,1.47003,0.28296,0.92645,-0.13441,0.01265
12.96469,13.31381,-2.53831,1.17982,0.80337,0.44075,0.93957,-0.07337,-0.40575
12.65018,13.81353,-0.19855,1.14626,0.94138,0.22521,1.25051,0.44569,0.83626
13.04988,13.56438,-0.76986,1.22691,0.64184,0.47074,0.76794,-0.35313,-0.49179
13.23283,14.01449,-0.89884,1.13826,0.43976,0.03997,1.00143,0.01735,-0.18514
12.93332,13.20865,-2.80553,1.49543,0.81454,0.48147,0.85406,0.32765,-0.75581
12.57630,13.47374,-2.81665,0.98584,0.55743,0.03138,1.23776,-0.38150,0.18406
12.82006,14.39270,-1.48738,0.96188,1.31419,0.46280,1.01179,-0.09302,0.15021
12.93590,13.89465,-0.15541,0.76005,0.89675,0.21075,1.05167,-0.16109,-0.25083
12.45645,13.78110,-1.91869,1.00332,0.23443,0.10617,1.02003,0.12251,0.77128
12.53508,13.21744,-1.97777,1.38741,1.34807,0.05871,1.26953,0.09775,-0.06658
12.42418,14.00436,-1.22575,1.32312,0.28706,0.05958,1.29904,0.23275,-0.48141
12.67358,13.69591,-0.16035,0.92646,0.21545,0.06456,0.81281,0.22778,-0.84216
13.19580,14.21982,-1.09416,0.91775,0.07733,0.24111,0.93614,-0.01483,-0.26516
12.64537,13.53375,-2.98504,1.03634,0.29434,0.18577,0.89832,0.17888,-0.38269
13.21803,14.07202,-0.90733,1.13354,1.32679,0.28789,0.76926,-0.04435,0.28001
13.20556,13.83319,-1.23582,1.43467,0.18217,0.37481,0.91205,-0.13888,-0.80902
13.11510,13.21861,-1.40574,1.14378,0.20734,0.26618,0.92672,-0.48525,0.64508
12.55036,13.20695,-1.18136,1.41204,0.75972,0.49359,0.92050,0.38292,-0.40363
13.14402,14.17431,-0.43639,1.05821,1.46992,0.41090,1.29205,-0.12719,-0.67990
12.45433,13.91540,-2.68500,0.81150,0.31939,0.22189,1.10414,0.12679,0.14178
13.04254,13.89138,-2.97631,0.78276,1.01206,0.14848,1.03270,-0.02439,0.49724
12.73045,13.37637,-1.68693,1.15454,0.26145,0.13475,1.08523,-0.18302,-0.46504
13.25826,13.72777,-2.27730,0.70202,0.36916,0.34771,0.97124,0.08660,-0.70755
12.98291,13.39023,-1.09874,0.80709,0.90879,0.10787,1.28172,-0.45454,-0.28924
12.90544,14.34082,-0.77561,1.09093,0.86582,0.32393,1.27155,-0.42908,0.65167
12.68283,13.92827,-2.55612,1.44573,0.91336,0.33725,0.88505,-0.09226,0.36239
12.83927,14.22471,-2.53402,1.28803,0.29959,0.35936,0.83641,0.00386,-0.73038
12.62529,13.45005,-0.80516,1.31200,0.84746,0.49441,0.90349,0.35725,0.96613
12.87085,14.26949,-0.56866,1.41992,1.00885,0.28276,1.10778,0.31297,0.69680
12.77483,13.79900,-0.85427,1.07988,0.48616,0.21895,0.90100,0.18367,-0.25128
12.92613,13.73431,-0.34791,1.20871,1.17909,0.47106,1.06155,0.06990,-0.16935
13.07158,13.82218,-2.69331,1.12079,0.67881,0.01102,1.08302,0.37863,-0.69069
12.60231,14.30184,-0.43217,0.95888,0.15486,0.27362,1.15840,0.19777,-0.56164
12.65115,13.79673,-2.50366,1.41287,0.31041,0.14141,1.11013,-0.43477,-0.53362
12.67711,13.27361,-2.16271,1.04307,0.83232,0.08391,0.79585,0.15089,-0.92739
12.89024,13.38967,-0.08409,0.86579,0.86223,0.48002,1.29700,0.17723,-0.17884
13.21958,13.30702,-1.32784,1.06579,0.74309,0.32985,0.72730,-0.10410,0.43911
12.46512,13.57209,-1.01455,0.82232,0.31510,0.46465,1.05710,-0.00126,-0.45843
12.81759,13.54835,-2.50226,1.17744,0.50899,0.37402,1.12184,0.29035,-0.92279
13.10298,14.08163,-2.56475,1.03547,1.33370,0.11219,0.75495,0.27450,0.61353
13.28987,13.30695,-0.10145,1.00379,0.95067,0.49777,1.15408,-0.48563,0.59266
13.13244,13.49143,-2.19747,1.36371,0.26218,0.21785,1.01194,0.31755,-0.97314
12.60013,13.50388,-0.36229,0.92824,0.13749,0.01765,0.79242,0.02919,0.18308
12.91962,13.39677,-0.68106,1.05486,0.82473,0.29772,0.75868,-0.37280,0.83864
12.92825,13.51898,-2.69671,0.95630,1.39634,0.43265,0.85755,0.01307,0.12662
12.67506,13.89690,-2.05484,0.71329,1.25733,0.31639,1.00132,-0.17390,-0.25111
12.61674,14.25467,-0.04077,1.30141,1.14798,0.13018,1.28105,-0.26128,-0.77107
12.93428,13.95154,-1.89738,1.09808,0.61702,0.31887,1.14646,-0.10383,0.89724
12.85108,13.38638,-2.27549,0.98109,1.29465,0.18657,0.82169,0.06575,-0.94780
12.83057,13.24425,-1.43935,1.06007,0.36858,0.48284,1.10622,0.16306,0.94156
13.18235,14.35334,-2.54559,0.95576,0.11742,0.33208,0.90244,0.32167,0.09293
12.63945,14.03267,-1.10683,1.25642,0.94142,0.28976,0.90138,0.12286,0.33610
12.43210,13.56760,-2.73620,0.96893,0.20773,0.25344,0.95377,-0.19179,0.73349
13.26713,13.51290,-0.98192,1.20663,1.04480,0.23152,0.75585,-0.38906,0.25527
12.76884,14.18705,-2.24267,0.91406,0.94290,0.04314,0.94226,0.02704,-0.53511
12.46582,14.20123,-1.24900,1.04492,1.16693,0.32997,1.18688,0.20108,0.75847
12.47727,13.84000,-1.99783,1.10852,0.40620,0.12807,1.21090,0.15788,-0.95315
13.04113,13.51375,-1.40388,1.06567,0.05851,0.47184,0.93092,-0.05212,-0.03910
13.12372,13.52611,-1.80344,1.25152,0.44602,0.38537,0.85431,-0.42889,0.49140
12.57322,14.33977,-1.57433,0.87643,0.52100,0.24631,0.76406,-0.26663,0.49955
12.89126,14.23783,-1.10702,1.12537,1.35120,0.22818,1.03454,0.43628,0.48477
12.87875,13.34508,-1.11648,0.91646,1.23727,0.04219,1.09564,0.31739,0.38384
12.99044,13.70783,-1.34467,1.27604,0.52028,0.31534,0.80626,0.05073,-0.53801
12.90422,13.73551,-1.97550,1.31712,0.42379,0.02881,1.10591,0.37618,0.97818
12.69448,14.30772,-2.67192,0.82050,0.97293,0.01116,0.73646,0.28494,0.31637
13.27815,13.90163,-1.26531,0.94955,1.27177,0.33110,1.15512,-0.02700,-0.53813
13.11749,14.11720,-0.06275,0.99731,0.72954,0.47740,1.24586,0.19987,-0.75197
13.29517,13.35608,-0.52045,1.10665,0.71972,0.03699,0.99114,0.25322,0.98274
12.80132,13.60136,-2.82060,1.46922,0.37359,0.46278,0.70098,-0.49884,0.87115
12.69407,14.18219,-2.69555,1.38371,1.00461,0.26173,0.96913,0.45041,0.58851
12.57053,13.37293,-0.15888,0.84833,0.11318,0.21016,1.14858,0.34159,0.29309
12.66238,14.08722,-0.10877,1.11354,1.43313,0.10444,1.04698,0.03236,0.89547
12.65341,14.15535,-1.93790,0.84917,0.55549,0.08259,1.11406,0.44339,0.22984
12.92067,14.35214,-1.83229,1.19604,0.79210,0.04825,1.05592,-0.25192,-0.42743
12.67450,13.99659,-1.35221,1.31265,0.48999,0.49408,0.92091,0.08811,-0.65378
13.01256,13.64328,-2.91158,1.46366,1.33144,0.12288,1.21495,0.06418,0.11428
12.93240,13.46411,-0.48870,1.18841,0.30142,0.21052,0.75559,-0.38183,0.52637
12.94343,14.12685,-1.31204,1.10090,0.10460,0.03534,1.00876,-0.48111,-0.91812
12.90355,13.80267,-0.24173,1.08164,0.18647,0.40685,1.10240,-0.15510,-0.66863
13.09397,13.96065,-0.07618,1.06295,1.06102,0.01942,1.21116,0.42435,-0.93717
13.04146,14.29303,-1.51603,1.41320,0.10619,0.05463,0.98066,0.07770,0.14918
12.99848,13.74638,-1.85141,1.13218,0.83583,0.09459,1.01308,-0.06749,0.26171
12.50590,14.25722,-1.61752,1.21925,0.39181,0.23235,1.15462,0.38997,0.53609
12.60293,14.16379,-2.70919,1.10746,0.40268,0.39152,1.23344,-0.39146,-0.77850
12.41977,13.76109,-2.87946,0.87967,0.25595,0.40772,1.09643,0.11636,0.77625
12.71201,13.23546,-0.36650,0.73585,0.72736,0.46278,1.22414,0.43933,0.29045
12.73572,14.37440,-0.03175,0.90244,1.26186,0.42040,1.07333,0.44753,-0.46716
12.88521,14.09090,-0.45349,0.86086,0.01352,0.41594,0.92831,-0.24021,0.29502
12.85268,13.93960,-0.49503,0.79652,0.40066,0.47569,1.08483,0.06685,0.73824
13.18482,13.60239,-2.07972,0.88769,0.59161,0.03862,1.10391,0.39753,0.61303
12.78605,14.14145,-1.14305,1.04411,0.94740,0.07933,0.93529,0.37078,0.85274
13.15198,13.46635,-2.08070,0.73139,1.41524,0.34156,0.99229,0.37058,-0.80093
12.92522,14.27394,-1.89358,0.91192,0.88777,0.12814,1.01515,-0.46078,0.16114
13.02132,13.29754,-0.26249,1.38696,1.02639,0.24609,1.19584,-0.09137,-0.33894
12.79193,13.25003,-0.02640,1.02680,0.75340,0.26877,1.28796,0.22178,-0.15635
12.99247,13.59470,-1.71506,1.18833,1.43014,0.30005,0.96065,0.15294,-0.98722
12.90580,13.48243,-2.61067,1.36705,1.22365,0.24643,1.19338,0.42736,0.62034
13.15934,13.94401,-1.73339,1.42717,0.31784,0.03445,0.93586,-0.32127,-0.83375
12.82345,14.19437,-2.66267,0.96738,0.59980,0.24000,0.78357,-0.42797,-0.44129
13.03206,14.37409,-0.09242,0.71075,1.06978,0.35819,0.70716,-0.13648,-0.15985
12.67196,13.36737,-0.96648,1.29370,0.39263,0.40310,0.73175,0.05825,-0.48364
13.01908,13.65938,-0.58612,1.15601,0.50546,0.22730,1.21314,-0.20168,-0.27782
12.51937,13.41559,-1.68165,1.05937,0.53682,0.18372,1.10777,-0.07806,-0.75358
12.55864,13.98379,-0.02482,1.38740,0.73494,0.47296,0.95020,0.44698,-0.36669
13.07236,14.08176,-2.87468,1.40598,0.42543,0.23141,1.18362,0.20550,-0.16823
12.40295,13.89812,-0.84881,1.36904,1.19049,0.29522,0.80985,0.07811,0.56576
13.16415,13.53709,-1.62369,0.80999,0.32914,0.39504,0.92828,0.00822,-0.48052
12.88073,13.59855,-2.85595,1.31552,1.26798,0.33736,0.94373,0.44550,-0.57874
13.25211,14.39078,-0.92262,0.74985,0.84826,0.15393,0.98782,-0.01722,-0.99899
12.71708,13.32893,-0.82901,0.76864,1.46013,0.25389,0.79278,0.21162,-0.59090
12.79576,13.60568,-1.02937,1.07429,0.72935,0.20980,0.70853,-0.34190,-0.45098
12.47033,14.07768,-1.55319,1.10520,0.39954,0.35819,1.06710,0.33896,-0.14855
13.21751,14.28489,-1.00449,0.76994,0.27236,0.08069,0.91620,0.32246,0.78137
12.43204,13.97025,-0.81949,1.00327,1.19256,0.43338,1.18208,0.06934,0.42069
13.07101,13.37401,-2.07739,1.24475,0.48297,0.17024,0.87529,-0.46888,0.44063
13.02696,14.15988,-1.30453,1.03126,1.19404,0.20716,1.17884,0.25883,-0.44507
12.62850,13.91199,-2.35595,0.91626,0.15746,0.34646,1.04086,0.37642,0.90990
13.15190,13.34507,-0.54673,0.78452,0.68806,0.45168,0.72223,0.45721,0.13121
13.17440,14.27214,-0.81420,1.34680,0.04289,0.23901,1.02999,-0.15384,0.06315
13.12607,13.59918,-1.31312,1.23918,0.44766,0.00870,1.29063,0.29378,0.37692
13.27704,13.91688,-2.63538,1.27400,0.69518,0.10100,0.77283,0.15502,0.13692
12.65182,14.26844,-2.32025,0.99968,0.43437,0.46424,0.82604,-0.31527,-0.13943
12.79955,14.14712,-2.54839,0.71034,1.26744,0.06226,0.98354,-0.05036,-0.34143
12.70199,14.00696,-2.97522,0.80232,0.98234,0.18313,0.95143,0.48827,0.50193
13.02563,13.76318,-1.36404,0.76144,0.34016,0.14917,0.98161,-0.25444,-0.07337
12.99325,13.24234,-2.07543,1.18321,0.80537,0.17293,0.84699,0.44514,-0.72240
13.10719,13.50024,-1.63299,1.32085,0.37796,0.17581,0.86722,0.15729,0.04581
13.28829,14.12662,-1.11683,1.22935,1.41735,0.40858,0.76095,-0.08037,0.37866
12.76996,13.71063,-2.56803,0.75400,1.36070,0.10914,1.18106,0.40216,0.76966
12.61545,14.36595,-2.13797,1.20064,0.02441,0.08683,1.24662,-0.29192,-0.91313
12.49660,14.11273,-1.40707,1.33632,0.58445,0.30387,0.99690,-0.34742,-0.32649
12.48290,13.95860,-1.32462,0.79755,0.48981,0.24144,1.08084,-0.00576,-0.57320
12.50003,14.34850,-1.69063,0.97452,0.41861,0.41084,1.01083,0.02194,0.62012
12.61843,14.39904,-1.69003,0.80133,1.39008,0.19079,0.75619,-0.21628,-0.53825
12.43746,13.82340,-1.55835,1.21729,1.34120,0.42826,0.76124,0.11808,0.28372
12.75814,14.28428,-1.74142,0.79115,0.91728,0.43571,0.85621,0.34431,-0.99756
12.43639,13.89224,-1.77816,1.34218,0.36181,0.14565,0.81735,0.26545,-0.15912
12.97789,14.15311,-1.15719,1.02956,0.03422,0.02114,0.89852,0.45833,-0.76913
12.59015,14.05216,-0.83252,1.25459,1.35471,0.21476,0.92876,0.49792,-0.25840
13.28972,14.07881,-2.57815,1.47796,0.05351,0.39112,1.29902,0.23184,0.66183
13.07048,13.26754,-0.03397,0.93923,0.15034,0.04786,1.17495,0.35280,-0.54030
12.61062,14.14196,-1.34486,1.35369,1.49714,0.14175,1.03349,0.07852,-0.11474
12.89299,13.65717,-2.63314,0.98497,1.47867,0.27467,0.82140,0.27796,-0.75155
12.44644,13.66326,-1.16231,1.05517,1.03821,0.36913,0.77909,-0.46313,0.25561
12.93159,14.33233,-1.06207,1.34182,0.11579,0.42807,0.76140,-0.49314,0.07507
13.01498,13.28473,-0.98247,0.95033,1.04594,0.33656,0.99849,0.09907,-0.27756
12.88898,14.22055,-2.99198,1.30525,1.27716,0.40052,0.96045,-0.15844,-0.90435
12.49211,13.40944,-1.47817,1.47871,0.26350,0.26445,1.12806,0.13793,0.54961
12.75588,13.27911,-2.29354,0.94727,0.83151,0.31376,0.84688,-0.08494,-0.85460
13.18897,13.82738,-0.09695,0.85912,0.54329,0.45940,1.09271,-0.48339,-0.14110
12.47937,13.29011,-0.88983,0.87420,1.43465,0.38402,1.29418,-0.36885,-0.54864
13.20824,13.62840,-2.57343,1.33705,0.67070,0.25758,0.94931,-0.11800,-0.91046
12.60381,13.65044,-1.33032,1.09481,1.39082,0.43780,1.19397,-0.09556,0.90071
13.02517,14.27380,-1.94987,0.85993,0.35088,0.30439,0.86426,-0.32491,-0.35529
12.78316,13.95659,-1.99034,1.34372,0.84495,0.14039,0.76429,0.01063,-0.84962
12.49412,14.39475,-1.22074,1.39832,0.06800,0.41323,0.90186,-0.33032,0.08276
12.50569,13.57617,-2.77254,1.20053,1.10738,0.18469,0.73452,-0.45557,-0.17055
12.57819,13.49086,-0.34367,1.34997,0.48341,0.20685,1.04337,0.42822,-0.39580
12.78471,14.23074,-2.30826,1.10772,1.20336,0.00547,1.21841,0.02827,-0.22320
12.66468,14.30717,-0.68883,1.09887,0.54757,0.01555,1.28102,0.07380,0.97058
13.09274,14.30765,-1.33972,0.95466,0.42466,0.00207,0.85390,-0.36801,0.22488
13.21876,13.47676,-1.08702,1.10386,0.22677,0.44168,1.08839,-0.49435,0.36341
12.79946,13.92532,-1.07400,0.81639,0.19021,0.01088,1.20007,0.29654,-0.18113
12.77993,13.63674,-2.84414,1.22398,0.91266,0.45112,0.73270,0.16678,-0.17099
12.92582,14.21636,-1.99959,1.20814,0.61882,0.28512,0.79913,0.12267,0.38369
13.12289,13.63083,-1.03715,0.91604,0.02860,0.07287,0.72984,0.29959,-0.51741
13.27863,13.21156,-2.68640,0.97917,0.92252,0.06412,0.84600,-0.46032,0.89095
12.81980,13.98779,-0.38064,0.70383,0.82753,0.00841,1.22549,0.20052,-0.49004
13.25913,13.95018,-2.69652,1.02812,0.21527,0.46941,1.07903,0.29613,-0.06410
12.87335,14.33320,-2.72258,1.39069,0.62690,0.39410,1.22806,0.39341,0.84105
12.95462,13.64035,-2.05513,0.86754,0.66655,0.46058,1.14680,-0.23312,0.22869
12.51117,13.87967,-0.72545,0.83575,0.05353,0.16131,1.28553,-0.22135,-0.07517
12.71547,13.96948,-0.25600,0.99759,0.67713,0.31470,0.74257,0.34590,-0.77832
12.51891,13.33341,-1.36231,1.35206,0.64266,0.10614,1.25582,0.29690,-0.10377
12.74411,13.64214,-2.11068,1.21338,0.40401,0.19931,0.90795,-0.14381,-0.75645
12.74315,13.48500,-1.18056,0.92374,0.71867,0.41138,0.76016,-0.45464,-0.72770
12.47753,14.11226,-2.16796,0.88817,1.27759,0.49853,1.25877,-0.08532,0.52982
12.97636,14.27860,-1.94153,1.37940,0.57105,0.05208,0.84309,-0.32384,-0.61172
12.67903,13.45631,-0.96655,0.98372,1.21624,0.14205,0.88092,0.02907,0.52762
12.54825,14.28371,-0.11673,0.87634,0.99500,0.07644,1.03006,0.49674,-0.62595
13.05270,13.42000,-0.63239,0.87248,1.33845,0.44234,0.79745,-0.23263,-0.45115
13.21863,13.93923,-2.81155,1.48639,1.21970,0.48391,1.12507,0.25706,0.73110
