# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
12.78373,13.67417,-2.93985,0.85256,0.37066,0.29524,0.77436,0.11189,-0.65816
12.58227,14.07025,-0.64581,0.97006,0.34322,0.35412,1.18170,0.21789,0.54248
13.03005,14.25419,-0.47794,1.36767,0.89700,0.33904,0.93468,0.06803,0.79900
12.56921,13.43472,-1.29763,1.40348,1.28110,0.25266,0.79279,-0.27184,0.05118
12.43728,13.57512,-1.53372,0.73338,1.47890,0.18408,1.21025,0.38396,-0.65354
13.15403,13.72480,-0.67351,1.41861,1.15485,0.42741,0.77325,0.42531,-0.30731
12.59912,13.56846,-1.94121,1.23500,1.29241,0.39324,0.98748,-0.03935,0.42821
12.76516,14.07542,-2.14135,1.23834,0.08272,0.00762,0.72183,-0.10688,-0.53774
12.83547,13.64849,-1.49333,1.48767,0.64564,0.02189,0.80735,0.31253,0.38202
12.99356,13.40074,-1.58888,0.77850,1.46841,0.26616,0.75963,0.40911,-0.08592
13.01573,13.26617,-1.32688,0.70052,1.41518,0.44378,0.95424,-0.16541,-0.14244
13.15106,13.92726,-1.42123,1.05058,0.79354,0.16611,1.24478,-0.14822,0.06764
13.22388,14.28349,-0.16282,1.47832,0.68068,0.33307,0.85847,-0.30776,-0.76528
12.55423,14.32199,-1.55782,1.09933,0.42614,0.36980,1.20822,-0.25764,0.94927
12.56105,13.59105,-1.01141,0.87123,0.12785,0.36162,1.10372,-0.16723,0.17913
12.79463,13.93416,-2.26917,1.25851,0.80752,0.28732,0.91047,-0.04956,0.46516
12.55641,13.84353,-2.64534,1.25926,1.22726,0.38711,1.15688,-0.41925,0.59921
12.90425,13.99319,-1.05986,1.09630,1.09055,0.46425,1.07367,-0.03667,0.36603
12.45131,14.05845,-1.42716,1.02460,0.56283,0.33499,1.29916,-0.21726,-0.80554
12.76238,14.29855,-0.67615,0.80744,0.02905,0.44139,1.26378,0.15230,0.89481
12.77992,13.66105,-0.97254,1.02455,0.04166,0.12009,1.28026,0.22209,0.16473
13.15790,13.99237,-1.23028,1.08607,0.00290,0.37295,1.03874,-0.11950,-0.69473
13.25698,13.40558,-1.30186,0.72252,1.45204,0.02396,0.81890,0.39031,0.45449
13.23740,14.24837,-1.98717,1.26446,1.01171,0.08280,1.00270,0.36119,0.14693
12.41786,13.76739,-0.78997,1.19981,0.19517,0.06865,1.05385,0.33138,-0.88713
12.95840,14.21736,-2.43451,1.01492,1.40922,0.38200,0.97538,0.48317,-0.66391
13.01398,13.32379,-1.08201,1.29862,1.11115,0.20912,0.74757,-0.04058,-0.58235
13.21544,13.22356,-0.36324,0.72146,1.36541,0.30659,0.84895,0.42102,-0.13740
13.00620,13.45456,-0.53501,1.35052,1.40815,0.29050,0.85371,-0.09901,-0.23413
12.94088,13.82029,-1.89329,0.79850,1.16022,0.05851,1.02246,0.40684,0.95080
12.93515,14.08533,-2.70115,1.10554,0.07007,0.47219,0.96335,0.11931,-0.65301
13.15070,13.59471,-2.43230,0.90339,0.33955,0.34161,0.72743,-0.25266,0.20022
12.71704,13.71736,-1.72981,0.95324,0.43721,0.21564,1.09970,-0.42826,0.30940
12.60730,13.83991,-1.25032,1.14681,1.08595,0.21488,0.71231,-0.13725,-0.96570
12.83904,14.03253,-0.11024,1.46932,0.63345,0.00432,0.86459,0.19974,-0.63362
13.08719,13.38378,-2.91565,0.89861,0.31276,0.12711,0.93386,-0.28129,-0.20529
12.60663,14.21339,-1.73739,1.35343,0.09979,0.45177,0.98736,-0.11107,-0.15866
12.42953,14.23684,-1.91874,1.29223,0.03857,0.22716,1.08546,0.12516,-0.97377
13.23724,14.17072,-0.42557,0.92482,1.44290,0.04591,1.04229,-0.22828,-0.86614
13.25609,14.13170,-0.60830,1.00075,1.27654,0.14053,1.19881,-0.28181,0.83890
13.20752,14.01946,-0.01937,1.03944,0.36468,0.40707,1.20545,-0.42260,-0.81523
12.82254,13.79795,-0.17366,1.18629,0.08615,0.30532,0.99834,-0.18876,-0.42843
13.17707,14.18343,-2.70824,1.17081,1.36710,0.17264,1.06818,0.44133,0.56546
13.17023,14.13052,-0.40684,1.33417,0.19065,0.06205,0.77481,-0.45577,-0.85894
12.52783,13.96205,-2.07266,1.38978,0.47236,0.39895,1.21224,0.26614,0.04783
13.28293,13.86649,-0.73459,1.15214,0.41753,0.05749,1.21630,-0.41699,-0.39373
12.55692,13.88045,-0.53777,0.98098,0.26584,0.43119,0.96370,-0.39461,0.22024
13.22938,14.17777,-0.84161,1.39023,1.44896,0.46633,1.02258,-0.41080,-0.22955
13.06324,13.32939,-1.52591,0.78881,0.48151,0.31431,1.19356,0.36452,0.46857
12.60784,13.73451,-0.24547,0.95639,1.21203,0.38656,0.78473,-0.14344,-0.43519
13.22853,13.51330,-1.04248,1.02970,0.34280,0.14506,1.28124,-0.03716,0.64511
13.15211,13.41871,-0.37475,1.49924,0.97721,0.25988,1.26724,-0.04473,-0.71984
12.60155,13.81915,-2.15901,1.30256,0.88839,0.13466,1.07380,0.04749,-0.50060
12.43918,13.93855,-1.11168,0.71449,1.11148,0.07288,0.91049,-0.13551,-0.81820
13.12133,13.25414,-2.87207,1.15496,0.65128,0.22120,1.08700,-0.03671,-0.94348
12.83370,13.75779,-0.81625,1.03667,1.48148,0.17053,0.86032,-0.30616,-0.87995
12.56335,13.33556,-2.05506,0.95070,1.49548,0.17150,1.26175,-0.12500,-0.79108
12.52000,13.41236,-2.68896,1.21101,0.26259,0.24131,0.89112,0.43765,0.10823
13.10674,13.81057,-1.58982,1.36978,0.54395,0.39414,1.18765,-0.07978,-0.54617
12.40872,14.18824,-1.16575,0.89698,1.46955,0.00128,1.20287,-0.23362,0.38878
12.80022,13.42496,-1.50472,1.22381,1.31149,0.16748,0.90499,0.40155,-0.41573
12.42887,13.80391,-1.24246,1.23507,0.94387,0.05312,1.07012,0.45847,0.98328
12.82679,14.11678,-1.31283,1.06346,1.38669,0.12417,0.89778,-0.17832,-0.02542
12.67384,13.50562,-2.55527,1.04647,0.73574,0.49829,1.08413,0.41800,0.67337
13.09960,13.70013,-0.88058,1.18169,0.76569,0.32979,0.78341,-0.34999,-0.00493
12.62409,13.47992,-2.34886,1.16736,0.82748,0.25090,1.13657,-0.25935,0.51640
12.85210,13.86517,-1.17376,1.28369,0.22721,0.05731,1.03917,0.30020,0.56450
12.54586,14.01872,-1.43046,0.87115,0.95403,0.37004,0.89356,0.00816,0.71355
12.49436,13.85084,-0.92574,1.24509,0.42096,0.44874,0.81766,0.00236,-0.04617
13.08460,13.21662,-2.99955,1.19863,0.77183,0.42161,0.78717,0.24966,-0.28471
13.21191,14.07628,-1.44296,0.73388,0.77987,0.47629,1.21900,-0.28407,-0.26531
12.90666,13.62341,-2.12016,0.75392,0.12860,0.04294,1.20574,0.38681,-0.58462
13.29099,13.88444,-1.42825,0.78756,0.83524,0.37215,0.91228,-0.42897,-0.95397
13.10763,14.15925,-1.94500,0.84649,0.95690,0.41944,0.86647,-0.25195,-0.41253
12.73146,14.29298,-0.41918,1.03262,0.63832,0.16598,0.80193,-0.40752,0.68826
13.11035,13.93083,-0.06134,1.29698,0.54649,0.14626,1.06350,-0.21212,-0.28627
12.60503,14.04536,-2.26666,0.94566,1.49672,0.32190,1.25124,-0.22856,-0.14726
13.26666,13.54985,-0.72953,0.88967,1.29436,0.19691,0.95409,-0.08300,-0.48528
12.80284,13.64397,-2.62421,0.74199,0.34804,0.18951,0.73455,0.46576,-0.52655
12.75476,14.03633,-1.55435,1.05345,0.26902,0.30939,0.98241,0.07752,0.54353
13.23779,13.55276,-2.33774,1.19057,0.93873,0.35569,0.83713,-0.22598,-0.67103
12.40224,13.38244,-2.73222,0.80135,0.37448,0.16288,1.14636,-0.37838,-0.40195
13.18055,13.58670,-1.24995,0.83154,0.28123,0.16468,0.96047,0.33972,-0.13268
12.81964,13.81366,-1.87729,0.95238,0.82396,0.42246,0.98859,-0.34663,-0.35584
12.60598,13.92341,-0.62307,1.27877,1.24809,0.02936,0.79017,0.01130,0.14204
13.24742,13.57088,-2.35679,0.71349,0.81028,0.01738,0.99625,-0.37945,0.88225
12.72682,13.85768,-1.07061,0.92842,0.48989,0.28673,0.89968,0.08535,-0.50065
12.83271,13.66087,-0.57686,0.93284,0.03097,0.08725,1.13048,0.18473,0.90266
12.49226,14.06619,-2.77743,0.79221,0.94030,0.09590,1.25916,0.20794,-0.62260
13.25338,14.37915,-2.34111,0.75546,0.21114,0.47893,1.13778,-0.42938,0.43183
12.43199,14.39075,-0.61331,1.17037,1.38548,0.35107,1.24955,0.10135,0.46168
12.43784,14.14662,-1.58436,1.41045,1.46545,0.27122,0.72793,0.43697,-0.39271
12.46891,13.99353,-2.75888,1.22167,0.01519,0.28858,0.99750,-0.49522,-0.62736
12.77162,13.25496,-1.25895,1.01949,0.15959,0.19442,0.76460,-0.35694,-0.85281
12.96980,13.28373,-1.71955,1.19009,1.38393,0.05696,1.28628,0.07785,0.43556
12.71386,13.69010,-0.22231,0.90466,1.16472,0.46820,1.15258,-0.36478,-0.21311
12.88371,14.07528,-1.32225,0.83425,0.85810,0.37855,0.73521,0.27593,-0.50556
13.09255,13.38527,-2.18686,0.91625,0.83508,0.30754,1.27701,-0.24557,0.52122
12.45678,13.70325,-2.56374,0.76648,0.34994,0.41777,1.25356,-0.00887,0.71523
13.21151,13.63544,-0.14761,0.73970,0.04593,0.01679,1.28109,0.14298,-0.96510
13.14633,14.26636,-0.76808,0.82063,1.09032,0.48730,0.79479,0.39489,0.68963
13.21817,13.34082,-1.51762,1.18359,1.48109,0.16106,0.83568,-0.16546,-0.67723
13.21177,13.67814,-1.25950,0.72071,1.16235,0.24371,1.28796,0.00875,0.16638
12.44677,13.45698,-2.57752,0.89034,0.00587,0.17270,1.10570,-0.32292,-0.32591
12.93718,13.83687,-2.74529,1.09675,0.12928,0.20238,0.80735,0.38513,-0.14219
13.07316,14.37703,-0.29683,1.33107,1.37710,0.29816,0.87651,-0.25932,-0.91383
13.09830,14.34726,-0.91601,1.04159,0.11637,0.24482,0.89193,0.15818,-0.89308
13.22195,13.94740,-0.09710,1.35086,1.00080,0.44142,0.78731,0.25309,0.48728
13.24427,14.15651,-2.47998,1.38076,1.19104,0.47134,0.92139,-0.00204,0.38298
12.97830,14.14965,-1.08939,0.81871,1.29158,0.24552,0.79331,0.28709,-0.16923
