# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
13.13109,14.26849,-2.43080,0.97417,0.44659,0.38595,0.70003,0.14974,0.68512
12.41081,14.02833,-1.06597,0.94808,0.82222,0.32938,1.04476,-0.48545,0.07017
13.17689,13.98422,-2.13020,0.84085,0.99225,0.11724,1.07190,-0.34994,0.56577
12.72134,13.26182,-0.68428,0.78437,1.30613,0.19292,0.76765,-0.05451,0.00771
12.46294,13.47918,-1.95537,0.72956,0.97629,0.11898,1.19466,-0.18436,-0.16108
13.26018,13.37479,-2.85392,1.49053,0.19403,0.36602,0.71414,0.28449,0.50513
12.76110,14.34108,-2.74887,0.99428,1.13763,0.15290,1.24251,-0.27143,0.55229
12.92100,13.92027,-0.57823,0.83522,0.63063,0.03391,1.19361,0.33692,-0.63516
12.92761,14.15964,-0.02611,1.45898,0.54624,0.21403,0.88284,-0.41796,0.55918
12.66872,13.38442,-1.35958,1.27321,1.41367,0.41223,1.14996,0.46990,-0.51744
12.74989,13.55993,-2.10978,1.13408,1.28094,0.29297,0.83782,-0.29872,0.57237
12.64971,13.98809,-0.31411,1.00592,1.30365,0.27616,1.11324,0.35440,0.78374
12.54869,14.03162,-2.33162,0.93529,0.21853,0.26317,1.28837,-0.14423,-0.06556
12.83820,14.15916,-1.72719,0.83681,0.08322,0.23519,1.12620,0.17510,-0.47552
12.93166,14.11495,-2.23878,1.16784,0.38424,0.19287,0.98016,-0.17660,0.69875
12.69357,13.24566,-0.49671,1.24263,0.74614,0.17538,1.29826,0.09276,0.51577
12.98743,13.38724,-0.80202,1.43262,1.47717,0.11589,0.82419,0.38066,-0.65702
12.60843,13.88325,-1.65590,0.75887,1.32987,0.38994,0.76062,-0.10250,0.66746
13.06747,14.02373,-2.51515,1.06622,0.39471,0.23114,1.03500,-0.45115,-0.18821
13.22021,13.86537,-0.69951,0.74004,0.95590,0.12978,1.18349,0.47038,-0.51171
13.24537,13.54957,-0.78112,0.83045,1.10463,0.20124,1.06815,0.37189,0.71020
13.13459,13.85226,-2.43542,1.47207,0.67498,0.11925,1.19319,0.49224,0.46303
12.75710,14.21018,-0.38288,1.24555,0.95444,0.38017,0.99169,-0.30170,0.69457
13.00382,13.62269,-0.53682,1.44715,0.34839,0.38848,0.89358,0.48746,0.81206
13.24179,13.21438,-0.40691,1.13374,0.45404,0.21389,1.23589,0.22181,0.00611
12.51827,13.66935,-2.18558,0.82866,1.41402,0.25599,0.98294,-0.13225,0.05745
12.53317,13.41299,-0.52621,1.34234,1.11402,0.27170,1.04248,0.21138,0.30037
12.45090,13.50199,-0.62217,0.95441,0.84879,0.21464,0.97690,-0.24005,0.91916
12.49579,13.90215,-0.75634,1.26287,0.73295,0.16758,0.86193,-0.09255,0.95659
13.14038,13.47348,-2.09262,1.32882,0.44490,0.33461,1.22547,-0.04573,-0.01439
12.70354,13.92906,-2.90500,0.71200,0.62446,0.09951,1.01986,0.30259,0.35060
12.91658,13.54243,-2.34861,1.48183,0.98184,0.49869,0.79430,0.36068,0.60652
12.84063,13.58235,-1.27500,0.77540,0.84648,0.45954,1.13801,0.17805,-0.27173
12.64802,14.29029,-2.16707,1.12527,0.48910,0.03556,0.90797,-0.06148,-0.52579
12.82667,14.36053,-2.08696,1.17307,0.26738,0.46310,1.22194,-0.21315,-0.68101
12.99441,13.25699,-1.85187,1.37254,0.45355,0.28805,1.16404,-0.39962,-0.92380
13.15082,13.76266,-1.54113,0.88308,0.45862,0.31589,1.05879,0.25217,0.37985
12.62711,14.08521,-1.10350,1.01441,1.03614,0.09704,0.84859,-0.49335,-0.48587
12.95282,13.62523,-1.97389,1.28772,0.32990,0.39351,0.82858,-0.02806,-0.68983
12.79439,13.92287,-0.18066,1.07633,1.03458,0.45143,1.16647,0.39896,0.41281
12.41386,13.50563,-2.96376,0.87618,0.57532,0.49711,0.98447,-0.30887,0.70078
12.82026,14.17790,-2.58915,1.39609,1.03526,0.39937,1.15227,-0.19384,0.41277
13.19674,13.84705,-2.87646,1.27706,1.14315,0.24055,0.80277,-0.12489,0.34293
13.23675,13.76122,-2.74703,0.98562,1.12932,0.35990,0.99143,-0.48463,-0.11729
12.56582,13.76702,-0.01715,1.15426,0.85751,0.33890,1.20621,0.17019,-0.10439
12.52771,13.64528,-2.05553,1.27846,1.33439,0.16731,1.05536,0.01320,-0.69781
13.23305,13.54760,-1.68697,1.05028,0.50925,0.12495,0.83975,-0.18556,0.42321
13.26731,14.13266,-1.90025,0.70684,0.56964,0.01649,1.28495,0.17718,-0.63978
13.23512,14.02548,-0.66139,1.41032,1.32024,0.44250,1.27043,0.42521,0.08602
12.95656,14.13961,-0.36143,0.76440,0.62707,0.19556,0.99482,0.36986,0.87308
12.79686,13.84227,-0.77178,1.20886,0.92848,0.46146,0.70658,-0.03382,-0.58908
13.26486,14.09593,-0.21022,1.20630,0.27454,0.16535,0.97712,-0.45599,-0.12977
12.65057,14.03141,-2.16780,1.41937,0.07196,0.05355,0.87717,0.37760,0.78172
13.17462,14.08693,-1.94616,1.29306,0.54261,0.15561,1.10090,0.08200,-0.31054
12.68403,13.75087,-2.30838,0.81318,0.33768,0.37412,1.23976,0.08087,-0.95740
12.48851,13.41105,-1.94045,1.15985,0.02933,0.25105,1.29450,0.32026,-0.36604
12.57025,13.72217,-0.22171,0.85708,0.15843,0.48256,0.80994,0.25347,-0.68676
13.14559,13.31138,-1.99556,0.72908,0.33739,0.32941,1.02124,-0.45213,-0.26749
12.68136,13.54840,-2.97825,1.22144,0.66649,0.19305,1.01192,-0.17960,-0.98516
12.95151,13.63709,-1.42254,1.20077,0.03619,0.45157,0.80179,0.27367,0.47209
13.18521,13.98849,-2.28206,1.21957,0.42509,0.49308,0.87257,-0.40651,0.37344
13.08595,13.42648,-1.61771,1.41104,0.22864,0.22397,1.12827,0.09057,0.31550
12.99334,14.19552,-0.20720,1.46946,0.55944,0.46562,0.79018,-0.15097,0.29091
12.76190,13.31287,-2.60440,1.34765,0.17258,0.02244,1.08379,-0.02357,-0.35395
12.72585,13.82952,-2.97857,0.84795,0.39041,0.39857,1.25399,-0.43252,0.80062
12.83013,13.90310,-1.21399,1.14585,0.83422,0.23464,1.18909,-0.11778,0.18608
13.14918,14.16872,-2.13196,0.82381,0.14767,0.21793,0.89636,0.25115,-0.95573
12.55857,14.14065,-2.11574,0.82106,0.04217,0.47676,0.92252,-0.06420,0.03212
12.42957,13.79933,-1.90993,1.41395,0.72947,0.49462,1.24347,0.21019,0.69787
12.80872,13.64667,-0.78339,1.02469,0.42200,0.15082,0.87738,-0.41460,0.35742
13.15942,13.40964,-0.39607,1.28242,1.41123,0.05105,0.96604,-0.39681,-0.56092
12.50868,13.56719,-0.52334,1.13912,1.34309,0.11575,1.00848,-0.49937,0.90051
13.04314,13.78755,-2.71264,0.71053,1.46729,0.48923,1.01558,0.11967,0.95953
12.83453,13.85596,-1.30326,1.33779,1.02610,0.40452,1.22409,0.24869,-0.59723
12.76985,14.35776,-2.08564,1.37130,0.90223,0.23730,0.92707,-0.33739,-0.13853
12.68347,14.26157,-0.09830,0.98353,0.90672,0.03043,1.26610,-0.03249,0.66519
