# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
13.00398,13.63434,-1.38576,1.15657,0.12221,0.34325,1.07759,-0.26616,0.39812
12.76900,14.39838,-0.27656,1.31023,0.30823,0.07022,0.70717,0.41848,-0.69654
13.10669,13.43160,-1.50730,1.31364,1.48488,0.38870,1.21572,-0.26123,0.00027
13.13167,14.24437,-2.01566,1.37790,0.62129,0.18158,0.95479,0.17060,-0.97281
12.72619,13.62585,-2.70881,0.89982,0.27129,0.15290,1.27830,-0.20828,0.06706
13.02997,13.69091,-2.85529,1.25317,0.10114,0.18891,1.28117,-0.31210,0.40963
12.75691,13.35575,-0.95192,1.34676,0.24858,0.00664,1.20323,-0.04780,-0.11525
12.74100,13.90149,-0.71718,0.93632,0.94232,0.06669,1.12532,-0.25685,0.60033
12.97098,14.38501,-1.46272,0.75506,0.73146,0.19534,0.88992,0.03211,0.33008
12.86178,13.82880,-1.38751,1.42993,0.29101,0.47728,0.86729,-0.32527,-0.52078
12.65339,14.14665,-1.89268,1.34140,0.25115,0.01747,1.22223,-0.36913,-0.46301
12.94535,14.19787,-1.34490,1.06343,0.04334,0.16238,1.00313,0.20257,-0.40012
12.79264,13.41768,-1.45853,1.01779,1.31740,0.01331,0.76531,-0.27569,0.46927
12.49017,14.17382,-2.54045,1.25474,1.42570,0.26420,0.76632,-0.32390,-0.85264
12.97892,14.30875,-2.09059,1.20330,0.63202,0.18583,0.85514,-0.33245,-0.11554
12.50589,13.68083,-2.41214,0.96412,0.43500,0.34205,0.86204,-0.06719,-0.41870
12.52528,13.30162,-1.30258,1.12393,0.79550,0.37049,1.23262,-0.13076,0.44972
12.81268,14.05357,-1.46568,1.28097,0.49736,0.20895,0.95514,0.26617,-0.31401
13.03377,14.10659,-0.82695,1.34765,0.03774,0.28010,1.22518,0.39038,0.53932
13.05943,13.54343,-1.72246,1.19426,0.21576,0.03579,0.85657,0.41376,-0.82553
