# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
12.40135,13.37018,-1.50314,1.21545,1.31443,0.02280,0.80352,-0.06016,-0.82347
12.87389,13.63758,-2.00149,1.04907,0.17343,0.02767,0.86261,-0.18794,-0.69020
13.19363,13.25733,-0.68886,1.23146,1.38284,0.38146,0.70750,-0.47746,-0.73344
12.82786,14.15342,-2.63289,0.94121,0.32145,0.24659,1.04733,0.13142,-0.25862
12.52137,14.02158,-2.09055,1.17087,0.39943,0.13231,0.74202,-0.42602,-0.74458
12.58298,13.78913,-2.74574,1.43717,1.04414,0.04623,0.80187,-0.18114,-0.48090
13.29257,13.80987,-1.13839,0.85068,0.81855,0.24259,0.94251,0.32372,-0.93031
13.05977,14.33708,-1.61703,1.32734,1.17127,0.23293,1.11284,-0.20155,-0.02225
13.23192,13.37007,-0.34712,1.09239,0.75476,0.37767,0.75404,-0.17750,-0.81197
12.57927,14.24972,-0.57347,1.30467,1.29360,0.26063,0.83762,-0.14468,-0.26583
12.89718,13.86316,-2.57524,0.73624,0.12888,0.10421,0.90094,0.32410,0.86401
13.04215,13.31735,-1.99565,1.02147,1.30547,0.07727,1.23281,-0.13185,-0.58929
13.14808,14.29864,-1.51979,0.83339,1.05120,0.31850,0.85209,-0.03772,0.79849
12.65680,14.15169,-1.77673,1.25355,0.61115,0.26932,0.84528,0.42340,-0.05233
13.03406,13.22135,-0.89411,1.21567,1.34155,0.26973,1.12343,-0.18049,-0.23855
13.02709,13.95999,-2.02618,0.83111,1.38520,0.34336,1.15493,-0.35396,0.96564
12.89438,13.68527,-0.14979,0.88685,0.53038,0.37264,0.98073,0.44548,0.25423
13.21426,13.83454,-0.53016,0.87868,1.44979,0.01530,0.97935,0.12629,0.67166
12.83195,13.20278,-1.73732,1.23186,0.21389,0.36609,0.71702,-0.39227,0.65503
12.98467,13.91601,-1.85080,1.40663,1.15392,0.33728,0.98266,0.44276,0.33924
13.21661,13.75554,-2.14413,1.13565,0.78477,0.14455,1.10302,0.40224,-0.48785
12.74861,14.09360,-1.86933,1.25055,0.21449,0.31529,0.73423,0.29245,0.94215
12.97957,14.00764,-2.14088,1.35018,0.22674,0.08116,1.22669,0.34679,0.07163
12.45234,13.30818,-1.29328,0.93578,0.78662,0.38835,1.20961,0.24475,0.27636
12.42781,13.70002,-2.09485,1.13999,1.26971,0.03266,0.97860,-0.07180,-0.07417
12.68664,13.99607,-2.89763,1.05497,0.02634,0.26197,0.86628,-0.42687,-0.21583
12.45905,13.81339,-0.43481,0.80409,0.14045,0.11331,0.80564,-0.42523,0.78966
13.03770,14.01201,-0.35700,0.75508,0.77949,0.17868,1.15230,0.34644,0.22660
12.98246,13.82427,-2.52597,1.12806,1.07775,0.12594,0.83446,-0.15413,-0.37970
12.69175,13.70486,-2.84555,1.03267,0.53501,0.11661,0.72594,0.45256,0.70072
13.11666,14.32379,-2.79686,1.33053,0.49940,0.31734,0.86580,-0.28531,-0.58853
12.65333,13.68028,-2.41905,1.11529,0.49585,0.16153,0.88764,0.17768,-0.41095
12.51886,13.63844,-0.61762,0.85595,1.35694,0.41449,0.87161,0.03093,-0.41693
12.70531,14.34775,-1.36767,0.79415,0.03851,0.29464,1.00600,-0.21434,-0.74292
13.17880,14.21890,-1.07879,0.99976,0.17543,0.40515,0.98593,0.04547,0.91045
12.59693,13.29336,-0.06568,0.89939,0.82628,0.03760,1.00650,0.18469,-0.23124
12.41302,13.95698,-2.14110,0.88993,0.20210,0.21380,1.27303,0.29257,-0.33466
13.10797,14.15905,-2.37867,0.79059,0.50052,0.13937,0.80227,-0.10096,0.99648
13.10462,13.81472,-1.11291,1.49007,0.52055,0.32380,1.05894,0.02449,0.91206
12.40953,14.11086,-1.09092,1.31955,0.53883,0.03320,0.80396,-0.47569,0.81867
12.56901,13.32098,-2.30835,1.13435,0.92500,0.29500,1.19589,0.35053,-0.26588
12.69618,14.29466,-1.48646,0.97546,0.92232,0.00160,0.87824,0.10816,-0.08185
12.80281,13.43012,-1.09764,1.46317,0.81568,0.18620,1.24049,-0.49169,-0.27440
12.71140,13.88226,-0.29628,1.21372,0.94973,0.35306,0.78773,-0.13673,-0.30757
12.67946,13.90170,-1.47163,1.48583,0.82104,0.37589,0.93314,0.07000,0.90271
12.69946,14.28590,-0.08689,1.19599,0.03806,0.31910,1.02566,0.30699,-0.11694
13.07429,13.26249,-2.94686,0.98901,1.01460,0.41089,0.87659,0.10834,-0.42396
12.92739,13.39411,-1.32269,0.92803,0.72337,0.04608,0.90406,-0.03444,-0.13425
13.16328,14.10953,-0.99314,1.34438,1.12868,0.27183,0.98439,-0.11209,0.97730
12.50938,13.63497,-1.37833,0.99845,0.14208,0.49821,1.11031,-0.18899,0.49159
12.53064,14.38787,-0.40929,0.81828,1.22212,0.26975,0.90671,-0.28830,-0.69059
13.05801,14.39192,-0.84015,1.00835,0.93054,0.33631,0.94755,0.40984,-0.05698
12.69485,14.06163,-1.21218,0.85397,0.14765,0.44956,1.02891,0.22612,0.69825
13.21039,14.07045,-2.33395,1.28857,0.72879,0.33556,1.24383,-0.00781,-0.15660
12.91206,13.29375,-2.85725,1.41823,0.09843,0.39673,0.80934,-0.01902,-0.27366
12.41891,14.07047,-0.63212,1.33677,1.23291,0.31044,0.80758,0.30381,-0.64759
12.48471,13.41680,-2.39676,1.06155,0.34827,0.40285,0.84065,0.43661,-0.68214
12.64260,13.53298,-1.15739,0.81133,0.69864,0.43322,0.71914,0.25426,0.03813
12.69976,13.34935,-2.55760,0.94500,0.65776,0.45074,1.17740,0.46953,-0.89228
13.27412,13.54749,-2.11684,0.70518,0.57354,0.01241,0.93155,0.10820,-0.38211
12.81271,14.04238,-2.18245,0.96221,1.44796,0.32744,1.02095,-0.22419,-0.21366
12.70763,13.55736,-0.35294,0.79475,1.48558,0.30761,0.76013,-0.43627,-0.46673
13.15657,13.83635,-0.63712,0.90626,1.05378,0.26948,1.15088,0.35323,0.01575
12.72512,13.54691,-1.29218,1.40261,0.95803,0.35634,0.85229,-0.06851,0.87279
12.90815,13.33466,-1.81476,1.09285,0.92767,0.28133,1.22842,0.43997,-0.09672
13.00037,14.27170,-1.76553,1.03045,1.25344,0.47677,1.13995,0.10480,0.95498
12.67786,14.02737,-2.20317,1.23526,0.07146,0.49468,1.22970,-0.42814,-0.47434
12.94637,14.36369,-0.77576,1.13173,0.76886,0.47345,1.14193,0.42619,-0.35876
13.14312,13.22192,-1.16747,0.72161,0.29797,0.14054,0.98027,0.42963,0.01519
13.05446,13.58077,-2.52552,1.27733,0.34426,0.44623,1.06036,-0.36863,-0.89135
12.47295,14.32738,-2.17362,1.25542,1.07624,0.33796,0.86073,-0.39239,0.08817
12.95114,14.35967,-1.94173,0.77292,0.44042,0.39370,1.27953,0.02812,0.45524
12.61568,13.53453,-2.86199,1.37999,0.83912,0.45466,1.08048,0.21820,0.76567
12.63636,14.24378,-2.22588,0.76060,1.41982,0.02808,1.10425,0.43361,-0.78969
12.44203,14.14981,-1.17744,1.31396,0.79936,0.13641,1.03331,-0.40812,-0.92909
13.20148,13.95604,-0.39079,1.46312,0.38935,0.09725,0.81341,-0.48552,-0.82163
12.93706,13.50237,-2.95681,0.73089,0.19655,0.47066,1.03633,0.21908,-0.37662
12.64327,14.17508,-0.62434,0.71527,0.93682,0.28149,1.21922,0.26435,0.31826
12.89503,13.67999,-2.42833,1.30278,0.21450,0.00531,1.16731,0.27084,-0.27487
13.29600,13.76768,-1.90620,0.91823,0.87228,0.31401,0.88907,0.02278,0.66928
12.92985,13.73628,-1.68049,1.47409,0.39664,0.38151,0.97123,0.48597,0.68593
12.43625,13.34918,-1.54917,1.23784,0.23196,0.41626,1.18836,-0.08666,-0.77102
12.82891,14.01329,-2.28936,1.44094,0.49733,0.18592,0.89236,0.03169,0.79321
13.01980,13.40417,-1.32006,0.71302,1.03264,0.06285,1.23217,0.10049,0.04612
12.48002,13.90483,-2.59627,1.28843,0.37258,0.29453,0.70013,0.46832,0.27394
12.67033,13.78554,-0.27226,1.34574,0.98378,0.29526,0.80733,-0.12178,0.34663
12.84619,13.58207,-2.11426,0.87739,1.28482,0.38331,1.09171,-0.43771,0.47533
13.27298,14.34579,-0.17137,1.47401,1.15471,0.23863,0.71500,-0.31088,0.08910
13.08055,14.02171,-0.25906,1.47930,0.05910,0.11964,0.71093,-0.40248,0.10588
13.28042,13.50021,-2.72822,1.26051,0.02768,0.19128,0.71546,0.35521,0.25787
12.54819,13.90485,-2.66461,1.29397,0.25491,0.08721,1.03005,0.30227,0.50676
12.55225,13.68818,-1.96889,1.18470,0.70366,0.01260,0.89376,-0.07552,-0.48050
12.93161,14.31651,-1.06884,1.09452,1.10897,0.30239,0.70285,0.09152,0.56473
13.16591,14.25719,-0.65320,0.84774,0.71104,0.30803,1.17720,-0.21153,-0.03098
12.44337,13.66166,-0.80274,1.28929,0.23554,0.39903,1.13178,-0.43908,-0.48294
12.92347,13.53300,-2.39987,1.19758,0.87810,0.01434,0.88526,0.41176,-0.28432
12.51648,14.03496,-2.28163,1.19640,0.33305,0.33961,0.83846,-0.06308,-0.06623
12.45238,13.39530,-2.30922,1.08515,0.37225,0.46367,0.95785,0.44298,0.86248
12.97251,13.43191,-0.40361,0.81575,0.48363,0.29460,1.05675,-0.43803,-0.19544
12.64609,14.29765,-0.66347,0.99966,1.23547,0.22868,0.75073,0.49024,-0.68511
13.27187,14.18618,-0.40551,1.38044,0.85989,0.13391,1.25454,0.06229,-0.31324
13.29809,13.87255,-2.35909,0.94519,0.59009,0.05127,1.17198,-0.23243,-0.79275
12.44380,13.97326,-1.28302,0.91460,0.55492,0.49314,1.16330,0.17662,-0.19463
12.63860,13.34354,-0.11940,1.09854,0.90788,0.42929,0.75763,0.45684,-0.66251
12.82137,13.81640,-1.45455,0.70016,0.88228,0.25369,0.74496,0.49031,0.89735
13.13999,13.23957,-1.40638,0.76570,1.17466,0.02390,1.18376,0.43923,-0.36894
13.19296,13.44187,-1.77476,0.87778,0.90943,0.00875,0.87716,-0.10397,-0.69357
13.21439,13.92457,-1.63326,1.24093,0.28618,0.02407,1.12720,0.02486,0.82234
12.84989,14.29657,-2.87739,1.24795,0.35646,0.49925,0.76756,-0.29380,-0.10495
12.74525,13.44318,-1.00177,0.99960,1.35819,0.27483,0.74349,0.43883,-0.61605
12.86098,14.09226,-2.84404,1.46531,0.10620,0.09225,1.17704,-0.32414,0.00782
12.78525,13.41587,-1.98512,1.23332,1.14496,0.24134,1.27361,0.17518,0.46709
13.22514,14.39125,-0.93407,0.70993,1.07338,0.40939,0.75642,0.07010,0.63451
