# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
13.07774,13.30732,-0.57191,1.43918,0.58488,0.43841,0.77993,0.21307,0.49689
13.05969,14.34870,-2.33757,1.10545,1.03933,0.17540,1.10087,-0.35171,-0.52259
12.53268,14.18209,-1.94630,1.18607,1.37469,0.36798,1.10724,0.42389,-0.29672
12.86067,13.64989,-2.86632,1.18699,1.03989,0.20343,1.03389,0.46752,-0.95876
13.06766,13.93512,-1.44034,0.80533,0.44085,0.38667,0.71413,0.29009,0.94037
12.76004,14.33394,-2.57192,1.12885,1.39971,0.23515,1.20267,0.21561,0.34417
13.29284,13.64856,-2.25863,1.29663,1.44830,0.27994,1.05408,-0.20546,0.62837
12.60621,13.79736,-0.34425,0.90371,1.13466,0.01772,1.10814,-0.03452,-0.93455
13.09582,14.26957,-1.61501,1.19254,1.07648,0.48872,1.17853,0.47534,0.41772
13.15714,13.94304,-2.13365,1.18491,0.25244,0.04177,0.89471,-0.37675,0.95592
13.27661,14.35134,-1.69193,0.79807,0.61966,0.48732,1.19828,-0.27430,0.00228
13.01886,13.61308,-1.68293,1.11850,0.66743,0.48578,0.88923,0.02309,-0.12400
13.09669,13.75696,-0.18379,0.91413,0.21091,0.27810,0.85745,-0.46737,0.87365
13.20891,13.32369,-0.88561,1.27430,0.63711,0.18927,1.28974,-0.13785,0.37079
12.75412,14.36173,-0.08274,1.22061,0.74828,0.33439,1.10402,0.00222,-0.92394
12.48802,13.68158,-1.95564,1.20527,0.32447,0.15654,0.78330,0.04714,0.96946
12.98402,13.29762,-0.92602,1.29484,0.96594,0.17840,0.77351,-0.16013,-0.13659
13.00692,13.98113,-1.77278,1.25767,1.02700,0.01510,1.16805,-0.37604,0.23565
12.93777,14.12882,-1.73119,1.49464,0.22082,0.12260,1.01770,-0.17655,-0.08597
12.98643,13.54162,-2.12536,1.14087,0.66120,0.41025,0.86734,0.45756,-0.86081
13.27528,13.20262,-1.29377,0.89463,0.26344,0.09222,0.89637,0.01390,0.16483
12.49731,14.12760,-1.56653,0.97087,1.33748,0.48668,0.77365,-0.08527,-0.13538
12.75703,13.22998,-0.04315,1.07999,1.41026,0.31578,1.09906,0.29224,-0.14944
13.05366,14.22224,-1.71181,0.89534,0.36897,0.00428,0.98824,-0.35156,-0.88690
12.44346,13.94699,-0.03105,0.82349,1.33176,0.42162,1.01046,0.07979,0.41465
12.46910,13.44741,-1.71959,1.07095,0.01118,0.09260,1.15251,-0.11295,0.59705
12.58289,14.35352,-2.66366,1.11762,1.20639,0.00735,0.71131,-0.22657,-0.40497
13.14350,13.41676,-2.15251,1.38511,1.41554,0.04741,1.15130,0.48582,0.28482
12.50012,13.97350,-0.84142,0.75639,0.55226,0.29786,0.88796,-0.26434,-0.36122
