# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
12.84556,14.24084,-0.29009,1.47621,1.27332,0.40226,1.02853,-0.40007,-0.01884
12.54632,14.36861,-0.55267,1.16044,0.60410,0.18897,0.83631,-0.31755,-0.23423
13.17963,14.25264,-0.80224,1.38519,1.24697,0.42401,1.23175,-0.24324,-0.32601
12.77871,13.34776,-0.30796,1.45019,0.15301,0.01398,0.85337,-0.38671,-0.86447
12.70510,13.46335,-0.81956,1.38285,1.16534,0.13969,1.28647,-0.43012,0.52741
13.18666,13.33247,-2.08571,0.90784,0.03913,0.38852,0.85670,-0.35202,-0.20091
13.17558,14.04437,-0.16478,1.41837,1.28153,0.24898,1.02009,-0.31617,-0.43627
13.09051,14.29652,-0.30603,1.42762,0.56710,0.40212,1.20200,-0.44209,0.75680
12.92752,13.47761,-2.07720,1.47010,1.47568,0.26356,1.16130,0.24851,0.60185
12.50150,13.98996,-0.95019,1.35106,0.76437,0.47451,1.11515,-0.32442,0.97693
12.88938,14.35052,-0.91542,1.21538,1.40566,0.03525,0.94202,0.08630,0.79389
13.18814,13.96433,-0.52382,1.18761,0.35726,0.04215,1.03142,0.22663,-0.23276
12.90619,13.97752,-0.86439,0.77883,0.92202,0.06976,1.19923,-0.43409,0.91864
13.21838,14.06963,-0.35635,0.85284,0.33335,0.33691,1.17402,0.13768,0.28488
12.43546,14.10297,-2.28157,0.94752,0.44023,0.32234,0.99207,-0.24128,0.80867
12.49022,13.26558,-2.91724,1.00219,1.36894,0.31277,1.12942,0.48105,0.52680
12.61492,13.31109,-2.68118,1.49962,1.32546,0.13929,0.85785,0.12616,-0.91320
13.05985,13.79199,-1.45736,0.72978,0.80018,0.22631,0.86414,-0.42756,0.99406
13.16960,13.58284,-2.16195,1.05809,0.44952,0.22093,1.07416,-0.46933,-0.29211
13.26421,14.29943,-0.37776,0.88818,1.10792,0.25279,1.00868,0.40326,0.34317
12.89634,14.26502,-0.91737,1.01467,0.07297,0.12937,1.28211,-0.30164,0.41832
13.02424,13.37760,-0.99117,0.77237,1.00773,0.27608,0.83841,-0.00332,0.35257
12.90693,14.15286,-0.06835,1.08783,1.05184,0.48720,1.20137,0.41843,0.14817
12.64593,14.07783,-2.96039,1.29094,0.20134,0.29224,1.13807,-0.08458,0.64732
13.02362,13.57629,-1.73805,1.47156,0.19641,0.08225,1.22570,-0.05086,0.08090
12.93983,13.31476,-2.61861,0.77310,0.59684,0.35036,1.06844,0.16571,0.95863
12.40335,13.28249,-0.76065,0.74365,0.57005,0.03161,1.19905,-0.33890,-0.82034
12.82293,13.92445,-2.89439,1.33252,0.13097,0.28503,0.71443,0.31278,-0.50200
13.29899,13.35537,-2.74652,1.38617,1.07691,0.24684,1.01333,0.12287,-0.67444
12.93001,13.83869,-1.19859,1.25326,0.46003,0.16507,1.21596,0.29751,-0.10437
12.58642,13.64246,-2.92246,0.73010,0.51418,0.34499,0.94834,0.47830,-0.79693
13.25329,13.27567,-1.66063,0.85280,0.31070,0.22001,0.74638,-0.19656,-0.81605
12.91579,14.09096,-1.12043,1.37571,0.88862,0.19968,1.07442,0.07422,0.21333
12.74353,14.17088,-0.05830,0.88000,1.04599,0.04826,0.96117,-0.43832,0.20081
12.56417,13.51222,-0.91311,1.12543,0.35419,0.28490,0.74738,0.29619,-0.60400
12.83399,14.31444,-1.26515,1.38891,0.45379,0.19556,1.29626,0.16325,-0.58567
12.47518,14.17250,-0.39088,1.30420,0.91125,0.46521,0.75889,-0.36448,-0.33161
12.51139,14.25765,-0.99614,1.07798,1.09420,0.04334,0.77826,-0.24910,-0.43806
12.87904,14.21966,-0.81758,0.92519,1.14270,0.35021,1.23193,0.33745,0.00066
12.87211,14.19820,-2.49139,1.14507,0.88576,0.04240,1.17775,-0.45992,-0.70832
12.61611,14.23880,-1.59232,1.12096,0.86374,0.30802,0.73482,0.23005,-0.53068
13.05007,13.93400,-1.70455,1.33074,1.37089,0.48334,1.15469,-0.44619,-0.19513
12.66529,13.93269,-2.68050,0.91271,1.12588,0.40429,0.80455,0.18090,0.22318
12.79549,13.40288,-1.64071,1.07639,1.40807,0.02507,1.06502,0.44643,0.33074
12.95273,13.28853,-1.35189,0.81362,1.13205,0.44363,0.92889,0.16381,0.72507
12.47778,13.74718,-2.78596,0.71648,0.75743,0.23002,1.22407,-0.34250,0.93008
13.25705,13.33898,-0.04290,1.34477,0.63656,0.33290,0.97199,-0.44901,-0.43593
13.17471,13.31870,-2.55045,1.35006,0.76861,0.08711,0.86574,-0.36767,-0.25720
13.26633,13.66946,-0.39506,1.00388,0.27786,0.32594,0.90387,0.10676,0.11302
13.12045,13.52046,-2.70200,1.10495,0.85113,0.22517,0.89604,-0.16775,-0.44680
13.12507,13.47221,-1.64815,0.82166,0.58700,0.04847,1.11806,0.20240,-0.27706
13.14007,13.30766,-0.20067,1.40978,0.78120,0.46626,0.99947,-0.00393,0.42380
12.64509,14.12874,-1.20362,1.38872,0.09325,0.04895,1.21910,0.20756,-0.76527
13.00973,13.93505,-2.97996,0.90383,1.15582,0.04098,0.96027,-0.28028,-0.88295
13.17111,14.10532,-0.53724,0.96347,0.94158,0.07132,1.01543,-0.33534,0.45549
12.54202,13.46577,-1.29465,0.73366,1.19869,0.44291,1.12437,-0.40022,0.60056
12.96434,13.29218,-1.14430,1.09319,0.48775,0.07700,1.25970,0.12715,0.71138
13.10057,13.90956,-1.29976,1.48097,1.07925,0.07708,1.24567,0.42233,0.57815
13.24561,13.43084,-1.84761,1.19764,1.01917,0.44632,1.08663,0.49518,-0.40780
13.04551,13.20871,-0.76977,0.87448,0.96620,0.49033,0.72124,0.18797,0.59602
13.16782,13.66372,-0.51035,1.24389,1.28363,0.21054,0.91235,-0.10395,-0.00554
13.26692,13.94995,-2.76274,0.90214,1.15238,0.07402,0.97136,-0.38694,0.22189
12.86722,14.07160,-2.33967,0.77841,1.04276,0.44964,0.93982,-0.07966,0.46223
12.60723,13.39502,-1.34360,1.22883,0.70625,0.14529,1.25720,-0.44500,0.48039
13.23147,14.13235,-1.01790,1.33250,1.41400,0.14303,1.23669,0.17951,0.13825
12.92638,13.23255,-1.98926,1.46434,1.31738,0.28134,1.29291,0.01404,0.59545
12.54973,13.84015,-1.88771,1.15204,0.17107,0.21864,1.29923,0.19755,0.66310
13.04686,13.65398,-2.96888,1.00227,1.09461,0.49705,0.92281,0.26123,-0.61281
12.50231,13.25419,-2.58680,0.85954,0.56021,0.45241,0.83505,-0.04724,-0.23877
13.07079,14.03862,-0.49839,0.83799,1.01966,0.44596,1.29233,-0.42318,-0.23349
13.04226,13.74682,-1.56158,1.06446,0.44953,0.15160,0.88860,0.38451,-0.91806
12.44043,13.99617,-2.26940,1.03902,0.82644,0.19483,1.20862,0.49726,0.32788
12.91913,13.35551,-1.15965,1.35119,0.99548,0.36760,0.86212,-0.07461,0.76780
12.63312,13.65247,-1.73574,1.06153,0.30730,0.39996,1.13243,-0.27290,0.41520
12.43214,13.24770,-2.93232,1.42244,0.93839,0.06182,1.22090,-0.18777,-0.12591
12.94129,13.53885,-1.77693,0.97861,1.12506,0.45544,0.88991,0.14092,0.23780
13.20484,13.61144,-0.66123,1.28382,1.26497,0.47949,1.28048,-0.10012,-0.57755
12.44478,13.42940,-0.59233,1.31695,0.76729,0.08727,0.93159,-0.44028,0.97916
12.72703,13.79327,-2.05797,1.23794,0.74078,0.07584,0.78376,0.14341,-0.30800
12.57324,13.88621,-1.02647,1.18258,1.24217,0.48992,0.70073,-0.00763,-0.70857
12.78176,14.13489,-1.61794,0.74024,0.13755,0.06343,0.80595,0.49098,0.15626
12.41960,14.18106,-1.25434,1.12192,0.73690,0.25364,1.08189,0.05441,0.29959
12.85566,14.25495,-1.69568,0.83540,0.86701,0.47833,0.81114,0.28021,0.29453
13.13262,13.20009,-0.02086,1.12650,0.14712,0.31234,1.28035,-0.48854,-0.44760
12.80901,13.58029,-1.98033,1.05252,0.75103,0.47329,1.05587,-0.48114,0.82762
13.16947,13.59463,-0.61519,0.92897,0.76926,0.05502,1.20166,-0.29755,0.91653
12.73921,13.22253,-0.22084,0.74773,0.60616,0.17346,1.02634,-0.34349,0.82003
13.25399,14.37942,-1.63722,1.29119,1.13670,0.12125,1.12499,0.07041,0.40682
13.12784,13.56240,-2.77527,1.13075,0.59084,0.37794,1.10581,-0.33653,0.45300
