# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
12.71987,13.60699,-1.27612,1.04640,0.23813,0.44895,1.14084,-0.17035,-0.64093
12.81856,14.02826,-2.50916,1.01651,1.14382,0.35540,0.95331,0.26480,0.40330
12.62719,13.93683,-1.20695,0.97416,0.77219,0.46995,0.89240,0.40821,-0.18989
12.73242,13.27360,-0.69053,1.25121,0.00769,0.39524,0.75643,0.48070,-0.35811
12.46982,13.95884,-2.67605,0.80560,0.32061,0.04170,0.75958,-0.42741,0.90094
12.46880,13.73187,-0.79748,0.89451,0.72098,0.37418,1.07651,-0.35240,-0.88976
13.16062,13.91781,-0.53190,1.17400,0.70381,0.37490,1.13397,-0.36372,0.64161
13.00794,13.52870,-0.54739,1.21196,0.78573,0.05631,1.24175,0.05991,-0.22753
12.58025,13.46051,-2.24505,1.10130,1.45519,0.40025,0.71692,0.27966,-0.20236
12.49726,13.95587,-0.61135,1.32827,0.14352,0.32786,0.76010,0.11447,0.19070
13.26432,13.40900,-0.61064,0.81130,0.81096,0.17152,1.23212,-0.04529,-0.31569
12.61191,13.53443,-2.91744,1.24845,0.11975,0.13898,0.73063,-0.42278,0.34730
12.56671,13.68148,-2.94602,0.86917,0.89058,0.18456,0.86898,0.31956,-0.73607
12.45961,13.62479,-0.55274,1.35898,0.65034,0.03246,1.09568,-0.34020,0.20049
13.24754,13.28605,-1.73983,1.19284,1.12780,0.36236,1.22803,-0.40238,-0.79900
13.16846,13.43865,-0.80989,1.38743,0.28471,0.28213,0.99098,-0.41538,-0.48036
12.93338,13.38715,-0.65663,1.27390,0.06704,0.34352,0.87185,-0.10123,-0.58053
12.73896,13.27058,-0.20803,1.13689,0.26800,0.41149,0.88637,-0.39114,0.53381
12.55521,13.63447,-1.89282,0.85583,0.19749,0.27323,0.94799,-0.17724,0.88940
13.26156,13.81492,-0.04259,1.02492,0.39657,0.34562,0.73377,0.18351,-0.24856
13.09993,13.69809,-1.55676,1.11252,0.04374,0.34470,0.78452,-0.27171,0.45505
13.21687,13.39457,-2.01956,1.18361,1.47689,0.07448,0.92494,-0.02021,-0.78841
13.24203,14.21301,-0.46291,1.37017,1.46612,0.23452,0.71660,-0.21714,-0.82960
13.21355,13.90266,-2.26822,1.22447,1.09210,0.46484,0.78487,0.49374,-0.52142
12.69473,13.79045,-1.32352,0.73370,0.51001,0.06718,0.94789,0.07781,-0.40639
12.49837,14.29836,-2.85559,0.97503,0.19642,0.12844,0.97279,-0.12105,0.71241
