# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
13.05920,13.53211,-0.86275,0.80074,0.16408,0.37984,0.72382,0.23611,0.69465
13.18600,14.05588,-0.91812,0.95201,0.48126,0.20425,0.85060,0.16483,0.87207
13.10419,13.32992,-2.40044,1.05245,0.93304,0.07031,0.99163,-0.40860,0.60042
12.79579,14.24927,-1.08574,1.16145,0.65918,0.06473,0.74409,0.03984,-0.14249
12.89240,13.52736,-2.60301,0.90295,0.48397,0.25268,0.74527,0.10025,0.35971
12.96809,13.44442,-0.40863,1.02525,0.01665,0.06895,1.03853,0.02620,0.40997
13.18003,13.46738,-1.99688,1.45723,0.25033,0.46182,0.75502,-0.05523,0.75505
13.05455,14.14081,-2.98726,0.76851,1.39200,0.14934,0.90325,-0.25166,0.07822
13.29859,13.65311,-2.02259,1.43212,0.84433,0.37604,0.93958,-0.03370,-0.82792
12.79436,13.22885,-1.22998,0.70125,0.91506,0.39229,0.90546,-0.47386,0.09012
12.92535,13.39506,-2.95373,1.16647,0.54971,0.49148,0.76368,0.23977,0.90383
13.20904,13.82883,-2.42521,1.40424,0.18666,0.41391,0.78205,0.20642,0.52371
13.09670,13.99129,-2.82977,0.75288,0.06316,0.42855,0.77314,-0.38806,0.81198
13.19544,13.70267,-0.56654,1.48668,0.07976,0.16308,0.92558,0.30934,-0.80149
13.10202,13.49861,-0.18015,1.19896,0.05907,0.41871,0.98296,0.23898,0.08742
13.03144,13.80481,-0.36877,0.93372,0.84594,0.43435,1.16472,0.43374,-0.68250
12.68843,13.65820,-0.84519,0.89776,1.02719,0.45451,1.24153,-0.06478,0.88865
13.04748,13.52151,-1.37633,0.90950,0.90813,0.12450,0.82707,0.25170,-0.64096
12.58186,13.40594,-1.70421,1.00762,1.37258,0.30016,1.03049,-0.11621,-0.62968
12.61887,13.94600,-2.66031,1.05738,1.29517,0.11244,1.03561,-0.24585,0.80848
12.79352,13.32073,-1.39914,1.00998,0.52337,0.47334,1.21172,0.38841,0.81900
12.59634,14.14290,-2.77016,0.83103,1.00987,0.18032,0.99416,0.31355,-0.28380
13.05621,13.53787,-0.85396,1.45468,0.38974,0.22935,0.71302,-0.36246,0.51409
12.50484,14.30722,-2.67787,0.97433,1.48952,0.41382,1.15545,-0.28062,-0.57051
12.44896,14.21404,-1.37945,0.84666,1.47099,0.24040,1.12904,0.03639,-0.69339
12.77526,14.24604,-0.47014,1.39735,0.80743,0.33691,0.75560,0.14039,-0.51696
13.28608,13.68093,-1.57859,1.11447,1.42086,0.08295,1.01569,-0.48534,0.53155
12.41379,14.08960,-0.96234,1.06771,1.40024,0.15145,1.09682,0.04508,-0.31394
12.90684,14.11319,-2.85589,1.16666,1.09046,0.08702,0.84139,0.36467,-0.87676
12.56056,14.38513,-0.11948,1.01824,1.15529,0.02300,1.27386,0.05297,-0.11420
12.94408,13.93665,-1.16172,1.39290,0.76205,0.41501,1.11686,0.17142,0.51106
12.82550,13.42947,-0.75462,1.07617,0.18326,0.44395,1.25803,0.25087,-0.97034
12.62919,14.32201,-0.97902,0.74526,0.57555,0.04171,0.98335,-0.29977,0.88334
12.68453,13.42290,-2.56983,0.90419,0.31868,0.31947,0.84577,-0.02004,0.39440
12.95100,13.27670,-1.22387,0.81613,0.85341,0.36842,1.07630,-0.00739,0.79243
12.61111,13.66726,-2.67231,1.09554,0.74648,0.23382,1.28160,0.14670,0.37236
12.62243,13.97228,-2.66943,0.92148,0.29816,0.42139,1.15819,-0.02623,-0.10141
12.77050,13.37033,-1.79005,0.75549,0.96519,0.12881,1.24339,-0.48574,0.90612
12.45124,13.49591,-2.60091,1.19008,0.28898,0.22719,0.92157,0.32778,0.93060
13.00183,13.65581,-1.07751,0.92045,0.60884,0.25817,1.12951,0.49773,-0.16669
12.95065,14.05652,-2.20741,0.93008,0.03089,0.33611,0.97079,-0.35498,0.03016
13.16485,13.88475,-2.94155,0.88537,0.77307,0.01430,0.84446,-0.11456,0.71538
12.75663,13.61637,-0.42525,1.14638,1.19847,0.49795,1.09468,-0.31881,0.70353
12.40226,13.44347,-1.04249,0.70879,0.00355,0.22594,0.88791,-0.17670,0.59573
12.87192,13.76793,-2.51351,1.47854,0.88431,0.15205,1.25717,-0.18362,0.96751
13.22360,14.19553,-0.32780,0.80940,0.07569,0.06651,0.75320,0.47427,-0.07393
12.72538,14.10551,-1.03729,1.42403,1.48522,0.17938,0.94989,-0.06746,0.52378
13.17907,13.82004,-1.96180,1.15481,0.85454,0.36773,1.00256,0.48903,0.59391
13.10613,13.28711,-0.74734,1.10905,0.39194,0.34637,1.24176,0.00605,0.54245
12.79311,14.10285,-1.23325,1.30401,1.08550,0.00100,1.12067,-0.34978,-0.19433
