# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
12.58319,13.80142,-0.97659,0.86166,1.36172,0.27377,1.18350,0.15956,-0.13158
12.86240,14.27911,-2.57065,0.92562,0.42208,0.33441,0.81849,-0.24036,-0.89770
12.92593,13.48759,-0.13590,1.20265,0.54689,0.00044,1.26011,0.37443,-0.75293
12.59352,14.19184,-1.98826,1.35885,1.38947,0.42990,0.77832,-0.24687,0.85418
12.42879,14.19148,-2.98529,1.02232,0.69033,0.38434,1.01218,-0.00803,-0.54145
12.76543,13.96978,-2.06677,0.75353,1.32092,0.15279,0.92882,0.05351,0.67352
12.99765,13.54510,-2.22629,1.30161,0.21400,0.27187,0.85279,-0.10605,0.35594
12.96505,14.07116,-1.69907,0.94575,1.43945,0.24737,1.24666,-0.05773,0.64224
12.43383,14.32726,-0.88184,1.48322,1.19959,0.23538,1.20244,0.11015,-0.00233
12.64034,13.67219,-1.52968,1.47695,0.20979,0.03398,1.03392,0.09529,0.86409
12.93472,14.08401,-2.16573,1.01225,0.33726,0.36581,1.23152,0.03674,0.09253
12.69730,14.27213,-2.28503,0.88225,0.65605,0.21134,0.72153,-0.02558,-0.76594
12.53852,13.73621,-1.55646,1.30990,0.81886,0.07200,1.15139,-0.35714,0.11721
13.28827,13.91686,-0.88744,0.93817,0.84156,0.27461,0.91590,0.35209,-0.55444
13.01349,13.24010,-2.88511,1.14691,1.01282,0.04561,0.74329,-0.01482,0.49712
12.48680,13.81158,-1.29529,1.32924,1.16752,0.25524,0.91653,0.12916,-0.76855
13.01753,14.32146,-1.86878,1.44280,1.30835,0.34557,1.13229,0.49333,0.68100
12.53772,13.46139,-0.75315,0.71337,1.38900,0.48882,0.78884,-0.15505,-0.92368
12.44602,13.83579,-0.35009,1.09619,1.29389,0.01856,1.21611,-0.23356,-0.77480
12.84424,14.03715,-2.97078,1.19911,1.28130,0.03667,1.09841,0.20441,0.82851
12.92581,13.40081,-0.23295,1.45183,0.40678,0.16883,1.12567,0.18953,0.94645
12.43900,13.28874,-2.90924,1.01687,0.63566,0.09951,0.87178,-0.24722,0.40187
12.48168,13.98110,-1.61284,1.15203,0.11249,0.48829,0.73693,0.36905,0.65147
12.95558,14.38811,-0.25949,1.17945,1.49840,0.30656,0.81801,0.09987,0.71422
12.83324,14.08855,-2.41787,0.79796,0.71415,0.06112,0.76078,0.17867,0.65965
12.40405,14.36249,-2.27637,0.92258,1.12771,0.08617,1.23471,0.44051,-0.74149
13.14043,14.16845,-0.01731,0.83007,0.64380,0.13070,0.81353,-0.13140,0.35897
13.24625,13.48344,-1.11071,0.78941,0.75370,0.12157,0.84906,-0.16031,0.43853
13.24797,13.73423,-2.09319,1.22759,0.36813,0.39675,0.74951,-0.37904,-0.33099
12.92928,13.84510,-0.53492,1.11452,0.13127,0.36287,0.96279,-0.45142,0.81440
13.29081,13.44775,-1.56019,1.15735,0.39056,0.11385,0.92996,-0.33264,0.26120
13.06982,13.97914,-1.00772,1.08777,1.49518,0.11488,1.03350,-0.42371,-0.45300
12.46047,14.29535,-0.50994,0.94276,0.20093,0.10486,0.74137,0.28939,0.51461
12.44965,14.27849,-2.29871,0.78121,0.54582,0.10284,0.74007,-0.08491,-0.01365
13.26625,14.03343,-0.41584,0.87589,0.23932,0.44648,0.84735,-0.14240,0.06900
12.41316,13.52724,-2.79181,1.01569,1.07317,0.17096,0.79191,-0.16899,0.43883
13.10356,14.38728,-0.85116,1.12945,0.98014,0.39873,0.81393,-0.48702,-0.03762
12.60782,13.99034,-0.15286,0.78428,0.18536,0.48890,1.29503,0.07270,0.06380
12.70567,14.12988,-0.49952,1.19389,1.34088,0.41021,1.21986,0.43876,-0.01538
13.14683,14.22720,-0.37887,1.49272,0.76163,0.11207,1.17309,0.20089,-0.03487
13.21562,13.76233,-0.63017,1.38141,1.44472,0.30105,1.07453,-0.30187,0.47966
13.10036,13.59847,-1.52336,1.32980,0.55653,0.03743,0.98526,0.39334,0.81235
12.96217,14.02912,-1.06760,1.45796,1.45007,0.33249,1.09823,0.29423,-0.88366
12.53089,14.32152,-0.74878,1.38875,0.39899,0.25434,0.70383,-0.26217,-0.06871
12.47340,14.20954,-0.41536,1.33990,0.63839,0.25047,1.10897,-0.24966,-0.19476
12.98032,14.30612,-1.99284,1.21597,1.12106,0.34891,1.02283,0.39117,0.66920
12.97006,13.89111,-1.51852,1.16399,0.65161,0.41244,1.22756,0.32978,-0.84227
12.89278,13.60036,-2.60127,1.16759,0.55457,0.06017,1.19865,-0.40780,0.95381
12.41103,13.62309,-2.31257,1.09338,0.46419,0.09887,1.20471,-0.35743,0.92326
13.11721,13.60889,-1.92690,0.98440,1.27650,0.34856,1.08629,0.30369,0.27730
12.76106,13.26023,-0.61554,1.42375,0.85159,0.36577,0.74309,-0.30871,-0.54948
12.42877,13.47688,-0.18736,1.37280,0.38610,0.36688,1.23446,0.34956,0.43247
12.81785,13.48021,-0.43060,1.19264,1.29268,0.26476,1.20748,0.37106,0.28564
12.74921,13.62587,-2.43501,1.39491,0.21900,0.26036,0.72466,-0.26991,-0.96974
13.24986,14.18193,-1.41770,1.14655,0.51239,0.06278,0.91559,0.41428,0.13953
12.86184,13.97649,-2.87867,0.83326,1.00403,0.04220,1.17726,0.39614,-0.66567
12.61355,13.88699,-1.02188,0.94620,0.96124,0.08523,1.26737,-0.28623,-0.94860
13.14881,14.00655,-1.23774,1.38748,0.05301,0.17789,0.97520,0.47244,0.73267
12.74004,13.96487,-1.51169,1.28267,0.03020,0.33378,0.83194,0.16301,-0.21803
12.47191,14.16784,-2.99727,0.73501,0.18447,0.46245,1.26474,0.46934,0.41065
12.97821,13.32534,-1.36389,1.33126,1.25146,0.07439,0.80988,-0.42049,0.56058
12.41027,13.89273,-2.85758,1.45379,0.72732,0.09669,0.70634,-0.05501,0.18917
13.25856,14.34664,-0.45318,1.05309,1.02888,0.40760,0.84050,0.25838,-0.63078
12.75291,14.24504,-2.89410,0.76583,1.01438,0.24307,1.15909,0.10197,-0.36519
13.17037,13.47564,-0.47057,1.30492,0.44285,0.29548,1.13444,-0.33942,0.73567
12.46783,14.31600,-2.63132,1.17833,1.25801,0.15828,0.77171,0.22934,0.69876
12.61914,13.93822,-1.80734,0.82906,0.53222,0.47428,0.89702,0.27760,-0.09424
12.63853,14.19386,-1.54240,0.72550,1.37960,0.47879,0.73900,-0.22680,0.72800
12.54992,13.57543,-0.39085,0.85275,0.15507,0.05803,1.21496,0.32913,-0.31633
12.94226,14.21750,-2.59805,0.76447,0.21162,0.25394,1.26380,-0.28835,-0.22212
13.17025,13.41419,-0.85277,1.27381,1.14926,0.09002,1.23142,0.02384,0.58572
13.04491,13.93693,-2.87893,1.01523,0.34197,0.39279,1.11301,0.44945,-0.59420
12.74462,13.90916,-0.09948,0.85695,0.82209,0.25164,0.77743,0.35789,0.75240
13.01808,14.37345,-2.67336,1.16476,0.89544,0.21661,0.95818,-0.39387,0.22477
13.12345,14.23376,-0.69739,1.15196,0.08315,0.07799,0.81965,-0.42534,0.98199
12.70564,13.25364,-0.73017,0.84827,0.60634,0.49295,0.70155,-0.28938,-0.47025
12.80124,14.19295,-0.93871,0.91965,0.21530,0.03646,0.94256,-0.12091,0.05673
13.28246,14.22849,-0.68116,1.21366,1.39961,0.19494,0.75133,-0.20515,0.90791
12.86329,14.18261,-1.91227,1.08907,0.49356,0.39064,0.73399,0.00072,-0.21848
12.59166,13.32264,-1.46662,1.09642,1.37443,0.48807,0.77977,0.26291,-0.55661
13.04116,13.20402,-2.30869,0.70221,0.52684,0.18552,1.17470,0.49076,-0.32812
12.44600,14.26309,-1.61389,1.13987,1.26916,0.40533,1.05229,0.22965,0.27244
12.87098,13.24415,-1.99830,0.96237,0.15205,0.31284,1.23519,-0.06086,-0.16811
12.75222,14.12385,-2.83166,0.72629,0.47166,0.35476,0.87014,-0.19120,-0.25051
13.03854,13.82453,-1.10603,0.88843,1.26706,0.00524,1.22310,0.29519,-0.28103
12.53096,13.89232,-1.25527,0.85879,0.63594,0.05038,0.70385,0.04066,0.80445
12.66245,13.79442,-1.25450,0.79225,1.38132,0.40018,0.99259,0.04854,0.68340
12.87386,13.52158,-0.38949,1.31473,0.29739,0.25696,1.09362,0.08466,0.84380
12.83048,13.58457,-1.31223,1.40011,1.03234,0.00983,0.84231,0.11293,0.95090
12.91598,14.02953,-0.82393,1.34563,0.45386,0.08099,1.00905,0.10200,0.13417
12.84996,13.56662,-2.90566,1.38994,0.41217,0.40995,0.91726,-0.32810,-0.56141
12.42590,13.34867,-2.27413,1.43088,0.63074,0.01795,1.21278,0.41994,-0.15272
12.95119,13.76949,-1.07300,0.81165,0.22846,0.26214,0.80637,-0.41495,-0.26701
12.96733,13.26439,-1.90828,0.85658,0.44864,0.29510,0.95234,-0.33102,-0.81546
12.61090,13.85352,-1.53357,0.77564,0.24555,0.46148,1.11314,0.11670,0.78823
13.05235,13.54992,-1.04935,1.46547,0.92134,0.31840,1.09839,0.15191,-0.17604
12.95106,13.70876,-1.56153,0.81022,0.64771,0.29726,0.94796,-0.38995,-0.34498
12.91095,14.05657,-0.54046,0.82149,0.65089,0.42104,0.99770,-0.47106,-0.24015
12.49759,13.43218,-2.97313,0.98833,0.91166,0.30975,0.88057,0.07814,0.33768
12.55060,13.90416,-2.28773,1.14537,0.90598,0.26176,0.77904,-0.41953,-0.97880
12.52901,13.71747,-2.35873,1.24111,0.88710,0.05506,0.81075,-0.04054,0.94808
12.92626,14.00432,-0.43950,0.81416,0.43536,0.12302,1.20626,0.02149,-0.41292
12.94412,13.29409,-1.58509,1.07708,1.04280,0.47125,1.00326,0.49716,0.18753
12.61841,14.10084,-0.74049,1.08823,1.01479,0.03041,0.85289,-0.22526,-0.81163
12.54475,14.06053,-0.47856,0.92721,0.72171,0.29163,1.27344,0.01471,-0.38625
12.61772,14.19054,-2.46305,0.74050,0.52996,0.38638,0.79432,0.38357,-0.48894
12.89697,13.31213,-0.71955,0.71751,0.21980,0.36935,1.05650,-0.20728,-0.38937
12.77454,14.24377,-2.74859,0.77545,0.08144,0.48662,0.70539,-0.47694,0.44807
13.10410,14.00278,-1.14772,1.05794,0.22194,0.10030,0.97102,0.11925,-0.32495
12.60687,13.68868,-1.18368,1.14224,0.20328,0.26118,1.18655,-0.14772,-0.05800
12.51530,13.21233,-0.73880,1.48301,1.06781,0.34603,1.07474,0.20293,0.25565
13.17717,13.29072,-1.40978,0.90310,1.03633,0.30367,0.73158,-0.15513,-0.82239
12.81354,13.56130,-0.05408,0.89745,1.37681,0.35463,1.18974,0.30508,-0.64664
12.56154,14.19159,-2.91618,0.97789,0.99673,0.35497,0.84462,0.33316,0.93220
12.45844,13.32734,-0.68173,0.84964,0.28894,0.21594,0.90047,0.38112,-0.23968
12.79678,13.99655,-2.86249,1.30939,0.07886,0.25474,0.92434,-0.41143,0.91484
12.69067,13.64820,-0.18840,0.83525,0.84908,0.37819,0.74073,0.35412,0.40015
13.26688,13.25146,-0.21966,1.25618,1.07794,0.48373,0.78067,0.48032,-0.56996
12.76203,14.15193,-0.03883,0.99281,1.29403,0.07162,1.21297,-0.11962,0.38621
