# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
13.14358,13.88602,-0.19844,1.16942,0.51994,0.11532,1.27463,-0.33998,0.45888
12.99064,13.32635,-0.81158,1.37056,0.72787,0.01095,1.03371,-0.26218,0.31100
13.27491,13.69841,-2.67633,0.80789,0.53836,0.35054,0.72021,-0.31176,-0.42505
12.48896,13.99813,-0.55359,0.98199,1.15059,0.34641,1.14312,-0.00164,-0.65718
12.77122,13.73090,-0.81238,1.36045,0.51452,0.10191,1.05044,-0.09283,0.95077
12.41495,13.61244,-2.06920,1.37208,0.20223,0.15186,0.81423,0.26871,-0.95983
12.90321,13.70574,-1.81220,0.91132,0.45822,0.20662,1.28733,0.02861,0.13867
12.56882,13.45945,-1.06312,0.91723,0.60585,0.37513,0.82292,0.21826,-0.22991
12.76376,14.07887,-1.54951,1.05621,0.43174,0.35415,0.87279,-0.30792,0.31213
12.88285,13.33290,-1.32668,0.87570,0.23511,0.39546,1.13914,-0.05021,0.75206
12.96773,14.06051,-2.95709,1.43514,1.16451,0.39757,1.18500,0.15554,0.79152
12.46152,13.74375,-0.90852,1.10515,0.61785,0.04095,0.98804,0.47126,-0.53399
13.10340,14.15761,-0.82288,0.99568,1.01193,0.28094,0.80860,0.35245,0.62927
12.79370,13.62095,-0.11050,1.00646,1.19347,0.47214,1.25883,0.16920,0.74461
12.97827,13.70454,-2.41483,1.13718,0.04537,0.33376,1.16827,0.26586,-0.86937
13.25898,13.20320,-0.78218,1.49253,0.52396,0.19891,1.02032,-0.19598,-0.80315
13.02935,14.26151,-1.87518,0.76350,0.23985,0.11083,1.23532,0.05347,0.81909
13.03115,14.26389,-0.19461,1.30558,0.63257,0.16848,0.73515,-0.06519,-0.91717
12.62769,13.86948,-0.03955,1.36755,1.34650,0.00138,0.79246,-0.30067,0.48084
12.66563,14.11199,-0.95626,0.89468,1.01365,0.42817,1.27233,0.30014,-0.46784
12.94188,14.32104,-2.17487,0.94801,0.59775,0.43572,1.27444,0.42530,-0.76910
13.21680,14.09724,-0.80112,1.44896,0.03363,0.32709,1.01335,0.25863,0.58326
13.27450,13.42465,-1.76196,1.22227,0.69532,0.32306,0.74499,-0.31274,0.71919
12.88923,13.43987,-2.04956,1.00622,0.47161,0.24079,1.16028,0.06809,0.75332
13.11661,13.98107,-2.63572,0.71180,0.39207,0.30241,1.23880,0.31378,-0.53428
13.27710,14.39202,-2.11697,0.77388,1.16256,0.04682,1.12571,-0.48249,0.84697
12.74198,13.80042,-2.55361,0.97298,0.58523,0.13765,1.15268,0.48316,-0.68628
13.24143,13.34037,-2.96388,0.93788,1.17091,0.22798,1.02517,-0.11474,0.29992
12.96827,14.07437,-0.49337,1.34338,1.32703,0.15618,1.08881,0.17681,-0.97560
12.73186,13.60174,-0.04108,1.37648,0.69793,0.28607,0.93394,0.27560,0.37327
12.79029,14.23408,-0.44262,1.34901,0.35508,0.04887,0.99961,-0.26313,0.27884
12.61618,13.73010,-2.58099,1.16716,1.07566,0.11968,1.08077,0.35137,-0.00738
12.84534,14.26899,-1.07666,1.06392,1.06243,0.14807,0.96984,-0.00688,0.24204
12.84083,13.98578,-1.99634,1.06041,0.74292,0.19016,1.15897,0.32572,0.91455
12.78520,14.05744,-2.04922,0.75106,1.40767,0.16010,1.11351,0.25869,0.99924
13.15674,13.30595,-1.55514,0.88023,0.52046,0.49308,1.14333,0.36830,-0.87206
12.78754,13.68704,-0.23494,1.40727,0.34383,0.39648,1.21183,-0.19294,0.84714
12.69726,14.38296,-0.44830,0.79420,0.05650,0.25883,0.85939,0.01681,-0.68871
12.45593,13.93303,-0.92946,1.21161,0.29505,0.23671,0.81372,0.41999,0.08153
12.44907,14.20677,-1.61748,1.06388,0.41069,0.00983,1.07696,-0.38664,-0.26417
12.61498,14.21309,-2.37302,1.23715,1.11032,0.47854,1.20058,0.41516,0.48029
12.55188,14.16935,-2.25720,1.04311,0.55308,0.29970,1.00505,0.39648,-0.68699
12.87370,13.76499,-0.94399,0.84897,0.17519,0.48591,0.87866,-0.29492,0.04184
12.91388,13.22720,-2.84012,1.38234,1.10743,0.10058,0.82531,0.05424,0.00250
13.10661,13.55520,-2.99336,0.78955,1.36100,0.12231,1.27370,0.31364,-0.44486
13.24750,14.06819,-1.11463,0.84132,1.20954,0.35035,1.08408,0.32801,-0.15962
13.11321,14.23100,-2.01443,1.28725,0.06558,0.39518,0.98082,-0.49388,-0.53750
13.13811,13.45779,-0.94192,0.87002,0.99084,0.43253,0.85933,0.22186,0.80960
13.15515,13.91306,-2.84209,0.96287,0.65941,0.42357,1.05193,-0.47067,-0.82272
12.92402,14.34072,-2.08918,1.24011,0.32209,0.16812,1.17448,-0.39781,0.48783
12.50872,13.92354,-2.67264,1.33567,0.84528,0.31852,0.99963,0.37512,0.77749
12.97455,13.85378,-2.74680,1.01927,1.05298,0.03414,1.26521,0.06866,-0.57533
12.89786,13.55472,-2.12293,1.25206,1.20611,0.12478,0.82317,0.35228,-0.40030
12.91718,13.63341,-0.37605,1.16802,0.20602,0.08939,0.96992,0.28218,0.51941
12.57515,14.04019,-0.22549,1.21344,1.29806,0.03358,0.89188,-0.14608,0.15350
13.22696,14.14822,-2.50285,1.45944,0.30144,0.31635,1.12176,-0.43214,0.23684
12.62550,13.30031,-2.98093,0.77640,0.53042,0.30745,1.07832,-0.45663,0.29197
13.28662,13.55705,-0.75582,1.36821,0.49051,0.21549,0.76511,-0.42034,0.90316
13.12864,13.25188,-1.44332,1.33096,0.12689,0.30268,0.89761,0.03655,0.29053
12.76450,14.33531,-1.31021,1.13959,0.22491,0.47505,1.19282,0.19040,-0.00586
12.40910,13.96255,-2.04743,1.34461,1.48432,0.30127,0.97233,-0.23374,-0.80105
13.24308,14.26916,-1.72426,1.40593,1.46622,0.31483,1.15491,0.20390,0.02297
12.40070,13.80096,-1.36824,0.70413,0.12580,0.42132,0.98428,-0.00444,0.48468
12.97010,13.38591,-0.00136,0.78919,0.34342,0.36116,0.74027,0.25120,-0.47811
13.02038,13.48994,-2.49396,0.92334,1.26168,0.17162,0.80133,-0.42781,-0.73905
12.85772,13.67311,-0.12358,1.39272,0.54420,0.43565,1.04061,0.37973,-0.32425
12.57394,14.02425,-1.29812,0.96448,0.31467,0.03063,0.74046,0.07539,0.67542
12.95086,14.25357,-1.87772,1.44452,0.42170,0.41546,0.72038,0.33715,0.58290
12.66932,13.50242,-2.77017,1.10771,1.12975,0.28125,0.92423,-0.34886,0.26993
12.53750,13.22128,-2.38337,0.70559,0.18237,0.29843,1.19529,-0.49592,-0.41938
13.17579,14.28298,-0.48975,1.15539,0.50468,0.47001,0.78343,-0.30208,-0.16818
12.58622,14.17054,-0.37490,0.92005,0.28927,0.18650,0.86968,-0.26622,-0.70764
13.11578,14.06277,-0.39638,0.91163,0.59837,0.10371,0.74758,-0.22644,0.35663
12.78240,14.05251,-2.70633,1.47569,1.09363,0.08706,0.80626,-0.45124,-0.81176
13.21320,13.80974,-0.45730,0.88943,1.23008,0.37639,0.92993,0.33753,-0.13657
13.12087,14.11606,-1.01011,0.70646,1.36637,0.43964,1.13640,0.12347,-0.29088
12.89168,13.90900,-2.08708,1.32748,1.30057,0.08996,0.73602,0.12569,-0.39418
12.94158,13.24835,-0.60619,1.12106,0.80768,0.25224,0.75999,-0.22351,-0.46389
13.11264,14.23322,-2.64199,0.97307,1.08468,0.01740,1.25673,-0.17334,-0.80833
13.15013,14.27749,-0.68996,1.39641,0.01879,0.47623,1.22988,0.10601,-0.03024
12.90547,13.62438,-2.96479,0.70079,0.70010,0.39093,1.20071,-0.00936,0.30930
12.51475,13.47371,-0.73784,1.08652,1.24673,0.47283,1.11036,0.11145,-0.01389
13.05014,13.27069,-0.66810,1.49029,0.90984,0.49197,1.15354,-0.46486,0.24951
12.72728,13.87958,-0.04208,0.86508,0.88055,0.18369,1.17380,-0.22338,-0.58999
13.11038,13.69329,-0.12187,0.72852,1.20224,0.29061,1.07605,0.25073,-0.00893
12.94958,13.36318,-0.44155,0.70565,0.52023,0.46977,0.91873,0.22391,-0.87453
12.83665,14.24911,-2.95973,0.89066,0.71432,0.39198,1.25918,0.18854,-0.95597
12.93049,13.74042,-0.96832,1.01049,0.35170,0.19020,1.17471,-0.10961,-0.40732
12.48903,13.24701,-0.57445,0.82475,0.13168,0.49793,0.96859,0.48056,-0.23537
13.28568,13.88796,-1.72372,1.13655,1.31668,0.19063,1.02267,0.24416,-0.54430
13.28192,13.75715,-0.65646,1.39483,1.26679,0.13923,0.83628,-0.08231,0.60665
12.75585,14.22172,-1.04537,1.21823,1.09422,0.20682,0.92291,-0.42553,-0.86662
12.45146,13.31700,-0.49655,1.32091,1.02101,0.19881,1.10384,0.28146,-0.64436
12.82653,14.14138,-0.77650,0.74926,0.68345,0.18929,1.09202,0.30863,0.26272
12.59939,13.64817,-1.13377,1.39599,0.20082,0.04710,0.74918,0.12413,-0.25014
12.66769,13.37406,-0.26356,0.84586,0.51486,0.12999,1.07550,0.40309,-0.71725
12.49221,13.32602,-2.21629,0.75362,1.18140,0.10583,0.81240,0.40819,-0.66272
12.58514,13.49034,-2.63151,1.24040,0.74721,0.44059,0.96806,0.17609,-0.20172
12.56172,13.69651,-2.25040,0.97000,0.03592,0.08465,1.07976,0.17084,-0.71025
12.60870,13.94533,-2.97109,0.75995,0.20633,0.12360,1.01014,-0.37058,-0.25612
12.42294,13.92979,-1.99217,1.13801,0.58164,0.15905,1.28090,-0.03823,0.96467
13.06091,14.06027,-2.93667,0.89210,0.22016,0.42798,1.27500,0.14676,0.89425
13.11804,13.56299,-1.69349,1.44817,0.00121,0.01025,1.04453,-0.24591,-0.89176
12.98678,13.27250,-0.25781,1.41543,1.27306,0.06207,0.93376,-0.35295,0.71569
12.61330,13.84212,-1.88262,1.07302,0.66819,0.19730,0.79396,0.01841,-0.03396
12.74512,14.38992,-1.32227,1.37755,1.32617,0.36303,0.99327,-0.30674,-0.19571
12.47369,13.28614,-2.37176,1.00154,1.30529,0.10647,1.11326,-0.14646,0.61018
12.40383,14.19748,-1.98205,0.85241,0.74018,0.30613,1.25633,0.10699,-0.52668
12.54408,13.70911,-2.25211,0.91251,0.91051,0.43592,1.27299,-0.12491,-0.80874
12.58911,13.98833,-1.94766,0.71007,0.36259,0.12455,0.85743,-0.41115,0.11107
12.89816,14.21525,-2.52947,0.78150,0.47015,0.49452,0.72081,-0.02371,-0.74890
12.76712,13.27813,-0.98946,0.98979,1.13749,0.43341,0.88291,-0.32308,-0.20273
12.41963,14.16283,-0.95127,0.79547,0.93635,0.25338,1.27766,-0.22846,0.75763
12.75630,13.44817,-1.55611,0.88674,0.94381,0.39592,0.71083,-0.10367,0.94515
12.43257,13.26683,-1.33923,1.36878,0.83441,0.25364,0.70912,0.33133,0.60539
12.42404,13.70482,-0.82665,1.16208,0.88856,0.28631,1.12637,-0.01043,0.79055
13.14479,13.72568,-2.87413,1.26727,0.54799,0.42437,1.00444,-0.44185,0.95069
12.61133,13.50953,-1.88810,1.35135,0.58750,0.43662,1.10641,0.20357,0.76260
12.47126,13.49925,-0.70011,1.34548,0.43100,0.28768,0.71640,0.35919,-0.56599
12.41884,13.40395,-0.45543,1.33523,0.19232,0.08043,1.00153,-0.11043,0.49523
13.09738,13.38662,-0.91162,0.89077,0.36548,0.41052,0.93021,0.28833,-0.15638
12.72018,14.19216,-0.92040,0.83331,0.59150,0.44280,1.21167,-0.05834,0.83697
