# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
13.00225,14.25581,-1.08030,1.45866,1.08245,0.02947,1.26063,-0.19467,-0.31725
12.54153,13.91121,-1.95498,1.25812,1.10174,0.29177,0.76475,0.16606,0.92552
12.91802,13.80979,-1.58992,1.23399,1.16470,0.36194,0.70144,0.39294,-0.80377
12.66735,13.88122,-0.68594,1.48057,0.58770,0.18246,1.01869,-0.28662,0.08881
12.99338,13.49362,-1.64890,1.35372,1.00157,0.42563,0.97430,-0.04296,-0.20938
12.98159,13.31150,-1.03627,1.46307,0.28783,0.24600,1.26195,0.41349,0.42298
12.40230,14.19665,-1.65977,1.26773,1.21769,0.03916,1.09888,0.43618,-0.90015
13.17843,13.24124,-0.57119,0.81252,1.04638,0.19978,0.88989,0.44461,0.17732
13.26565,13.88395,-2.14844,0.87919,1.31975,0.34213,1.13910,0.08673,-0.34045
12.66266,14.34574,-0.71119,1.46775,1.12091,0.17423,1.26074,0.20434,0.06585
12.52323,13.38384,-2.69157,0.96231,1.40541,0.13481,1.23429,-0.00610,0.63421
13.13493,13.63229,-2.78937,0.75571,1.22067,0.31222,0.93679,-0.27572,-0.92638
13.18552,14.13611,-1.03198,1.26889,0.63235,0.35097,0.78304,0.24967,0.41416
13.01206,14.06443,-0.16766,1.41053,0.97079,0.22924,0.79489,0.21575,-0.45018
12.48786,14.01001,-0.23414,0.98911,0.15061,0.26922,0.77737,-0.36261,-0.49413
13.22771,13.74615,-0.63690,1.04616,1.06544,0.25138,1.12615,0.35145,-0.72023
12.98726,13.85118,-2.23600,0.90052,0.97996,0.44267,1.00108,-0.02791,-0.40468
13.25188,14.21991,-0.55069,1.28659,1.28987,0.31098,0.98153,-0.00191,-0.24804
12.45760,13.73947,-2.95449,1.03533,0.28514,0.23923,0.84203,-0.42249,-0.06961
12.94354,14.20425,-0.54272,1.49668,0.26065,0.44036,1.18570,-0.48366,-0.09545
12.67777,14.19685,-1.92548,0.85150,1.37075,0.20447,0.74499,0.05155,0.17855
13.19900,13.95189,-0.33156,1.27531,1.25448,0.28560,0.96125,0.46993,-0.91065
12.78710,13.63331,-2.34378,0.85294,0.46594,0.42200,1.17494,-0.19650,-0.14617
13.28775,13.50511,-0.19602,0.92168,0.85255,0.36771,1.07451,-0.09603,-0.43794
13.06424,13.43828,-0.99913,0.90076,0.39132,0.03518,1.20840,0.00066,-0.47327
12.99925,13.65207,-1.79979,1.19353,0.81254,0.11417,1.23638,-0.36928,0.58381
12.81299,13.92096,-0.69026,0.81244,1.40066,0.17505,1.24391,0.15118,-0.82844
12.82856,13.47741,-2.31659,1.24489,0.04574,0.10926,1.26688,-0.12864,-0.17323
13.00576,13.57866,-1.87823,1.27706,0.45430,0.32915,0.86454,0.48506,0.51653
12.55135,14.05476,-0.13467,1.15010,0.29025,0.04821,1.00881,0.06588,0.60893
13.24948,13.39447,-2.89590,0.98465,0.46775,0.44394,1.26322,-0.30366,0.75595
12.75061,14.06393,-0.72047,1.17516,0.63098,0.20337,0.70229,-0.07453,0.71917
12.50478,14.21680,-2.66049,1.27018,0.69599,0.09962,1.19922,-0.07587,0.08512
12.60620,14.11920,-1.79921,1.17203,0.45613,0.18279,0.82240,0.04679,0.23212
12.72727,14.11312,-1.45666,0.88119,0.88597,0.33575,0.99514,-0.45983,-0.48620
13.23392,13.20112,-0.90882,1.06264,0.48524,0.25566,1.04817,-0.42902,-0.17948
12.60673,13.35162,-1.34277,1.26427,1.41413,0.26447,1.11209,-0.37109,-0.61618
13.00913,14.39979,-1.07045,1.12528,0.86829,0.22247,0.73043,-0.39220,0.55906
13.13028,13.60759,-1.61489,1.05529,0.17859,0.26051,0.96493,-0.45703,0.77809
13.09068,13.50137,-0.82390,0.91023,0.57908,0.44992,1.28750,0.05448,0.61234
12.64967,13.86974,-2.82418,0.86608,1.47603,0.27055,0.94947,0.38850,0.99255
13.16370,13.79623,-1.67823,1.33877,0.66047,0.02893,0.96605,0.37872,-0.83053
12.45502,13.66501,-2.34809,1.24687,1.08050,0.30038,1.13504,-0.00863,0.87751
12.97804,13.63295,-2.26159,1.00846,0.86274,0.27383,1.00037,-0.19881,-0.50801
12.77552,14.15192,-1.66429,1.47066,0.89608,0.27976,0.83100,0.27225,-0.24321
12.81909,13.99543,-1.99389,0.91261,0.84091,0.46845,1.03713,0.20815,-0.18870
12.76630,13.82412,-1.37901,1.30078,0.20927,0.47643,1.12984,-0.41932,0.39864
12.45095,13.83570,-1.96697,0.75267,1.21383,0.25166,1.27718,-0.13591,-0.10721
13.20543,14.00920,-2.99755,0.88071,0.27835,0.48442,1.24970,-0.42951,0.96523
13.24429,14.33821,-1.19678,0.78831,0.02014,0.05355,0.84808,-0.22797,0.82530
13.19417,13.27969,-2.53952,1.41283,1.23196,0.14216,0.76028,0.30392,0.81060
13.08511,14.22704,-2.90687,0.97760,1.04680,0.27536,1.26019,-0.17982,-0.90127
12.84204,14.31498,-2.85890,1.13263,0.62836,0.20017,0.97109,-0.36888,0.61402
12.72236,13.88555,-2.06865,1.29114,0.92214,0.02341,1.22848,0.03146,0.82434
12.92917,13.47050,-0.98302,1.12401,0.41183,0.22268,1.12323,-0.23985,0.50013
12.73797,13.88446,-0.77498,1.39119,0.95475,0.24510,0.89917,0.25734,-0.31405
13.20898,13.62983,-1.02438,1.18710,0.89980,0.38318,0.76100,-0.27836,-0.80211
12.99917,13.32488,-0.48798,0.96297,0.50690,0.05570,0.88813,0.17259,-0.34811
13.02668,14.24118,-1.82769,1.38411,0.76956,0.03825,1.21856,0.22771,-0.77299
13.09997,13.45073,-0.00289,1.17302,0.67697,0.05775,1.24449,0.19625,-0.20780
13.17777,13.44324,-1.69400,0.93113,0.85884,0.26252,1.04279,0.04804,0.60561
13.00103,13.60231,-2.93461,0.73078,0.17875,0.15817,0.79079,0.34918,-0.52252
12.88929,13.61154,-1.11417,0.92185,0.91496,0.06181,1.06619,0.40137,0.29331
13.09028,14.02916,-0.44074,1.38160,0.38680,0.46469,0.91641,-0.23182,-0.49301
12.51905,13.64218,-0.75925,1.43685,0.70632,0.30511,1.19317,0.22125,0.58558
12.76319,14.07176,-1.76428,1.02527,1.28061,0.21814,1.25936,-0.21018,-0.04800
12.67806,13.57789,-1.00970,1.35268,0.84468,0.29282,1.16228,-0.14200,-0.18845
12.40257,14.24630,-1.19174,1.41733,0.69214,0.34068,0.85122,-0.28338,-0.19709
12.71388,14.17164,-1.28101,0.80121,1.40841,0.31161,1.05917,-0.00805,0.00863
12.88418,13.89085,-0.97372,1.45577,0.40570,0.21068,1.24569,0.12154,-0.78876
12.93598,14.24278,-1.39006,1.27785,0.41870,0.48028,0.96844,0.18884,-0.85648
13.07673,14.29700,-0.17732,1.21756,1.18932,0.16403,1.19124,-0.06608,-0.01801
12.82468,13.86552,-1.72804,0.81890,1.37564,0.28815,1.21516,-0.10573,-0.54932
12.77240,13.21025,-2.08992,1.37952,0.95302,0.48038,0.72581,0.02229,-0.95132
12.86068,13.27203,-2.05954,0.83546,0.02502,0.00185,0.93434,-0.13245,0.00593
13.01098,13.62583,-1.50521,1.20193,0.24370,0.09804,0.98943,-0.12531,-0.19372
13.23949,13.88967,-0.35944,1.00313,1.01378,0.31100,0.79828,0.17243,0.97537
12.45610,13.61354,-0.74549,0.79038,0.25227,0.07527,1.07709,0.43882,0.68865
12.84694,13.88871,-0.81785,1.24639,0.64289,0.41843,1.14622,0.28883,-0.67788
12.99820,13.31573,-1.07443,0.79057,0.00206,0.49730,0.89060,0.42593,-0.08793
13.26506,13.47942,-2.76943,0.94252,1.22951,0.11866,0.83745,-0.36159,0.83957
12.46835,13.79202,-1.74910,1.40519,0.24058,0.11335,0.70975,-0.18248,-0.00917
12.92271,13.79281,-2.86695,0.95139,0.82982,0.19647,0.72744,0.06617,-0.33252
13.16685,13.22547,-1.73619,0.72931,0.94173,0.39116,0.91980,0.49782,0.58170
12.41584,13.53124,-1.40783,0.74935,0.86943,0.14115,0.97337,0.43193,-0.14573
12.89012,13.47218,-1.55317,1.26812,0.11271,0.17495,1.14024,0.49474,0.78081
12.78795,13.46753,-0.25062,0.93838,0.05537,0.49375,0.76130,-0.10909,-0.39335
13.18708,13.32251,-2.65071,0.89973,1.19553,0.19134,1.00746,-0.01925,-0.41241
13.06653,13.21760,-1.16380,1.16117,0.79228,0.40675,1.29636,0.12174,-0.61095
13.14080,13.83311,-2.25973,1.11329,0.02129,0.23349,1.14258,-0.07036,-0.25223
12.53192,13.85094,-0.70415,0.76550,0.76687,0.11280,1.27611,-0.39168,-0.86878
12.70058,13.30105,-1.88232,1.28233,0.48671,0.49691,1.20990,-0.13880,-0.62918
13.18573,13.29033,-1.75449,0.75920,0.61320,0.07631,0.89905,0.08319,-0.22546
12.66761,13.71530,-2.16382,1.32460,0.11957,0.10384,0.87950,-0.32717,-0.86585
13.06617,13.47666,-0.79855,1.36306,0.68983,0.16718,1.26015,0.15954,-0.33860
12.47782,14.24887,-1.15479,0.80509,0.22075,0.37298,1.01281,-0.16027,-0.70815
13.24588,13.97031,-1.70595,0.85828,0.50586,0.14080,0.77554,0.22841,-0.66769
12.94090,13.77760,-0.26610,1.24627,1.17581,0.45341,0.84853,0.12161,-0.39689
12.55226,14.17885,-1.88753,1.27370,0.43969,0.47271,1.20098,0.14243,0.35411
13.11718,13.94282,-2.32787,1.18071,0.50801,0.10658,1.20054,-0.32476,-0.43681
12.54073,13.54819,-2.27390,1.23160,1.37766,0.11216,1.17456,-0.36198,-0.67348
13.16716,13.67742,-0.35658,1.37374,1.34232,0.06227,0.93421,0.08252,-0.08556
13.07109,14.15707,-0.75585,1.03594,1.15916,0.18122,1.07210,-0.36942,0.94006
12.86723,13.81646,-1.59963,0.76446,0.64121,0.17677,0.77397,0.23654,0.78580
12.94251,13.98784,-0.47965,0.87890,0.19081,0.28794,0.72212,-0.26441,-0.26902
13.03809,14.17418,-1.59307,1.36569,1.10672,0.37512,0.87379,-0.45289,0.86494
13.28142,14.22589,-0.99357,1.44623,1.40023,0.06686,1.13020,0.47721,-0.38930
12.94516,14.16354,-0.61158,0.83018,1.10118,0.19472,1.04281,0.32415,-0.88834
12.44796,14.02641,-1.43739,1.41299,1.27330,0.45922,1.06462,0.06813,-0.95173
13.19783,13.89677,-2.51758,0.91472,1.12531,0.39150,0.72504,0.01089,0.34371
13.21893,13.58469,-1.64053,1.34327,0.82714,0.48442,1.03381,-0.46066,-0.08142
12.99094,13.24461,-1.48186,1.04987,0.70498,0.05691,1.14113,0.04509,0.33573
12.76136,13.60054,-1.74274,1.36611,0.33487,0.30047,1.11933,0.34939,-0.98844
12.60150,13.22370,-0.99155,1.28825,0.05446,0.12846,1.07567,0.05075,0.06194
12.95659,13.23396,-2.36338,0.92499,0.54512,0.11571,1.12223,0.10832,0.29442
12.95899,14.01314,-2.26149,0.86468,0.78591,0.42593,0.70694,0.18168,0.75485
12.75779,14.37917,-1.17387,0.97917,0.79419,0.01223,0.73929,-0.02161,-0.17535
13.29104,13.61756,-0.24762,1.20638,1.01443,0.44161,1.06390,-0.14627,-0.63972
12.87075,13.23411,-2.92886,1.46749,1.33556,0.21157,1.21550,-0.16026,0.07286
12.56777,13.31793,-1.91753,1.37740,1.39654,0.44223,1.27107,0.28154,0.42449
12.49278,13.33420,-1.77495,1.20289,0.41896,0.02060,1.08549,0.03216,-0.57382
12.58005,13.74484,-2.11848,0.93617,1.46578,0.36372,0.74419,0.28225,-0.51641
12.84076,13.59122,-2.79170,0.74591,0.16426,0.08635,0.79351,0.35181,-0.20281
12.42333,13.23356,-1.46413,1.47538,0.44048,0.16251,1.15856,-0.04843,0.62274
12.75614,14.39265,-1.29934,1.44086,0.43276,0.19229,1.22436,-0.33744,0.57179
12.94179,13.31441,-2.42546,0.77968,0.21354,0.03408,0.71766,-0.47312,0.22328
13.20766,13.92179,-1.33670,0.93936,0.15271,0.41612,0.90897,0.12744,0.35975
12.80100,14.20746,-0.15572,1.00924,0.70065,0.04566,1.10580,-0.40264,0.52008
13.25073,14.04379,-0.69689,1.11595,1.19459,0.13393,1.28716,0.42930,0.09113
