# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
12.82303,14.34545,-1.48846,0.79707,1.27816,0.04579,1.00829,-0.11580,0.30951
12.70938,13.31544,-0.86099,1.00290,0.70906,0.44488,0.90694,-0.48647,-0.47444
13.09531,14.18169,-2.59684,1.19564,0.00482,0.04481,0.82131,-0.09982,0.73782
12.45590,13.86138,-0.58949,1.17201,0.75256,0.27964,0.81843,0.31778,0.89014
12.75818,13.65324,-1.49408,0.72401,0.58419,0.22887,0.71800,-0.19760,0.17455
12.65388,13.74689,-2.92638,1.08371,0.75722,0.13806,1.29829,-0.28502,-0.58628
12.50452,13.57746,-0.07646,1.44867,1.40970,0.29070,0.75291,-0.02368,-0.23073
13.01247,13.69313,-2.98888,1.38699,0.13792,0.08176,1.25928,-0.25163,0.91334
12.66689,14.21839,-2.47935,0.85124,1.04722,0.47047,0.84754,-0.25165,-0.06051
12.46654,13.39978,-1.57193,1.06437,1.46344,0.24507,1.02511,0.18154,-0.52938
12.62722,14.05345,-2.45376,0.86079,0.61974,0.32763,1.02360,0.12505,0.46828
12.59542,13.28911,-0.06520,0.84994,0.51728,0.16698,0.96359,-0.11886,-0.26488
13.24694,13.60783,-0.34956,1.07805,0.31147,0.07242,1.20076,-0.30971,-0.86640
12.60913,13.39729,-0.99398,1.38726,1.21317,0.02643,1.19297,-0.45462,-0.95518
12.69522,13.54481,-0.61842,0.87102,0.00742,0.41366,0.83370,-0.21967,-0.24613
13.16192,13.85648,-0.91834,1.44984,1.17579,0.44097,0.90567,0.16006,0.06508
13.27304,14.11516,-0.47092,0.74584,1.47996,0.34227,0.95055,0.14537,0.27668
12.42415,13.63984,-1.10526,0.71490,0.14598,0.40897,0.96634,0.21293,-0.54882
12.83395,13.31744,-0.06727,1.04501,0.72722,0.09399,0.70149,0.12478,0.94463
13.09352,13.52259,-2.08014,1.36310,0.20064,0.21926,0.92934,-0.19426,-0.46122
13.04361,14.07335,-0.46928,1.29230,0.04301,0.46469,0.74824,-0.22032,0.93199
12.88036,13.74118,-2.08568,1.45587,1.46391,0.49601,0.88814,-0.24075,0.09717
13.26584,14.14125,-1.56285,1.24930,0.08991,0.13486,0.80077,0.47879,-0.39163
13.05554,13.72953,-0.82244,0.79358,0.90003,0.42667,1.05387,0.00513,0.99950
12.66054,13.87675,-1.15553,1.07491,1.47312,0.08586,0.92180,-0.13129,-0.03445
13.28664,14.34540,-2.05316,0.70991,0.25730,0.20333,0.81436,0.31854,0.12480
13.23131,13.49793,-1.88165,0.71283,1.01052,0.01041,1.10118,-0.09903,-0.84602
13.08211,14.33089,-0.56407,1.09164,0.53247,0.08733,1.10529,-0.28497,-0.16845
12.80880,13.33872,-0.13320,1.14275,0.58191,0.30463,0.77990,-0.11264,-0.02104
12.98087,13.53475,-0.28105,1.36068,0.77790,0.15785,1.14706,-0.17821,-0.70083
13.11241,14.03879,-1.26364,0.91014,0.38493,0.04312,0.86308,-0.45274,0.27372
13.13983,13.77244,-2.73724,1.19677,0.04698,0.08872,1.00251,0.30892,0.19360
12.79144,13.25541,-0.66766,1.09946,0.59658,0.24471,1.04323,0.40890,0.60520
13.17545,13.36909,-1.11396,1.04277,1.20300,0.24661,0.78389,-0.46616,0.94041
12.68831,14.22634,-1.52000,0.92537,0.16584,0.48863,0.99315,-0.40453,0.65178
13.27244,13.39154,-2.79036,0.83135,0.87946,0.09451,1.03347,0.49853,0.00399
13.10653,13.69111,-1.97643,0.70471,0.58009,0.01633,0.79150,0.19978,0.00680
12.91489,13.34300,-0.56757,0.83863,0.30638,0.37697,1.01294,0.46371,0.02001
13.03460,14.37330,-0.62407,0.89069,1.12997,0.09979,0.92333,-0.22554,0.66083
12.40683,13.29906,-2.92633,0.98710,0.86192,0.08906,1.23381,-0.38768,-0.04404
12.76289,13.93582,-0.09587,1.13614,1.34021,0.04218,1.09774,-0.34426,-0.24648
13.08512,13.69626,-2.71419,0.97220,0.21459,0.43735,0.96995,0.15038,-0.01643
12.53796,13.82362,-0.69477,0.87520,1.02806,0.09778,0.90353,0.13569,-0.57170
13.23011,13.50654,-0.72064,1.47804,0.95806,0.24610,0.91839,0.13649,-0.05953
12.91331,14.20095,-1.12294,0.70800,0.08055,0.43187,0.91469,-0.22845,0.43297
12.97992,14.13283,-0.80203,0.73524,0.13354,0.24166,0.85803,-0.12007,0.41694
13.07811,13.36001,-0.06260,0.94634,1.25467,0.30398,1.19468,0.29932,-0.72004
13.16481,13.88402,-0.32439,0.97730,0.89959,0.27690,1.11046,-0.44178,0.60333
13.03783,14.18350,-0.61086,0.99733,0.95248,0.49500,0.92656,0.49926,-0.26774
13.29115,13.36395,-1.12028,1.36644,0.29022,0.05445,1.16915,0.15544,0.30988
13.23207,14.09009,-2.71627,0.91675,1.18752,0.32302,1.18506,0.06384,0.96172
12.48291,13.74657,-2.68310,1.11716,1.09937,0.28900,0.87056,-0.20595,0.62992
12.63841,14.00843,-0.44387,1.14025,1.25207,0.42117,1.01412,-0.05613,0.13561
12.41995,14.16650,-1.70302,0.80375,1.01638,0.23747,0.78716,0.10185,-0.40760
13.13787,13.51698,-2.59635,0.70281,0.73893,0.47117,1.20514,-0.44711,0.25374
13.20320,13.24112,-2.39720,1.11618,0.01122,0.38128,0.93891,-0.16836,-0.23844
13.08701,13.20573,-2.82082,0.76195,0.27389,0.18491,0.93821,0.44229,0.60341
12.89488,13.88888,-2.92907,1.15756,1.32407,0.24421,0.92525,0.05606,0.81964
12.82506,13.92100,-0.50541,1.15726,0.16417,0.14090,1.18935,0.36945,-0.92908
13.26331,13.43179,-0.35990,1.06181,0.13525,0.33899,0.72513,-0.10275,-0.10094
12.87624,13.36026,-0.88855,0.91576,1.43885,0.21517,0.80520,0.33263,-0.72336
12.71514,13.79334,-2.62278,1.21132,0.31981,0.10742,0.74725,-0.06178,0.69958
12.91803,13.53579,-0.72198,1.23300,0.62711,0.02877,1.24182,-0.44885,0.62055
13.08535,13.76893,-0.42419,0.74222,0.28846,0.02589,0.82020,-0.38599,-0.60548
13.07432,14.11698,-2.34287,0.98284,1.47424,0.38866,0.75682,0.14611,0.09206
13.20592,13.69239,-0.04600,1.12071,0.90425,0.42489,1.22071,-0.19859,0.50812
12.87133,13.47298,-0.60199,1.40460,1.46601,0.45389,0.98477,-0.25998,-0.35285
12.69553,14.08058,-0.47726,0.80585,0.34762,0.48732,0.71991,0.48911,0.07669
12.84422,13.52742,-0.80931,1.01393,1.23203,0.05363,0.75149,0.39304,0.38362
12.48119,13.53620,-2.06274,1.02047,0.93924,0.01173,0.88304,-0.21797,0.95426
12.88200,13.22574,-0.35899,0.94547,0.45282,0.18008,0.79589,-0.49740,-0.32200
13.20428,13.45494,-2.69546,1.17085,1.28528,0.00995,0.87538,-0.32613,-0.84842
12.86059,13.81228,-1.86658,0.92332,0.11561,0.22535,1.21511,0.21004,0.04625
13.16791,14.33402,-2.26855,0.74693,0.46857,0.26824,0.85995,-0.02012,0.93160
12.42012,14.27311,-0.23419,1.49759,0.45489,0.09605,1.00374,0.15630,-0.94104
13.00690,13.43397,-0.68215,0.88316,1.21512,0.33905,0.77893,0.28758,-0.95673
13.23121,13.33779,-2.84685,1.21527,0.16488,0.49741,0.90813,-0.36637,0.63669
12.82073,13.26436,-0.68077,1.03303,1.48968,0.38118,1.17938,0.42946,0.48998
13.18415,13.98970,-0.35775,1.42275,1.26352,0.17973,1.29556,-0.22695,0.88477
12.95705,13.38923,-0.10217,0.76754,0.43049,0.28732,1.10896,-0.47602,-0.80003
12.52969,14.15246,-1.74750,0.81254,0.13823,0.33889,1.05913,0.03820,-0.35152
12.54221,13.74507,-2.08135,0.96392,1.37062,0.22687,0.73292,-0.39935,-0.49970
12.57869,13.40400,-0.81196,1.26323,0.57038,0.49565,1.00040,0.03315,-0.57569
13.08298,13.43151,-1.15162,1.24182,0.65585,0.39740,0.71354,0.18863,-0.61083
12.68574,14.32876,-2.74640,1.46608,1.43103,0.42603,0.92648,-0.33273,0.95126
