# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
12.74168,14.38844,-1.74068,1.41258,1.16425,0.27970,0.87782,-0.44539,0.03928
12.66073,13.77391,-0.14337,0.75736,0.92752,0.29992,1.01912,0.17844,-0.53684
12.63110,13.98858,-1.96590,1.33777,1.29379,0.17650,1.27471,0.20932,-0.07507
12.45393,14.19746,-0.70050,1.12767,0.41764,0.32128,1.27769,0.25559,-0.77338
13.05657,13.96148,-1.51128,0.74639,1.26955,0.16673,0.75067,-0.49033,0.31199
12.92424,14.34840,-2.45808,0.82950,0.34786,0.30534,1.23584,0.44999,0.34973
12.76641,13.49860,-1.26258,0.77062,1.36231,0.15278,0.98568,-0.04349,-0.63220
12.96361,14.30341,-1.02887,0.81304,0.96012,0.32717,1.00204,-0.47775,0.18187
12.79261,13.69725,-1.18327,1.33146,0.22358,0.03055,0.75895,-0.35816,0.39422
12.70434,14.21414,-1.31828,1.20255,0.30158,0.01753,0.88202,-0.17630,0.21926
12.44609,13.90184,-0.92674,0.82181,0.86714,0.14921,0.85139,0.04299,0.99075
12.45615,14.13367,-2.08342,1.01678,0.43352,0.29084,1.25405,0.47493,0.84324
13.20600,13.39721,-0.44083,1.06717,1.12608,0.07719,1.16482,-0.37459,-0.90983
12.89269,14.07901,-2.80434,1.15928,1.47189,0.28728,0.74704,-0.21105,-0.94822
12.86071,14.34062,-1.73972,1.32047,0.88331,0.08228,1.11127,-0.22860,0.39148
13.22849,14.39068,-1.59519,1.32659,1.00516,0.47706,0.78196,-0.23997,-0.42996
12.61993,13.24315,-2.80423,1.29983,0.75964,0.06616,1.21115,0.28866,-0.89695
13.02611,13.78493,-2.61671,1.05600,0.00808,0.38716,1.21422,-0.16583,-0.28087
13.04785,14.39405,-2.52170,0.74473,0.80677,0.26978,1.10885,0.00927,0.42383
13.28874,13.88376,-2.43698,1.12141,1.43909,0.41991,0.78734,-0.44817,-0.68850
12.77437,13.36606,-0.54858,1.06990,0.44183,0.03554,1.12851,0.42118,0.43904
12.55450,13.45110,-2.88661,1.33009,1.27486,0.27577,1.14685,0.25075,0.23895
12.81461,13.86795,-0.04075,0.81591,1.20200,0.46790,0.72293,0.32339,-0.96601
12.47826,14.06489,-2.48581,1.44073,1.25071,0.41410,0.79849,-0.33642,0.03203
13.14606,14.38554,-0.21541,0.75431,0.74815,0.00281,1.07869,-0.22286,-0.86135
13.07289,13.59777,-2.31245,1.03220,1.47083,0.11781,0.70435,-0.46861,-0.19494
13.08754,13.90282,-2.60748,0.86327,0.52359,0.05916,1.25489,0.08004,-0.57746
12.43192,14.17084,-0.50929,1.48348,0.01997,0.28689,1.19354,0.48194,-0.39469
12.58115,13.83278,-2.63331,0.85184,1.42221,0.05978,1.26478,-0.00064,-0.28980
