# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
12.49495,13.34214,-0.11257,1.05107,0.52243,0.15015,1.11298,-0.05086,-0.08037
12.98662,14.07146,-0.89510,1.40346,0.99425,0.09656,0.71274,-0.06290,-0.98389
12.89282,13.39096,-0.09259,1.21762,0.63510,0.07929,0.85240,-0.28796,-0.26222
13.17658,14.16196,-2.59234,0.78955,0.54587,0.17616,1.13472,0.03383,-0.04906
12.83722,14.08899,-2.12250,1.00643,0.55229,0.05548,0.70887,0.46786,-0.05277
13.19747,14.28630,-1.68420,1.27793,0.48973,0.16781,0.99407,0.27023,0.92071
13.02337,14.22343,-2.18325,1.02171,1.42946,0.02130,1.03156,-0.02600,-0.47922
12.75012,13.80919,-0.08704,1.18692,0.94358,0.12163,1.09991,0.49330,0.04964
12.53294,13.36709,-0.13336,1.27931,1.04920,0.25073,1.05291,-0.17543,-0.94873
13.14585,13.27406,-0.48644,1.16428,0.50045,0.28205,0.85762,0.06484,0.61859
13.22808,14.05828,-0.12044,1.41504,1.18393,0.03426,1.01990,0.10469,0.86064
12.87316,13.79430,-0.79547,0.82632,1.15885,0.04024,1.09278,0.06719,-0.76464
13.22607,14.24260,-1.87193,1.06728,0.19572,0.35678,0.93229,-0.27724,0.65795
12.96893,13.96437,-2.49303,0.87985,0.60657,0.16208,1.23749,0.14539,-0.41082
13.23564,13.37307,-1.57297,1.24366,0.11853,0.35427,1.11502,0.39035,-0.21149
13.04578,13.41969,-2.73558,0.75602,0.25432,0.26005,0.80430,-0.03155,0.75465
13.09232,13.32594,-2.76164,1.02510,0.48005,0.07538,0.76666,-0.40195,0.03403
12.68407,14.33469,-1.97604,1.18357,1.32995,0.22092,0.72256,0.00705,0.76326
13.06413,13.94124,-1.64923,1.07129,0.11869,0.10635,0.78981,-0.06900,0.57168
13.09701,14.05372,-1.97316,1.39348,0.56096,0.11922,1.00059,0.08557,-0.60729
12.93358,13.59115,-1.47438,1.42271,0.15427,0.38820,0.94044,-0.30828,0.79045
12.78126,14.04530,-0.12500,1.42388,0.08225,0.48546,0.83372,-0.24076,0.79497
12.48910,14.23641,-1.02290,0.82568,0.04580,0.33420,1.15235,-0.37295,-0.06808
12.81274,13.70313,-1.39635,0.87279,0.13672,0.40146,0.88805,0.46476,-0.96614
13.08812,13.24608,-0.02485,1.32710,1.42855,0.23629,0.73131,0.37943,-0.17175
13.25780,13.44812,-1.94306,0.98650,0.13876,0.38869,0.97843,-0.03685,0.98158
13.17598,14.02343,-2.44016,1.44733,0.77899,0.49079,0.91859,0.39015,-0.97124
13.00095,13.74631,-2.81996,0.93101,0.78630,0.33876,0.78361,-0.47500,0.89047
12.99426,13.20065,-1.39772,1.11221,1.16918,0.43639,1.00923,0.31050,-0.84169
12.73510,13.83185,-1.18493,1.37974,1.23380,0.03612,0.99944,-0.17519,0.77296
12.46975,14.33468,-0.73872,1.29655,0.74592,0.46001,1.08549,0.25400,0.75095
12.85351,13.60490,-0.48457,1.19081,0.67382,0.38528,0.90755,-0.37515,-0.89299
12.82748,13.62672,-1.38534,1.09080,0.03151,0.27301,1.17984,0.43582,-0.38273
12.57389,14.31442,-1.96145,0.72064,0.78182,0.15780,1.00539,0.32699,0.33180
12.98462,14.19893,-2.19129,1.13167,0.94313,0.39230,0.89943,0.39671,0.44115
12.97602,13.89816,-1.71608,1.40279,0.62911,0.28116,0.82561,0.29267,-0.95593
13.25007,14.11511,-2.26816,0.97271,0.22013,0.31979,0.90913,0.06317,-0.76805
12.66775,13.22926,-2.87455,0.98486,0.91356,0.28620,0.80897,0.21449,0.29343
12.92545,14.23548,-1.66228,0.98055,0.26393,0.43628,1.06644,-0.15853,-0.06876
13.20641,13.24451,-1.21726,0.92106,0.84607,0.37107,1.11811,0.32576,-0.25113
13.19653,13.82083,-2.97518,1.01430,0.30522,0.23197,1.12086,0.37753,0.66790
12.58318,14.25367,-1.75692,0.77402,0.20556,0.30006,0.80346,-0.27880,-0.42300
12.83684,13.63431,-2.76082,0.95413,0.61865,0.28043,1.24127,-0.13435,-0.35925
12.68860,13.91150,-2.29123,1.21743,1.03454,0.48285,0.77382,-0.37196,0.43410
13.10391,13.71228,-0.87349,1.38680,0.01277,0.47518,0.90456,-0.34257,-0.01123
12.50248,14.36953,-1.69812,1.16867,0.81373,0.03217,0.82490,0.46413,0.69752
12.96464,13.41281,-1.30989,1.04213,0.57116,0.23220,0.80496,-0.11673,-0.34158
12.51097,14.11856,-2.79485,1.12354,1.48231,0.37228,0.89493,-0.42957,-0.26628
13.27196,13.59357,-2.34770,1.02263,0.97927,0.22194,1.01851,0.08935,-0.38943
13.02524,14.13225,-2.32258,0.79682,0.64377,0.04947,1.00806,-0.36164,0.94174
13.25267,13.20642,-2.40999,0.95211,0.24878,0.26306,1.19221,-0.37696,0.52947
13.01446,13.77475,-1.97087,1.23238,0.17127,0.44274,1.27479,0.04263,0.27725
12.98184,13.94629,-0.77288,1.46880,1.25426,0.18477,0.82164,-0.45601,0.86663
13.26808,13.73149,-1.09148,1.37760,1.43695,0.03048,0.76480,-0.38940,0.15115
12.78084,14.21474,-2.77776,0.72272,1.18335,0.28282,1.07633,0.31675,0.78901
12.62747,13.66167,-2.01842,0.72855,1.33018,0.02863,1.14151,-0.05353,0.95708
12.68212,13.91431,-0.36662,1.06491,0.17562,0.40533,0.74194,0.03065,-0.08932
12.98907,13.73494,-2.48597,0.84673,0.05320,0.07840,0.98513,0.02993,-0.48476
12.65718,13.65184,-2.92989,1.01081,1.47833,0.38508,0.81168,-0.34158,-0.96981
12.56904,14.24412,-0.41874,0.91866,0.99556,0.12364,1.18400,-0.18269,0.43368
13.29478,14.12757,-0.47750,0.81805,0.42094,0.23728,1.15590,-0.02115,0.32029
12.90567,13.79272,-1.37389,0.76868,1.17272,0.24077,1.10569,0.22488,-0.02127
12.65528,13.57503,-2.79500,1.31703,0.89201,0.23991,0.88773,0.03518,0.69525
12.45577,13.77907,-1.55264,1.17475,0.01560,0.05240,0.77886,-0.30430,0.41876
12.93308,13.41424,-2.16095,1.29513,0.96640,0.17547,0.81797,-0.18930,0.74916
13.13708,13.66425,-1.42485,0.90919,0.56191,0.27826,0.98683,0.37239,-0.17101
13.24360,14.09848,-2.08541,1.32538,1.27564,0.17580,0.81801,0.40207,-0.68701
13.00552,13.46110,-2.21378,0.86896,0.69203,0.41646,1.27244,0.20025,-0.82900
12.97216,14.08487,-1.04919,1.22861,0.04054,0.29878,0.72494,0.19148,0.27923
13.19779,13.74445,-0.91319,0.73682,1.01536,0.00102,0.72846,-0.35466,-0.83584
12.47510,13.68334,-0.87124,1.43096,0.75344,0.30774,1.25367,0.15572,0.98955
13.10532,14.38393,-0.22621,1.45029,0.45927,0.04027,0.85160,0.14230,0.79307
12.93975,13.69414,-1.41343,1.10775,0.49133,0.07303,1.22845,0.47525,0.08809
13.17058,13.56659,-0.24558,1.02432,1.45544,0.05070,1.12522,0.43400,-0.02362
12.90488,13.23052,-1.83184,1.13271,1.18546,0.10035,0.74138,0.38647,0.97013
12.93838,14.31918,-2.15786,1.01999,1.28006,0.26567,0.87801,-0.12375,0.42708
12.96481,13.90828,-1.51752,1.28665,0.48739,0.48387,0.81007,-0.38818,-0.90854
12.88394,14.28834,-0.14259,1.08060,1.05623,0.46888,1.26773,0.01841,-0.51204
12.97268,13.39657,-1.05053,0.98926,1.45221,0.00310,1.04276,0.32699,0.41894
12.68044,13.34022,-2.99796,1.10999,1.40930,0.45568,0.98318,0.30277,-0.90083
13.28901,14.36178,-1.92521,1.27939,1.08222,0.33913,0.83964,-0.29051,-0.93011
13.01811,13.32521,-2.32316,0.76933,0.16356,0.25415,1.06500,-0.07513,-0.29876
13.19734,13.78689,-1.23011,1.44458,0.16071,0.21427,1.11560,0.02358,0.66893
12.70181,14.38800,-2.02565,1.09740,0.74882,0.48351,0.99007,0.35359,-0.65150
12.47732,14.26687,-0.98067,1.00497,0.83023,0.15376,1.21397,-0.04229,0.44900
13.27557,14.00981,-0.78165,1.20317,1.42863,0.24434,1.19972,-0.29806,-0.54600
