# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
13.09400,13.45693,-2.70144,0.90690,1.37692,0.34655,1.12557,0.39883,-0.63775
13.23848,14.15198,-2.39473,1.36650,1.40548,0.07669,0.95665,0.24343,0.59653
12.53311,14.17517,-2.16787,0.85231,0.79626,0.39928,0.90204,-0.48585,-0.81795
12.63258,13.38981,-0.09515,1.06741,0.25165,0.29954,0.88688,-0.46580,-0.86131
13.11975,13.39685,-0.87083,1.30201,0.72982,0.16936,1.15547,0.47806,0.66972
12.81441,13.87113,-2.64888,0.84188,0.28988,0.01927,0.73149,0.26644,0.17277
12.88210,14.20784,-2.55569,1.04854,0.55182,0.12230,0.98650,-0.12112,0.43657
12.54865,13.93826,-1.26079,0.70746,1.24601,0.37911,0.92166,0.12690,0.47725
13.15098,14.14806,-2.36856,1.32613,1.03777,0.02326,0.78390,0.10985,0.95334
12.96227,14.17726,-2.62688,1.00253,0.95420,0.38732,1.20779,-0.04366,-0.82209
13.29312,14.08575,-2.72004,1.32159,0.30276,0.47807,0.93416,0.01710,0.93601
12.68310,13.71635,-0.97593,1.31965,0.80001,0.44241,0.97099,-0.09142,0.39114
12.61486,14.34678,-0.98987,0.87171,0.95946,0.36494,1.10216,-0.21753,0.78257
13.03205,14.35674,-1.47313,0.76685,0.42756,0.08084,1.05660,0.31766,0.62319
12.57768,13.88514,-0.57173,1.06360,1.29115,0.38675,1.03677,-0.19643,-0.66780
12.49782,13.99115,-0.87640,0.70834,1.07193,0.24810,0.90815,-0.31454,0.45354
13.06756,13.25776,-0.75667,0.86304,1.08486,0.26135,1.00157,-0.06486,-0.52275
13.15469,14.22510,-1.03427,1.15606,1.02225,0.20166,0.74869,0.06885,-0.88801
12.49915,13.80004,-0.51834,0.93694,0.75382,0.27207,0.97874,-0.14758,-0.98809
12.44598,13.61022,-2.51672,1.24657,1.37771,0.36210,1.22070,-0.12116,0.31265
13.22181,13.47457,-0.26068,1.10486,0.05070,0.44279,0.89827,-0.26837,-0.50418
13.27455,13.43259,-0.04887,0.98576,0.53880,0.41833,0.83641,0.27939,-0.25850
12.79020,13.84428,-2.69566,1.22039,0.59742,0.25715,1.17793,-0.47018,0.00255
12.42396,13.86531,-1.73041,1.48578,0.17068,0.37552,1.20506,0.27226,-0.54359
12.94576,13.40875,-0.67668,1.23519,1.48745,0.37121,0.85984,-0.44458,-0.75205
12.46347,13.37432,-1.45604,1.13453,0.72696,0.05869,0.80516,-0.13433,-0.07810
13.06369,14.27812,-0.98865,0.72867,0.42400,0.42760,0.93410,-0.36486,-0.47204
12.42078,13.47184,-0.95305,1.05713,0.56544,0.34029,0.98157,0.08909,0.05590
13.11002,14.27951,-0.55840,1.01154,0.05725,0.01244,1.04260,0.48570,0.79546
12.79070,13.75981,-1.24804,0.85177,0.20980,0.41976,0.94165,-0.47322,-0.68170
13.24356,14.21137,-0.12269,0.99989,0.31223,0.21430,0.82129,-0.18618,0.24851
12.74222,13.58932,-2.65614,0.95591,1.39576,0.07371,0.89687,-0.26608,0.38949
12.90026,13.96290,-0.72095,1.02834,1.32912,0.39553,0.99453,0.06311,-0.29157
12.66344,13.65621,-2.81330,1.46409,1.11364,0.01325,1.11190,-0.36375,0.56598
12.67962,13.51751,-1.19394,1.06156,1.42052,0.42593,1.27457,-0.29433,-0.70089
