# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
13.17425,13.62605,-1.77865,0.75841,0.22577,0.18235,0.90656,-0.30252,0.10597
12.66772,13.23787,-1.76654,0.81587,1.04814,0.34747,1.22425,-0.23364,0.68298
12.46076,13.39206,-0.80977,0.97810,1.47106,0.17679,0.83171,0.07246,-0.34833
12.65045,13.38414,-2.98984,1.26364,1.11089,0.40676,1.01395,-0.06157,-0.13747
12.92560,14.15630,-0.85843,0.91539,1.49012,0.02955,0.77165,0.17970,-0.70671
13.20371,13.56357,-0.49760,1.42632,0.01488,0.23105,1.03727,-0.24217,-0.19743
12.41959,13.79078,-0.88041,1.32579,0.75399,0.20750,0.77666,-0.33159,0.05773
12.59858,14.09814,-0.49986,0.70441,1.25297,0.20241,0.84108,-0.28398,-0.65999
13.10513,13.75906,-2.93066,1.40176,1.29510,0.06349,0.85452,0.03517,-0.01233
13.11752,13.49637,-2.63137,0.79792,0.76966,0.26943,1.26627,0.20901,-0.40309
12.54182,14.39215,-0.69179,0.74325,0.70783,0.37413,1.06181,-0.13902,-0.28548
12.72224,13.60406,-2.12971,0.76584,0.27090,0.29197,0.98271,0.13629,0.15932
13.01389,13.51388,-1.78913,1.15482,0.73544,0.02394,0.90107,-0.06584,-0.34710
12.91052,14.20677,-2.99232,1.29816,0.41386,0.39015,1.05727,0.20118,0.55660
12.42724,13.46841,-1.42663,1.31898,0.21053,0.29845,0.79982,-0.00409,-0.56967
13.28402,13.98086,-0.40258,1.47068,1.28696,0.37318,0.90458,0.39798,0.86274
12.97418,13.59157,-2.23131,1.07442,0.96352,0.47138,1.27690,0.44316,0.21684
12.47790,13.70632,-2.18280,1.35977,1.35940,0.33229,0.73354,0.02531,0.00502
12.48056,14.35920,-0.61766,1.26338,0.32073,0.36570,1.05412,0.02159,-0.98902
12.58239,13.86148,-1.54404,1.21115,0.10727,0.40560,1.21598,-0.39667,-0.50641
12.63547,13.99537,-1.89945,0.85287,1.33812,0.33157,0.74336,0.30205,0.49343
12.92463,13.48409,-1.49677,1.28170,0.50152,0.19171,0.84012,0.41876,-0.87988
12.60908,14.17403,-2.87731,1.19474,0.83643,0.00221,0.79381,-0.30700,0.77501
12.95473,14.20305,-2.84417,1.00967,0.32193,0.03784,1.17444,-0.20941,-0.02424
12.61350,14.05699,-1.87208,0.84353,1.31358,0.38324,1.22538,0.31489,0.76442
12.80345,14.05982,-0.49194,1.22943,0.11066,0.13402,1.20569,-0.13179,-0.42616
13.13214,13.45205,-1.69439,1.45383,1.06589,0.03555,1.13070,-0.13464,-0.95713
