# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
13.04398,13.83090,-0.71408,1.42629,0.68562,0.03317,1.02255,0.26405,0.09064
12.99640,13.83367,-2.67856,0.91401,1.41302,0.33612,0.88724,0.03109,-0.84524
12.75255,13.54921,-0.62475,1.00725,0.33787,0.20726,0.90225,0.38963,0.17376
12.57011,13.22011,-0.13531,0.72625,0.84322,0.05531,0.85876,0.13205,-0.71044
12.62575,14.30238,-0.00864,1.10622,0.68696,0.21662,0.77245,-0.41224,-0.92534
12.76178,13.62974,-0.72022,1.23263,0.70819,0.34004,1.19106,0.15640,-0.45928
12.43668,14.36707,-2.46927,1.02495,0.20577,0.25827,0.84554,-0.26707,-0.19542
13.08166,13.35536,-2.69028,1.23626,1.14955,0.19019,0.87284,-0.08964,-0.44109
12.92981,14.11372,-2.46428,0.77394,1.17300,0.38197,1.20343,-0.23044,0.79240
12.84800,13.97071,-0.85804,1.02531,0.23562,0.25418,0.95578,0.41341,0.17645
12.72166,13.49995,-2.22304,1.42841,0.97018,0.24750,0.89424,-0.06850,-0.13038
13.01314,14.26786,-2.40592,1.44977,1.30649,0.46295,0.98178,-0.37956,-0.40777
12.99701,14.29983,-2.27565,1.23930,1.07740,0.39359,0.76294,0.13242,-0.92975
12.77504,14.15760,-0.26076,0.93528,0.43382,0.27107,0.94160,0.19533,-0.97867
12.44556,13.60779,-0.82867,1.13799,1.15370,0.29065,0.85004,0.35144,0.07410
12.76856,13.89238,-0.17253,1.01984,1.40824,0.48601,0.71973,-0.14520,0.08709
12.43929,13.62786,-0.35784,1.26857,0.81216,0.28195,1.03689,0.34016,0.23487
12.48083,13.22889,-0.92534,1.13844,0.54490,0.27067,0.72095,-0.19532,0.50798
13.22935,13.43110,-0.53091,0.90792,0.19422,0.30588,0.80345,0.36620,0.68857
12.60448,13.25890,-0.50854,1.17207,0.50336,0.41270,1.06785,0.33478,0.73298
13.08616,13.85143,-2.84375,0.94961,1.20426,0.48828,0.75176,0.28525,0.61240
12.90706,13.89146,-0.84993,1.23342,1.13867,0.42860,0.78120,-0.07198,-0.62313
12.89789,13.98672,-0.06733,0.71680,1.24974,0.25394,0.91633,0.05993,-0.16911
12.82260,14.07487,-2.65234,1.07838,0.72222,0.23372,1.17811,0.20900,-0.99072
12.79849,13.84469,-0.02663,1.08854,0.34801,0.46837,1.25419,0.49786,0.45217
12.73937,13.48724,-1.70534,1.17455,1.07951,0.07040,0.75775,-0.14700,-0.95892
12.59087,14.02257,-1.74519,1.35392,0.25427,0.25151,0.79240,0.49648,-0.91702
12.99862,13.63791,-0.96192,1.10736,0.53272,0.49699,1.04462,0.24533,-0.54768
12.87100,13.31319,-1.08193,0.82644,1.31257,0.34991,1.04114,0.29776,-0.89271
12.88300,13.87908,-2.63163,1.28350,1.02769,0.22932,0.74938,-0.22136,-0.48464
13.20223,13.49899,-1.40794,0.89230,1.00043,0.15652,0.80423,0.18201,-0.10829
13.28139,13.43894,-1.71060,0.93684,0.22834,0.01965,0.94593,0.37317,-0.16989
12.41183,13.96935,-0.78733,1.48971,1.35370,0.43894,1.22916,-0.11825,0.51707
13.22070,13.62063,-0.34420,1.28835,1.28626,0.33143,1.05431,-0.31899,0.16252
12.98345,13.85297,-2.11769,0.91140,1.01182,0.34088,0.96226,0.11740,-0.86306
