# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
13.24542,14.26999,-0.70606,0.89568,0.90367,0.45737,0.87602,0.37335,-0.21120
12.54541,13.20845,-1.79436,1.06404,1.24341,0.05080,0.71346,-0.17052,-0.40981
13.19657,13.21028,-1.41577,0.75093,1.02073,0.19370,0.71838,0.34131,-0.64009
13.24734,13.42119,-0.96226,0.83299,0.21124,0.14912,0.98434,0.07729,-0.20943
13.29811,13.56475,-1.47961,1.21590,0.03637,0.23725,1.10717,0.17911,0.03458
12.73399,13.94805,-1.64269,0.88339,0.18170,0.24028,0.83184,0.36159,-0.62512
12.99395,14.04053,-1.06803,1.36391,0.14093,0.40269,0.97685,0.18804,0.83629
12.95127,14.11356,-0.46969,1.23064,1.29356,0.13127,1.03376,-0.39046,-0.33967
13.06799,13.43393,-2.57249,1.19434,0.26529,0.31475,1.27516,-0.20168,0.82718
13.22274,13.32639,-1.08715,1.31680,0.90803,0.25183,0.85635,-0.45125,-0.11429
12.91266,13.39681,-0.25528,0.87074,1.22580,0.06791,0.96831,0.36952,-0.55515
12.75752,14.20010,-1.14274,0.78655,1.01167,0.14088,1.06108,0.28832,0.87987
12.46585,13.65829,-1.09707,0.75589,1.17561,0.37453,1.20805,0.10890,0.10415
12.70211,14.00050,-0.18626,1.18264,0.25071,0.33019,0.88129,0.08644,-0.46851
12.68834,13.90043,-1.80144,0.91145,0.25000,0.20677,0.81076,0.05900,0.38510
12.50176,13.38177,-1.86957,0.73453,0.39767,0.13391,0.98525,-0.08459,0.44268
12.47048,13.62026,-0.01885,1.39355,1.47899,0.13379,0.87776,-0.27297,-0.27460
12.49185,13.47414,-1.06388,0.79971,0.12211,0.06036,0.98572,0.41775,-0.33833
12.75650,14.31938,-1.18314,1.34389,0.46733,0.04916,0.70782,0.15708,0.79581
13.06990,14.14518,-0.24815,1.06274,0.34367,0.43915,1.08130,-0.38393,0.69547
12.72679,14.35327,-0.89381,1.14686,0.11156,0.31885,1.26917,-0.00044,0.88363
12.54617,13.60681,-2.74295,1.19293,0.15645,0.46055,1.11456,-0.03191,0.48237
13.20114,14.34094,-2.73239,1.31385,1.00035,0.48210,1.18061,0.24427,-0.52005
13.09177,14.32432,-1.95182,1.21390,1.14992,0.28908,0.72988,0.27270,-0.03153
13.16105,13.58245,-0.25607,1.12464,0.72625,0.40934,0.90835,0.30833,-0.06204
12.94567,14.24638,-2.51945,1.09954,1.47250,0.34812,0.93537,0.24670,0.72381
13.03486,14.03278,-1.14357,0.71842,0.48052,0.38145,1.18914,-0.01181,0.34105
13.16363,13.79322,-2.04168,1.24085,0.89921,0.30138,0.90330,-0.23096,-0.57696
13.22741,14.18964,-1.47110,0.91000,1.45779,0.46012,1.09695,0.29300,0.56168
13.10119,14.33200,-1.54994,0.74203,1.41006,0.32442,0.75459,-0.47091,0.91575
12.55673,14.31893,-0.32330,1.00096,1.48229,0.36051,1.18615,-0.12173,-0.58991
13.16404,13.94631,-2.81345,1.02644,0.98298,0.16453,0.74639,0.07240,0.14656
12.44686,14.31080,-1.61596,0.80943,0.04863,0.37132,0.95827,-0.04195,-0.76543
12.42476,14.20888,-0.28798,1.00555,1.10600,0.20183,0.73248,0.23093,-0.62659
12.98786,13.81894,-1.65808,1.01423,0.35912,0.35259,1.02957,0.17914,-0.93540
12.69128,13.41824,-0.60632,1.17710,0.86493,0.28677,0.82597,-0.32599,-0.13611
12.63225,13.53359,-2.45677,1.47860,0.71036,0.47662,1.24749,-0.10980,0.68537
12.63232,14.24695,-0.19021,0.74932,1.23272,0.24458,0.83037,0.28999,0.19724
12.58729,14.08092,-2.36327,0.86050,0.68320,0.17191,1.26334,0.34666,-0.54562
12.49683,13.59514,-1.62662,1.06007,0.14253,0.32701,0.75638,-0.40788,0.10077
12.45444,13.36237,-1.63515,1.02370,0.02544,0.09687,0.93816,0.37414,0.75639
12.51599,14.36829,-0.95548,0.93183,1.30897,0.08593,1.11894,0.20955,-0.43689
12.57978,13.36212,-2.19760,0.74129,1.15544,0.38973,1.13597,-0.18011,0.12723
13.23505,13.26868,-2.34202,1.09877,0.05117,0.25454,0.80087,0.49265,0.56121
12.73081,14.38760,-0.12877,0.88668,0.98812,0.13152,1.14088,0.48106,0.81928
13.08638,13.87576,-2.09101,0.73854,0.51565,0.24167,0.97459,-0.23504,-0.44405
12.64359,13.92850,-2.21101,0.89060,0.70741,0.06600,0.75223,0.49371,-0.54336
13.04326,14.12626,-1.57847,0.77478,0.88696,0.34785,0.88783,0.23080,-0.84742
12.94766,13.85927,-1.12227,0.73968,0.99659,0.02271,0.96126,0.05715,-0.38704
12.76711,13.34162,-0.31884,0.80228,1.05948,0.21497,1.23046,-0.03383,0.46067
12.78689,13.99796,-2.61784,1.07609,0.71180,0.21219,0.84086,-0.49882,0.19744
12.74344,14.24555,-1.88954,0.84215,0.42666,0.10429,1.12329,0.16965,0.61924
12.50700,14.22922,-0.37623,1.29784,1.36342,0.04447,1.13650,0.40446,-0.37768
12.65589,13.40812,-1.91496,0.72391,1.34719,0.34226,1.27114,-0.00493,-0.95502
12.85636,13.56977,-2.85103,0.83432,1.44543,0.36165,1.05127,0.44033,0.07288
13.12268,14.19906,-1.76168,1.14777,0.77523,0.14353,0.99899,0.35020,0.81671
12.61382,14.22252,-1.11731,1.06289,0.35828,0.12174,0.91130,-0.41973,-0.17559
13.14308,14.27649,-2.11244,1.47466,1.31237,0.16351,0.89511,0.09537,0.78532
13.03891,13.29757,-2.80402,1.00078,1.11962,0.11612,1.12292,-0.16300,0.68159
12.63049,13.74853,-2.36978,1.48830,1.10421,0.29361,0.87667,-0.25035,-0.73207
12.65430,13.50428,-1.70834,0.89051,0.63366,0.15321,0.90760,0.42173,-0.09221
13.13727,14.02664,-1.57675,0.73087,0.88604,0.00145,0.92804,0.06641,-0.49390
12.93134,14.38352,-0.66269,0.82832,0.23505,0.40758,1.25060,0.33632,-0.78153
13.12623,14.01034,-1.34819,0.89620,1.34647,0.01401,0.75516,0.35816,-0.42692
12.93385,14.31883,-0.53344,0.95680,0.75446,0.38256,1.08568,-0.11421,-0.80937
13.04696,14.38679,-2.90194,1.21198,0.58603,0.30797,0.81050,0.48706,-0.15381
12.81975,14.13595,-1.46757,1.06339,0.80240,0.14636,0.75545,0.22908,-0.09604
12.84498,13.42293,-1.95782,1.07238,0.53417,0.12362,1.15035,0.34962,-0.84609
12.89408,13.70984,-1.93547,1.45924,0.44221,0.10453,1.10979,-0.45973,-0.33030
12.54440,13.57571,-0.71959,1.15363,0.16514,0.24896,1.00015,-0.48181,0.62608
12.65501,13.51910,-1.23696,0.93527,0.80461,0.14358,1.05123,0.38382,0.27549
12.95097,13.55864,-1.53600,0.89586,1.32137,0.07302,0.78485,-0.42063,0.89596
12.75609,14.06002,-1.45007,0.88196,0.33806,0.30862,0.94947,0.17511,0.40701
12.87631,13.83207,-1.84700,0.75207,0.25753,0.44372,0.76366,-0.37056,0.31136
12.54608,14.08638,-2.09166,0.83430,0.99018,0.49206,0.88283,-0.25476,0.25364
13.14063,13.58180,-0.98241,0.96433,1.16317,0.13253,0.86380,-0.48794,-0.80789
12.58243,13.33219,-2.04627,1.43490,0.60802,0.25303,0.96826,0.17307,0.63800
13.04233,14.20020,-1.00879,1.17047,1.12315,0.14554,1.18634,0.47190,0.28600
12.68179,13.21641,-0.40908,1.12959,1.17612,0.47414,0.93721,-0.42439,-0.43923
12.82646,13.46899,-2.98660,0.75411,0.42368,0.49490,0.77543,0.13175,0.20750
12.47659,13.57961,-2.97550,1.44099,0.93126,0.27012,0.86937,-0.19816,-0.23529
12.84890,13.68842,-2.64953,0.98413,0.49916,0.44811,0.84793,-0.47065,-0.76351
12.51692,13.47656,-1.54435,1.32982,1.26951,0.32032,0.82860,-0.01295,-0.47908
12.44264,13.68479,-2.15078,1.16424,0.39078,0.34038,1.11100,-0.23082,0.93168
12.94570,13.39534,-2.26045,1.21244,1.49138,0.49411,1.22346,-0.24204,0.34619
12.52267,13.97833,-1.14965,0.85922,1.22809,0.44738,0.88164,-0.13798,0.70396
12.73300,14.33920,-0.46782,1.24962,0.89147,0.20575,1.22234,0.35149,-0.00302
12.64039,13.25588,-0.92864,0.78971,0.24208,0.29195,1.20021,-0.20783,-0.93863
12.40252,13.30451,-2.09224,0.98964,0.25597,0.02831,0.72854,-0.08401,-0.46553
12.81834,14.31782,-0.05940,1.21153,1.21571,0.36131,0.78369,0.49172,0.28200
12.48034,13.89631,-2.61469,0.80434,0.16252,0.41947,0.73980,-0.31897,0.92945
12.89303,13.76183,-0.07674,1.06699,0.08486,0.40676,0.73273,0.10427,-0.37340
12.89243,13.68282,-2.48641,1.49601,0.38010,0.04307,1.23785,0.39250,-0.57683
13.11734,13.61065,-1.49199,1.16488,1.33071,0.02426,0.95094,-0.43950,0.13030
13.28648,13.46455,-2.07961,0.79633,0.59947,0.41576,0.80660,-0.02529,-0.60201
12.96521,14.37398,-1.54758,1.13544,0.67154,0.42590,1.07569,-0.08148,0.68082
13.01286,13.74872,-2.28308,1.42416,1.25565,0.23010,1.16002,0.38375,0.31955
12.66269,13.36889,-0.30037,0.70223,0.06516,0.42752,1.23163,-0.17607,0.33715
12.70657,13.54793,-0.10994,1.13331,1.47758,0.20471,1.28294,-0.49475,-0.32328
13.03314,13.31808,-1.15170,1.22995,0.51022,0.12281,1.10760,-0.30152,0.64023
12.76877,13.78033,-0.50379,0.77525,0.76571,0.09159,1.05526,0.25030,-0.90258
12.89466,14.34956,-1.53353,1.22607,0.87100,0.26428,1.18602,0.44088,0.65981
12.97519,13.46757,-1.90814,1.43056,0.75321,0.45044,1.04801,0.05676,0.02947
12.44392,14.23600,-1.95887,0.74711,1.24388,0.13052,0.96683,-0.00369,-0.66366
13.03030,13.28222,-0.10131,1.49358,0.20872,0.11378,0.70802,0.29622,-0.02708
12.66184,13.56032,-0.67011,0.74752,1.43940,0.27967,0.72205,0.21728,-0.01803
